DATE,DEDU,DEDU_peak,DUDE,DEDU_peak
2020-03-23 20:00:00,2.5729127927e+10,2.5729127927e+10,1.0886230511e+10,1.0886230511e+10
2020-03-23 20:05:00,2.4406932688e+10,2.4406932688e+10,8.3100752724e+09,8.3100752724e+09
2020-03-23 20:10:00,2.1914647244e+10,2.1914647244e+10,7.2026786819e+09,7.2026786819e+09
2020-03-23 20:15:00,2.0115151901e+10,2.0115151901e+10,7.1453470937e+09,7.1453470937e+09
2020-03-23 20:20:00,1.9136306310e+10,1.9136306310e+10,7.3511209062e+09,7.3511209062e+09
2020-03-23 20:25:00,1.7338923201e+10,1.7338923201e+10,6.8419131869e+09,6.8419131869e+09
2020-03-23 20:30:00,1.4178543872e+10,1.4178543872e+10,6.0037844050e+09,6.0037844050e+09
2020-03-23 20:35:00,2.1254318129e+10,2.1254318129e+10,6.0583986215e+09,6.0583986215e+09
2020-03-23 20:40:00,2.3903752845e+10,2.3903752845e+10,6.8389767319e+09,6.8389767319e+09
2020-03-23 20:45:00,2.9832540663e+10,2.9832540663e+10,1.0164642766e+10,1.0164642766e+10
2020-03-23 20:50:00,3.1203506198e+10,3.1203506198e+10,7.3549393940e+09,7.3549393940e+09
2020-03-23 20:55:00,2.8635193858e+10,2.8635193858e+10,7.5760576446e+09,7.5760576446e+09
2020-03-23 21:00:00,2.7159552729e+10,2.7159552729e+10,7.5476493161e+09,7.5476493161e+09
2020-03-23 21:05:00,2.9360215790e+10,2.9360215790e+10,8.1581729320e+09,8.1581729320e+09
2020-03-23 21:10:00,2.5280513247e+10,2.5280513247e+10,8.6587782566e+09,8.6587782566e+09
2020-03-23 21:15:00,2.4821306147e+10,2.4821306147e+10,8.1220027519e+09,8.1220027519e+09
2020-03-23 21:20:00,2.4467796085e+10,2.4467796085e+10,9.0634629580e+09,9.0634629580e+09
2020-03-23 21:25:00,1.8963058852e+10,1.8963058852e+10,7.6032485689e+09,7.6032485689e+09
2020-03-23 21:30:00,1.7508316437e+10,1.7508316437e+10,6.5164551259e+09,6.5164551259e+09
2020-03-23 21:35:00,2.1008097980e+10,2.1008097980e+10,6.5511645929e+09,6.5511645929e+09
2020-03-23 21:40:00,1.8668459692e+10,1.8668459692e+10,8.3648827366e+09,8.3648827366e+09
2020-03-23 21:45:00,2.3260425073e+10,2.3260425073e+10,9.2179135681e+09,9.2179135681e+09
2020-03-23 21:50:00,1.7413056984e+10,1.7413056984e+10,6.1569916453e+09,6.1569916453e+09
2020-03-23 21:55:00,1.6489638465e+10,1.6489638465e+10,4.4918167045e+09,4.4918167045e+09
2020-03-23 22:00:00,1.2960300271e+10,1.2960300271e+10,5.1023141889e+09,5.1023141889e+09
2020-03-23 22:05:00,1.4966578017e+10,1.4966578017e+10,3.5918521904e+09,3.5918521904e+09
2020-03-23 22:10:00,1.6254020521e+10,1.6254020521e+10,5.1062861457e+09,5.1062861457e+09
2020-03-23 22:15:00,1.3664805224e+10,1.3664805224e+10,5.0827885444e+09,5.0827885444e+09
2020-03-23 22:20:00,1.7136196978e+10,1.7136196978e+10,5.3413673746e+09,5.3413673746e+09
2020-03-23 22:25:00,1.4683026028e+10,1.4683026028e+10,6.3203190931e+09,6.3203190931e+09
2020-03-23 22:30:00,1.6172171415e+10,1.6172171415e+10,5.7802054160e+09,5.7802054160e+09
2020-03-23 22:35:00,1.8947857067e+10,1.8947857067e+10,4.9878367334e+09,4.9878367334e+09
2020-03-23 22:40:00,1.7730974057e+10,1.7730974057e+10,4.8458773049e+09,4.8458773049e+09
2020-03-23 22:45:00,1.7296118787e+10,1.7296118787e+10,6.4988450873e+09,6.4988450873e+09
2020-03-23 22:50:00,2.0418177852e+10,2.0418177852e+10,5.7770086195e+09,5.7770086195e+09
2020-03-23 22:55:00,1.9137986030e+10,1.9137986030e+10,4.3589830545e+09,4.3589830545e+09
2020-03-23 23:00:00,1.6734307060e+10,1.6734307060e+10,4.4279418567e+09,4.4279418567e+09
2020-03-23 23:05:00,1.8975304701e+10,1.8975304701e+10,3.9006136394e+09,3.9006136394e+09
2020-03-23 23:10:00,2.5194055509e+10,2.5194055509e+10,3.4061993439e+09,3.4061993439e+09
2020-03-23 23:15:00,2.1230190733e+10,2.1230190733e+10,3.4609857381e+09,3.4609857381e+09
2020-03-23 23:20:00,2.0846331451e+10,2.0846331451e+10,3.9842356357e+09,3.9842356357e+09
2020-03-23 23:25:00,2.4937412891e+10,2.4937412891e+10,3.7319506575e+09,3.7319506575e+09
2020-03-23 23:30:00,2.4803436392e+10,2.4803436392e+10,7.5720527647e+09,7.5720527647e+09
2020-03-23 23:35:00,2.5751978488e+10,2.5751978488e+10,3.8979551576e+09,3.8979551576e+09
2020-03-23 23:40:00,2.2083506054e+10,2.2083506054e+10,3.7932669450e+09,3.7932669450e+09
2020-03-23 23:45:00,2.4106897856e+10,2.4106897856e+10,4.6476553614e+09,4.6476553614e+09
2020-03-23 23:50:00,2.3297107447e+10,2.3297107447e+10,4.1051020214e+09,4.1051020214e+09
2020-03-23 23:55:00,1.7617312727e+10,1.7617312727e+10,4.8565805857e+09,4.8565805857e+09
2020-03-24 00:00:00,1.6919431573e+10,1.6919431573e+10,5.4996804986e+09,5.4996804986e+09
2020-03-24 00:05:00,1.7811466275e+10,1.7811466275e+10,4.0463238067e+09,4.0463238067e+09
2020-03-24 00:10:00,1.3972090545e+10,1.3972090545e+10,4.1274180712e+09,4.1274180712e+09
2020-03-24 00:15:00,1.3769418369e+10,1.3769418369e+10,3.7371157412e+09,3.7371157412e+09
2020-03-24 00:20:00,2.0107775970e+10,2.0107775970e+10,6.8404733587e+09,6.8404733587e+09
2020-03-24 00:25:00,1.7946752211e+10,1.7946752211e+10,6.1624176094e+09,6.1624176094e+09
2020-03-24 00:30:00,1.7423498874e+10,1.7423498874e+10,3.3187072083e+09,3.3187072083e+09
2020-03-24 00:35:00,1.6238185080e+10,1.6238185080e+10,3.2502715751e+09,3.2502715751e+09
2020-03-24 00:40:00,1.7365610932e+10,1.7365610932e+10,6.6316611676e+09,6.6316611676e+09
2020-03-24 00:45:00,1.3139982018e+10,1.3139982018e+10,2.3653039631e+09,2.3653039631e+09
2020-03-24 00:50:00,1.6978082824e+10,1.6978082824e+10,2.2748628828e+09,2.2748628828e+09
2020-03-24 00:55:00,1.5037461693e+10,1.5037461693e+10,3.3944519852e+09,3.3944519852e+09
2020-03-24 01:00:00,1.1988721196e+10,1.1988721196e+10,3.2492040072e+09,3.2492040072e+09
2020-03-24 01:05:00,1.4825694962e+10,1.4825694962e+10,3.7716360520e+09,3.7716360520e+09
2020-03-24 01:10:00,1.3835643711e+10,1.3835643711e+10,3.3364285593e+09,3.3364285593e+09
2020-03-24 01:15:00,1.0749119715e+10,1.0749119715e+10,3.6297154782e+09,3.6297154782e+09
2020-03-24 01:20:00,1.7610396598e+10,1.7610396598e+10,3.6357944557e+09,3.6357944557e+09
2020-03-24 01:25:00,1.7035970375e+10,1.7035970375e+10,4.2488735972e+09,4.2488735972e+09
2020-03-24 01:30:00,2.1522268876e+10,2.1522268876e+10,4.4440349567e+09,4.4440349567e+09
2020-03-24 01:35:00,1.8994738658e+10,1.8994738658e+10,4.0923640089e+09,4.0923640089e+09
2020-03-24 01:40:00,1.5336872996e+10,1.5336872996e+10,4.5199088782e+09,4.5199088782e+09
2020-03-24 01:45:00,1.4983604774e+10,1.4983604774e+10,3.3002632239e+09,3.3002632239e+09
2020-03-24 01:50:00,1.9943152306e+10,1.9943152306e+10,3.1704200815e+09,3.1704200815e+09
2020-03-24 01:55:00,1.9262157247e+10,1.9262157247e+10,4.0495168755e+09,4.0495168755e+09
2020-03-24 02:00:00,1.6200572542e+10,1.6200572542e+10,6.0988632079e+09,6.0988632079e+09
2020-03-24 02:05:00,1.5269095127e+10,1.5269095127e+10,9.2439243233e+09,9.2439243233e+09
2020-03-24 02:10:00,1.4570787954e+10,1.4570787954e+10,4.6653896906e+09,4.6653896906e+09
2020-03-24 02:15:00,1.5442352563e+10,1.5442352563e+10,5.3594729237e+09,5.3594729237e+09
2020-03-24 02:20:00,1.7278375176e+10,1.7278375176e+10,5.0618612398e+09,5.0618612398e+09
2020-03-24 02:25:00,1.6859647048e+10,1.6859647048e+10,5.6434015770e+09,5.6434015770e+09
2020-03-24 02:30:00,1.5866580231e+10,1.5866580231e+10,4.1127573449e+09,4.1127573449e+09
2020-03-24 02:35:00,1.4424568143e+10,1.4424568143e+10,7.7521302071e+09,7.7521302071e+09
2020-03-24 02:40:00,1.9708128922e+10,1.9708128922e+10,7.2389520426e+09,7.2389520426e+09
2020-03-24 02:45:00,1.9810539473e+10,1.9810539473e+10,5.4077936654e+09,5.4077936654e+09
2020-03-24 02:50:00,2.4372188852e+10,2.4372188852e+10,5.1413115708e+09,5.1413115708e+09
2020-03-24 02:55:00,3.1418150036e+10,3.1418150036e+10,3.7976238320e+09,3.7976238320e+09
2020-03-24 03:00:00,3.5489740108e+10,3.5489740108e+10,3.3368919097e+09,3.3368919097e+09
2020-03-24 03:05:00,2.5980940638e+10,2.5980940638e+10,4.0187591186e+09,4.0187591186e+09
2020-03-24 03:10:00,2.8040266403e+10,2.8040266403e+10,2.8800421126e+09,2.8800421126e+09
2020-03-24 03:15:00,2.2637073800e+10,2.2637073800e+10,3.6237659457e+09,3.6237659457e+09
2020-03-24 03:20:00,2.5406051053e+10,2.5406051053e+10,3.6982954252e+09,3.6982954252e+09
2020-03-24 03:25:00,2.8076992901e+10,2.8076992901e+10,4.6612087874e+09,4.6612087874e+09
2020-03-24 03:30:00,2.2379609194e+10,2.2379609194e+10,3.6669364323e+09,3.6669364323e+09
2020-03-24 03:35:00,2.0678892610e+10,2.0678892610e+10,3.1109340148e+09,3.1109340148e+09
2020-03-24 03:40:00,1.7583241669e+10,1.7583241669e+10,3.6394654906e+09,3.6394654906e+09
2020-03-24 03:45:00,1.4963502055e+10,1.4963502055e+10,3.3312611302e+09,3.3312611302e+09
2020-03-24 03:50:00,1.6462341401e+10,1.6462341401e+10,2.7658031406e+09,2.7658031406e+09
2020-03-24 03:55:00,1.8410513881e+10,1.8410513881e+10,3.3284718042e+09,3.3284718042e+09
2020-03-24 04:00:00,1.3315343947e+10,1.3315343947e+10,3.3737086922e+09,3.3737086922e+09
2020-03-24 04:05:00,1.8095432711e+10,1.8095432711e+10,3.7555946178e+09,3.7555946178e+09
2020-03-24 04:10:00,1.9530470257e+10,1.9530470257e+10,3.1555482161e+09,3.1555482161e+09
2020-03-24 04:15:00,2.0844946598e+10,2.0844946598e+10,3.3935543894e+09,3.3935543894e+09
2020-03-24 04:20:00,3.7820136468e+10,3.7820136468e+10,3.6479441501e+09,3.6479441501e+09
2020-03-24 04:25:00,2.8305480532e+10,2.8305480532e+10,3.8871738230e+09,3.8871738230e+09
2020-03-24 04:30:00,2.0274871559e+10,2.0274871559e+10,3.3441625801e+09,3.3441625801e+09
2020-03-24 04:35:00,1.6781079823e+10,1.6781079823e+10,3.0041110561e+09,3.0041110561e+09
2020-03-24 04:40:00,1.7461117958e+10,1.7461117958e+10,3.5557267953e+09,3.5557267953e+09
2020-03-24 04:45:00,2.8877710559e+10,2.8877710559e+10,3.8778689805e+09,3.8778689805e+09
2020-03-24 04:50:00,4.0044712158e+10,4.0044712158e+10,3.5879810914e+09,3.5879810914e+09
2020-03-24 04:55:00,3.1259678207e+10,3.1259678207e+10,3.8261645249e+09,3.8261645249e+09
2020-03-24 05:00:00,3.4529119620e+10,3.4529119620e+10,3.6841881481e+09,3.6841881481e+09
2020-03-24 05:05:00,3.5551141020e+10,3.5551141020e+10,2.6475669695e+09,2.6475669695e+09
2020-03-24 05:10:00,1.7298557377e+10,1.7298557377e+10,3.0857206661e+09,3.0857206661e+09
2020-03-24 05:15:00,1.4487499752e+10,1.4487499752e+10,3.3255603351e+09,3.3255603351e+09
2020-03-24 05:20:00,2.1434219855e+10,2.1434219855e+10,2.9880337281e+09,2.9880337281e+09
2020-03-24 05:25:00,2.2149052247e+10,2.2149052247e+10,2.1483802818e+09,2.1483802818e+09
2020-03-24 05:30:00,1.6491289708e+10,1.6491289708e+10,3.3336691821e+09,3.3336691821e+09
2020-03-24 05:35:00,1.5226878283e+10,1.5226878283e+10,3.4032731075e+09,3.4032731075e+09
2020-03-24 05:40:00,3.2888915821e+10,3.2888915821e+10,2.6863891400e+09,2.6863891400e+09
2020-03-24 05:45:00,2.6219354262e+10,2.6219354262e+10,2.9522065366e+09,2.9522065366e+09
2020-03-24 05:50:00,2.7100004020e+10,2.7100004020e+10,2.1933052594e+09,2.1933052594e+09
2020-03-24 05:55:00,2.4962248167e+10,2.4962248167e+10,2.7056153257e+09,2.7056153257e+09
2020-03-24 06:00:00,2.5685031476e+10,2.5685031476e+10,3.1379671050e+09,3.1379671050e+09
2020-03-24 06:05:00,2.3946737634e+10,2.3946737634e+10,2.4111417243e+09,2.4111417243e+09
2020-03-24 06:10:00,2.3491041853e+10,2.3491041853e+10,3.1703188861e+09,3.1703188861e+09
2020-03-24 06:15:00,2.4466027277e+10,2.4466027277e+10,3.1017282669e+09,3.1017282669e+09
2020-03-24 06:20:00,2.6024419077e+10,2.6024419077e+10,2.5422261175e+09,2.5422261175e+09
2020-03-24 06:25:00,2.3590014850e+10,2.3590014850e+10,2.8576819866e+09,2.8576819866e+09
2020-03-24 06:30:00,2.5827803166e+10,2.5827803166e+10,3.2442211113e+09,3.2442211113e+09
2020-03-24 06:35:00,2.2120857078e+10,2.2120857078e+10,4.7584453044e+09,4.7584453044e+09
2020-03-24 06:40:00,2.1524366808e+10,2.1524366808e+10,3.3662925616e+09,3.3662925616e+09
2020-03-24 06:45:00,1.8708233053e+10,1.8708233053e+10,3.9539185476e+09,3.9539185476e+09
2020-03-24 06:50:00,2.4721141264e+10,2.4721141264e+10,3.5922399155e+09,3.5922399155e+09
2020-03-24 06:55:00,3.9780209035e+10,3.9780209035e+10,6.1840681215e+09,6.1840681215e+09
2020-03-24 07:00:00,2.7730706300e+10,2.7730706300e+10,8.7642797865e+09,8.7642797865e+09
2020-03-24 07:05:00,2.6535013042e+10,2.6535013042e+10,1.2892660310e+10,1.2892660310e+10
2020-03-24 07:10:00,2.6261490386e+10,2.6261490386e+10,2.8144478682e+10,2.8144478682e+10
2020-03-24 07:15:00,2.3350823401e+10,2.3350823401e+10,1.0123719674e+10,1.0123719674e+10
2020-03-24 07:20:00,1.9557844673e+10,1.9557844673e+10,6.8071986686e+09,6.8071986686e+09
2020-03-24 07:25:00,1.8339693110e+10,1.8339693110e+10,6.2120958277e+09,6.2120958277e+09
2020-03-24 07:30:00,2.5017559006e+10,2.5017559006e+10,6.0778799693e+09,6.0778799693e+09
2020-03-24 07:35:00,2.6681340410e+10,2.6681340410e+10,5.5123767543e+09,5.5123767543e+09
2020-03-24 07:40:00,2.5000085761e+10,2.5000085761e+10,5.8460656271e+09,5.8460656271e+09
2020-03-24 07:45:00,3.7588936853e+10,3.7588936853e+10,5.8770634251e+09,5.8770634251e+09
2020-03-24 07:50:00,2.9995725724e+10,2.9995725724e+10,6.2507330010e+09,6.2507330010e+09
2020-03-24 07:55:00,1.9074936215e+10,1.9074936215e+10,5.5945306707e+09,5.5945306707e+09
2020-03-24 08:00:00,1.8914459577e+10,1.8914459577e+10,6.8321691259e+09,6.8321691259e+09
2020-03-24 08:05:00,1.7939563858e+10,1.7939563858e+10,6.6850264649e+09,6.6850264649e+09
2020-03-24 08:10:00,2.0650388568e+10,2.0650388568e+10,7.0453770052e+09,7.0453770052e+09
2020-03-24 08:15:00,2.5672069978e+10,2.5672069978e+10,2.2049940444e+10,2.2049940444e+10
2020-03-24 08:20:00,1.6844217062e+10,1.6844217062e+10,1.0496331317e+10,1.0496331317e+10
2020-03-24 08:25:00,1.6164245614e+10,1.6164245614e+10,5.8647200479e+09,5.8647200479e+09
2020-03-24 08:30:00,1.6493571687e+10,1.6493571687e+10,9.8210800623e+09,9.8210800623e+09
2020-03-24 08:35:00,1.7692684683e+10,1.7692684683e+10,1.1291129239e+10,1.1291129239e+10
2020-03-24 08:40:00,1.9131363849e+10,1.9131363849e+10,5.8418889937e+09,5.8418889937e+09
2020-03-24 08:45:00,2.2132718167e+10,2.2132718167e+10,3.1615822595e+09,3.1615822595e+09
2020-03-24 08:50:00,2.0039452176e+10,2.0039452176e+10,6.7944282063e+09,6.7944282063e+09
2020-03-24 08:55:00,2.6203788105e+10,2.6203788105e+10,7.3059069391e+09,7.3059069391e+09
2020-03-24 09:00:00,2.0701246859e+10,2.0701246859e+10,4.8275560941e+09,4.8275560941e+09
2020-03-24 09:05:00,2.2627674954e+10,2.2627674954e+10,8.5647651571e+09,8.5647651571e+09
2020-03-24 09:10:00,2.2657500081e+10,2.2657500081e+10,1.1828103843e+10,1.1828103843e+10
2020-03-24 09:15:00,1.7394284545e+10,1.7394284545e+10,1.1322713821e+10,1.1322713821e+10
2020-03-24 09:20:00,2.0211593797e+10,2.0211593797e+10,1.2109573709e+10,1.2109573709e+10
2020-03-24 09:25:00,1.4354192503e+10,1.4354192503e+10,1.3107497359e+10,1.3107497359e+10
2020-03-24 09:30:00,1.4981974074e+10,1.4981974074e+10,1.0059978671e+10,1.0059978671e+10
2020-03-24 09:35:00,1.4866090923e+10,1.4866090923e+10,8.0347495280e+09,8.0347495280e+09
2020-03-24 09:40:00,1.7365290693e+10,1.7365290693e+10,9.9848134472e+09,9.9848134472e+09
2020-03-24 09:45:00,3.8716722709e+10,3.8716722709e+10,1.0175921872e+10,1.0175921872e+10
2020-03-24 09:50:00,3.9482337860e+10,3.9482337860e+10,8.7970021959e+09,8.7970021959e+09
2020-03-24 09:55:00,2.6443056183e+10,2.6443056183e+10,8.6625284869e+09,8.6625284869e+09
2020-03-24 10:00:00,1.8695664301e+10,1.8695664301e+10,1.1816269311e+10,1.1816269311e+10
2020-03-24 10:05:00,1.5172293076e+10,1.5172293076e+10,1.4197819450e+10,1.4197819450e+10
2020-03-24 10:10:00,1.3692768536e+10,1.3692768536e+10,1.4566213163e+10,1.4566213163e+10
2020-03-24 10:15:00,2.3851617043e+10,2.3851617043e+10,1.6638669233e+10,1.6638669233e+10
2020-03-24 10:20:00,3.5788482259e+10,3.5788482259e+10,1.4867302182e+10,1.4867302182e+10
2020-03-24 10:25:00,2.3298928613e+10,2.3298928613e+10,1.6154920423e+10,1.6154920423e+10
2020-03-24 10:30:00,2.0347257852e+10,2.0347257852e+10,1.5489891572e+10,1.5489891572e+10
2020-03-24 10:35:00,2.3826519323e+10,2.3826519323e+10,1.5087021357e+10,1.5087021357e+10
2020-03-24 10:40:00,1.7275578087e+10,1.7275578087e+10,1.4759011800e+10,1.4759011800e+10
2020-03-24 10:45:00,2.3030684834e+10,2.3030684834e+10,1.5218900005e+10,1.5218900005e+10
2020-03-24 10:50:00,2.4077201165e+10,2.4077201165e+10,1.5275140599e+10,1.5275140599e+10
2020-03-24 10:55:00,2.7096959356e+10,2.7096959356e+10,1.4200153174e+10,1.4200153174e+10
2020-03-24 11:00:00,2.5721802725e+10,2.5721802725e+10,1.5837689856e+10,1.5837689856e+10
2020-03-24 11:05:00,1.8639080624e+10,1.8639080624e+10,1.2026122020e+10,1.2026122020e+10
2020-03-24 11:10:00,2.8812115875e+10,2.8812115875e+10,1.3784587452e+10,1.3784587452e+10
2020-03-24 11:15:00,5.5859060510e+10,5.5859060510e+10,1.4488165644e+10,1.4488165644e+10
2020-03-24 11:20:00,5.4320486578e+10,5.4320486578e+10,1.0491066985e+10,1.0491066985e+10
2020-03-24 11:25:00,3.3529740086e+10,3.3529740086e+10,4.5994410981e+09,4.5994410981e+09
2020-03-24 11:30:00,2.0851937861e+10,2.0851937861e+10,4.7761107790e+09,4.7761107790e+09
2020-03-24 11:35:00,2.3041820613e+10,2.3041820613e+10,3.7401627284e+09,3.7401627284e+09
2020-03-24 11:40:00,2.4098530200e+10,2.4098530200e+10,3.9264234423e+09,3.9264234423e+09
2020-03-24 11:45:00,2.8762325423e+10,2.8762325423e+10,3.2066555583e+09,3.2066555583e+09
2020-03-24 11:50:00,2.8874332341e+10,2.8874332341e+10,2.9715113142e+09,2.9715113142e+09
2020-03-24 11:55:00,2.5099384227e+10,2.5099384227e+10,3.4868825693e+09,3.4868825693e+09
2020-03-24 12:00:00,2.1914637795e+10,2.1914637795e+10,3.7349267430e+09,3.7349267430e+09
2020-03-24 12:05:00,5.1609804198e+10,5.1609804198e+10,4.0606876461e+09,4.0606876461e+09
2020-03-24 12:10:00,3.7605541892e+10,3.7605541892e+10,4.6861102003e+09,4.6861102003e+09
2020-03-24 12:15:00,6.0131430406e+10,6.0131430406e+10,4.3696842904e+09,4.3696842904e+09
2020-03-24 12:20:00,2.8022953100e+10,2.8022953100e+10,4.6032640021e+09,4.6032640021e+09
2020-03-24 12:25:00,2.7436013026e+10,2.7436013026e+10,4.2503968116e+09,4.2503968116e+09
2020-03-24 12:30:00,3.7160332953e+10,3.7160332953e+10,4.1909822246e+09,4.1909822246e+09
2020-03-24 12:35:00,2.3790461702e+10,2.3790461702e+10,4.7677505075e+09,4.7677505075e+09
2020-03-24 12:40:00,4.0709797699e+10,4.0709797699e+10,6.3407979997e+09,6.3407979997e+09
2020-03-24 12:45:00,3.0471226136e+10,3.0471226136e+10,6.1878673233e+09,6.1878673233e+09
2020-03-24 12:50:00,3.6561883833e+10,3.6561883833e+10,5.8302542679e+09,5.8302542679e+09
2020-03-24 12:55:00,2.5992051381e+10,2.5992051381e+10,5.6719245534e+09,5.6719245534e+09
2020-03-24 13:00:00,3.3427736887e+10,3.3427736887e+10,6.1471336979e+09,6.1471336979e+09
2020-03-24 13:05:00,2.7486459166e+10,2.7486459166e+10,5.2403722195e+09,5.2403722195e+09
2020-03-24 13:10:00,2.8854889953e+10,2.8854889953e+10,5.5742760357e+09,5.5742760357e+09
2020-03-24 13:15:00,2.9506807232e+10,2.9506807232e+10,5.4784455363e+09,5.4784455363e+09
2020-03-24 13:20:00,2.2693468351e+10,2.2693468351e+10,6.8846659962e+09,6.8846659962e+09
2020-03-24 13:25:00,2.6931918467e+10,2.6931918467e+10,8.7119343413e+09,8.7119343413e+09
2020-03-24 13:30:00,2.3514641125e+10,2.3514641125e+10,6.9787546113e+09,6.9787546113e+09
2020-03-24 13:35:00,3.1109596263e+10,3.1109596263e+10,7.5558041332e+09,7.5558041332e+09
2020-03-24 13:40:00,3.2376168341e+10,3.2376168341e+10,7.1582249699e+09,7.1582249699e+09
2020-03-24 13:45:00,2.3971843404e+10,2.3971843404e+10,6.1893755447e+09,6.1893755447e+09
2020-03-24 13:50:00,3.7029827805e+10,3.7029827805e+10,6.1792667766e+09,6.1792667766e+09
2020-03-24 13:55:00,3.2643417779e+10,3.2643417779e+10,4.7428552878e+09,4.7428552878e+09
2020-03-24 14:00:00,5.1720461905e+10,5.1720461905e+10,5.3719555305e+09,5.3719555305e+09
2020-03-24 14:05:00,3.9259963156e+10,3.9259963156e+10,5.0484405557e+09,5.0484405557e+09
2020-03-24 14:10:00,4.5683543738e+10,4.5683543738e+10,6.1783345191e+09,6.1783345191e+09
2020-03-24 14:15:00,4.3804417252e+10,4.3804417252e+10,7.5999518678e+09,7.5999518678e+09
2020-03-24 14:20:00,3.2842165426e+10,3.2842165426e+10,6.8153300481e+09,6.8153300481e+09
2020-03-24 14:25:00,3.6407087216e+10,3.6407087216e+10,5.7297164805e+09,5.7297164805e+09
2020-03-24 14:30:00,3.7120201252e+10,3.7120201252e+10,5.5375199834e+09,5.5375199834e+09
2020-03-24 14:35:00,4.5168054581e+10,4.5168054581e+10,5.6621720005e+09,5.6621720005e+09
2020-03-24 14:40:00,3.7190978709e+10,3.7190978709e+10,7.9984643596e+09,7.9984643596e+09
2020-03-24 14:45:00,3.2205705453e+10,3.2205705453e+10,6.5216969405e+09,6.5216969405e+09
2020-03-24 14:50:00,3.3527012243e+10,3.3527012243e+10,6.9539977131e+09,6.9539977131e+09
2020-03-24 14:55:00,3.3470437404e+10,3.3470437404e+10,6.1071165103e+09,6.1071165103e+09
2020-03-24 15:00:00,4.1242327373e+10,4.1242327373e+10,6.9777684397e+09,6.9777684397e+09
2020-03-24 15:05:00,3.8119501974e+10,3.8119501974e+10,5.6478423503e+09,5.6478423503e+09
2020-03-24 15:10:00,3.7835112795e+10,3.7835112795e+10,5.9090624656e+09,5.9090624656e+09
2020-03-24 15:15:00,3.8161209570e+10,3.8161209570e+10,6.0956716818e+09,6.0956716818e+09
2020-03-24 15:20:00,3.5964365852e+10,3.5964365852e+10,7.1019200244e+09,7.1019200244e+09
2020-03-24 15:25:00,3.6460259251e+10,3.6460259251e+10,8.7906090824e+09,8.7906090824e+09
2020-03-24 15:30:00,4.0004978068e+10,4.0004978068e+10,7.6956282791e+09,7.6956282791e+09
2020-03-24 15:35:00,2.9909695434e+10,2.9909695434e+10,9.4844884984e+09,9.4844884984e+09
2020-03-24 15:40:00,2.7383119431e+10,2.7383119431e+10,7.1577773742e+09,7.1577773742e+09
2020-03-24 15:45:00,3.0912649302e+10,3.0912649302e+10,6.8189098887e+09,6.8189098887e+09
2020-03-24 15:50:00,3.3238443173e+10,3.3238443173e+10,1.3319213011e+10,1.3319213011e+10
2020-03-24 15:55:00,2.8534019204e+10,2.8534019204e+10,8.9924474618e+09,8.9924474618e+09
2020-03-24 16:00:00,2.7941706639e+10,2.7941706639e+10,7.1528357296e+09,7.1528357296e+09
2020-03-24 16:05:00,2.1838044181e+10,2.1838044181e+10,8.1714918990e+09,8.1714918990e+09
2020-03-24 16:10:00,2.3110386457e+10,2.3110386457e+10,6.6772504323e+09,6.6772504323e+09
2020-03-24 16:15:00,2.8285357526e+10,2.8285357526e+10,8.6586577314e+09,8.6586577314e+09
2020-03-24 16:20:00,3.6923254112e+10,3.6923254112e+10,8.4485149226e+09,8.4485149226e+09
2020-03-24 16:25:00,3.1608180241e+10,3.1608180241e+10,7.6289325713e+09,7.6289325713e+09
2020-03-24 16:30:00,2.0155677933e+10,2.0155677933e+10,6.1451955521e+09,6.1451955521e+09
2020-03-24 16:35:00,2.4003895955e+10,2.4003895955e+10,6.7319874377e+09,6.7319874377e+09
2020-03-24 16:40:00,2.4648761192e+10,2.4648761192e+10,6.5990332307e+09,6.5990332307e+09
2020-03-24 16:45:00,3.0416074201e+10,3.0416074201e+10,5.7150566582e+09,5.7150566582e+09
2020-03-24 16:50:00,2.9656974444e+10,2.9656974444e+10,6.0586075520e+09,6.0586075520e+09
2020-03-24 16:55:00,2.9004388764e+10,2.9004388764e+10,9.1970329543e+09,9.1970329543e+09
2020-03-24 17:00:00,3.2045759703e+10,3.2045759703e+10,9.5971094428e+09,9.5971094428e+09
2020-03-24 17:05:00,3.4965991631e+10,3.4965991631e+10,8.9319974664e+09,8.9319974664e+09
2020-03-24 17:10:00,3.7509807550e+10,3.7509807550e+10,6.9423519483e+09,6.9423519483e+09
2020-03-24 17:15:00,4.3765305421e+10,4.3765305421e+10,9.6446147587e+09,9.6446147587e+09
2020-03-24 17:20:00,3.2431562198e+10,3.2431562198e+10,1.1043811862e+10,1.1043811862e+10
2020-03-24 17:25:00,2.8673428588e+10,2.8673428588e+10,1.2395797206e+10,1.2395797206e+10
2020-03-24 17:30:00,2.5995749483e+10,2.5995749483e+10,1.2765926929e+10,1.2765926929e+10
2020-03-24 17:35:00,2.8026015570e+10,2.8026015570e+10,7.3900465698e+09,7.3900465698e+09
2020-03-24 17:40:00,2.5069880679e+10,2.5069880679e+10,9.8621381431e+09,9.8621381431e+09
2020-03-24 17:45:00,3.7249329468e+10,3.7249329468e+10,8.0164322374e+09,8.0164322374e+09
2020-03-24 17:50:00,3.4366355540e+10,3.4366355540e+10,7.9665551932e+09,7.9665551932e+09
