DATE,HUSI,HUSI_peak,SIHU,HUSI_peak
2020-03-15 20:00:00,2.2739419045e+08,2.2739419045e+08,2.0269110585e+08,2.0269110585e+08
2020-03-15 20:05:00,2.2275779676e+08,2.2275779676e+08,2.1430420131e+08,2.1430420131e+08
2020-03-15 20:10:00,2.1536856985e+08,2.1536856985e+08,2.9564584276e+08,2.9564584276e+08
2020-03-15 20:15:00,2.2555636713e+08,2.2555636713e+08,4.9923025390e+08,4.9923025390e+08
2020-03-15 20:20:00,2.1441132363e+08,2.1441132363e+08,4.6226501818e+08,4.6226501818e+08
2020-03-15 20:25:00,2.4570462962e+08,2.4570462962e+08,2.5000518295e+08,2.5000518295e+08
2020-03-15 20:30:00,2.1978082277e+08,2.1978082277e+08,2.7561645868e+08,2.7561645868e+08
2020-03-15 20:35:00,2.2986211812e+08,2.2986211812e+08,1.7069902373e+08,1.7069902373e+08
2020-03-15 20:40:00,2.5473970744e+08,2.5473970744e+08,1.8931278753e+08,1.8931278753e+08
2020-03-15 20:45:00,1.9370153797e+08,1.9370153797e+08,1.8880159453e+08,1.8880159453e+08
2020-03-15 20:50:00,1.6678011287e+08,1.6678011287e+08,1.8754430590e+08,1.8754430590e+08
2020-03-15 20:55:00,2.0429650222e+08,2.0429650222e+08,1.9683867143e+08,1.9683867143e+08
2020-03-15 21:00:00,2.1547004053e+08,2.1547004053e+08,2.1376829149e+08,2.1376829149e+08
2020-03-15 21:05:00,1.7656662553e+08,1.7656662553e+08,1.9232178916e+08,1.9232178916e+08
2020-03-15 21:10:00,1.6854182533e+08,1.6854182533e+08,2.0073451817e+08,2.0073451817e+08
2020-03-15 21:15:00,1.0960045766e+08,1.0960045766e+08,1.4646345104e+08,1.4646345104e+08
2020-03-15 21:20:00,1.5032355181e+08,1.5032355181e+08,2.2871132129e+08,2.2871132129e+08
2020-03-15 21:25:00,1.3691108100e+08,1.3691108100e+08,2.1492456305e+08,2.1492456305e+08
2020-03-15 21:30:00,1.4447851414e+08,1.4447851414e+08,2.2841405686e+08,2.2841405686e+08
2020-03-15 21:35:00,1.2559619208e+08,1.2559619208e+08,1.4655547450e+08,1.4655547450e+08
2020-03-15 21:40:00,1.6424603547e+08,1.6424603547e+08,1.6186949768e+08,1.6186949768e+08
2020-03-15 21:45:00,1.2955550969e+08,1.2955550969e+08,2.5183921061e+08,2.5183921061e+08
2020-03-15 21:50:00,9.9141958115e+07,9.9141958115e+07,1.9352433458e+08,1.9352433458e+08
2020-03-15 21:55:00,1.2702418995e+08,1.2702418995e+08,1.9180773276e+08,1.9180773276e+08
2020-03-15 22:00:00,1.1135634465e+08,1.1135634465e+08,1.5915215697e+08,1.5915215697e+08
2020-03-15 22:05:00,2.9914472485e+08,2.9914472485e+08,9.3844308700e+07,9.3844308700e+07
2020-03-15 22:10:00,1.6989683660e+08,1.6989683660e+08,1.4798323207e+08,1.4798323207e+08
2020-03-15 22:15:00,1.5668808949e+08,1.5668808949e+08,1.5190709121e+08,1.5190709121e+08
2020-03-15 22:20:00,1.4851242618e+08,1.4851242618e+08,1.8145508887e+08,1.8145508887e+08
2020-03-15 22:25:00,1.5756217750e+08,1.5756217750e+08,1.4707814907e+08,1.4707814907e+08
2020-03-15 22:30:00,2.6346459360e+08,2.6346459360e+08,1.3317937161e+08,1.3317937161e+08
2020-03-15 22:35:00,1.2600905098e+08,1.2600905098e+08,1.0787339862e+08,1.0787339862e+08
2020-03-15 22:40:00,1.0369421804e+08,1.0369421804e+08,1.1183685992e+08,1.1183685992e+08
2020-03-15 22:45:00,1.2557932640e+08,1.2557932640e+08,2.4015213681e+08,2.4015213681e+08
2020-03-15 22:50:00,1.2509418597e+08,1.2509418597e+08,2.6787070871e+08,2.6787070871e+08
2020-03-15 22:55:00,2.8457937403e+08,2.8457937403e+08,2.7916050088e+08,2.7916050088e+08
2020-03-15 23:00:00,1.4432838794e+08,1.4432838794e+08,1.5812170177e+08,1.5812170177e+08
2020-03-15 23:05:00,9.9544878048e+07,9.9544878048e+07,8.0686844676e+07,8.0686844676e+07
2020-03-15 23:10:00,1.1012282809e+08,1.1012282809e+08,1.4189322928e+08,1.4189322928e+08
2020-03-15 23:15:00,1.2321622156e+08,1.2321622156e+08,1.2696059575e+08,1.2696059575e+08
2020-03-15 23:20:00,1.1357208227e+08,1.1357208227e+08,1.4917393635e+08,1.4917393635e+08
2020-03-15 23:25:00,1.3145173358e+08,1.3145173358e+08,2.1079125382e+08,2.1079125382e+08
2020-03-15 23:30:00,1.3362793284e+08,1.3362793284e+08,1.5889731740e+08,1.5889731740e+08
2020-03-15 23:35:00,1.3856061158e+08,1.3856061158e+08,1.1375546565e+08,1.1375546565e+08
2020-03-15 23:40:00,9.0364967619e+07,9.0364967619e+07,1.1480787724e+08,1.1480787724e+08
2020-03-15 23:45:00,8.8319295919e+07,8.8319295919e+07,1.5672295018e+08,1.5672295018e+08
2020-03-15 23:50:00,9.4170441098e+07,9.4170441098e+07,1.8936796063e+08,1.8936796063e+08
2020-03-15 23:55:00,1.0605787559e+08,1.0605787559e+08,1.9952124527e+08,1.9952124527e+08
2020-03-16 00:00:00,1.0478312803e+08,1.0478312803e+08,1.9337866326e+08,1.9337866326e+08
2020-03-16 22:05:00,1.3039322572e+08,1.3039322572e+08,9.5975997447e+07,9.5975997447e+07
2020-03-16 22:10:00,1.7584040298e+08,1.7584040298e+08,1.0597332783e+08,1.0597332783e+08
2020-03-16 22:15:00,1.5389371791e+08,1.5389371791e+08,1.6957547617e+08,1.6957547617e+08
2020-03-16 22:20:00,1.3212940454e+08,1.3212940454e+08,1.0075996428e+08,1.0075996428e+08
2020-03-16 22:25:00,1.2652600101e+08,1.2652600101e+08,1.0548128094e+08,1.0548128094e+08
2020-03-16 22:30:00,1.3433827428e+08,1.3433827428e+08,1.1311855386e+08,1.1311855386e+08
2020-03-16 22:35:00,1.4293918721e+08,1.4293918721e+08,1.2280346362e+08,1.2280346362e+08
2020-03-16 22:40:00,1.2712801191e+08,1.2712801191e+08,1.8493495708e+08,1.8493495708e+08
2020-03-16 22:45:00,1.1438572135e+08,1.1438572135e+08,3.6035201484e+08,3.6035201484e+08
2020-03-16 22:50:00,1.2201679786e+08,1.2201679786e+08,5.2064522424e+08,5.2064522424e+08
2020-03-16 22:55:00,1.3045495628e+08,1.3045495628e+08,5.5975955180e+08,5.5975955180e+08
2020-03-16 23:00:00,1.4262806812e+08,1.4262806812e+08,5.2490610418e+08,5.2490610418e+08
2020-03-16 23:05:00,1.1953886164e+08,1.1953886164e+08,4.0015940182e+08,4.0015940182e+08
2020-03-16 23:10:00,1.1099866803e+08,1.1099866803e+08,2.2305037003e+08,2.2305037003e+08
2020-03-16 23:15:00,1.3088844011e+08,1.3088844011e+08,3.2912024066e+08,3.2912024066e+08
2020-03-16 23:20:00,1.3015258567e+08,1.3015258567e+08,3.2883689156e+08,3.2883689156e+08
2020-03-16 23:25:00,1.8609623909e+08,1.8609623909e+08,2.5083280402e+08,2.5083280402e+08
2020-03-16 23:30:00,1.6257493756e+08,1.6257493756e+08,4.2807957089e+08,4.2807957089e+08
2020-03-16 23:35:00,1.9888494904e+08,1.9888494904e+08,3.7533893475e+08,3.7533893475e+08
2020-03-16 23:40:00,2.0893307497e+08,2.0893307497e+08,1.9129710221e+08,1.9129710221e+08
2020-03-16 23:45:00,1.6766808851e+08,1.6766808851e+08,1.6192735944e+08,1.6192735944e+08
2020-03-16 23:50:00,1.3262002684e+08,1.3262002684e+08,1.2091815522e+08,1.2091815522e+08
2020-03-16 23:55:00,1.7100311282e+08,1.7100311282e+08,9.9627019469e+07,9.9627019469e+07
2020-03-17 00:00:00,9.8103450813e+07,9.8103450813e+07,1.2211294083e+08,1.2211294083e+08
2020-03-17 00:05:00,1.1793519545e+08,1.1793519545e+08,9.1097465513e+07,9.1097465513e+07
2020-03-17 00:10:00,1.1432572470e+08,1.1432572470e+08,1.5531710204e+08,1.5531710204e+08
2020-03-17 00:15:00,1.3107247180e+08,1.3107247180e+08,2.2201030418e+08,2.2201030418e+08
2020-03-17 00:20:00,2.3353280514e+08,2.3353280514e+08,1.3208886638e+08,1.3208886638e+08
2020-03-17 00:25:00,2.2001005605e+08,2.2001005605e+08,9.2475996127e+07,9.2475996127e+07
2020-03-17 00:30:00,1.4060334869e+08,1.4060334869e+08,1.2355355500e+08,1.2355355500e+08
2020-03-17 00:35:00,1.3138513063e+08,1.3138513063e+08,1.3693604306e+08,1.3693604306e+08
2020-03-17 00:40:00,1.3151942412e+08,1.3151942412e+08,7.3844193764e+07,7.3844193764e+07
2020-03-17 00:45:00,1.9885671645e+08,1.9885671645e+08,9.3374285485e+07,9.3374285485e+07
2020-03-17 00:50:00,1.3862898261e+08,1.3862898261e+08,9.7365907756e+07,9.7365907756e+07
2020-03-17 00:55:00,1.4345022958e+08,1.4345022958e+08,7.1147326634e+07,7.1147326634e+07
2020-03-17 01:00:00,1.5068456581e+08,1.5068456581e+08,8.2624048895e+07,8.2624048895e+07
2020-03-17 01:05:00,1.5075873643e+08,1.5075873643e+08,1.0014431337e+08,1.0014431337e+08
2020-03-17 01:10:00,1.2741467882e+08,1.2741467882e+08,9.1834230200e+07,9.1834230200e+07
2020-03-17 01:15:00,1.3194711400e+08,1.3194711400e+08,9.0095712483e+07,9.0095712483e+07
2020-03-17 01:20:00,1.4186958838e+08,1.4186958838e+08,9.4270505631e+07,9.4270505631e+07
2020-03-17 01:25:00,1.5738233637e+08,1.5738233637e+08,7.3123791371e+07,7.3123791371e+07
2020-03-17 01:30:00,1.6103827192e+08,1.6103827192e+08,7.4461354379e+07,7.4461354379e+07
2020-03-17 01:35:00,1.4900680498e+08,1.4900680498e+08,6.5890545889e+07,6.5890545889e+07
2020-03-17 01:40:00,1.0159946681e+08,1.0159946681e+08,6.0582517103e+07,6.0582517103e+07
2020-03-17 01:45:00,9.8079932640e+07,9.8079932640e+07,6.6005441569e+07,6.6005441569e+07
2020-03-17 01:50:00,1.0156082105e+08,1.0156082105e+08,5.7702614718e+07,5.7702614718e+07
2020-03-17 01:55:00,8.4659868722e+07,8.4659868722e+07,5.6930420399e+07,5.6930420399e+07
2020-03-17 02:00:00,9.9047768668e+07,9.9047768668e+07,7.0752524574e+07,7.0752524574e+07
2020-03-17 02:05:00,1.1906205441e+08,1.1906205441e+08,5.2612999545e+07,5.2612999545e+07
2020-03-17 02:10:00,1.0906573494e+08,1.0906573494e+08,1.0734087990e+08,1.0734087990e+08
2020-03-17 02:15:00,1.1481996398e+08,1.1481996398e+08,1.3916258970e+08,1.3916258970e+08
2020-03-17 02:20:00,1.0421848733e+08,1.0421848733e+08,1.0453687406e+08,1.0453687406e+08
2020-03-17 02:25:00,1.1423650465e+08,1.1423650465e+08,1.0358447521e+08,1.0358447521e+08
2020-03-17 02:30:00,9.6919176776e+07,9.6919176776e+07,9.1211220248e+07,9.1211220248e+07
2020-03-17 02:35:00,9.7300928127e+07,9.7300928127e+07,1.1970320116e+08,1.1970320116e+08
2020-03-17 02:40:00,8.8249451195e+07,8.8249451195e+07,1.1529349088e+08,1.1529349088e+08
2020-03-17 02:45:00,8.6792421369e+07,8.6792421369e+07,7.0475289116e+07,7.0475289116e+07
2020-03-17 02:50:00,1.9142895087e+08,1.9142895087e+08,6.8205700858e+07,6.8205700858e+07
2020-03-17 02:55:00,8.8817123311e+07,8.8817123311e+07,7.9254614302e+07,7.9254614302e+07
2020-03-17 03:00:00,1.2724137733e+08,1.2724137733e+08,1.0267396571e+08,1.0267396571e+08
2020-03-17 03:05:00,9.4401684334e+07,9.4401684334e+07,1.0417757569e+08,1.0417757569e+08
2020-03-17 03:10:00,1.1641729737e+08,1.1641729737e+08,1.2123244057e+08,1.2123244057e+08
2020-03-17 03:15:00,9.5088079306e+07,9.5088079306e+07,1.3107493085e+08,1.3107493085e+08
2020-03-17 03:20:00,1.2428150909e+08,1.2428150909e+08,1.8994986333e+08,1.8994986333e+08
2020-03-17 03:25:00,1.7699814969e+08,1.7699814969e+08,1.6186342667e+08,1.6186342667e+08
2020-03-17 03:30:00,1.7195334791e+08,1.7195334791e+08,1.5115863378e+08,1.5115863378e+08
2020-03-17 03:35:00,1.1997545497e+08,1.1997545497e+08,1.7747825330e+08,1.7747825330e+08
2020-03-17 03:40:00,1.5489209938e+08,1.5489209938e+08,2.0152387139e+08,2.0152387139e+08
2020-03-17 03:45:00,1.2404487012e+08,1.2404487012e+08,1.0362964204e+08,1.0362964204e+08
2020-03-17 03:50:00,1.0610367843e+08,1.0610367843e+08,1.2912076615e+08,1.2912076615e+08
2020-03-17 03:55:00,1.9595619327e+08,1.9595619327e+08,1.3161918161e+08,1.3161918161e+08
2020-03-17 04:00:00,1.6049525839e+08,1.6049525839e+08,1.1753657707e+08,1.1753657707e+08
2020-03-17 04:05:00,1.9113088795e+08,1.9113088795e+08,1.1098485789e+08,1.1098485789e+08
2020-03-17 04:10:00,1.5912223884e+08,1.5912223884e+08,1.0790565658e+08,1.0790565658e+08
2020-03-17 04:15:00,1.5612787138e+08,1.5612787138e+08,9.0496687097e+07,9.0496687097e+07
2020-03-17 04:20:00,1.2362815462e+08,1.2362815462e+08,1.1571024559e+08,1.1571024559e+08
2020-03-17 04:25:00,1.2854051473e+08,1.2854051473e+08,8.4963518531e+07,8.4963518531e+07
2020-03-17 04:30:00,1.1104801061e+09,1.1104801061e+09,9.6358432154e+07,9.6358432154e+07
2020-03-17 04:35:00,1.0791591243e+09,1.0791591243e+09,6.7863942253e+07,6.7863942253e+07
2020-03-17 04:40:00,1.6844329837e+08,1.6844329837e+08,6.5611155734e+07,6.5611155734e+07
2020-03-17 04:45:00,6.6338488025e+08,6.6338488025e+08,7.6359349224e+07,7.6359349224e+07
2020-03-17 04:50:00,1.0259087656e+08,1.0259087656e+08,8.5935223522e+07,8.5935223522e+07
2020-03-17 04:55:00,8.5480405169e+07,8.5480405169e+07,1.1103158675e+08,1.1103158675e+08
2020-03-17 05:00:00,9.2408088540e+07,9.2408088540e+07,1.0832283453e+08,1.0832283453e+08
2020-03-17 05:05:00,9.1647731035e+07,9.1647731035e+07,1.2602379952e+08,1.2602379952e+08
2020-03-17 05:10:00,1.0132585810e+08,1.0132585810e+08,1.4013568138e+08,1.4013568138e+08
2020-03-17 05:15:00,1.2014384129e+08,1.2014384129e+08,1.7042049701e+08,1.7042049701e+08
2020-03-17 05:20:00,9.4900772833e+07,9.4900772833e+07,1.4777968574e+08,1.4777968574e+08
2020-03-17 05:25:00,1.0017086094e+08,1.0017086094e+08,1.5478344022e+08,1.5478344022e+08
2020-03-17 05:30:00,9.9118907063e+07,9.9118907063e+07,1.4697641455e+08,1.4697641455e+08
2020-03-17 05:35:00,9.4750846919e+07,9.4750846919e+07,1.7204270347e+08,1.7204270347e+08
2020-03-17 05:40:00,9.3930660586e+07,9.3930660586e+07,1.4800261725e+08,1.4800261725e+08
2020-03-17 05:45:00,9.8149804448e+07,9.8149804448e+07,1.4627712500e+08,1.4627712500e+08
2020-03-17 05:50:00,1.1572589119e+08,1.1572589119e+08,1.0779916186e+08,1.0779916186e+08
2020-03-17 05:55:00,8.4212374231e+07,8.4212374231e+07,1.3969980124e+08,1.3969980124e+08
2020-03-17 06:00:00,1.4721406805e+08,1.4721406805e+08,3.7069380772e+08,3.7069380772e+08
2020-03-17 06:05:00,1.0088170730e+08,1.0088170730e+08,4.1365830986e+08,4.1365830986e+08
2020-03-17 06:10:00,1.0778033381e+08,1.0778033381e+08,4.4729445737e+08,4.4729445737e+08
2020-03-17 06:15:00,1.1065620745e+08,1.1065620745e+08,4.7335671961e+08,4.7335671961e+08
2020-03-17 06:20:00,1.2148719544e+08,1.2148719544e+08,4.6850732606e+08,4.6850732606e+08
2020-03-17 06:25:00,1.4212639510e+08,1.4212639510e+08,2.8187692324e+08,2.8187692324e+08
2020-03-17 06:30:00,1.0997031705e+08,1.0997031705e+08,2.3249909697e+08,2.3249909697e+08
2020-03-17 06:35:00,9.9346821407e+07,9.9346821407e+07,1.8530149289e+08,1.8530149289e+08
2020-03-17 06:40:00,1.4426454900e+08,1.4426454900e+08,8.9455293615e+08,8.9455293615e+08
2020-03-17 06:45:00,1.4854814432e+08,1.4854814432e+08,7.2864462760e+08,7.2864462760e+08
2020-03-17 06:50:00,3.2988351652e+08,3.2988351652e+08,4.7571580902e+08,4.7571580902e+08
2020-03-17 06:55:00,1.4728837994e+08,1.4728837994e+08,3.5559275768e+08,3.5559275768e+08
2020-03-17 07:00:00,1.5130321784e+08,1.5130321784e+08,5.9895382806e+08,5.9895382806e+08
2020-03-17 07:05:00,1.9059895598e+08,1.9059895598e+08,7.7151432320e+08,7.7151432320e+08
2020-03-17 07:10:00,1.8989414702e+08,1.8989414702e+08,7.8180856514e+08,7.8180856514e+08
2020-03-17 07:15:00,1.6481167189e+08,1.6481167189e+08,7.3761912922e+08,7.3761912922e+08
2020-03-17 07:20:00,1.6549720983e+08,1.6549720983e+08,6.7660004731e+08,6.7660004731e+08
2020-03-17 07:25:00,2.3087270619e+08,2.3087270619e+08,7.7609949493e+08,7.7609949493e+08
2020-03-17 07:30:00,2.0723658705e+08,2.0723658705e+08,9.1671598249e+08,9.1671598249e+08
2020-03-17 07:35:00,2.0044978635e+08,2.0044978635e+08,1.1930762488e+09,1.1930762488e+09
2020-03-17 07:40:00,2.1533866629e+08,2.1533866629e+08,1.5521872666e+09,1.5521872666e+09
2020-03-17 07:45:00,2.1181190035e+08,2.1181190035e+08,1.2638299652e+09,1.2638299652e+09
2020-03-17 07:50:00,2.2451689284e+08,2.2451689284e+08,1.3656902222e+09,1.3656902222e+09
2020-03-17 07:55:00,2.1778704379e+08,2.1778704379e+08,1.4336455588e+09,1.4336455588e+09
2020-03-17 08:00:00,2.6526175761e+08,2.6526175761e+08,1.2084403103e+09,1.2084403103e+09
2020-03-17 08:05:00,2.6577123547e+08,2.6577123547e+08,1.5179461103e+09,1.5179461103e+09
2020-03-17 08:10:00,2.6654106578e+08,2.6654106578e+08,1.5231764541e+09,1.5231764541e+09
2020-03-17 08:15:00,2.5702426242e+08,2.5702426242e+08,1.1730424984e+09,1.1730424984e+09
2020-03-17 08:20:00,2.4510272846e+08,2.4510272846e+08,1.0662196355e+09,1.0662196355e+09
2020-03-17 08:25:00,3.3102149153e+08,3.3102149153e+08,1.0646763134e+09,1.0646763134e+09
2020-03-17 08:30:00,2.5940954601e+08,2.5940954601e+08,9.7908140110e+08,9.7908140110e+08
2020-03-17 08:35:00,2.5869839029e+08,2.5869839029e+08,1.1556876927e+09,1.1556876927e+09
2020-03-17 08:40:00,2.4024668472e+08,2.4024668472e+08,1.3937842725e+09,1.3937842725e+09
2020-03-17 08:45:00,2.6519348581e+08,2.6519348581e+08,1.0918421475e+09,1.0918421475e+09
2020-03-17 08:50:00,2.4381665936e+08,2.4381665936e+08,1.2189813329e+09,1.2189813329e+09
2020-03-17 08:55:00,2.4779090870e+08,2.4779090870e+08,1.2318024472e+09,1.2318024472e+09
2020-03-17 09:00:00,2.8408557413e+08,2.8408557413e+08,1.3876497449e+09,1.3876497449e+09
2020-03-17 09:05:00,2.9158978987e+08,2.9158978987e+08,1.1948685023e+09,1.1948685023e+09
2020-03-17 09:10:00,2.6734064845e+08,2.6734064845e+08,1.2390188882e+09,1.2390188882e+09
2020-03-17 09:15:00,2.7789149878e+08,2.7789149878e+08,1.3587527610e+09,1.3587527610e+09
2020-03-17 09:20:00,2.6156752788e+08,2.6156752788e+08,1.1697277810e+09,1.1697277810e+09
2020-03-17 09:25:00,2.8995086973e+08,2.8995086973e+08,1.2341715713e+09,1.2341715713e+09
2020-03-17 09:30:00,2.5494341179e+08,2.5494341179e+08,1.1229062304e+09,1.1229062304e+09
2020-03-17 09:35:00,2.6735075464e+08,2.6735075464e+08,8.6130105838e+08,8.6130105838e+08
2020-03-17 09:40:00,3.0237785535e+08,3.0237785535e+08,7.9874712778e+08,7.9874712778e+08
2020-03-17 09:45:00,3.1905851370e+08,3.1905851370e+08,1.2385804044e+09,1.2385804044e+09
2020-03-17 09:50:00,3.8626717996e+08,3.8626717996e+08,1.4370441047e+09,1.4370441047e+09
2020-03-17 09:55:00,2.5267579711e+08,2.5267579711e+08,9.4664173990e+08,9.4664173990e+08
2020-03-17 10:00:00,2.9392549983e+08,2.9392549983e+08,8.0736207964e+08,8.0736207964e+08
2020-03-17 10:05:00,2.2988488081e+08,2.2988488081e+08,5.3497354646e+08,5.3497354646e+08
2020-03-17 10:10:00,2.2413232635e+08,2.2413232635e+08,4.3376490958e+08,4.3376490958e+08
2020-03-17 10:15:00,2.2450725862e+08,2.2450725862e+08,5.7819798392e+08,5.7819798392e+08
2020-03-17 10:20:00,2.3773987776e+08,2.3773987776e+08,7.0389400376e+08,7.0389400376e+08
2020-03-17 10:25:00,2.3720940535e+08,2.3720940535e+08,6.5308688386e+08,6.5308688386e+08
2020-03-17 10:30:00,4.0406267595e+08,4.0406267595e+08,5.0391708898e+08,5.0391708898e+08
2020-03-17 10:35:00,2.2405636700e+08,2.2405636700e+08,5.4852546548e+08,5.4852546548e+08
2020-03-17 10:40:00,2.6708921159e+08,2.6708921159e+08,7.1207779248e+08,7.1207779248e+08
2020-03-17 10:45:00,2.5969530631e+08,2.5969530631e+08,7.3626656650e+08,7.3626656650e+08
2020-03-17 10:50:00,2.7376687699e+08,2.7376687699e+08,6.7565641493e+08,6.7565641493e+08
2020-03-17 10:55:00,2.1205989118e+08,2.1205989118e+08,5.6493208141e+08,5.6493208141e+08
2020-03-17 11:00:00,2.0333167685e+08,2.0333167685e+08,8.5718706573e+08,8.5718706573e+08
2020-03-17 11:05:00,2.1343368279e+08,2.1343368279e+08,9.0036597106e+08,9.0036597106e+08
2020-03-17 11:10:00,2.0020481780e+08,2.0020481780e+08,6.4120504912e+08,6.4120504912e+08
2020-03-17 11:15:00,1.8901508903e+08,1.8901508903e+08,5.8954220918e+08,5.8954220918e+08
2020-03-17 11:20:00,4.1089638604e+08,4.1089638604e+08,7.8980056511e+08,7.8980056511e+08
2020-03-17 11:25:00,2.3612372917e+08,2.3612372917e+08,7.9187165174e+08,7.9187165174e+08
2020-03-17 11:30:00,2.1089435364e+08,2.1089435364e+08,5.8224750637e+08,5.8224750637e+08
2020-03-17 11:35:00,2.1457282293e+08,2.1457282293e+08,6.2378316047e+08,6.2378316047e+08
2020-03-17 11:40:00,1.8858426759e+08,1.8858426759e+08,7.2464230552e+08,7.2464230552e+08
2020-03-17 11:45:00,2.0840283753e+08,2.0840283753e+08,1.1186682938e+09,1.1186682938e+09
2020-03-17 11:50:00,2.2973879362e+08,2.2973879362e+08,9.0879015122e+08,9.0879015122e+08
2020-03-17 11:55:00,2.3056702489e+08,2.3056702489e+08,7.5238403824e+08,7.5238403824e+08
2020-03-17 12:00:00,2.2579250460e+08,2.2579250460e+08,6.3053953698e+08,6.3053953698e+08
2020-03-17 12:05:00,2.1484396771e+08,2.1484396771e+08,6.0389816946e+08,6.0389816946e+08
2020-03-17 12:10:00,2.2274937920e+08,2.2274937920e+08,6.1876542547e+08,6.1876542547e+08
2020-03-17 12:15:00,2.6515929353e+08,2.6515929353e+08,7.2855709791e+08,7.2855709791e+08
2020-03-17 12:20:00,4.5733298903e+08,4.5733298903e+08,7.1660293860e+08,7.1660293860e+08
2020-03-17 12:25:00,3.1124427896e+08,3.1124427896e+08,5.5051296456e+08,5.5051296456e+08
2020-03-17 12:30:00,2.2935851454e+08,2.2935851454e+08,1.1057509835e+09,1.1057509835e+09
2020-03-17 12:35:00,2.6491467935e+08,2.6491467935e+08,6.8828027321e+08,6.8828027321e+08
2020-03-17 12:40:00,2.2987285799e+08,2.2987285799e+08,5.9469035540e+08,5.9469035540e+08
2020-03-17 12:45:00,2.2572675422e+08,2.2572675422e+08,6.6115145985e+08,6.6115145985e+08
2020-03-17 12:50:00,2.2000178218e+08,2.2000178218e+08,5.2673486631e+08,5.2673486631e+08
2020-03-17 12:55:00,2.4436861142e+08,2.4436861142e+08,6.2964024808e+08,6.2964024808e+08
2020-03-17 13:00:00,2.4423383613e+08,2.4423383613e+08,7.3630294846e+08,7.3630294846e+08
2020-03-17 13:05:00,2.4297603293e+08,2.4297603293e+08,1.0002246314e+09,1.0002246314e+09
2020-03-17 13:10:00,2.4629973105e+08,2.4629973105e+08,1.0580255742e+09,1.0580255742e+09
2020-03-17 13:15:00,2.5578731199e+08,2.5578731199e+08,9.0979026576e+08,9.0979026576e+08
2020-03-17 13:20:00,2.5864849313e+08,2.5864849313e+08,8.9600935136e+08,8.9600935136e+08
2020-03-17 13:25:00,2.5709222336e+08,2.5709222336e+08,6.6197355018e+08,6.6197355018e+08
2020-03-17 13:30:00,2.4161244918e+08,2.4161244918e+08,8.3846062426e+08,8.3846062426e+08
2020-03-17 13:35:00,2.3965560569e+08,2.3965560569e+08,7.7945405088e+08,7.7945405088e+08
2020-03-17 13:40:00,2.3158603137e+08,2.3158603137e+08,4.3706632144e+08,4.3706632144e+08
2020-03-17 13:45:00,2.2448879565e+08,2.2448879565e+08,2.3895442258e+08,2.3895442258e+08
2020-03-17 13:50:00,2.2058173075e+08,2.2058173075e+08,2.1319390847e+08,2.1319390847e+08
2020-03-17 13:55:00,2.2018079214e+08,2.2018079214e+08,1.9592886211e+08,1.9592886211e+08
2020-03-17 14:00:00,2.0563932191e+08,2.0563932191e+08,2.3077119497e+08,2.3077119497e+08
2020-03-17 14:05:00,2.3318930867e+08,2.3318930867e+08,1.7055061781e+08,1.7055061781e+08
2020-03-17 14:10:00,2.3403999337e+08,2.3403999337e+08,1.4392781682e+08,1.4392781682e+08
2020-03-17 14:15:00,2.0486289544e+08,2.0486289544e+08,1.3452181763e+08,1.3452181763e+08
2020-03-17 14:20:00,2.0073717410e+08,2.0073717410e+08,1.4164492968e+08,1.4164492968e+08
2020-03-17 14:25:00,3.1830859787e+08,3.1830859787e+08,1.4933000099e+08,1.4933000099e+08
2020-03-17 14:30:00,2.1054908370e+08,2.1054908370e+08,2.2761529949e+08,2.2761529949e+08
2020-03-17 14:35:00,1.9121557086e+08,1.9121557086e+08,3.4886361457e+08,3.4886361457e+08
2020-03-17 14:40:00,2.1889754417e+08,2.1889754417e+08,2.8253056022e+08,2.8253056022e+08
2020-03-17 14:45:00,2.3521652361e+08,2.3521652361e+08,2.4938311294e+08,2.4938311294e+08
2020-03-17 14:50:00,2.9763249274e+08,2.9763249274e+08,3.8368452502e+08,3.8368452502e+08
2020-03-17 14:55:00,2.0747913083e+08,2.0747913083e+08,5.2217225091e+08,5.2217225091e+08
2020-03-17 15:00:00,2.0760499690e+08,2.0760499690e+08,4.6361865903e+08,4.6361865903e+08
2020-03-17 15:05:00,2.0282591741e+08,2.0282591741e+08,4.9319253483e+08,4.9319253483e+08
2020-03-17 15:10:00,1.8372102394e+08,1.8372102394e+08,4.9744946819e+08,4.9744946819e+08
2020-03-17 15:15:00,2.7381288933e+08,2.7381288933e+08,5.4446314571e+08,5.4446314571e+08
2020-03-17 15:20:00,2.0791531878e+08,2.0791531878e+08,2.5415605697e+08,2.5415605697e+08
2020-03-17 15:25:00,2.0810870270e+08,2.0810870270e+08,1.6220464048e+08,1.6220464048e+08
2020-03-17 15:30:00,2.1311789050e+08,2.1311789050e+08,2.1093441680e+08,2.1093441680e+08
2020-03-17 15:35:00,1.8687425235e+08,1.8687425235e+08,1.5299110858e+08,1.5299110858e+08
2020-03-17 15:40:00,2.0042920819e+08,2.0042920819e+08,1.4043338662e+08,1.4043338662e+08
2020-03-17 15:45:00,1.9113290142e+08,1.9113290142e+08,1.4399892069e+08,1.4399892069e+08
2020-03-17 15:50:00,1.9456811105e+08,1.9456811105e+08,1.3741183137e+08,1.3741183137e+08
