DATE,PTUK,PTUK_peak,UKPT,PTUK_peak
2020-03-15 20:00:00,8.7167426688e+08,8.7167426688e+08,1.8302843104e+08,1.8302843104e+08
2020-03-15 20:05:00,1.7675452455e+09,1.7675452455e+09,1.9044152513e+08,1.9044152513e+08
2020-03-15 20:10:00,2.6910204206e+09,2.6910204206e+09,1.9825757145e+08,1.9825757145e+08
2020-03-15 20:15:00,9.2265927327e+08,9.2265927327e+08,1.8364241763e+08,1.8364241763e+08
2020-03-15 20:20:00,1.0402426164e+09,1.0402426164e+09,1.5809486437e+08,1.5809486437e+08
2020-03-15 20:25:00,7.1080802670e+08,7.1080802670e+08,1.6293328643e+08,1.6293328643e+08
2020-03-15 20:30:00,6.5856724234e+08,6.5856724234e+08,1.9577557901e+08,1.9577557901e+08
2020-03-15 20:35:00,8.6430265960e+08,8.6430265960e+08,2.0910143416e+08,2.0910143416e+08
2020-03-15 20:40:00,2.5096020406e+09,2.5096020406e+09,1.8618352814e+08,1.8618352814e+08
2020-03-15 20:45:00,2.5447440431e+09,2.5447440431e+09,1.8998167954e+08,1.8998167954e+08
2020-03-15 20:50:00,7.4844059896e+08,7.4844059896e+08,2.1004622810e+08,2.1004622810e+08
2020-03-15 20:55:00,7.0845352075e+08,7.0845352075e+08,2.3674990121e+08,2.3674990121e+08
2020-03-15 21:00:00,1.6174894455e+09,1.6174894455e+09,2.8919371915e+08,2.8919371915e+08
2020-03-15 21:05:00,3.9446151874e+09,3.9446151874e+09,2.4331597540e+08,2.4331597540e+08
2020-03-15 21:10:00,3.9627704297e+09,3.9627704297e+09,2.0300277141e+08,2.0300277141e+08
2020-03-15 21:15:00,8.3676142369e+08,8.3676142369e+08,2.3505718231e+08,2.3505718231e+08
2020-03-15 21:20:00,9.6403643745e+08,9.6403643745e+08,3.1250188377e+08,3.1250188377e+08
2020-03-15 21:25:00,7.2303154084e+08,7.2303154084e+08,2.4052581934e+08,2.4052581934e+08
2020-03-15 21:30:00,6.6532658573e+08,6.6532658573e+08,2.9282777157e+08,2.9282777157e+08
2020-03-15 21:35:00,9.1568314809e+08,9.1568314809e+08,2.9730447164e+08,2.9730447164e+08
2020-03-15 21:40:00,9.4809235908e+08,9.4809235908e+08,2.4361913134e+08,2.4361913134e+08
2020-03-15 21:45:00,9.1840324215e+08,9.1840324215e+08,2.5185947604e+08,2.5185947604e+08
2020-03-15 21:50:00,7.4677728667e+08,7.4677728667e+08,3.4993557710e+08,3.4993557710e+08
2020-03-15 21:55:00,1.4151332522e+09,1.4151332522e+09,2.0023485724e+08,2.0023485724e+08
2020-03-15 22:00:00,7.0723296312e+08,7.0723296312e+08,2.8797126316e+08,2.8797126316e+08
2020-03-15 22:05:00,1.1779645482e+09,1.1779645482e+09,3.0542437603e+08,3.0542437603e+08
2020-03-15 22:10:00,1.3577071414e+09,1.3577071414e+09,2.8380038368e+08,2.8380038368e+08
2020-03-15 22:15:00,8.2824178794e+08,8.2824178794e+08,3.7884452039e+08,3.7884452039e+08
2020-03-15 22:20:00,1.0843545102e+09,1.0843545102e+09,5.4380265085e+08,5.4380265085e+08
2020-03-15 22:25:00,2.9097704304e+09,2.9097704304e+09,3.1730440843e+08,3.1730440843e+08
2020-03-15 22:30:00,1.9757158720e+09,1.9757158720e+09,5.1311490427e+08,5.1311490427e+08
2020-03-15 22:35:00,1.1217643613e+09,1.1217643613e+09,6.1660836833e+08,6.1660836833e+08
2020-03-15 22:40:00,7.8312707376e+08,7.8312707376e+08,5.5245030479e+08,5.5245030479e+08
2020-03-15 22:45:00,9.3683534945e+08,9.3683534945e+08,4.6698477990e+08,4.6698477990e+08
2020-03-15 22:50:00,8.4284766678e+08,8.4284766678e+08,5.5261664142e+08,5.5261664142e+08
2020-03-15 22:55:00,8.3649519127e+08,8.3649519127e+08,9.5438332866e+08,9.5438332866e+08
2020-03-15 23:00:00,8.9329934851e+08,8.9329934851e+08,1.4119890621e+09,1.4119890621e+09
2020-03-15 23:05:00,8.8721177143e+08,8.8721177143e+08,1.5492987593e+09,1.5492987593e+09
2020-03-15 23:10:00,1.1710815343e+09,1.1710815343e+09,1.6275950496e+09,1.6275950496e+09
2020-03-15 23:15:00,4.7121222076e+09,4.7121222076e+09,1.3795348469e+09,1.3795348469e+09
2020-03-15 23:20:00,4.4279228045e+09,4.4279228045e+09,1.4437740833e+09,1.4437740833e+09
2020-03-15 23:25:00,3.8996983783e+09,3.8996983783e+09,1.5070511828e+09,1.5070511828e+09
2020-03-15 23:30:00,1.8165995574e+09,1.8165995574e+09,1.7635411119e+09,1.7635411119e+09
2020-03-15 23:35:00,1.5997686863e+09,1.5997686863e+09,2.1177425129e+09,2.1177425129e+09
2020-03-15 23:40:00,8.7507546044e+08,8.7507546044e+08,2.3728825487e+09,2.3728825487e+09
2020-03-15 23:45:00,9.9602331275e+08,9.9602331275e+08,2.0606178891e+09,2.0606178891e+09
2020-03-15 23:50:00,7.6853440860e+08,7.6853440860e+08,1.8673782793e+09,1.8673782793e+09
2020-03-15 23:55:00,7.8001769593e+08,7.8001769593e+08,2.2158875588e+09,2.2158875588e+09
2020-03-16 00:00:00,8.1187010226e+08,8.1187010226e+08,2.0741668689e+09,2.0741668689e+09
2020-03-16 22:05:00,1.1518818424e+09,1.1518818424e+09,2.1230159221e+08,2.1230159221e+08
2020-03-16 22:10:00,9.8262190946e+08,9.8262190946e+08,1.8363990476e+08,1.8363990476e+08
2020-03-16 22:15:00,9.4836228825e+08,9.4836228825e+08,1.9672072019e+08,1.9672072019e+08
2020-03-16 22:20:00,1.4314664018e+09,1.4314664018e+09,2.4230380018e+08,2.4230380018e+08
2020-03-16 22:25:00,1.3165961003e+09,1.3165961003e+09,1.9770612130e+08,1.9770612130e+08
2020-03-16 22:30:00,9.5904189738e+08,9.5904189738e+08,1.8083002508e+08,1.8083002508e+08
2020-03-16 22:35:00,8.4607036560e+08,8.4607036560e+08,2.0856644829e+08,2.0856644829e+08
2020-03-16 22:40:00,8.6984463765e+08,8.6984463765e+08,1.5424852629e+08,1.5424852629e+08
2020-03-16 22:45:00,1.1304555166e+09,1.1304555166e+09,1.9144398814e+08,1.9144398814e+08
2020-03-16 22:50:00,9.7274664314e+08,9.7274664314e+08,2.9332948422e+08,2.9332948422e+08
2020-03-16 22:55:00,1.0452482140e+09,1.0452482140e+09,5.2695124976e+08,5.2695124976e+08
2020-03-16 23:00:00,1.8264469355e+09,1.8264469355e+09,2.2846149904e+08,2.2846149904e+08
2020-03-16 23:05:00,9.3383211893e+08,9.3383211893e+08,2.6836555150e+08,2.6836555150e+08
2020-03-16 23:10:00,8.3582876991e+08,8.3582876991e+08,3.4220259916e+08,3.4220259916e+08
2020-03-16 23:15:00,9.3200582456e+08,9.3200582456e+08,3.5622857031e+08,3.5622857031e+08
2020-03-16 23:20:00,8.6935562245e+08,8.6935562245e+08,3.4376593882e+08,3.4376593882e+08
2020-03-16 23:25:00,8.3092696860e+08,8.3092696860e+08,1.9881680097e+08,1.9881680097e+08
2020-03-16 23:30:00,8.7576285379e+08,8.7576285379e+08,1.6424649070e+08,1.6424649070e+08
2020-03-16 23:35:00,1.2636543561e+09,1.2636543561e+09,1.9916431536e+08,1.9916431536e+08
2020-03-16 23:40:00,1.0525368775e+09,1.0525368775e+09,2.7412918678e+08,2.7412918678e+08
2020-03-16 23:45:00,9.8885301943e+08,9.8885301943e+08,1.9028217466e+08,1.9028217466e+08
2020-03-16 23:50:00,9.5451480643e+08,9.5451480643e+08,1.7219695560e+08,1.7219695560e+08
2020-03-16 23:55:00,8.0362390150e+08,8.0362390150e+08,2.5614801078e+08,2.5614801078e+08
2020-03-17 00:00:00,9.2190752486e+08,9.2190752486e+08,1.9123573904e+08,1.9123573904e+08
2020-03-17 00:05:00,9.0550644318e+08,9.0550644318e+08,4.1818157811e+08,4.1818157811e+08
2020-03-17 00:10:00,8.9412135384e+08,8.9412135384e+08,2.3520241361e+08,2.3520241361e+08
2020-03-17 00:15:00,2.1640610624e+09,2.1640610624e+09,2.4243425861e+08,2.4243425861e+08
2020-03-17 00:20:00,1.3750106848e+09,1.3750106848e+09,1.9098833336e+08,1.9098833336e+08
2020-03-17 00:25:00,8.5200946965e+08,8.5200946965e+08,3.7351502076e+08,3.7351502076e+08
2020-03-17 00:30:00,7.0955699504e+08,7.0955699504e+08,2.8041912729e+08,2.8041912729e+08
2020-03-17 00:35:00,8.6983001657e+08,8.6983001657e+08,2.5696413114e+08,2.5696413114e+08
2020-03-17 00:40:00,6.3842301526e+08,6.3842301526e+08,2.3530277585e+08,2.3530277585e+08
2020-03-17 00:45:00,6.8253460609e+08,6.8253460609e+08,2.8816211545e+08,2.8816211545e+08
2020-03-17 00:50:00,7.0932875311e+08,7.0932875311e+08,4.2640495168e+08,4.2640495168e+08
2020-03-17 00:55:00,6.3472246107e+08,6.3472246107e+08,2.4941276693e+08,2.4941276693e+08
2020-03-17 01:00:00,7.2023345525e+08,7.2023345525e+08,2.7039286809e+08,2.7039286809e+08
2020-03-17 01:05:00,6.9971592913e+08,6.9971592913e+08,2.6965261631e+08,2.6965261631e+08
2020-03-17 01:10:00,1.3051183368e+09,1.3051183368e+09,2.9620966714e+08,2.9620966714e+08
2020-03-17 01:15:00,2.0800654469e+09,2.0800654469e+09,3.9920902273e+08,3.9920902273e+08
2020-03-17 01:20:00,1.7798116964e+09,1.7798116964e+09,2.5735885904e+08,2.5735885904e+08
2020-03-17 01:25:00,1.7052596300e+09,1.7052596300e+09,2.0620901862e+08,2.0620901862e+08
2020-03-17 01:30:00,1.9904941022e+09,1.9904941022e+09,1.7971702970e+08,1.7971702970e+08
2020-03-17 01:35:00,1.5447290177e+09,1.5447290177e+09,2.4180001198e+08,2.4180001198e+08
2020-03-17 01:40:00,1.1824952895e+09,1.1824952895e+09,2.2905051704e+08,2.2905051704e+08
2020-03-17 01:45:00,1.0135897028e+09,1.0135897028e+09,2.0627666968e+08,2.0627666968e+08
2020-03-17 01:50:00,7.3438405720e+08,7.3438405720e+08,1.9164457411e+08,1.9164457411e+08
2020-03-17 01:55:00,7.9067902316e+08,7.9067902316e+08,1.5761059752e+08,1.5761059752e+08
2020-03-17 02:00:00,1.3947591792e+09,1.3947591792e+09,3.2079910853e+08,3.2079910853e+08
2020-03-17 02:05:00,1.0107219571e+09,1.0107219571e+09,2.6451932029e+08,2.6451932029e+08
2020-03-17 02:10:00,1.3070409344e+09,1.3070409344e+09,3.0623878383e+08,3.0623878383e+08
2020-03-17 02:15:00,9.0341092938e+08,9.0341092938e+08,3.4692490095e+08,3.4692490095e+08
2020-03-17 02:20:00,8.6449929364e+08,8.6449929364e+08,3.9373290181e+08,3.9373290181e+08
2020-03-17 02:25:00,1.2057258122e+09,1.2057258122e+09,3.7783608090e+08,3.7783608090e+08
2020-03-17 02:30:00,7.2083162221e+08,7.2083162221e+08,3.4627109403e+08,3.4627109403e+08
2020-03-17 02:35:00,5.1656645489e+08,5.1656645489e+08,3.3309295728e+08,3.3309295728e+08
2020-03-17 02:40:00,7.1769237947e+08,7.1769237947e+08,2.6408132368e+08,2.6408132368e+08
2020-03-17 02:45:00,5.0654500103e+08,5.0654500103e+08,2.1996050794e+08,2.1996050794e+08
2020-03-17 02:50:00,4.8785229305e+08,4.8785229305e+08,1.8437801991e+08,1.8437801991e+08
2020-03-17 02:55:00,4.7463019596e+08,4.7463019596e+08,3.0261486422e+08,3.0261486422e+08
2020-03-17 03:00:00,4.7449264035e+08,4.7449264035e+08,1.8606256691e+08,1.8606256691e+08
2020-03-17 03:05:00,6.2587760306e+08,6.2587760306e+08,2.0703343513e+08,2.0703343513e+08
2020-03-17 03:10:00,1.1284498210e+09,1.1284498210e+09,3.4599527582e+08,3.4599527582e+08
2020-03-17 03:15:00,1.2825470542e+09,1.2825470542e+09,6.2361770668e+08,6.2361770668e+08
2020-03-17 03:20:00,9.9136399156e+08,9.9136399156e+08,2.6490994715e+08,2.6490994715e+08
2020-03-17 03:25:00,1.1426834804e+09,1.1426834804e+09,1.6700781892e+08,1.6700781892e+08
2020-03-17 03:30:00,6.1218789588e+08,6.1218789588e+08,1.5631232333e+08,1.5631232333e+08
2020-03-17 03:35:00,9.6125350987e+08,9.6125350987e+08,1.2787271189e+08,1.2787271189e+08
2020-03-17 03:40:00,8.6551644281e+08,8.6551644281e+08,2.1528614224e+08,2.1528614224e+08
2020-03-17 03:45:00,5.9589925786e+08,5.9589925786e+08,2.4003903509e+08,2.4003903509e+08
2020-03-17 03:50:00,4.5294878841e+08,4.5294878841e+08,1.4121641796e+08,1.4121641796e+08
2020-03-17 03:55:00,5.1999460384e+08,5.1999460384e+08,1.8828549688e+08,1.8828549688e+08
2020-03-17 04:00:00,4.6352432959e+08,4.6352432959e+08,2.0102031757e+08,2.0102031757e+08
2020-03-17 04:05:00,4.6138197423e+08,4.6138197423e+08,2.4955586368e+08,2.4955586368e+08
2020-03-17 04:10:00,3.1779848314e+09,3.1779848314e+09,1.9491205927e+08,1.9491205927e+08
2020-03-17 04:15:00,3.6802611213e+09,3.6802611213e+09,2.5151600104e+08,2.5151600104e+08
2020-03-17 04:20:00,2.8854567857e+09,2.8854567857e+09,2.3816821501e+08,2.3816821501e+08
2020-03-17 04:25:00,7.7416322198e+08,7.7416322198e+08,1.5805112447e+08,1.5805112447e+08
2020-03-17 04:30:00,5.4788092946e+08,5.4788092946e+08,1.5361083643e+08,1.5361083643e+08
2020-03-17 04:35:00,3.7248799139e+08,3.7248799139e+08,1.9550999861e+08,1.9550999861e+08
2020-03-17 04:40:00,4.0647160855e+08,4.0647160855e+08,2.4161769455e+08,2.4161769455e+08
2020-03-17 04:45:00,7.0172610509e+08,7.0172610509e+08,3.1404058229e+08,3.1404058229e+08
2020-03-17 04:50:00,3.9624461070e+08,3.9624461070e+08,1.4526422626e+08,1.4526422626e+08
2020-03-17 04:55:00,3.3850760553e+08,3.3850760553e+08,1.4343330119e+08,1.4343330119e+08
2020-03-17 05:00:00,3.6665472270e+08,3.6665472270e+08,1.6756734108e+08,1.6756734108e+08
2020-03-17 05:05:00,3.6937670790e+08,3.6937670790e+08,2.9428857275e+08,2.9428857275e+08
2020-03-17 05:10:00,3.4420906571e+08,3.4420906571e+08,2.5484770455e+08,2.5484770455e+08
2020-03-17 05:15:00,3.8841166724e+08,3.8841166724e+08,2.6661037593e+08,2.6661037593e+08
2020-03-17 05:20:00,5.2139835087e+08,5.2139835087e+08,2.9896289943e+08,2.9896289943e+08
2020-03-17 05:25:00,4.0999746682e+08,4.0999746682e+08,1.9184308998e+08,1.9184308998e+08
2020-03-17 05:30:00,1.4363116802e+09,1.4363116802e+09,2.1697811188e+08,2.1697811188e+08
2020-03-17 05:35:00,3.8638007993e+09,3.8638007993e+09,2.0499831420e+08,2.0499831420e+08
2020-03-17 05:40:00,3.6138360494e+09,3.6138360494e+09,2.1671883825e+08,2.1671883825e+08
2020-03-17 05:45:00,1.3201938214e+09,1.3201938214e+09,1.4475933791e+08,1.4475933791e+08
2020-03-17 05:50:00,4.3295645458e+08,4.3295645458e+08,2.0520965002e+08,2.0520965002e+08
2020-03-17 05:55:00,3.6838058825e+08,3.6838058825e+08,1.5782467053e+08,1.5782467053e+08
2020-03-17 06:00:00,4.1394130286e+08,4.1394130286e+08,1.3046562127e+08,1.3046562127e+08
2020-03-17 06:05:00,5.1774893008e+08,5.1774893008e+08,1.3629506677e+08,1.3629506677e+08
2020-03-17 06:10:00,4.1820282487e+08,4.1820282487e+08,1.8792791132e+08,1.8792791132e+08
2020-03-17 06:15:00,5.3673946746e+08,5.3673946746e+08,1.1960906253e+08,1.1960906253e+08
2020-03-17 06:20:00,4.5731452702e+08,4.5731452702e+08,1.2165350483e+08,1.2165350483e+08
2020-03-17 06:25:00,4.4241294404e+08,4.4241294404e+08,1.3043131616e+08,1.3043131616e+08
2020-03-17 06:30:00,4.6029501492e+08,4.6029501492e+08,1.1771906582e+08,1.1771906582e+08
2020-03-17 06:35:00,7.4202870993e+08,7.4202870993e+08,1.5068282189e+08,1.5068282189e+08
2020-03-17 06:40:00,4.7025301436e+08,4.7025301436e+08,1.8403544079e+08,1.8403544079e+08
2020-03-17 06:45:00,4.0016902789e+08,4.0016902789e+08,1.5234586494e+08,1.5234586494e+08
2020-03-17 06:50:00,5.9845443102e+08,5.9845443102e+08,1.7963872074e+08,1.7963872074e+08
2020-03-17 06:55:00,3.6561047077e+08,3.6561047077e+08,1.9942800702e+08,1.9942800702e+08
2020-03-17 07:00:00,3.8833114318e+08,3.8833114318e+08,1.7325713229e+08,1.7325713229e+08
2020-03-17 07:05:00,9.9656926902e+08,9.9656926902e+08,1.6010327768e+08,1.6010327768e+08
2020-03-17 07:10:00,1.3030154110e+09,1.3030154110e+09,2.2882754445e+08,2.2882754445e+08
2020-03-17 07:15:00,6.1404623677e+08,6.1404623677e+08,1.6688142092e+08,1.6688142092e+08
2020-03-17 07:20:00,3.6249719165e+08,3.6249719165e+08,1.5794329012e+08,1.5794329012e+08
2020-03-17 07:25:00,5.4343347055e+08,5.4343347055e+08,1.2897861989e+08,1.2897861989e+08
2020-03-17 07:30:00,3.7309937187e+08,3.7309937187e+08,1.6140054296e+08,1.6140054296e+08
2020-03-17 07:35:00,4.9764064259e+08,4.9764064259e+08,2.2539463825e+08,2.2539463825e+08
2020-03-17 07:40:00,3.9643237219e+08,3.9643237219e+08,2.7028295735e+08,2.7028295735e+08
2020-03-17 07:45:00,4.7209137935e+08,4.7209137935e+08,3.2757942929e+08,3.2757942929e+08
2020-03-17 07:50:00,4.6629270134e+08,4.6629270134e+08,1.5876914891e+08,1.5876914891e+08
2020-03-17 07:55:00,3.5193080622e+08,3.5193080622e+08,2.2541864573e+08,2.2541864573e+08
2020-03-17 08:00:00,3.2104677427e+08,3.2104677427e+08,1.9779125030e+08,1.9779125030e+08
2020-03-17 08:05:00,3.7041941398e+08,3.7041941398e+08,1.6375868358e+08,1.6375868358e+08
2020-03-17 08:10:00,3.1171091168e+08,3.1171091168e+08,2.6257227557e+08,2.6257227557e+08
2020-03-17 08:15:00,3.4862494891e+08,3.4862494891e+08,2.4085616549e+08,2.4085616549e+08
2020-03-17 08:20:00,5.0099484441e+08,5.0099484441e+08,2.5871711361e+08,2.5871711361e+08
2020-03-17 08:25:00,4.1150612577e+08,4.1150612577e+08,2.0004194179e+08,2.0004194179e+08
2020-03-17 08:30:00,9.4638406578e+08,9.4638406578e+08,1.6914221699e+08,1.6914221699e+08
2020-03-17 08:35:00,1.6251093469e+09,1.6251093469e+09,1.8426666948e+08,1.8426666948e+08
2020-03-17 08:40:00,2.4126322754e+09,2.4126322754e+09,1.5421898259e+08,1.5421898259e+08
2020-03-17 08:45:00,1.6341471980e+09,1.6341471980e+09,2.7645030166e+08,2.7645030166e+08
2020-03-17 08:50:00,7.1725039898e+08,7.1725039898e+08,2.1235806678e+08,2.1235806678e+08
2020-03-17 08:55:00,6.2629599108e+08,6.2629599108e+08,1.9863530018e+08,1.9863530018e+08
2020-03-17 09:00:00,5.0453165568e+08,5.0453165568e+08,2.3500144429e+08,2.3500144429e+08
2020-03-17 09:05:00,6.6680415737e+08,6.6680415737e+08,2.6219197083e+08,2.6219197083e+08
2020-03-17 09:10:00,6.7645913876e+08,6.7645913876e+08,2.7544198031e+08,2.7544198031e+08
2020-03-17 09:15:00,7.6994701422e+08,7.6994701422e+08,3.4646980620e+08,3.4646980620e+08
2020-03-17 09:20:00,1.6706389428e+09,1.6706389428e+09,6.2083760503e+08,6.2083760503e+08
2020-03-17 09:25:00,8.6746806048e+08,8.6746806048e+08,2.7484542898e+08,2.7484542898e+08
2020-03-17 09:30:00,8.4798370069e+08,8.4798370069e+08,3.7540784518e+08,3.7540784518e+08
2020-03-17 09:35:00,8.3275575489e+08,8.3275575489e+08,2.5386390418e+08,2.5386390418e+08
2020-03-17 09:40:00,9.5677819716e+08,9.5677819716e+08,2.6812801027e+08,2.6812801027e+08
2020-03-17 09:45:00,1.0960559572e+09,1.0960559572e+09,2.5583045251e+08,2.5583045251e+08
2020-03-17 09:50:00,1.0863242789e+09,1.0863242789e+09,2.7887076203e+08,2.7887076203e+08
2020-03-17 09:55:00,1.0537178786e+09,1.0537178786e+09,2.9624486402e+08,2.9624486402e+08
2020-03-17 10:00:00,1.1478394861e+09,1.1478394861e+09,5.4348100160e+08,5.4348100160e+08
2020-03-17 10:05:00,1.1218286995e+09,1.1218286995e+09,3.6605979216e+08,3.6605979216e+08
2020-03-17 10:10:00,1.2658963117e+09,1.2658963117e+09,2.5603940999e+08,2.5603940999e+08
2020-03-17 10:15:00,1.0717854996e+09,1.0717854996e+09,2.9061955634e+08,2.9061955634e+08
2020-03-17 10:20:00,1.6165198166e+09,1.6165198166e+09,3.2534404129e+08,3.2534404129e+08
2020-03-17 10:25:00,1.6362156213e+09,1.6362156213e+09,3.0037952581e+08,3.0037952581e+08
2020-03-17 10:30:00,1.4393842278e+09,1.4393842278e+09,3.9801435994e+08,3.9801435994e+08
2020-03-17 10:35:00,3.4725850581e+09,3.4725850581e+09,3.9818561885e+08,3.9818561885e+08
2020-03-17 10:40:00,1.3544194244e+09,1.3544194244e+09,3.1578610608e+08,3.1578610608e+08
2020-03-17 10:45:00,1.1815468712e+09,1.1815468712e+09,2.9836566951e+08,2.9836566951e+08
2020-03-17 10:50:00,1.5009116395e+09,1.5009116395e+09,2.8899465337e+08,2.8899465337e+08
2020-03-17 10:55:00,1.5513371878e+09,1.5513371878e+09,3.2216951715e+08,3.2216951715e+08
2020-03-17 11:00:00,1.7672999777e+09,1.7672999777e+09,3.5973122523e+08,3.5973122523e+08
2020-03-17 11:05:00,1.4477758738e+09,1.4477758738e+09,3.8364354550e+08,3.8364354550e+08
2020-03-17 11:10:00,1.3308253777e+09,1.3308253777e+09,3.7950584054e+08,3.7950584054e+08
2020-03-17 11:15:00,1.1036576670e+09,1.1036576670e+09,3.3159411325e+08,3.3159411325e+08
2020-03-17 11:20:00,1.4997280549e+09,1.4997280549e+09,4.2963099680e+08,4.2963099680e+08
2020-03-17 11:25:00,1.5388788549e+09,1.5388788549e+09,5.7793370928e+08,5.7793370928e+08
2020-03-17 11:30:00,1.2535947077e+09,1.2535947077e+09,5.3215808841e+08,5.3215808841e+08
2020-03-17 11:35:00,1.7205194929e+09,1.7205194929e+09,4.9272653707e+08,4.9272653707e+08
2020-03-17 11:40:00,1.4801988941e+09,1.4801988941e+09,4.4841757293e+08,4.4841757293e+08
2020-03-17 11:45:00,1.9610336571e+09,1.9610336571e+09,4.8771117496e+08,4.8771117496e+08
2020-03-17 11:50:00,2.0491534226e+09,2.0491534226e+09,4.8268932401e+08,4.8268932401e+08
2020-03-17 11:55:00,1.4542061694e+09,1.4542061694e+09,7.1695257628e+08,7.1695257628e+08
2020-03-17 12:00:00,1.3286276606e+09,1.3286276606e+09,7.9714842931e+08,7.9714842931e+08
2020-03-17 12:05:00,1.4445313124e+09,1.4445313124e+09,8.0651082729e+08,8.0651082729e+08
2020-03-17 12:10:00,1.3518962235e+09,1.3518962235e+09,6.7299938146e+08,6.7299938146e+08
2020-03-17 12:15:00,1.3792858882e+09,1.3792858882e+09,6.8901703168e+08,6.8901703168e+08
2020-03-17 12:20:00,1.5349184564e+09,1.5349184564e+09,6.7850078629e+08,6.7850078629e+08
2020-03-17 12:25:00,1.4223555097e+09,1.4223555097e+09,7.5594463961e+08,7.5594463961e+08
2020-03-17 12:30:00,1.4511845021e+09,1.4511845021e+09,6.5410849698e+08,6.5410849698e+08
2020-03-17 12:35:00,1.1455378801e+09,1.1455378801e+09,6.4274690479e+08,6.4274690479e+08
2020-03-17 12:40:00,1.0071697078e+09,1.0071697078e+09,6.6146150838e+08,6.6146150838e+08
2020-03-17 12:45:00,1.0432968081e+09,1.0432968081e+09,6.8545368550e+08,6.8545368550e+08
2020-03-17 12:50:00,1.0926287327e+09,1.0926287327e+09,5.4456420854e+08,5.4456420854e+08
2020-03-17 12:55:00,1.2423886940e+09,1.2423886940e+09,5.8132363597e+08,5.8132363597e+08
2020-03-17 13:00:00,1.1116907845e+09,1.1116907845e+09,6.2594035548e+08,6.2594035548e+08
2020-03-17 13:05:00,1.0829557494e+09,1.0829557494e+09,6.3040937676e+08,6.3040937676e+08
2020-03-17 13:10:00,1.7602562539e+09,1.7602562539e+09,6.0531591253e+08,6.0531591253e+08
2020-03-17 13:15:00,1.1349341731e+09,1.1349341731e+09,5.1531019644e+08,5.1531019644e+08
2020-03-17 13:20:00,1.1504473240e+09,1.1504473240e+09,2.8395710579e+08,2.8395710579e+08
2020-03-17 13:25:00,1.3872351435e+09,1.3872351435e+09,2.2294283670e+08,2.2294283670e+08
2020-03-17 13:30:00,1.1994555717e+09,1.1994555717e+09,2.7246117325e+08,2.7246117325e+08
2020-03-17 13:35:00,1.2434119880e+09,1.2434119880e+09,3.2652518824e+08,3.2652518824e+08
2020-03-17 13:40:00,1.1302383169e+09,1.1302383169e+09,2.6477636741e+08,2.6477636741e+08
2020-03-17 13:45:00,1.0523862928e+09,1.0523862928e+09,2.4992562073e+08,2.4992562073e+08
2020-03-17 13:50:00,1.0305847875e+09,1.0305847875e+09,2.0853417016e+08,2.0853417016e+08
2020-03-17 13:55:00,1.0868929020e+09,1.0868929020e+09,2.6357708873e+08,2.6357708873e+08
2020-03-17 14:00:00,1.1016959341e+09,1.1016959341e+09,2.8021874161e+08,2.8021874161e+08
2020-03-17 14:05:00,1.0884256445e+09,1.0884256445e+09,4.9090410212e+08,4.9090410212e+08
2020-03-17 14:10:00,1.3651133339e+09,1.3651133339e+09,3.6547717331e+08,3.6547717331e+08
2020-03-17 14:15:00,1.3344495062e+09,1.3344495062e+09,3.1814781209e+08,3.1814781209e+08
2020-03-17 14:20:00,1.1320602052e+09,1.1320602052e+09,4.6649768718e+08,4.6649768718e+08
2020-03-17 14:25:00,1.1670717987e+09,1.1670717987e+09,4.1012209095e+08,4.1012209095e+08
2020-03-17 14:30:00,1.5207278911e+09,1.5207278911e+09,3.6729715935e+08,3.6729715935e+08
2020-03-17 14:35:00,1.2372239050e+09,1.2372239050e+09,3.8048684036e+08,3.8048684036e+08
2020-03-17 14:40:00,1.2298689289e+09,1.2298689289e+09,3.6577929346e+08,3.6577929346e+08
2020-03-17 14:45:00,1.1876251481e+09,1.1876251481e+09,3.9476112868e+08,3.9476112868e+08
2020-03-17 14:50:00,1.2782764089e+09,1.2782764089e+09,3.5578279132e+08,3.5578279132e+08
2020-03-17 14:55:00,1.3222921990e+09,1.3222921990e+09,4.0909087277e+08,4.0909087277e+08
2020-03-17 15:00:00,1.4292388891e+09,1.4292388891e+09,4.0756796651e+08,4.0756796651e+08
2020-03-17 15:05:00,1.4471713172e+09,1.4471713172e+09,3.6888358388e+08,3.6888358388e+08
2020-03-17 15:10:00,1.4846264540e+09,1.4846264540e+09,4.0320438105e+08,4.0320438105e+08
2020-03-17 15:15:00,1.5786361548e+09,1.5786361548e+09,3.7628818068e+08,3.7628818068e+08
2020-03-17 15:20:00,1.3873438770e+09,1.3873438770e+09,5.0958717400e+08,5.0958717400e+08
2020-03-17 15:25:00,1.5337746961e+09,1.5337746961e+09,4.5831324634e+08,4.5831324634e+08
2020-03-17 15:30:00,1.5142385759e+09,1.5142385759e+09,4.5340730745e+08,4.5340730745e+08
2020-03-17 15:35:00,1.6616812926e+09,1.6616812926e+09,4.8197353480e+08,4.8197353480e+08
2020-03-17 15:40:00,1.5358241857e+09,1.5358241857e+09,4.6767686301e+08,4.6767686301e+08
2020-03-17 15:45:00,1.4351050786e+09,1.4351050786e+09,4.6672140996e+08,4.6672140996e+08
2020-03-17 15:50:00,1.4913258484e+09,1.4913258484e+09,5.0122298305e+08,5.0122298305e+08
