DATE,LTPL,LTPL_peak,PLLT,LTPL_peak
2020-03-15 20:00:00,1.0802057084e+09,1.0802057084e+09,5.5503814875e+08,5.5503814875e+08
2020-03-15 20:05:00,1.1806114941e+09,1.1806114941e+09,6.0996173708e+08,6.0996173708e+08
2020-03-15 20:10:00,1.1095421026e+09,1.1095421026e+09,6.0986566504e+08,6.0986566504e+08
2020-03-15 20:15:00,1.0115647307e+09,1.0115647307e+09,5.6540226645e+08,5.6540226645e+08
2020-03-15 20:20:00,1.1862420853e+09,1.1862420853e+09,6.9505848267e+08,6.9505848267e+08
2020-03-15 20:25:00,1.1807261576e+09,1.1807261576e+09,6.8647397170e+08,6.8647397170e+08
2020-03-15 20:30:00,1.1347700054e+09,1.1347700054e+09,6.2605089708e+08,6.2605089708e+08
2020-03-15 20:35:00,1.0235838231e+09,1.0235838231e+09,5.7675690405e+08,5.7675690405e+08
2020-03-15 20:40:00,9.8261809162e+08,9.8261809162e+08,1.0541739356e+09,1.0541739356e+09
2020-03-15 20:45:00,9.9000944622e+08,9.9000944622e+08,1.0667303449e+09,1.0667303449e+09
2020-03-15 20:50:00,1.0282948739e+09,1.0282948739e+09,1.0930140986e+09,1.0930140986e+09
2020-03-15 20:55:00,1.0483464688e+09,1.0483464688e+09,1.1404658704e+09,1.1404658704e+09
2020-03-15 21:00:00,1.1096927008e+09,1.1096927008e+09,7.6815526153e+08,7.6815526153e+08
2020-03-15 21:05:00,9.9050689475e+08,9.9050689475e+08,6.9009964570e+08,6.9009964570e+08
2020-03-15 21:10:00,1.0433439334e+09,1.0433439334e+09,7.6454189589e+08,7.6454189589e+08
2020-03-15 21:15:00,1.0621688394e+09,1.0621688394e+09,6.7831041864e+08,6.7831041864e+08
2020-03-15 21:20:00,1.1499930169e+09,1.1499930169e+09,6.0724769246e+08,6.0724769246e+08
2020-03-15 21:25:00,1.0646774133e+09,1.0646774133e+09,4.0464847304e+08,4.0464847304e+08
2020-03-15 21:30:00,9.4764387041e+08,9.4764387041e+08,5.1203697372e+08,5.1203697372e+08
2020-03-15 21:35:00,9.3761098532e+08,9.3761098532e+08,5.3129751816e+08,5.3129751816e+08
2020-03-15 21:40:00,1.0725527001e+09,1.0725527001e+09,4.7501542021e+08,4.7501542021e+08
2020-03-15 21:45:00,1.0445468519e+09,1.0445468519e+09,5.3424361764e+08,5.3424361764e+08
2020-03-15 21:50:00,1.1320017027e+09,1.1320017027e+09,4.7215645263e+08,4.7215645263e+08
2020-03-15 21:55:00,1.0578358157e+09,1.0578358157e+09,4.7342128180e+08,4.7342128180e+08
2020-03-15 22:00:00,9.7468654473e+08,9.7468654473e+08,7.9934789259e+08,7.9934789259e+08
2020-03-15 22:05:00,9.6371394959e+08,9.6371394959e+08,6.2879658088e+08,6.2879658088e+08
2020-03-15 22:10:00,9.9439162780e+08,9.9439162780e+08,7.8667693282e+08,7.8667693282e+08
2020-03-15 22:15:00,9.7977233895e+08,9.7977233895e+08,5.9378941578e+08,5.9378941578e+08
2020-03-15 22:20:00,1.0440617238e+09,1.0440617238e+09,5.0990602316e+08,5.0990602316e+08
2020-03-15 22:25:00,9.9979046409e+08,9.9979046409e+08,4.9581429444e+08,4.9581429444e+08
2020-03-15 22:30:00,9.3811979277e+08,9.3811979277e+08,4.5891306706e+08,4.5891306706e+08
2020-03-15 22:35:00,1.1071262063e+09,1.1071262063e+09,4.8753698366e+08,4.8753698366e+08
2020-03-15 22:40:00,9.5607953784e+08,9.5607953784e+08,4.2023614323e+08,4.2023614323e+08
2020-03-15 22:45:00,8.9927043753e+08,8.9927043753e+08,5.7443510651e+08,5.7443510651e+08
2020-03-15 22:50:00,8.9509492344e+08,8.9509492344e+08,6.2018424589e+08,6.2018424589e+08
2020-03-15 22:55:00,7.8544200984e+08,7.8544200984e+08,7.5571561141e+08,7.5571561141e+08
2020-03-15 23:00:00,7.0983420043e+08,7.0983420043e+08,7.4318582527e+08,7.4318582527e+08
2020-03-15 23:05:00,7.5190774793e+08,7.5190774793e+08,6.4086495225e+08,6.4086495225e+08
2020-03-15 23:10:00,6.6842092164e+08,6.6842092164e+08,5.8508355498e+08,5.8508355498e+08
2020-03-15 23:15:00,7.0644560654e+08,7.0644560654e+08,5.5070169644e+08,5.5070169644e+08
2020-03-15 23:20:00,7.7165683338e+08,7.7165683338e+08,5.2845551514e+08,5.2845551514e+08
2020-03-15 23:25:00,7.6874517230e+08,7.6874517230e+08,5.4122050230e+08,5.4122050230e+08
2020-03-15 23:30:00,7.6472350127e+08,7.6472350127e+08,3.5664454856e+08,3.5664454856e+08
2020-03-15 23:35:00,7.8781742225e+08,7.8781742225e+08,5.4439357894e+08,5.4439357894e+08
2020-03-15 23:40:00,7.4734739863e+08,7.4734739863e+08,4.7621063431e+08,4.7621063431e+08
2020-03-15 23:45:00,7.5835743879e+08,7.5835743879e+08,4.3570697818e+08,4.3570697818e+08
2020-03-15 23:50:00,8.4327020079e+08,8.4327020079e+08,3.8830821635e+08,3.8830821635e+08
2020-03-15 23:55:00,8.2446272280e+08,8.2446272280e+08,3.4765220398e+08,3.4765220398e+08
2020-03-16 00:00:00,8.4935991475e+08,8.4935991475e+08,4.1595777735e+08,4.1595777735e+08
2020-03-16 22:05:00,1.2492971490e+09,1.2492971490e+09,4.2233214326e+08,4.2233214326e+08
2020-03-16 22:10:00,1.1606130751e+09,1.1606130751e+09,4.3063231610e+08,4.3063231610e+08
2020-03-16 22:15:00,1.1066015187e+09,1.1066015187e+09,3.7759342812e+08,3.7759342812e+08
2020-03-16 22:20:00,1.0839244012e+09,1.0839244012e+09,3.8970590587e+08,3.8970590587e+08
2020-03-16 22:25:00,1.0447518600e+09,1.0447518600e+09,4.1059818919e+08,4.1059818919e+08
2020-03-16 22:30:00,1.0185922346e+09,1.0185922346e+09,4.1732329536e+08,4.1732329536e+08
2020-03-16 22:35:00,1.0484990851e+09,1.0484990851e+09,4.7856698483e+08,4.7856698483e+08
2020-03-16 22:40:00,8.7682212284e+08,8.7682212284e+08,4.9898142077e+08,4.9898142077e+08
2020-03-16 22:45:00,8.2649250373e+08,8.2649250373e+08,4.8360924604e+08,4.8360924604e+08
2020-03-16 22:50:00,8.7266145194e+08,8.7266145194e+08,5.5947891049e+08,5.5947891049e+08
2020-03-16 22:55:00,7.9415164388e+08,7.9415164388e+08,5.2880624279e+08,5.2880624279e+08
2020-03-16 23:00:00,8.5126397152e+08,8.5126397152e+08,4.6674126172e+08,4.6674126172e+08
2020-03-16 23:05:00,8.6520981206e+08,8.6520981206e+08,4.4440026432e+08,4.4440026432e+08
2020-03-16 23:10:00,8.5388338065e+08,8.5388338065e+08,4.0926391662e+08,4.0926391662e+08
2020-03-16 23:15:00,8.3990292075e+08,8.3990292075e+08,3.6696131391e+08,3.6696131391e+08
2020-03-16 23:20:00,8.1245672181e+08,8.1245672181e+08,3.8073568471e+08,3.8073568471e+08
2020-03-16 23:25:00,8.2597057565e+08,8.2597057565e+08,3.3111200197e+08,3.3111200197e+08
2020-03-16 23:30:00,8.1996564184e+08,8.1996564184e+08,3.5922043747e+08,3.5922043747e+08
2020-03-16 23:35:00,7.8822640909e+08,7.8822640909e+08,3.0642970147e+08,3.0642970147e+08
2020-03-16 23:40:00,6.7132888384e+08,6.7132888384e+08,3.2984020122e+08,3.2984020122e+08
2020-03-16 23:45:00,6.3596167744e+08,6.3596167744e+08,3.6602287637e+08,3.6602287637e+08
2020-03-16 23:50:00,6.3654409944e+08,6.3654409944e+08,4.4179115833e+08,4.4179115833e+08
2020-03-16 23:55:00,7.0044907306e+08,7.0044907306e+08,4.7451203354e+08,4.7451203354e+08
2020-03-17 00:00:00,5.9629401452e+08,5.9629401452e+08,4.0456622628e+08,4.0456622628e+08
2020-03-17 00:05:00,5.8175420956e+08,5.8175420956e+08,3.9611193139e+08,3.9611193139e+08
2020-03-17 00:10:00,5.6474331846e+08,5.6474331846e+08,3.6290787162e+08,3.6290787162e+08
2020-03-17 00:15:00,5.3400584344e+08,5.3400584344e+08,2.8933844300e+08,2.8933844300e+08
2020-03-17 00:20:00,5.4873672011e+08,5.4873672011e+08,2.7677023451e+08,2.7677023451e+08
2020-03-17 00:25:00,4.7106609602e+08,4.7106609602e+08,2.8077471531e+08,2.8077471531e+08
2020-03-17 00:30:00,5.0992984989e+08,5.0992984989e+08,2.6205739438e+08,2.6205739438e+08
2020-03-17 00:35:00,4.6689652118e+08,4.6689652118e+08,2.6390944217e+08,2.6390944217e+08
2020-03-17 00:40:00,4.6079398997e+08,4.6079398997e+08,2.0309241473e+08,2.0309241473e+08
2020-03-17 00:45:00,3.9300726800e+08,3.9300726800e+08,2.1398039734e+08,2.1398039734e+08
2020-03-17 00:50:00,4.4485012465e+08,4.4485012465e+08,2.3602076930e+08,2.3602076930e+08
2020-03-17 00:55:00,4.1104746728e+08,4.1104746728e+08,2.7909016852e+08,2.7909016852e+08
2020-03-17 01:00:00,4.3969949865e+08,4.3969949865e+08,3.0672378367e+08,3.0672378367e+08
2020-03-17 01:05:00,4.3022037540e+08,4.3022037540e+08,4.0422001695e+08,4.0422001695e+08
2020-03-17 01:10:00,3.9755922322e+08,3.9755922322e+08,3.8754472215e+08,3.8754472215e+08
2020-03-17 01:15:00,3.4786700168e+08,3.4786700168e+08,2.9979441701e+08,2.9979441701e+08
2020-03-17 01:20:00,4.4654859715e+08,4.4654859715e+08,2.9468057996e+08,2.9468057996e+08
2020-03-17 01:25:00,5.3482610284e+08,5.3482610284e+08,3.9070761256e+08,3.9070761256e+08
2020-03-17 01:30:00,4.6026205591e+08,4.6026205591e+08,4.5538518422e+08,4.5538518422e+08
2020-03-17 01:35:00,2.9881925083e+08,2.9881925083e+08,3.7152731035e+08,3.7152731035e+08
2020-03-17 01:40:00,3.4560335500e+08,3.4560335500e+08,3.6096526543e+08,3.6096526543e+08
2020-03-17 01:45:00,3.5311748163e+08,3.5311748163e+08,2.8841628381e+08,2.8841628381e+08
2020-03-17 01:50:00,4.0068016751e+08,4.0068016751e+08,2.8043069104e+08,2.8043069104e+08
2020-03-17 01:55:00,3.5301369061e+08,3.5301369061e+08,3.3926055722e+08,3.3926055722e+08
2020-03-17 02:00:00,3.8866868495e+08,3.8866868495e+08,3.8392479694e+08,3.8392479694e+08
2020-03-17 02:05:00,3.4318686530e+08,3.4318686530e+08,3.9908718653e+08,3.9908718653e+08
2020-03-17 02:10:00,3.4835354324e+08,3.4835354324e+08,2.9526295651e+08,2.9526295651e+08
2020-03-17 02:15:00,4.2537038520e+08,4.2537038520e+08,2.8898035310e+08,2.8898035310e+08
2020-03-17 02:20:00,4.0317160765e+08,4.0317160765e+08,2.1191969540e+08,2.1191969540e+08
2020-03-17 02:25:00,3.4226084577e+08,3.4226084577e+08,1.9191891293e+08,1.9191891293e+08
2020-03-17 02:30:00,2.9197525567e+08,2.9197525567e+08,2.5825553937e+08,2.5825553937e+08
2020-03-17 02:35:00,2.6400395450e+08,2.6400395450e+08,3.2030639715e+08,3.2030639715e+08
2020-03-17 02:40:00,2.8460178773e+08,2.8460178773e+08,3.5795183993e+08,3.5795183993e+08
2020-03-17 02:45:00,3.0467517370e+08,3.0467517370e+08,2.8553237902e+08,2.8553237902e+08
2020-03-17 02:50:00,3.2008486865e+08,3.2008486865e+08,3.0950030490e+08,3.0950030490e+08
2020-03-17 02:55:00,3.0509994814e+08,3.0509994814e+08,2.9351447628e+08,2.9351447628e+08
2020-03-17 03:00:00,2.8801415087e+08,2.8801415087e+08,1.1268460190e+08,1.1268460190e+08
2020-03-17 03:05:00,3.2875577760e+08,3.2875577760e+08,1.8612602364e+08,1.8612602364e+08
2020-03-17 03:10:00,2.9125548109e+08,2.9125548109e+08,2.0062866946e+08,2.0062866946e+08
2020-03-17 03:15:00,2.5049469653e+08,2.5049469653e+08,1.4062248331e+08,1.4062248331e+08
2020-03-17 03:20:00,2.4149509962e+08,2.4149509962e+08,1.4039309377e+08,1.4039309377e+08
2020-03-17 03:25:00,2.3089772241e+08,2.3089772241e+08,1.8937792720e+08,1.8937792720e+08
2020-03-17 03:30:00,2.7588708009e+08,2.7588708009e+08,2.5737868668e+08,2.5737868668e+08
2020-03-17 03:35:00,2.8369884186e+08,2.8369884186e+08,4.1490373252e+08,4.1490373252e+08
2020-03-17 03:40:00,2.5699007730e+08,2.5699007730e+08,3.3784741262e+08,3.3784741262e+08
2020-03-17 03:45:00,2.8042509962e+08,2.8042509962e+08,3.2438661052e+08,3.2438661052e+08
2020-03-17 03:50:00,3.2540854411e+08,3.2540854411e+08,2.7163329751e+08,2.7163329751e+08
2020-03-17 03:55:00,2.6807499441e+08,2.6807499441e+08,3.1582741995e+08,3.1582741995e+08
2020-03-17 04:00:00,2.7939155318e+08,2.7939155318e+08,2.7768397107e+08,2.7768397107e+08
2020-03-17 04:05:00,2.2892908404e+08,2.2892908404e+08,2.4467832660e+08,2.4467832660e+08
2020-03-17 04:10:00,2.1598483861e+08,2.1598483861e+08,2.9941991186e+08,2.9941991186e+08
2020-03-17 04:15:00,2.3428923051e+08,2.3428923051e+08,3.1125222039e+08,3.1125222039e+08
2020-03-17 04:20:00,2.3066904814e+08,2.3066904814e+08,3.0272515386e+08,3.0272515386e+08
2020-03-17 04:25:00,2.1220720584e+08,2.1220720584e+08,2.9908364730e+08,2.9908364730e+08
2020-03-17 04:30:00,2.0249673798e+08,2.0249673798e+08,3.6078378713e+08,3.6078378713e+08
2020-03-17 04:35:00,2.4652618073e+08,2.4652618073e+08,3.0512125109e+08,3.0512125109e+08
2020-03-17 04:40:00,2.3706994305e+08,2.3706994305e+08,2.8139833432e+08,2.8139833432e+08
2020-03-17 04:45:00,2.2945139986e+08,2.2945139986e+08,2.5932865567e+08,2.5932865567e+08
2020-03-17 04:50:00,2.7766559333e+08,2.7766559333e+08,2.2419945264e+08,2.2419945264e+08
2020-03-17 04:55:00,2.8506075533e+08,2.8506075533e+08,2.4195074639e+08,2.4195074639e+08
2020-03-17 05:00:00,3.1237938056e+08,3.1237938056e+08,2.8024619748e+08,2.8024619748e+08
2020-03-17 05:05:00,3.0338679016e+08,3.0338679016e+08,2.7033836435e+08,2.7033836435e+08
2020-03-17 05:10:00,2.8090582352e+08,2.8090582352e+08,2.8412278454e+08,2.8412278454e+08
2020-03-17 05:15:00,3.3769360798e+08,3.3769360798e+08,3.4106461501e+08,3.4106461501e+08
2020-03-17 05:20:00,3.9686203264e+08,3.9686203264e+08,2.9505130292e+08,2.9505130292e+08
2020-03-17 05:25:00,3.7170066821e+08,3.7170066821e+08,2.5936623341e+08,2.5936623341e+08
2020-03-17 05:30:00,3.7725955800e+08,3.7725955800e+08,2.5757528758e+08,2.5757528758e+08
2020-03-17 05:35:00,3.8206789834e+08,3.8206789834e+08,1.2670846959e+08,1.2670846959e+08
2020-03-17 05:40:00,4.2613361197e+08,4.2613361197e+08,2.9373357049e+08,2.9373357049e+08
2020-03-17 05:45:00,3.8050946396e+08,3.8050946396e+08,3.2860502165e+08,3.2860502165e+08
2020-03-17 05:50:00,4.3029651348e+08,4.3029651348e+08,2.6853129405e+08,2.6853129405e+08
2020-03-17 05:55:00,4.9111767777e+08,4.9111767777e+08,2.4153816354e+08,2.4153816354e+08
2020-03-17 06:00:00,5.0723169303e+08,5.0723169303e+08,2.4279663300e+08,2.4279663300e+08
2020-03-17 06:05:00,7.1016862842e+08,7.1016862842e+08,4.6215069721e+08,4.6215069721e+08
2020-03-17 06:10:00,6.9434484947e+08,6.9434484947e+08,3.8424702122e+08,3.8424702122e+08
2020-03-17 06:15:00,7.1374812455e+08,7.1374812455e+08,3.5205884851e+08,3.5205884851e+08
2020-03-17 06:20:00,7.9579412299e+08,7.9579412299e+08,3.2219019636e+08,3.2219019636e+08
2020-03-17 06:25:00,8.8107101054e+08,8.8107101054e+08,3.6979606213e+08,3.6979606213e+08
2020-03-17 06:30:00,6.5856179425e+08,6.5856179425e+08,3.5206603773e+08,3.5206603773e+08
2020-03-17 06:35:00,6.8523968767e+08,6.8523968767e+08,3.4719686458e+08,3.4719686458e+08
2020-03-17 06:40:00,7.9078785022e+08,7.9078785022e+08,1.7047890289e+08,1.7047890289e+08
2020-03-17 06:45:00,7.8992286386e+08,7.8992286386e+08,1.8740183474e+08,1.8740183474e+08
2020-03-17 06:50:00,7.9695837094e+08,7.9695837094e+08,2.2181209815e+08,2.2181209815e+08
2020-03-17 06:55:00,8.6826265394e+08,8.6826265394e+08,1.6890555188e+08,1.6890555188e+08
2020-03-17 07:00:00,9.5051202231e+08,9.5051202231e+08,1.7335177955e+08,1.7335177955e+08
2020-03-17 07:05:00,1.0112495500e+09,1.0112495500e+09,2.5076722104e+08,2.5076722104e+08
2020-03-17 07:10:00,8.4097687033e+08,8.4097687033e+08,3.1774779337e+08,3.1774779337e+08
2020-03-17 07:15:00,1.0032695700e+09,1.0032695700e+09,4.5654635287e+08,4.5654635287e+08
2020-03-17 07:20:00,1.0838210829e+09,1.0838210829e+09,4.1015961025e+08,4.1015961025e+08
2020-03-17 07:25:00,1.0106975957e+09,1.0106975957e+09,5.4392058981e+08,5.4392058981e+08
2020-03-17 07:30:00,1.1446358758e+09,1.1446358758e+09,4.5500000731e+08,4.5500000731e+08
2020-03-17 07:35:00,1.0633473357e+09,1.0633473357e+09,4.0977255687e+08,4.0977255687e+08
2020-03-17 07:40:00,1.0229171344e+09,1.0229171344e+09,4.7531033358e+08,4.7531033358e+08
2020-03-17 07:45:00,1.1883934337e+09,1.1883934337e+09,3.9558818003e+08,3.9558818003e+08
2020-03-17 07:50:00,1.3117535571e+09,1.3117535571e+09,4.2123326212e+08,4.2123326212e+08
2020-03-17 07:55:00,1.0646873205e+09,1.0646873205e+09,3.8592987006e+08,3.8592987006e+08
2020-03-17 08:00:00,1.1379756792e+09,1.1379756792e+09,4.7729776936e+08,4.7729776936e+08
2020-03-17 08:05:00,1.2208805414e+09,1.2208805414e+09,4.9654550360e+08,4.9654550360e+08
2020-03-17 08:10:00,1.1029589071e+09,1.1029589071e+09,5.3863701247e+08,5.3863701247e+08
2020-03-17 08:15:00,1.1332724380e+09,1.1332724380e+09,6.1925456748e+08,6.1925456748e+08
2020-03-17 08:20:00,1.0609369748e+09,1.0609369748e+09,2.9353752808e+08,2.9353752808e+08
2020-03-17 08:25:00,1.1255038903e+09,1.1255038903e+09,2.7999661559e+08,2.7999661559e+08
2020-03-17 08:30:00,1.1507112032e+09,1.1507112032e+09,3.4267305325e+08,3.4267305325e+08
2020-03-17 08:35:00,1.0802688662e+09,1.0802688662e+09,3.9129750928e+08,3.9129750928e+08
2020-03-17 08:40:00,1.3000450553e+09,1.3000450553e+09,5.2383004485e+08,5.2383004485e+08
2020-03-17 08:45:00,1.1754024733e+09,1.1754024733e+09,5.0124324414e+08,5.0124324414e+08
2020-03-17 08:50:00,1.0947971511e+09,1.0947971511e+09,4.9288631506e+08,4.9288631506e+08
2020-03-17 08:55:00,1.1430741575e+09,1.1430741575e+09,4.8300227400e+08,4.8300227400e+08
2020-03-17 09:00:00,1.2032910106e+09,1.2032910106e+09,4.8779210102e+08,4.8779210102e+08
2020-03-17 09:05:00,1.3830712632e+09,1.3830712632e+09,5.3748754308e+08,5.3748754308e+08
2020-03-17 09:10:00,1.4045144922e+09,1.4045144922e+09,3.4344567094e+08,3.4344567094e+08
2020-03-17 09:15:00,1.0959406154e+09,1.0959406154e+09,3.2419585885e+08,3.2419585885e+08
2020-03-17 09:20:00,1.1290609234e+09,1.1290609234e+09,5.1824168331e+08,5.1824168331e+08
2020-03-17 09:25:00,1.3288988451e+09,1.3288988451e+09,6.0595268325e+08,6.0595268325e+08
2020-03-17 09:30:00,1.1810006595e+09,1.1810006595e+09,6.0986697074e+08,6.0986697074e+08
2020-03-17 09:35:00,1.1590470730e+09,1.1590470730e+09,5.8606473167e+08,5.8606473167e+08
2020-03-17 09:40:00,1.1323720483e+09,1.1323720483e+09,5.9593797479e+08,5.9593797479e+08
2020-03-17 09:45:00,1.2086336742e+09,1.2086336742e+09,5.8621352358e+08,5.8621352358e+08
2020-03-17 09:50:00,1.2798253203e+09,1.2798253203e+09,5.9591797576e+08,5.9591797576e+08
2020-03-17 09:55:00,1.3118182139e+09,1.3118182139e+09,4.9360657604e+08,4.9360657604e+08
2020-03-17 10:00:00,1.1719722211e+09,1.1719722211e+09,5.3742972583e+08,5.3742972583e+08
2020-03-17 10:05:00,1.1392353454e+09,1.1392353454e+09,5.1924655641e+08,5.1924655641e+08
2020-03-17 10:10:00,1.0906797413e+09,1.0906797413e+09,4.7188985645e+08,4.7188985645e+08
2020-03-17 10:15:00,1.1545286854e+09,1.1545286854e+09,4.9336743872e+08,4.9336743872e+08
2020-03-17 10:20:00,1.3832052966e+09,1.3832052966e+09,4.6865721463e+08,4.6865721463e+08
2020-03-17 10:25:00,1.3337162944e+09,1.3337162944e+09,3.7441625170e+08,3.7441625170e+08
2020-03-17 10:30:00,1.1692362072e+09,1.1692362072e+09,4.6823784275e+08,4.6823784275e+08
2020-03-17 10:35:00,1.4099286485e+09,1.4099286485e+09,4.1112378082e+08,4.1112378082e+08
2020-03-17 10:40:00,1.2354680547e+09,1.2354680547e+09,3.2550727938e+08,3.2550727938e+08
2020-03-17 10:45:00,1.1203219067e+09,1.1203219067e+09,2.4512061709e+08,2.4512061709e+08
2020-03-17 10:50:00,1.1638560583e+09,1.1638560583e+09,2.6308222290e+08,2.6308222290e+08
2020-03-17 10:55:00,1.3781177629e+09,1.3781177629e+09,3.1985946892e+08,3.1985946892e+08
2020-03-17 11:00:00,1.3828415961e+09,1.3828415961e+09,4.0999798080e+08,4.0999798080e+08
2020-03-17 11:05:00,1.4650613198e+09,1.4650613198e+09,4.1227899460e+08,4.1227899460e+08
2020-03-17 11:10:00,1.2957090042e+09,1.2957090042e+09,6.2798393469e+08,6.2798393469e+08
2020-03-17 11:15:00,1.2446801635e+09,1.2446801635e+09,7.7362446847e+08,7.7362446847e+08
2020-03-17 11:20:00,1.2114835575e+09,1.2114835575e+09,6.9702956344e+08,6.9702956344e+08
2020-03-17 11:25:00,1.3861083292e+09,1.3861083292e+09,6.6256738694e+08,6.6256738694e+08
2020-03-17 11:30:00,1.3318706049e+09,1.3318706049e+09,4.8882181689e+08,4.8882181689e+08
2020-03-17 11:35:00,1.3525847364e+09,1.3525847364e+09,3.6465324717e+08,3.6465324717e+08
2020-03-17 11:40:00,1.4024246434e+09,1.4024246434e+09,4.0205152407e+08,4.0205152407e+08
2020-03-17 11:45:00,1.4454808489e+09,1.4454808489e+09,4.4879600587e+08,4.4879600587e+08
2020-03-17 11:50:00,1.1519996906e+09,1.1519996906e+09,4.3386090438e+08,4.3386090438e+08
2020-03-17 11:55:00,1.2845995869e+09,1.2845995869e+09,4.7236870548e+08,4.7236870548e+08
2020-03-17 12:00:00,1.1719098161e+09,1.1719098161e+09,4.3056512509e+08,4.3056512509e+08
2020-03-17 12:05:00,1.2924702270e+09,1.2924702270e+09,4.5814526196e+08,4.5814526196e+08
2020-03-17 12:10:00,1.4381615921e+09,1.4381615921e+09,4.7470799295e+08,4.7470799295e+08
2020-03-17 12:15:00,1.3214822943e+09,1.3214822943e+09,5.3395593496e+08,5.3395593496e+08
2020-03-17 12:20:00,1.1586240486e+09,1.1586240486e+09,5.3852833796e+08,5.3852833796e+08
2020-03-17 12:25:00,1.1030728916e+09,1.1030728916e+09,5.3348142040e+08,5.3348142040e+08
2020-03-17 12:30:00,1.0692854305e+09,1.0692854305e+09,5.5133863743e+08,5.5133863743e+08
2020-03-17 12:35:00,1.0962998361e+09,1.0962998361e+09,4.4716191953e+08,4.4716191953e+08
2020-03-17 12:40:00,1.2314720815e+09,1.2314720815e+09,4.7521995471e+08,4.7521995471e+08
2020-03-17 12:45:00,1.1820327446e+09,1.1820327446e+09,3.8246800856e+08,3.8246800856e+08
2020-03-17 12:50:00,1.2197961497e+09,1.2197961497e+09,3.8230232493e+08,3.8230232493e+08
2020-03-17 12:55:00,1.2250520232e+09,1.2250520232e+09,4.3140483861e+08,4.3140483861e+08
2020-03-17 13:00:00,1.1551497794e+09,1.1551497794e+09,3.7612630362e+08,3.7612630362e+08
2020-03-17 13:05:00,1.1694538072e+09,1.1694538072e+09,4.4637967210e+08,4.4637967210e+08
2020-03-17 13:10:00,1.1500004742e+09,1.1500004742e+09,3.8587023215e+08,3.8587023215e+08
2020-03-17 13:15:00,1.2277155577e+09,1.2277155577e+09,3.3160443361e+08,3.3160443361e+08
2020-03-17 13:20:00,1.2053012188e+09,1.2053012188e+09,3.7292558488e+08,3.7292558488e+08
2020-03-17 13:25:00,1.3022518035e+09,1.3022518035e+09,5.2611065813e+08,5.2611065813e+08
2020-03-17 13:30:00,1.3676201988e+09,1.3676201988e+09,5.7902557409e+08,5.7902557409e+08
2020-03-17 13:35:00,1.3935555042e+09,1.3935555042e+09,5.4771531339e+08,5.4771531339e+08
2020-03-17 13:40:00,1.2227378020e+09,1.2227378020e+09,4.3426198670e+08,4.3426198670e+08
2020-03-17 13:45:00,1.2400334035e+09,1.2400334035e+09,4.1674807730e+08,4.1674807730e+08
2020-03-17 13:50:00,1.0503039754e+09,1.0503039754e+09,4.0288491785e+08,4.0288491785e+08
2020-03-17 13:55:00,1.0336308440e+09,1.0336308440e+09,4.3236756045e+08,4.3236756045e+08
2020-03-17 14:00:00,1.0070693390e+09,1.0070693390e+09,4.0692970429e+08,4.0692970429e+08
2020-03-17 14:05:00,1.0680071390e+09,1.0680071390e+09,3.1090938627e+08,3.1090938627e+08
2020-03-17 14:10:00,1.1527049797e+09,1.1527049797e+09,3.9286382927e+08,3.9286382927e+08
2020-03-17 14:15:00,1.2019619395e+09,1.2019619395e+09,3.9203427583e+08,3.9203427583e+08
2020-03-17 14:20:00,1.2904076568e+09,1.2904076568e+09,3.7893683819e+08,3.7893683819e+08
2020-03-17 14:25:00,1.3539936190e+09,1.3539936190e+09,3.3753103414e+08,3.3753103414e+08
2020-03-17 14:30:00,1.0278495122e+09,1.0278495122e+09,3.3840434179e+08,3.3840434179e+08
2020-03-17 14:35:00,1.1000297645e+09,1.1000297645e+09,4.0111651845e+08,4.0111651845e+08
2020-03-17 14:40:00,1.2138833812e+09,1.2138833812e+09,3.3968954529e+08,3.3968954529e+08
2020-03-17 14:45:00,1.0427750258e+09,1.0427750258e+09,3.0610760214e+08,3.0610760214e+08
2020-03-17 14:50:00,1.2622552630e+09,1.2622552630e+09,2.6688980792e+08,2.6688980792e+08
2020-03-17 14:55:00,1.2978328256e+09,1.2978328256e+09,2.5641413887e+08,2.5641413887e+08
2020-03-17 15:00:00,1.2298204014e+09,1.2298204014e+09,2.9571435324e+08,2.9571435324e+08
2020-03-17 15:05:00,1.2956164652e+09,1.2956164652e+09,2.9199642837e+08,2.9199642837e+08
2020-03-17 15:10:00,1.3506854903e+09,1.3506854903e+09,2.5990555372e+08,2.5990555372e+08
2020-03-17 15:15:00,1.3871903536e+09,1.3871903536e+09,2.7412189186e+08,2.7412189186e+08
2020-03-17 15:20:00,1.2604186991e+09,1.2604186991e+09,2.6482268666e+08,2.6482268666e+08
2020-03-17 15:25:00,1.3385416669e+09,1.3385416669e+09,2.8589892128e+08,2.8589892128e+08
2020-03-17 15:30:00,1.2782335567e+09,1.2782335567e+09,2.7798056934e+08,2.7798056934e+08
2020-03-17 15:35:00,1.2242912969e+09,1.2242912969e+09,3.4374966276e+08,3.4374966276e+08
2020-03-17 15:40:00,1.4282699643e+09,1.4282699643e+09,3.7552839794e+08,3.7552839794e+08
2020-03-17 15:45:00,1.3038051015e+09,1.3038051015e+09,3.2130135765e+08,3.2130135765e+08
2020-03-17 15:50:00,1.3591710098e+09,1.3591710098e+09,3.3819344676e+08,3.3819344676e+08
