DATE,DECH,DECH_peak,CHDE,CHDE_peak
2020-03-15 20:00:00,3.7669021473e+10,3.7669021473e+10,3.6914992817e+10,3.6914992817e+10
2020-03-15 20:05:00,3.8489587059e+10,3.8489587059e+10,4.2783816895e+10,4.2783816895e+10
2020-03-15 20:10:00,3.5761942031e+10,3.5761942031e+10,5.3652450266e+10,5.3652450266e+10
2020-03-15 20:15:00,3.6957086500e+10,3.6957086500e+10,7.1047964082e+10,7.1047964082e+10
2020-03-15 20:20:00,3.3658001130e+10,3.3658001130e+10,5.4582429551e+10,5.4582429551e+10
2020-03-15 20:25:00,3.0469740009e+10,3.0469740009e+10,5.4388308674e+10,5.4388308674e+10
2020-03-15 20:30:00,3.2350873407e+10,3.2350873407e+10,5.9124926961e+10,5.9124926961e+10
2020-03-15 20:35:00,5.1465696676e+10,5.1465696676e+10,6.6804830186e+10,6.6804830186e+10
2020-03-15 20:40:00,3.4983215968e+10,3.4983215968e+10,5.8055599795e+10,5.8055599795e+10
2020-03-15 20:45:00,2.8946661960e+10,2.8946661960e+10,5.3339164373e+10,5.3339164373e+10
2020-03-15 20:50:00,3.0621131264e+10,3.0621131264e+10,4.6147401619e+10,4.6147401619e+10
2020-03-15 20:55:00,3.1661931829e+10,3.1661931829e+10,4.5073345699e+10,4.5073345699e+10
2020-03-15 21:00:00,2.7286909149e+10,2.7286909149e+10,4.0322553365e+10,4.0322553365e+10
2020-03-15 21:05:00,2.5235016901e+10,2.5235016901e+10,3.9702418568e+10,3.9702418568e+10
2020-03-15 21:10:00,2.4603040203e+10,2.4603040203e+10,4.9098778139e+10,4.9098778139e+10
2020-03-15 21:15:00,3.9521259825e+10,3.9521259825e+10,3.9066600039e+10,3.9066600039e+10
2020-03-15 21:20:00,3.1543376110e+10,3.1543376110e+10,4.0458046576e+10,4.0458046576e+10
2020-03-15 21:25:00,3.1358454307e+10,3.1358454307e+10,4.7750953492e+10,4.7750953492e+10
2020-03-15 21:30:00,2.3156725914e+10,2.3156725914e+10,2.9539558108e+10,2.9539558108e+10
2020-03-15 21:35:00,2.3771616193e+10,2.3771616193e+10,3.5488480493e+10,3.5488480493e+10
2020-03-15 21:40:00,2.5597316443e+10,2.5597316443e+10,3.1210452477e+10,3.1210452477e+10
2020-03-15 21:45:00,3.4505431240e+10,3.4505431240e+10,4.6055860102e+10,4.6055860102e+10
2020-03-15 21:50:00,2.9230998929e+10,2.9230998929e+10,4.1902025968e+10,4.1902025968e+10
2020-03-15 21:55:00,3.4065112148e+10,3.4065112148e+10,3.8796436048e+10,3.8796436048e+10
2020-03-15 22:00:00,3.0852832350e+10,3.0852832350e+10,3.4911960083e+10,3.4911960083e+10
2020-03-15 22:05:00,3.4032462643e+10,3.4032462643e+10,3.7971129126e+10,3.7971129126e+10
2020-03-15 22:10:00,2.6206975998e+10,2.6206975998e+10,4.6596259564e+10,4.6596259564e+10
2020-03-15 22:15:00,3.1489739868e+10,3.1489739868e+10,4.8403484925e+10,4.8403484925e+10
2020-03-15 22:20:00,3.8683047080e+10,3.8683047080e+10,4.3864043192e+10,4.3864043192e+10
2020-03-15 22:25:00,3.1561864669e+10,3.1561864669e+10,3.7522483822e+10,3.7522483822e+10
2020-03-15 22:30:00,4.2744660259e+10,4.2744660259e+10,3.8971803896e+10,3.8971803896e+10
2020-03-15 22:35:00,3.4775336094e+10,3.4775336094e+10,4.1896560088e+10,4.1896560088e+10
2020-03-15 22:40:00,3.3154023890e+10,3.3154023890e+10,4.5532929590e+10,4.5532929590e+10
2020-03-15 22:45:00,3.4181787923e+10,3.4181787923e+10,3.7564941970e+10,3.7564941970e+10
2020-03-15 22:50:00,3.4391752312e+10,3.4391752312e+10,3.0857820587e+10,3.0857820587e+10
2020-03-15 22:55:00,4.2638364770e+10,4.2638364770e+10,3.3624535341e+10,3.3624535341e+10
2020-03-15 23:00:00,3.5406065704e+10,3.5406065704e+10,3.5859820287e+10,3.5859820287e+10
2020-03-15 23:05:00,3.6395144675e+10,3.6395144675e+10,3.8010515144e+10,3.8010515144e+10
2020-03-15 23:10:00,3.5179245491e+10,3.5179245491e+10,3.6532582799e+10,3.6532582799e+10
2020-03-15 23:15:00,3.6708415676e+10,3.6708415676e+10,3.1204377598e+10,3.1204377598e+10
2020-03-15 23:20:00,3.6831077384e+10,3.6831077384e+10,3.0100899355e+10,3.0100899355e+10
2020-03-15 23:25:00,3.7881742433e+10,3.7881742433e+10,3.5474757636e+10,3.5474757636e+10
2020-03-15 23:30:00,3.4277941957e+10,3.4277941957e+10,3.1555076828e+10,3.1555076828e+10
2020-03-15 23:35:00,3.1218056028e+10,3.1218056028e+10,3.3069917603e+10,3.3069917603e+10
2020-03-15 23:40:00,3.1074766519e+10,3.1074766519e+10,2.9614902167e+10,2.9614902167e+10
2020-03-15 23:45:00,3.3706204383e+10,3.3706204383e+10,3.3592264140e+10,3.3592264140e+10
2020-03-15 23:50:00,3.4235036078e+10,3.4235036078e+10,3.4913997634e+10,3.4913997634e+10
2020-03-15 23:55:00,2.8636338190e+10,2.8636338190e+10,3.6114816642e+10,3.6114816642e+10
2020-03-16 00:00:00,2.9422295497e+10,2.9422295497e+10,3.3808572373e+10,3.3808572373e+10
2020-03-16 22:05:00,5.8077213060e+10,5.8077213060e+10,4.0020932775e+10,4.0020932775e+10
2020-03-16 22:10:00,5.9197372700e+10,5.9197372700e+10,3.5243376128e+10,3.5243376128e+10
2020-03-16 22:15:00,5.5722609433e+10,5.5722609433e+10,3.5768382162e+10,3.5768382162e+10
2020-03-16 22:20:00,6.9517229488e+10,6.9517229488e+10,3.6848828465e+10,3.6848828465e+10
2020-03-16 22:25:00,8.1115854791e+10,8.1115854791e+10,3.7376462515e+10,3.7376462515e+10
2020-03-16 22:30:00,7.5112375947e+10,7.5112375947e+10,3.7087669402e+10,3.7087669402e+10
2020-03-16 22:35:00,6.3146963665e+10,6.3146963665e+10,4.3717911542e+10,4.3717911542e+10
2020-03-16 22:40:00,5.5710272651e+10,5.5710272651e+10,4.6467717369e+10,4.6467717369e+10
2020-03-16 22:45:00,5.4271227305e+10,5.4271227305e+10,3.8015799067e+10,3.8015799067e+10
2020-03-16 22:50:00,5.9418986180e+10,5.9418986180e+10,4.0471653164e+10,4.0471653164e+10
2020-03-16 22:55:00,5.9981856193e+10,5.9981856193e+10,3.7252171191e+10,3.7252171191e+10
2020-03-16 23:00:00,6.2317885038e+10,6.2317885038e+10,3.9886991956e+10,3.9886991956e+10
2020-03-16 23:05:00,5.7011322844e+10,5.7011322844e+10,4.4893615407e+10,4.4893615407e+10
2020-03-16 23:10:00,5.3861895331e+10,5.3861895331e+10,5.0229041995e+10,5.0229041995e+10
2020-03-16 23:15:00,7.2604046824e+10,7.2604046824e+10,5.3310871997e+10,5.3310871997e+10
2020-03-16 23:20:00,6.4988154209e+10,6.4988154209e+10,3.8943003544e+10,3.8943003544e+10
2020-03-16 23:25:00,7.0477748947e+10,7.0477748947e+10,4.2917643043e+10,4.2917643043e+10
2020-03-16 23:30:00,6.4829122700e+10,6.4829122700e+10,3.7501296041e+10,3.7501296041e+10
2020-03-16 23:35:00,5.8695838159e+10,5.8695838159e+10,3.2128373654e+10,3.2128373654e+10
2020-03-16 23:40:00,5.0974502468e+10,5.0974502468e+10,3.7737380656e+10,3.7737380656e+10
2020-03-16 23:45:00,5.3059248311e+10,5.3059248311e+10,3.4826498600e+10,3.4826498600e+10
2020-03-16 23:50:00,4.5906037997e+10,4.5906037997e+10,3.4051700613e+10,3.4051700613e+10
2020-03-16 23:55:00,4.7815611136e+10,4.7815611136e+10,3.0464132828e+10,3.0464132828e+10
2020-03-17 00:00:00,4.6354282241e+10,4.6354282241e+10,3.3346846074e+10,3.3346846074e+10
2020-03-17 00:05:00,4.5123359343e+10,4.5123359343e+10,3.6960580731e+10,3.6960580731e+10
2020-03-17 00:10:00,4.5093528329e+10,4.5093528329e+10,4.1477047232e+10,4.1477047232e+10
2020-03-17 00:15:00,4.4462956166e+10,4.4462956166e+10,3.4448724363e+10,3.4448724363e+10
2020-03-17 00:20:00,5.9596992275e+10,5.9596992275e+10,4.5239772638e+10,4.5239772638e+10
2020-03-17 00:25:00,4.5368122128e+10,4.5368122128e+10,4.9655548241e+10,4.9655548241e+10
2020-03-17 00:30:00,3.7659359250e+10,3.7659359250e+10,4.1159365064e+10,4.1159365064e+10
2020-03-17 00:35:00,3.7352232373e+10,3.7352232373e+10,3.5683987162e+10,3.5683987162e+10
2020-03-17 00:40:00,3.9537141042e+10,3.9537141042e+10,3.9249578923e+10,3.9249578923e+10
2020-03-17 00:45:00,4.0469900890e+10,4.0469900890e+10,3.8461357326e+10,3.8461357326e+10
2020-03-17 00:50:00,4.2755470405e+10,4.2755470405e+10,3.7941814660e+10,3.7941814660e+10
2020-03-17 00:55:00,4.0600602171e+10,4.0600602171e+10,3.8903097393e+10,3.8903097393e+10
2020-03-17 01:00:00,4.0547138837e+10,4.0547138837e+10,4.2385279263e+10,4.2385279263e+10
2020-03-17 01:05:00,4.0194429377e+10,4.0194429377e+10,4.4110123392e+10,4.4110123392e+10
2020-03-17 01:10:00,3.7473671577e+10,3.7473671577e+10,3.8096833414e+10,3.8096833414e+10
2020-03-17 01:15:00,3.4518709396e+10,3.4518709396e+10,3.2098335557e+10,3.2098335557e+10
2020-03-17 01:20:00,3.8437955040e+10,3.8437955040e+10,2.9909396195e+10,2.9909396195e+10
2020-03-17 01:25:00,3.3689861411e+10,3.3689861411e+10,3.1702334849e+10,3.1702334849e+10
2020-03-17 01:30:00,3.8614298837e+10,3.8614298837e+10,4.2813113335e+10,4.2813113335e+10
2020-03-17 01:35:00,5.5206352203e+10,5.5206352203e+10,3.5899987567e+10,3.5899987567e+10
2020-03-17 01:40:00,3.7669104497e+10,3.7669104497e+10,3.7912999266e+10,3.7912999266e+10
2020-03-17 01:45:00,3.4226574596e+10,3.4226574596e+10,3.8229576173e+10,3.8229576173e+10
2020-03-17 01:50:00,3.5812137490e+10,3.5812137490e+10,4.2114199784e+10,4.2114199784e+10
2020-03-17 01:55:00,4.4672706794e+10,4.4672706794e+10,3.2458526389e+10,3.2458526389e+10
2020-03-17 02:00:00,3.6930824166e+10,3.6930824166e+10,3.7105410227e+10,3.7105410227e+10
2020-03-17 02:05:00,4.1155677893e+10,4.1155677893e+10,3.3723118823e+10,3.3723118823e+10
2020-03-17 02:10:00,3.9003091386e+10,3.9003091386e+10,3.5793504670e+10,3.5793504670e+10
2020-03-17 02:15:00,3.6713572084e+10,3.6713572084e+10,3.7053545075e+10,3.7053545075e+10
2020-03-17 02:20:00,3.0597571379e+10,3.0597571379e+10,3.8851355409e+10,3.8851355409e+10
2020-03-17 02:25:00,3.0738458138e+10,3.0738458138e+10,4.2333374928e+10,4.2333374928e+10
2020-03-17 02:30:00,6.1393950319e+10,6.1393950319e+10,4.4677001066e+10,4.4677001066e+10
2020-03-17 02:35:00,4.4093872583e+10,4.4093872583e+10,3.9254531641e+10,3.9254531641e+10
2020-03-17 02:40:00,3.0979196867e+10,3.0979196867e+10,3.8044150106e+10,3.8044150106e+10
2020-03-17 02:45:00,2.7656006975e+10,2.7656006975e+10,3.6874706561e+10,3.6874706561e+10
2020-03-17 02:50:00,3.0642329001e+10,3.0642329001e+10,3.4791162233e+10,3.4791162233e+10
2020-03-17 02:55:00,2.8037411804e+10,2.8037411804e+10,3.3969527886e+10,3.3969527886e+10
2020-03-17 03:00:00,2.5401254065e+10,2.5401254065e+10,3.8678492430e+10,3.8678492430e+10
2020-03-17 03:05:00,2.0769799214e+10,2.0769799214e+10,3.8009585991e+10,3.8009585991e+10
2020-03-17 03:10:00,2.8586483181e+10,2.8586483181e+10,4.1230029591e+10,4.1230029591e+10
2020-03-17 03:15:00,3.7950127372e+10,3.7950127372e+10,4.8409562648e+10,4.8409562648e+10
2020-03-17 03:20:00,2.9644873314e+10,2.9644873314e+10,4.3293769367e+10,4.3293769367e+10
2020-03-17 03:25:00,2.9338173848e+10,2.9338173848e+10,3.5092566176e+10,3.5092566176e+10
2020-03-17 03:30:00,3.5711439524e+10,3.5711439524e+10,3.8619484743e+10,3.8619484743e+10
2020-03-17 03:35:00,3.8790224835e+10,3.8790224835e+10,3.6800172183e+10,3.6800172183e+10
2020-03-17 03:40:00,4.9969757969e+10,4.9969757969e+10,4.1170010886e+10,4.1170010886e+10
2020-03-17 03:45:00,3.8107190925e+10,3.8107190925e+10,5.3448750245e+10,5.3448750245e+10
2020-03-17 03:50:00,2.9924636768e+10,2.9924636768e+10,4.9018769085e+10,4.9018769085e+10
2020-03-17 03:55:00,3.3859016011e+10,3.3859016011e+10,4.4534186271e+10,4.4534186271e+10
2020-03-17 04:00:00,2.9693882242e+10,2.9693882242e+10,4.1901007343e+10,4.1901007343e+10
2020-03-17 04:05:00,4.3722939787e+10,4.3722939787e+10,5.7480839665e+10,5.7480839665e+10
2020-03-17 04:10:00,4.6276286589e+10,4.6276286589e+10,3.9358612743e+10,3.9358612743e+10
2020-03-17 04:15:00,4.4902514737e+10,4.4902514737e+10,3.3508071473e+10,3.3508071473e+10
2020-03-17 04:20:00,2.9972711531e+10,2.9972711531e+10,3.5500603853e+10,3.5500603853e+10
2020-03-17 04:25:00,2.9920338388e+10,2.9920338388e+10,3.6413124437e+10,3.6413124437e+10
2020-03-17 04:30:00,3.0762927253e+10,3.0762927253e+10,4.0707522547e+10,4.0707522547e+10
2020-03-17 04:35:00,3.5693496276e+10,3.5693496276e+10,3.2897839787e+10,3.2897839787e+10
2020-03-17 04:40:00,3.2216410619e+10,3.2216410619e+10,3.3644107311e+10,3.3644107311e+10
2020-03-17 04:45:00,3.1239591537e+10,3.1239591537e+10,5.0813672336e+10,5.0813672336e+10
2020-03-17 04:50:00,2.4499699913e+10,2.4499699913e+10,4.5900907430e+10,4.5900907430e+10
2020-03-17 04:55:00,2.4454772579e+10,2.4454772579e+10,2.9066643094e+10,2.9066643094e+10
2020-03-17 05:00:00,2.3279079551e+10,2.3279079551e+10,3.4297044432e+10,3.4297044432e+10
2020-03-17 05:05:00,2.3202339367e+10,2.3202339367e+10,4.4774468914e+10,4.4774468914e+10
2020-03-17 05:10:00,2.5520839582e+10,2.5520839582e+10,3.7558460334e+10,3.7558460334e+10
2020-03-17 05:15:00,3.9757468204e+10,3.9757468204e+10,4.3047238196e+10,4.3047238196e+10
2020-03-17 05:20:00,2.6315359097e+10,2.6315359097e+10,4.1726804579e+10,4.1726804579e+10
2020-03-17 05:25:00,2.2912839447e+10,2.2912839447e+10,4.1455969980e+10,4.1455969980e+10
2020-03-17 05:30:00,3.6230725344e+10,3.6230725344e+10,4.0179310032e+10,4.0179310032e+10
2020-03-17 05:35:00,3.6101944733e+10,3.6101944733e+10,2.9268489428e+10,2.9268489428e+10
2020-03-17 05:40:00,3.5054059149e+10,3.5054059149e+10,3.2670067996e+10,3.2670067996e+10
2020-03-17 05:45:00,3.4845986005e+10,3.4845986005e+10,3.8570076117e+10,3.8570076117e+10
2020-03-17 05:50:00,2.8457816008e+10,2.8457816008e+10,3.8716602025e+10,3.8716602025e+10
2020-03-17 05:55:00,2.6815066817e+10,2.6815066817e+10,4.0678375015e+10,4.0678375015e+10
2020-03-17 06:00:00,2.4371213455e+10,2.4371213455e+10,3.5315049532e+10,3.5315049532e+10
2020-03-17 06:05:00,2.5010479716e+10,2.5010479716e+10,3.2944390509e+10,3.2944390509e+10
2020-03-17 06:10:00,2.9277974452e+10,2.9277974452e+10,3.1295967226e+10,3.1295967226e+10
2020-03-17 06:15:00,2.6331763949e+10,2.6331763949e+10,2.8447014499e+10,2.8447014499e+10
2020-03-17 06:20:00,2.2287542918e+10,2.2287542918e+10,2.6269525382e+10,2.6269525382e+10
2020-03-17 06:25:00,2.4753795973e+10,2.4753795973e+10,2.7120537865e+10,2.7120537865e+10
2020-03-17 06:30:00,2.7978037758e+10,2.7978037758e+10,2.6788980079e+10,2.6788980079e+10
2020-03-17 06:35:00,2.8419262581e+10,2.8419262581e+10,2.8196020711e+10,2.8196020711e+10
2020-03-17 06:40:00,2.9696822896e+10,2.9696822896e+10,3.0329571915e+10,3.0329571915e+10
2020-03-17 06:45:00,3.0468050879e+10,3.0468050879e+10,3.2448331119e+10,3.2448331119e+10
2020-03-17 06:50:00,3.4532270193e+10,3.4532270193e+10,3.3230375906e+10,3.3230375906e+10
2020-03-17 06:55:00,2.9757721046e+10,2.9757721046e+10,3.0492169286e+10,3.0492169286e+10
2020-03-17 07:00:00,2.6387479968e+10,2.6387479968e+10,2.9084008439e+10,2.9084008439e+10
2020-03-17 07:05:00,2.7750134834e+10,2.7750134834e+10,3.6321864698e+10,3.6321864698e+10
2020-03-17 07:10:00,3.2561744553e+10,3.2561744553e+10,3.4804059775e+10,3.4804059775e+10
2020-03-17 07:15:00,2.9459506565e+10,2.9459506565e+10,3.3928940092e+10,3.3928940092e+10
2020-03-17 07:20:00,2.4835442145e+10,2.4835442145e+10,3.3736111723e+10,3.3736111723e+10
2020-03-17 07:25:00,2.4745108827e+10,2.4745108827e+10,3.2014671000e+10,3.2014671000e+10
2020-03-17 07:30:00,2.7104852808e+10,2.7104852808e+10,3.3375320030e+10,3.3375320030e+10
2020-03-17 07:35:00,2.1627897817e+10,2.1627897817e+10,3.7709366581e+10,3.7709366581e+10
2020-03-17 07:40:00,3.2167805160e+10,3.2167805160e+10,3.6692513043e+10,3.6692513043e+10
2020-03-17 07:45:00,2.8382033322e+10,2.8382033322e+10,3.8885756665e+10,3.8885756665e+10
2020-03-17 07:50:00,2.9968813829e+10,2.9968813829e+10,4.4948603243e+10,4.4948603243e+10
2020-03-17 07:55:00,3.3567625723e+10,3.3567625723e+10,4.1450916924e+10,4.1450916924e+10
2020-03-17 08:00:00,3.1491334263e+10,3.1491334263e+10,4.2755381359e+10,4.2755381359e+10
2020-03-17 08:05:00,4.1513115448e+10,4.1513115448e+10,4.3769918778e+10,4.3769918778e+10
2020-03-17 08:10:00,3.6672794943e+10,3.6672794943e+10,3.8534931606e+10,3.8534931606e+10
2020-03-17 08:15:00,3.8554179191e+10,3.8554179191e+10,4.2321525490e+10,4.2321525490e+10
2020-03-17 08:20:00,3.1696793564e+10,3.1696793564e+10,4.2044731917e+10,4.2044731917e+10
2020-03-17 08:25:00,3.6924411069e+10,3.6924411069e+10,3.8002165728e+10,3.8002165728e+10
2020-03-17 08:30:00,4.1562174923e+10,4.1562174923e+10,3.4843045163e+10,3.4843045163e+10
2020-03-17 08:35:00,4.0286183886e+10,4.0286183886e+10,3.5862751628e+10,3.5862751628e+10
2020-03-17 08:40:00,3.5316606864e+10,3.5316606864e+10,3.6848516680e+10,3.6848516680e+10
2020-03-17 08:45:00,4.0859346467e+10,4.0859346467e+10,4.0153336637e+10,4.0153336637e+10
2020-03-17 08:50:00,3.6246378611e+10,3.6246378611e+10,3.6592983900e+10,3.6592983900e+10
2020-03-17 08:55:00,2.9109840619e+10,2.9109840619e+10,3.8100063278e+10,3.8100063278e+10
2020-03-17 09:00:00,3.7765733452e+10,3.7765733452e+10,3.5941523820e+10,3.5941523820e+10
2020-03-17 09:05:00,3.2806843243e+10,3.2806843243e+10,3.6594439560e+10,3.6594439560e+10
2020-03-17 09:10:00,2.8063626218e+10,2.8063626218e+10,4.2952962042e+10,4.2952962042e+10
2020-03-17 09:15:00,2.8066089630e+10,2.8066089630e+10,5.3558526154e+10,5.3558526154e+10
2020-03-17 09:20:00,3.0300733408e+10,3.0300733408e+10,4.6586131820e+10,4.6586131820e+10
2020-03-17 09:25:00,3.5342729335e+10,3.5342729335e+10,4.2437586573e+10,4.2437586573e+10
2020-03-17 09:30:00,3.3637327313e+10,3.3637327313e+10,4.1403488030e+10,4.1403488030e+10
2020-03-17 09:35:00,3.1282572531e+10,3.1282572531e+10,4.5947890875e+10,4.5947890875e+10
2020-03-17 09:40:00,3.5281315782e+10,3.5281315782e+10,4.3562066576e+10,4.3562066576e+10
2020-03-17 09:45:00,3.9287298713e+10,3.9287298713e+10,4.3346255793e+10,4.3346255793e+10
2020-03-17 09:50:00,4.6733158541e+10,4.6733158541e+10,5.3175666670e+10,5.3175666670e+10
2020-03-17 09:55:00,4.3624741823e+10,4.3624741823e+10,4.8967185568e+10,4.8967185568e+10
2020-03-17 10:00:00,4.0917425468e+10,4.0917425468e+10,5.3793271129e+10,5.3793271129e+10
2020-03-17 10:05:00,3.7494148896e+10,3.7494148896e+10,5.2195904693e+10,5.2195904693e+10
2020-03-17 10:10:00,3.5823567274e+10,3.5823567274e+10,4.8859625741e+10,4.8859625741e+10
2020-03-17 10:15:00,3.9977373393e+10,3.9977373393e+10,6.0138642868e+10,6.0138642868e+10
2020-03-17 10:20:00,3.9658940323e+10,3.9658940323e+10,5.1778980527e+10,5.1778980527e+10
2020-03-17 10:25:00,3.9739449714e+10,3.9739449714e+10,5.0079621801e+10,5.0079621801e+10
2020-03-17 10:30:00,3.5450920632e+10,3.5450920632e+10,4.5755591175e+10,4.5755591175e+10
2020-03-17 10:35:00,3.3207229412e+10,3.3207229412e+10,4.8454103431e+10,4.8454103431e+10
2020-03-17 10:40:00,4.1936025901e+10,4.1936025901e+10,4.6307510060e+10,4.6307510060e+10
2020-03-17 10:45:00,5.0392041220e+10,5.0392041220e+10,4.6826241768e+10,4.6826241768e+10
2020-03-17 10:50:00,3.2976690669e+10,3.2976690669e+10,5.3720444142e+10,5.3720444142e+10
2020-03-17 10:55:00,3.2767060150e+10,3.2767060150e+10,4.4697933375e+10,4.4697933375e+10
2020-03-17 11:00:00,3.2612519881e+10,3.2612519881e+10,4.8064616703e+10,4.8064616703e+10
2020-03-17 11:05:00,3.3217635548e+10,3.3217635548e+10,4.6686195785e+10,4.6686195785e+10
2020-03-17 11:10:00,3.8347611700e+10,3.8347611700e+10,4.3090673542e+10,4.3090673542e+10
2020-03-17 11:15:00,4.7511177167e+10,4.7511177167e+10,4.3803055072e+10,4.3803055072e+10
2020-03-17 11:20:00,6.2716445639e+10,6.2716445639e+10,4.4379612706e+10,4.4379612706e+10
2020-03-17 11:25:00,4.2915029049e+10,4.2915029049e+10,4.2405486176e+10,4.2405486176e+10
2020-03-17 11:30:00,4.7729726523e+10,4.7729726523e+10,4.8902978916e+10,4.8902978916e+10
2020-03-17 11:35:00,4.9746802288e+10,4.9746802288e+10,5.1507853816e+10,5.1507853816e+10
2020-03-17 11:40:00,3.1460730215e+10,3.1460730215e+10,4.7849727381e+10,4.7849727381e+10
2020-03-17 11:45:00,3.7688791045e+10,3.7688791045e+10,5.3036846876e+10,5.3036846876e+10
2020-03-17 11:50:00,3.2138311978e+10,3.2138311978e+10,5.2009442500e+10,5.2009442500e+10
2020-03-17 11:55:00,3.5049898441e+10,3.5049898441e+10,5.4359725444e+10,5.4359725444e+10
2020-03-17 12:00:00,3.8973400460e+10,3.8973400460e+10,5.6043231804e+10,5.6043231804e+10
2020-03-17 12:05:00,4.2009601831e+10,4.2009601831e+10,5.6647913617e+10,5.6647913617e+10
2020-03-17 12:10:00,5.0690191386e+10,5.0690191386e+10,6.4198822051e+10,6.4198822051e+10
2020-03-17 12:15:00,5.2947046501e+10,5.2947046501e+10,4.7081004363e+10,4.7081004363e+10
2020-03-17 12:20:00,5.4772188102e+10,5.4772188102e+10,4.5679628444e+10,4.5679628444e+10
2020-03-17 12:25:00,4.8153654582e+10,4.8153654582e+10,4.5472242308e+10,4.5472242308e+10
2020-03-17 12:30:00,5.5866693719e+10,5.5866693719e+10,5.8529525616e+10,5.8529525616e+10
2020-03-17 12:35:00,5.1008496774e+10,5.1008496774e+10,5.2578016171e+10,5.2578016171e+10
2020-03-17 12:40:00,5.7156989106e+10,5.7156989106e+10,5.2864856819e+10,5.2864856819e+10
2020-03-17 12:45:00,5.3385453406e+10,5.3385453406e+10,6.3410262997e+10,6.3410262997e+10
2020-03-17 12:50:00,4.5235623334e+10,4.5235623334e+10,6.9023589333e+10,6.9023589333e+10
2020-03-17 12:55:00,4.6268977375e+10,4.6268977375e+10,7.6929265973e+10,7.6929265973e+10
2020-03-17 13:00:00,4.0491430226e+10,4.0491430226e+10,6.3362492551e+10,6.3362492551e+10
2020-03-17 13:05:00,4.7868878868e+10,4.7868878868e+10,6.3948758711e+10,6.3948758711e+10
2020-03-17 13:10:00,5.1846551703e+10,5.1846551703e+10,8.6774693453e+10,8.6774693453e+10
2020-03-17 13:15:00,6.5316523614e+10,6.5316523614e+10,1.0016489190e+11,1.0016489190e+11
2020-03-17 13:20:00,5.2915600428e+10,5.2915600428e+10,8.7666126601e+10,8.7666126601e+10
2020-03-17 13:25:00,5.0171828930e+10,5.0171828930e+10,6.9994597983e+10,6.9994597983e+10
2020-03-17 13:30:00,4.9130182909e+10,4.9130182909e+10,7.2107265004e+10,7.2107265004e+10
2020-03-17 13:35:00,4.5521680522e+10,4.5521680522e+10,8.0034046892e+10,8.0034046892e+10
2020-03-17 13:40:00,6.9098029560e+10,6.9098029560e+10,7.0788382455e+10,7.0788382455e+10
2020-03-17 13:45:00,7.1139123741e+10,7.1139123741e+10,6.0901052438e+10,6.0901052438e+10
2020-03-17 13:50:00,6.7159610871e+10,6.7159610871e+10,6.2551508325e+10,6.2551508325e+10
2020-03-17 13:55:00,4.0545939119e+10,4.0545939119e+10,5.7283566923e+10,5.7283566923e+10
2020-03-17 14:00:00,4.3335827079e+10,4.3335827079e+10,6.2384006928e+10,6.2384006928e+10
2020-03-17 14:05:00,4.5151099118e+10,4.5151099118e+10,5.1390783064e+10,5.1390783064e+10
2020-03-17 14:10:00,4.2435252106e+10,4.2435252106e+10,4.5669363977e+10,4.5669363977e+10
2020-03-17 14:15:00,3.8213410041e+10,3.8213410041e+10,4.8792602575e+10,4.8792602575e+10
2020-03-17 14:20:00,3.9066301020e+10,3.9066301020e+10,3.9147618388e+10,3.9147618388e+10
2020-03-17 14:25:00,3.6500564621e+10,3.6500564621e+10,3.5098465974e+10,3.5098465974e+10
2020-03-17 14:30:00,4.4907154882e+10,4.4907154882e+10,4.4528577732e+10,4.4528577732e+10
2020-03-17 14:35:00,7.3747034481e+10,7.3747034481e+10,4.7227867563e+10,4.7227867563e+10
2020-03-17 14:40:00,4.0281885045e+10,4.0281885045e+10,4.2397143719e+10,4.2397143719e+10
2020-03-17 14:45:00,3.9533094364e+10,3.9533094364e+10,4.2487732098e+10,4.2487732098e+10
2020-03-17 14:50:00,3.7199900897e+10,3.7199900897e+10,4.3783440800e+10,4.3783440800e+10
2020-03-17 14:55:00,3.2466826148e+10,3.2466826148e+10,4.2656755217e+10,4.2656755217e+10
2020-03-17 15:00:00,3.0068433280e+10,3.0068433280e+10,4.2656355368e+10,4.2656355368e+10
2020-03-17 15:05:00,2.8841578416e+10,2.8841578416e+10,4.0649592170e+10,4.0649592170e+10
2020-03-17 15:10:00,3.2061724057e+10,3.2061724057e+10,4.5647182737e+10,4.5647182737e+10
2020-03-17 15:15:00,3.4966895192e+10,3.4966895192e+10,5.8297689012e+10,5.8297689012e+10
2020-03-17 15:20:00,3.5361743963e+10,3.5361743963e+10,5.6993596551e+10,5.6993596551e+10
2020-03-17 15:25:00,3.4022409230e+10,3.4022409230e+10,5.8060708365e+10,5.8060708365e+10
2020-03-17 15:30:00,3.5574776108e+10,3.5574776108e+10,5.3267098728e+10,5.3267098728e+10
2020-03-17 15:35:00,3.3990391243e+10,3.3990391243e+10,5.0105307666e+10,5.0105307666e+10
2020-03-17 15:40:00,2.7781025093e+10,2.7781025093e+10,5.0229289742e+10,5.0229289742e+10
2020-03-17 15:45:00,2.9388031674e+10,2.9388031674e+10,5.6639326152e+10,5.6639326152e+10
2020-03-17 15:50:00,3.3983046169e+10,3.3983046169e+10,6.1545978180e+10,6.1545978180e+10
