DATE,GCAT,GCAT_peak,ATGC,ATGC_peak
2020-03-15 20:00:00,2.4128075703e+09,2.4128075703e+09,5.8555798408e+09,5.8555798408e+09
2020-03-15 20:05:00,2.4005232849e+09,2.4005232849e+09,6.2287787386e+09,6.2287787386e+09
2020-03-15 20:10:00,2.3453273436e+09,2.3453273436e+09,7.7544484709e+09,7.7544484709e+09
2020-03-15 20:15:00,2.2939870027e+09,2.2939870027e+09,5.7014521146e+09,5.7014521146e+09
2020-03-15 20:20:00,2.0956605536e+09,2.0956605536e+09,7.2640537811e+09,7.2640537811e+09
2020-03-15 20:25:00,2.1479551989e+09,2.1479551989e+09,5.6177227806e+09,5.6177227806e+09
2020-03-15 20:30:00,2.1563037179e+09,2.1563037179e+09,4.7618566753e+09,4.7618566753e+09
2020-03-15 20:35:00,2.1836517529e+09,2.1836517529e+09,6.0124332325e+09,6.0124332325e+09
2020-03-15 20:40:00,2.1873315060e+09,2.1873315060e+09,5.5653485729e+09,5.5653485729e+09
2020-03-15 20:45:00,2.3103842708e+09,2.3103842708e+09,6.2261220990e+09,6.2261220990e+09
2020-03-15 20:50:00,2.1977080543e+09,2.1977080543e+09,6.7720092475e+09,6.7720092475e+09
2020-03-15 20:55:00,2.2814022162e+09,2.2814022162e+09,5.2245111743e+09,5.2245111743e+09
2020-03-15 21:00:00,2.3315819091e+09,2.3315819091e+09,4.5001390255e+09,4.5001390255e+09
2020-03-15 21:05:00,2.3388646127e+09,2.3388646127e+09,5.7678480845e+09,5.7678480845e+09
2020-03-15 21:10:00,2.3437942622e+09,2.3437942622e+09,6.1918055216e+09,6.1918055216e+09
2020-03-15 21:15:00,2.3224244012e+09,2.3224244012e+09,5.2744891260e+09,5.2744891260e+09
2020-03-15 21:20:00,2.1776019591e+09,2.1776019591e+09,6.2371487504e+09,6.2371487504e+09
2020-03-15 21:25:00,2.1672484831e+09,2.1672484831e+09,6.8345547200e+09,6.8345547200e+09
2020-03-15 21:30:00,2.1449201411e+09,2.1449201411e+09,6.9197444361e+09,6.9197444361e+09
2020-03-15 21:35:00,2.1732921186e+09,2.1732921186e+09,7.2767305289e+09,7.2767305289e+09
2020-03-15 21:40:00,2.1914677951e+09,2.1914677951e+09,6.0034139402e+09,6.0034139402e+09
2020-03-15 21:45:00,2.1316802503e+09,2.1316802503e+09,8.1355293742e+09,8.1355293742e+09
2020-03-15 21:50:00,2.1668795874e+09,2.1668795874e+09,8.5657994537e+09,8.5657994537e+09
2020-03-15 21:55:00,2.1126417734e+09,2.1126417734e+09,9.3314990554e+09,9.3314990554e+09
2020-03-15 22:00:00,2.2026702517e+09,2.2026702517e+09,1.0414930602e+10,1.0414930602e+10
2020-03-15 22:05:00,1.9325099301e+09,1.9325099301e+09,9.2306824428e+09,9.2306824428e+09
2020-03-15 22:10:00,2.0731603748e+09,2.0731603748e+09,9.2332032051e+09,9.2332032051e+09
2020-03-15 22:15:00,1.9905332822e+09,1.9905332822e+09,9.5917179310e+09,9.5917179310e+09
2020-03-15 22:20:00,2.0423154913e+09,2.0423154913e+09,9.6340285734e+09,9.6340285734e+09
2020-03-15 22:25:00,1.9682420063e+09,1.9682420063e+09,8.1279940019e+09,8.1279940019e+09
2020-03-15 22:30:00,1.9892859516e+09,1.9892859516e+09,7.8238722046e+09,7.8238722046e+09
2020-03-15 22:35:00,2.0602044569e+09,2.0602044569e+09,1.0022563309e+10,1.0022563309e+10
2020-03-15 22:40:00,2.0043113304e+09,2.0043113304e+09,8.8704876897e+09,8.8704876897e+09
2020-03-15 22:45:00,1.9689370361e+09,1.9689370361e+09,7.5140576539e+09,7.5140576539e+09
2020-03-15 22:50:00,1.7413112114e+09,1.7413112114e+09,9.5516436905e+09,9.5516436905e+09
2020-03-15 22:55:00,1.8008738365e+09,1.8008738365e+09,1.0384054722e+10,1.0384054722e+10
2020-03-15 23:00:00,1.7076759735e+09,1.7076759735e+09,8.6790995246e+09,8.6790995246e+09
2020-03-15 23:05:00,1.5639578333e+09,1.5639578333e+09,8.3438486184e+09,8.3438486184e+09
2020-03-15 23:10:00,1.6883095743e+09,1.6883095743e+09,9.5090328015e+09,9.5090328015e+09
2020-03-15 23:15:00,1.5727349456e+09,1.5727349456e+09,8.1510266460e+09,8.1510266460e+09
2020-03-15 23:20:00,1.5652389940e+09,1.5652389940e+09,9.4879435128e+09,9.4879435128e+09
2020-03-15 23:25:00,1.5725916180e+09,1.5725916180e+09,8.0018345591e+09,8.0018345591e+09
2020-03-15 23:30:00,1.4993832429e+09,1.4993832429e+09,6.8359105413e+09,6.8359105413e+09
2020-03-15 23:35:00,1.5069600130e+09,1.5069600130e+09,8.3697475755e+09,8.3697475755e+09
2020-03-15 23:40:00,1.6027984614e+09,1.6027984614e+09,6.2795612866e+09,6.2795612866e+09
2020-03-15 23:45:00,1.5846619225e+09,1.5846619225e+09,5.2648229177e+09,5.2648229177e+09
2020-03-15 23:50:00,1.4463177037e+09,1.4463177037e+09,6.7693400273e+09,6.7693400273e+09
2020-03-15 23:55:00,1.3888941762e+09,1.3888941762e+09,7.1920640992e+09,7.1920640992e+09
2020-03-16 00:00:00,1.4113249073e+09,1.4113249073e+09,5.6667263094e+09,5.6667263094e+09
2020-03-16 22:05:00,2.1198734190e+09,2.1198734190e+09,8.5248752695e+09,8.5248752695e+09
2020-03-16 22:10:00,2.0494879486e+09,2.0494879486e+09,8.3721025090e+09,8.3721025090e+09
2020-03-16 22:15:00,2.0344532822e+09,2.0344532822e+09,6.0998845431e+09,6.0998845431e+09
2020-03-16 22:20:00,2.1462721070e+09,2.1462721070e+09,6.4239390168e+09,6.4239390168e+09
2020-03-16 22:25:00,1.8942210190e+09,1.8942210190e+09,8.3803200412e+09,8.3803200412e+09
2020-03-16 22:30:00,1.8491030311e+09,1.8491030311e+09,6.1976806089e+09,6.1976806089e+09
2020-03-16 22:35:00,1.8822750385e+09,1.8822750385e+09,7.2566297584e+09,7.2566297584e+09
2020-03-16 22:40:00,1.7534980380e+09,1.7534980380e+09,9.1484028723e+09,9.1484028723e+09
2020-03-16 22:45:00,1.7829003847e+09,1.7829003847e+09,8.0796565999e+09,8.0796565999e+09
2020-03-16 22:50:00,1.8227519379e+09,1.8227519379e+09,6.3897311169e+09,6.3897311169e+09
2020-03-16 22:55:00,1.8814232115e+09,1.8814232115e+09,5.6746075968e+09,5.6746075968e+09
2020-03-16 23:00:00,1.8963226444e+09,1.8963226444e+09,3.6524208199e+09,3.6524208199e+09
2020-03-16 23:05:00,1.7363047934e+09,1.7363047934e+09,4.4722687524e+09,4.4722687524e+09
2020-03-16 23:10:00,1.7949213406e+09,1.7949213406e+09,4.1786794443e+09,4.1786794443e+09
2020-03-16 23:15:00,1.7491104903e+09,1.7491104903e+09,4.7629977071e+09,4.7629977071e+09
2020-03-16 23:20:00,1.7802633998e+09,1.7802633998e+09,5.6102070736e+09,5.6102070736e+09
2020-03-16 23:25:00,1.6961870595e+09,1.6961870595e+09,4.1516829709e+09,4.1516829709e+09
2020-03-16 23:30:00,1.6580607649e+09,1.6580607649e+09,5.7391968809e+09,5.7391968809e+09
2020-03-16 23:35:00,1.5907046894e+09,1.5907046894e+09,5.9821073360e+09,5.9821073360e+09
2020-03-16 23:40:00,1.5675928640e+09,1.5675928640e+09,6.1210283704e+09,6.1210283704e+09
2020-03-16 23:45:00,1.5666302720e+09,1.5666302720e+09,7.4835581985e+09,7.4835581985e+09
2020-03-16 23:50:00,1.4322898088e+09,1.4322898088e+09,6.5815294916e+09,6.5815294916e+09
2020-03-16 23:55:00,1.5462412489e+09,1.5462412489e+09,6.5258581351e+09,6.5258581351e+09
2020-03-17 00:00:00,1.4761818853e+09,1.4761818853e+09,4.5133621583e+09,4.5133621583e+09
2020-03-17 00:05:00,1.3759718139e+09,1.3759718139e+09,6.0056636916e+09,6.0056636916e+09
2020-03-17 00:10:00,1.3728767043e+09,1.3728767043e+09,6.8476040340e+09,6.8476040340e+09
2020-03-17 00:15:00,1.4474887887e+09,1.4474887887e+09,6.8751866386e+09,6.8751866386e+09
2020-03-17 00:20:00,1.2616991480e+09,1.2616991480e+09,6.0059329575e+09,6.0059329575e+09
2020-03-17 00:25:00,1.3130289479e+09,1.3130289479e+09,7.6081606384e+09,7.6081606384e+09
2020-03-17 00:30:00,1.2594825594e+09,1.2594825594e+09,5.3020087703e+09,5.3020087703e+09
2020-03-17 00:35:00,1.3936905404e+09,1.3936905404e+09,8.5799059310e+09,8.5799059310e+09
2020-03-17 00:40:00,1.2780202528e+09,1.2780202528e+09,6.2803087215e+09,6.2803087215e+09
2020-03-17 00:45:00,1.2427929210e+09,1.2427929210e+09,6.0753771569e+09,6.0753771569e+09
2020-03-17 00:50:00,1.2018263721e+09,1.2018263721e+09,6.8030989599e+09,6.8030989599e+09
2020-03-17 00:55:00,1.2913956693e+09,1.2913956693e+09,6.4909132264e+09,6.4909132264e+09
2020-03-17 01:00:00,1.2430174201e+09,1.2430174201e+09,5.5429685180e+09,5.5429685180e+09
2020-03-17 01:05:00,1.1858447209e+09,1.1858447209e+09,8.7768064747e+09,8.7768064747e+09
2020-03-17 01:10:00,1.1856810428e+09,1.1856810428e+09,5.8608206243e+09,5.8608206243e+09
2020-03-17 01:15:00,1.1476555648e+09,1.1476555648e+09,6.3644096589e+09,6.3644096589e+09
2020-03-17 01:20:00,1.0575930928e+09,1.0575930928e+09,6.0715994263e+09,6.0715994263e+09
2020-03-17 01:25:00,1.0803161221e+09,1.0803161221e+09,5.7241961626e+09,5.7241961626e+09
2020-03-17 01:30:00,1.0410424837e+09,1.0410424837e+09,4.8965782043e+09,4.8965782043e+09
2020-03-17 01:35:00,1.0929364692e+09,1.0929364692e+09,6.1794346080e+09,6.1794346080e+09
2020-03-17 01:40:00,1.0246911014e+09,1.0246911014e+09,4.8382961373e+09,4.8382961373e+09
2020-03-17 01:45:00,9.3462546044e+08,9.3462546044e+08,4.4978655405e+09,4.4978655405e+09
2020-03-17 01:50:00,9.3067873025e+08,9.3067873025e+08,5.4455049908e+09,5.4455049908e+09
2020-03-17 01:55:00,9.4254791018e+08,9.4254791018e+08,4.9152037856e+09,4.9152037856e+09
2020-03-17 02:00:00,9.1453551117e+08,9.1453551117e+08,4.6208673586e+09,4.6208673586e+09
2020-03-17 02:05:00,8.6096998792e+08,8.6096998792e+08,4.5639819551e+09,4.5639819551e+09
2020-03-17 02:10:00,8.4788715019e+08,8.4788715019e+08,4.5360434413e+09,4.5360434413e+09
2020-03-17 02:15:00,8.4857464351e+08,8.4857464351e+08,3.9891262239e+09,3.9891262239e+09
2020-03-17 02:20:00,8.4439515675e+08,8.4439515675e+08,5.6948668191e+09,5.6948668191e+09
2020-03-17 02:25:00,8.6914821324e+08,8.6914821324e+08,4.7536976942e+09,4.7536976942e+09
2020-03-17 02:30:00,8.4267396540e+08,8.4267396540e+08,5.0527089704e+09,5.0527089704e+09
2020-03-17 02:35:00,8.7602754342e+08,8.7602754342e+08,6.5957009040e+09,6.5957009040e+09
2020-03-17 02:40:00,8.2158354803e+08,8.2158354803e+08,5.3992477498e+09,5.3992477498e+09
2020-03-17 02:45:00,8.6418033177e+08,8.6418033177e+08,3.6912169492e+09,3.6912169492e+09
2020-03-17 02:50:00,8.3964976147e+08,8.3964976147e+08,6.2391788596e+09,6.2391788596e+09
2020-03-17 02:55:00,8.4984692347e+08,8.4984692347e+08,4.0204763117e+09,4.0204763117e+09
2020-03-17 03:00:00,8.5699735806e+08,8.5699735806e+08,4.1547590213e+09,4.1547590213e+09
2020-03-17 03:05:00,8.1342217736e+08,8.1342217736e+08,6.0365756998e+09,6.0365756998e+09
2020-03-17 03:10:00,8.5473655260e+08,8.5473655260e+08,6.5835297241e+09,6.5835297241e+09
2020-03-17 03:15:00,8.6120089049e+08,8.6120089049e+08,3.4835656974e+09,3.4835656974e+09
2020-03-17 03:20:00,8.8006131978e+08,8.8006131978e+08,7.0555172169e+09,7.0555172169e+09
2020-03-17 03:25:00,7.7000688359e+08,7.7000688359e+08,4.6529819473e+09,4.6529819473e+09
2020-03-17 03:30:00,7.6938267342e+08,7.6938267342e+08,4.1281532213e+09,4.1281532213e+09
2020-03-17 03:35:00,7.5746988910e+08,7.5746988910e+08,5.4625144348e+09,5.4625144348e+09
2020-03-17 03:40:00,7.5132136138e+08,7.5132136138e+08,4.8417923624e+09,4.8417923624e+09
2020-03-17 03:45:00,7.5118551487e+08,7.5118551487e+08,4.6109164865e+09,4.6109164865e+09
2020-03-17 03:50:00,7.9375713252e+08,7.9375713252e+08,6.1313646555e+09,6.1313646555e+09
2020-03-17 03:55:00,7.2495986038e+08,7.2495986038e+08,4.2346374882e+09,4.2346374882e+09
2020-03-17 04:00:00,7.1494739336e+08,7.1494739336e+08,4.5206199543e+09,4.5206199543e+09
2020-03-17 04:05:00,7.4225564140e+08,7.4225564140e+08,6.8678042987e+09,6.8678042987e+09
2020-03-17 04:10:00,8.1297014867e+08,8.1297014867e+08,5.2134462303e+09,5.2134462303e+09
2020-03-17 04:15:00,6.6488484852e+08,6.6488484852e+08,4.5654520086e+09,4.5654520086e+09
2020-03-17 04:20:00,6.6937473639e+08,6.6937473639e+08,6.9694210965e+09,6.9694210965e+09
2020-03-17 04:25:00,6.9196729894e+08,6.9196729894e+08,7.2037002692e+09,7.2037002692e+09
2020-03-17 04:30:00,6.6066185827e+08,6.6066185827e+08,5.1568694700e+09,5.1568694700e+09
2020-03-17 04:35:00,7.0364699815e+08,7.0364699815e+08,6.7993203151e+09,6.7993203151e+09
2020-03-17 04:40:00,7.3355186420e+08,7.3355186420e+08,6.7220158289e+09,6.7220158289e+09
2020-03-17 04:45:00,7.8695096317e+08,7.8695096317e+08,5.0766529699e+09,5.0766529699e+09
2020-03-17 04:50:00,7.6480921501e+08,7.6480921501e+08,7.2099986717e+09,7.2099986717e+09
2020-03-17 04:55:00,8.3117599101e+08,8.3117599101e+08,4.9979393165e+09,4.9979393165e+09
2020-03-17 05:00:00,9.4024260877e+08,9.4024260877e+08,4.8356883650e+09,4.8356883650e+09
2020-03-17 05:05:00,9.2690444658e+08,9.2690444658e+08,6.6706322627e+09,6.6706322627e+09
2020-03-17 05:10:00,9.1242645510e+08,9.1242645510e+08,7.6100561709e+09,7.6100561709e+09
2020-03-17 05:15:00,1.0101498381e+09,1.0101498381e+09,5.3708504555e+09,5.3708504555e+09
2020-03-17 05:20:00,9.6579170234e+08,9.6579170234e+08,7.6931411620e+09,7.6931411620e+09
2020-03-17 05:25:00,9.2352850224e+08,9.2352850224e+08,6.2497235023e+09,6.2497235023e+09
2020-03-17 05:30:00,1.0191909970e+09,1.0191909970e+09,5.5136987998e+09,5.5136987998e+09
2020-03-17 05:35:00,1.0463390665e+09,1.0463390665e+09,5.7855296791e+09,5.7855296791e+09
2020-03-17 05:40:00,1.0371683663e+09,1.0371683663e+09,7.9770158894e+09,7.9770158894e+09
2020-03-17 05:45:00,1.1416650749e+09,1.1416650749e+09,6.5254281441e+09,6.5254281441e+09
2020-03-17 05:50:00,1.1063649317e+09,1.1063649317e+09,7.6685100601e+09,7.6685100601e+09
2020-03-17 05:55:00,1.2900121941e+09,1.2900121941e+09,6.4654392811e+09,6.4654392811e+09
2020-03-17 06:00:00,1.3490955888e+09,1.3490955888e+09,5.4695082558e+09,5.4695082558e+09
2020-03-17 06:05:00,1.2612921813e+09,1.2612921813e+09,7.3161804862e+09,7.3161804862e+09
2020-03-17 06:10:00,1.3707251742e+09,1.3707251742e+09,7.2101458939e+09,7.2101458939e+09
2020-03-17 06:15:00,1.4532332878e+09,1.4532332878e+09,6.2945124959e+09,6.2945124959e+09
2020-03-17 06:20:00,1.6039735519e+09,1.6039735519e+09,7.2279905327e+09,7.2279905327e+09
2020-03-17 06:25:00,1.6218085760e+09,1.6218085760e+09,8.1601304692e+09,8.1601304692e+09
2020-03-17 06:30:00,1.5920825629e+09,1.5920825629e+09,6.4524912497e+09,6.4524912497e+09
2020-03-17 06:35:00,1.6316746058e+09,1.6316746058e+09,7.1334867715e+09,7.1334867715e+09
2020-03-17 06:40:00,1.6203647744e+09,1.6203647744e+09,7.6366086779e+09,7.6366086779e+09
2020-03-17 06:45:00,1.6800446076e+09,1.6800446076e+09,6.1450890606e+09,6.1450890606e+09
2020-03-17 06:50:00,1.6688919019e+09,1.6688919019e+09,6.4164265853e+09,6.4164265853e+09
2020-03-17 06:55:00,1.8370283223e+09,1.8370283223e+09,8.1697968233e+09,8.1697968233e+09
2020-03-17 07:00:00,1.8667356459e+09,1.8667356459e+09,5.8420714782e+09,5.8420714782e+09
2020-03-17 07:05:00,1.8919301350e+09,1.8919301350e+09,7.6136193508e+09,7.6136193508e+09
2020-03-17 07:10:00,1.9822070748e+09,1.9822070748e+09,7.2568259047e+09,7.2568259047e+09
2020-03-17 07:15:00,2.1181116275e+09,2.1181116275e+09,7.0190819475e+09,7.0190819475e+09
2020-03-17 07:20:00,2.0548189034e+09,2.0548189034e+09,7.0279874621e+09,7.0279874621e+09
2020-03-17 07:25:00,2.1720673068e+09,2.1720673068e+09,7.9703965468e+09,7.9703965468e+09
2020-03-17 07:30:00,2.3134442606e+09,2.3134442606e+09,6.3559139287e+09,6.3559139287e+09
2020-03-17 07:35:00,2.3844115334e+09,2.3844115334e+09,9.2255660546e+09,9.2255660546e+09
2020-03-17 07:40:00,2.4074888814e+09,2.4074888814e+09,8.2046178491e+09,8.2046178491e+09
2020-03-17 07:45:00,2.4809167626e+09,2.4809167626e+09,6.7889836271e+09,6.7889836271e+09
2020-03-17 07:50:00,2.3746519271e+09,2.3746519271e+09,7.6428932180e+09,7.6428932180e+09
2020-03-17 07:55:00,2.3046202974e+09,2.3046202974e+09,7.0647166702e+09,7.0647166702e+09
2020-03-17 08:00:00,2.5110265458e+09,2.5110265458e+09,6.9235136891e+09,6.9235136891e+09
2020-03-17 08:05:00,2.5774351668e+09,2.5774351668e+09,6.8547497039e+09,6.8547497039e+09
2020-03-17 08:10:00,2.5839712489e+09,2.5839712489e+09,7.9234482412e+09,7.9234482412e+09
2020-03-17 08:15:00,2.6248016576e+09,2.6248016576e+09,6.5293087933e+09,6.5293087933e+09
2020-03-17 08:20:00,2.6629422050e+09,2.6629422050e+09,7.4535465597e+09,7.4535465597e+09
2020-03-17 08:25:00,2.5896447796e+09,2.5896447796e+09,8.4215523651e+09,8.4215523651e+09
2020-03-17 08:30:00,2.6349043771e+09,2.6349043771e+09,6.6812888509e+09,6.6812888509e+09
2020-03-17 08:35:00,2.5956448687e+09,2.5956448687e+09,9.6658482250e+09,9.6658482250e+09
2020-03-17 08:40:00,2.6308007190e+09,2.6308007190e+09,8.6573375371e+09,8.6573375371e+09
2020-03-17 08:45:00,2.6091873969e+09,2.6091873969e+09,8.9959385045e+09,8.9959385045e+09
2020-03-17 08:50:00,2.6300063683e+09,2.6300063683e+09,7.7521426661e+09,7.7521426661e+09
2020-03-17 08:55:00,2.5787557369e+09,2.5787557369e+09,5.6148098149e+09,5.6148098149e+09
2020-03-17 09:00:00,2.7200102463e+09,2.7200102463e+09,7.9193580359e+09,7.9193580359e+09
2020-03-17 09:05:00,3.2590960808e+09,3.2590960808e+09,8.4126323541e+09,8.4126323541e+09
2020-03-17 09:10:00,2.9456984545e+09,2.9456984545e+09,7.2757892712e+09,7.2757892712e+09
2020-03-17 09:15:00,3.0123422005e+09,3.0123422005e+09,8.5877562460e+09,8.5877562460e+09
2020-03-17 09:20:00,2.7721250889e+09,2.7721250889e+09,5.8563995480e+09,5.8563995480e+09
2020-03-17 09:25:00,2.8246211384e+09,2.8246211384e+09,6.9852377862e+09,6.9852377862e+09
2020-03-17 09:30:00,2.7446402419e+09,2.7446402419e+09,7.5475182910e+09,7.5475182910e+09
2020-03-17 09:35:00,2.7546630504e+09,2.7546630504e+09,8.0008528391e+09,8.0008528391e+09
2020-03-17 09:40:00,2.6966262329e+09,2.6966262329e+09,7.0484065646e+09,7.0484065646e+09
2020-03-17 09:45:00,2.9397994119e+09,2.9397994119e+09,6.7093651179e+09,6.7093651179e+09
2020-03-17 09:50:00,2.8203925538e+09,2.8203925538e+09,7.5321070994e+09,7.5321070994e+09
2020-03-17 09:55:00,2.7527982423e+09,2.7527982423e+09,7.1645184489e+09,7.1645184489e+09
2020-03-17 10:00:00,2.8637817344e+09,2.8637817344e+09,8.7511380028e+09,8.7511380028e+09
2020-03-17 10:05:00,2.8749760034e+09,2.8749760034e+09,7.8790106655e+09,7.8790106655e+09
2020-03-17 10:10:00,2.9391814652e+09,2.9391814652e+09,8.5519134689e+09,8.5519134689e+09
2020-03-17 10:15:00,2.9035235008e+09,2.9035235008e+09,6.7639282128e+09,6.7639282128e+09
2020-03-17 10:20:00,2.8113884489e+09,2.8113884489e+09,9.1253954475e+09,9.1253954475e+09
2020-03-17 10:25:00,3.0342832904e+09,3.0342832904e+09,9.0917179721e+09,9.0917179721e+09
2020-03-17 10:30:00,2.9555208087e+09,2.9555208087e+09,7.9948810277e+09,7.9948810277e+09
2020-03-17 10:35:00,3.3821798481e+09,3.3821798481e+09,7.1845445997e+09,7.1845445997e+09
2020-03-17 10:40:00,2.9099690021e+09,2.9099690021e+09,6.4865537408e+09,6.4865537408e+09
2020-03-17 10:45:00,2.9577806203e+09,2.9577806203e+09,6.4715843019e+09,6.4715843019e+09
2020-03-17 10:50:00,3.0693423107e+09,3.0693423107e+09,9.9448910127e+09,9.9448910127e+09
2020-03-17 10:55:00,3.2008614851e+09,3.2008614851e+09,8.2681250440e+09,8.2681250440e+09
2020-03-17 11:00:00,3.1275306486e+09,3.1275306486e+09,7.5920659258e+09,7.5920659258e+09
2020-03-17 11:05:00,2.8031453575e+09,2.8031453575e+09,9.9695536245e+09,9.9695536245e+09
2020-03-17 11:10:00,2.9120018395e+09,2.9120018395e+09,1.0504563845e+10,1.0504563845e+10
2020-03-17 11:15:00,2.9218789934e+09,2.9218789934e+09,8.7687660863e+09,8.7687660863e+09
2020-03-17 11:20:00,2.7600490520e+09,2.7600490520e+09,8.1848861370e+09,8.1848861370e+09
2020-03-17 11:25:00,2.6164935719e+09,2.6164935719e+09,8.6972975712e+09,8.6972975712e+09
2020-03-17 11:30:00,2.6299061909e+09,2.6299061909e+09,6.1384957827e+09,6.1384957827e+09
2020-03-17 11:35:00,2.7197732972e+09,2.7197732972e+09,6.1195572482e+09,6.1195572482e+09
2020-03-17 11:40:00,2.7162020058e+09,2.7162020058e+09,6.6703277249e+09,6.6703277249e+09
2020-03-17 11:45:00,2.7755923729e+09,2.7755923729e+09,6.5460830377e+09,6.5460830377e+09
2020-03-17 11:50:00,2.6039312888e+09,2.6039312888e+09,7.8754126665e+09,7.8754126665e+09
2020-03-17 11:55:00,2.8110220423e+09,2.8110220423e+09,7.5519219023e+09,7.5519219023e+09
2020-03-17 12:00:00,2.9013626026e+09,2.9013626026e+09,6.2705666471e+09,6.2705666471e+09
2020-03-17 12:05:00,2.9225465343e+09,2.9225465343e+09,5.7434047437e+09,5.7434047437e+09
2020-03-17 12:10:00,2.7724192788e+09,2.7724192788e+09,7.7760016864e+09,7.7760016864e+09
2020-03-17 12:15:00,2.9295917351e+09,2.9295917351e+09,7.0606511256e+09,7.0606511256e+09
2020-03-17 12:20:00,2.8544855815e+09,2.8544855815e+09,6.5407351651e+09,6.5407351651e+09
2020-03-17 12:25:00,2.8225571503e+09,2.8225571503e+09,6.8905997542e+09,6.8905997542e+09
2020-03-17 12:30:00,2.8517969496e+09,2.8517969496e+09,5.7755396959e+09,5.7755396959e+09
2020-03-17 12:35:00,2.8439167394e+09,2.8439167394e+09,6.7364835896e+09,6.7364835896e+09
2020-03-17 12:40:00,2.7283916152e+09,2.7283916152e+09,4.8396525122e+09,4.8396525122e+09
2020-03-17 12:45:00,2.7297941993e+09,2.7297941993e+09,4.1076428937e+09,4.1076428937e+09
2020-03-17 12:50:00,2.5570751277e+09,2.5570751277e+09,5.8422087011e+09,5.8422087011e+09
2020-03-17 12:55:00,2.4435858861e+09,2.4435858861e+09,5.4667809149e+09,5.4667809149e+09
2020-03-17 13:00:00,2.3665173642e+09,2.3665173642e+09,4.7714633043e+09,4.7714633043e+09
2020-03-17 13:05:00,2.3398462701e+09,2.3398462701e+09,6.7371451472e+09,6.7371451472e+09
2020-03-17 13:10:00,2.4262416555e+09,2.4262416555e+09,4.8552719856e+09,4.8552719856e+09
2020-03-17 13:15:00,2.3478591537e+09,2.3478591537e+09,4.4578717410e+09,4.4578717410e+09
2020-03-17 13:20:00,2.4384173141e+09,2.4384173141e+09,6.9152001617e+09,6.9152001617e+09
2020-03-17 13:25:00,2.4436197704e+09,2.4436197704e+09,6.1905409915e+09,6.1905409915e+09
2020-03-17 13:30:00,2.4370686388e+09,2.4370686388e+09,4.8441571086e+09,4.8441571086e+09
2020-03-17 13:35:00,2.4540230646e+09,2.4540230646e+09,5.7875788815e+09,5.7875788815e+09
2020-03-17 13:40:00,2.5164973514e+09,2.5164973514e+09,6.7752387041e+09,6.7752387041e+09
2020-03-17 13:45:00,2.4770698079e+09,2.4770698079e+09,6.0268234121e+09,6.0268234121e+09
2020-03-17 13:50:00,2.4162946063e+09,2.4162946063e+09,6.2871668467e+09,6.2871668467e+09
2020-03-17 13:55:00,2.5877436826e+09,2.5877436826e+09,6.5275907117e+09,6.5275907117e+09
2020-03-17 14:00:00,2.4958340008e+09,2.4958340008e+09,6.4048161763e+09,6.4048161763e+09
2020-03-17 14:05:00,2.3288937398e+09,2.3288937398e+09,5.7975852058e+09,5.7975852058e+09
2020-03-17 14:10:00,2.2022489512e+09,2.2022489512e+09,6.1489413266e+09,6.1489413266e+09
2020-03-17 14:15:00,2.1414846448e+09,2.1414846448e+09,7.4355688978e+09,7.4355688978e+09
2020-03-17 14:20:00,2.2905284250e+09,2.2905284250e+09,6.7031970984e+09,6.7031970984e+09
2020-03-17 14:25:00,2.3663934668e+09,2.3663934668e+09,6.0644841002e+09,6.0644841002e+09
2020-03-17 14:30:00,2.3911562527e+09,2.3911562527e+09,4.7569557472e+09,4.7569557472e+09
2020-03-17 14:35:00,2.3015540161e+09,2.3015540161e+09,6.6367666776e+09,6.6367666776e+09
2020-03-17 14:40:00,2.2919924450e+09,2.2919924450e+09,6.4290278799e+09,6.4290278799e+09
2020-03-17 14:45:00,2.1608857330e+09,2.1608857330e+09,5.7072214076e+09,5.7072214076e+09
2020-03-17 14:50:00,2.1666164510e+09,2.1666164510e+09,6.3349826762e+09,6.3349826762e+09
2020-03-17 14:55:00,2.0539912307e+09,2.0539912307e+09,5.7771018070e+09,5.7771018070e+09
2020-03-17 15:00:00,2.2487062046e+09,2.2487062046e+09,4.1884896180e+09,4.1884896180e+09
2020-03-17 15:05:00,2.4073163910e+09,2.4073163910e+09,4.3071105166e+09,4.3071105166e+09
2020-03-17 15:10:00,2.4882063144e+09,2.4882063144e+09,4.5418737590e+09,4.5418737590e+09
2020-03-17 15:15:00,2.4241198224e+09,2.4241198224e+09,3.8328328126e+09,3.8328328126e+09
2020-03-17 15:20:00,2.2422275718e+09,2.2422275718e+09,5.1984862408e+09,5.1984862408e+09
2020-03-17 15:25:00,2.1806019260e+09,2.1806019260e+09,5.0373660924e+09,5.0373660924e+09
2020-03-17 15:30:00,2.2298001813e+09,2.2298001813e+09,5.1700703236e+09,5.1700703236e+09
2020-03-17 15:35:00,2.3640485442e+09,2.3640485442e+09,5.9452986351e+09,5.9452986351e+09
2020-03-17 15:40:00,2.4621748330e+09,2.4621748330e+09,5.6356304269e+09,5.6356304269e+09
2020-03-17 15:45:00,2.2316672383e+09,2.2316672383e+09,4.9997968965e+09,4.9997968965e+09
2020-03-17 15:50:00,2.1757061623e+09,2.1757061623e+09,6.2232190872e+09,6.2232190872e+09
