DATE,FNIT,FNIT_peak,ITFN,ITFN_peak
2020-03-15 20:00:00,1.6144245944e+09,1.6144245944e+09,6.7334855852e+08,6.7334855852e+08
2020-03-15 20:05:00,1.6529435132e+09,1.6529435132e+09,1.1923210441e+09,1.1923210441e+09
2020-03-15 20:10:00,1.7127573475e+09,1.7127573475e+09,6.5418428190e+08,6.5418428190e+08
2020-03-15 20:15:00,1.7386823532e+09,1.7386823532e+09,7.1616515406e+08,7.1616515406e+08
2020-03-15 20:20:00,2.0440458575e+09,2.0440458575e+09,5.9512464575e+08,5.9512464575e+08
2020-03-15 20:25:00,1.6954645255e+09,1.6954645255e+09,5.4615788158e+08,5.4615788158e+08
2020-03-15 20:30:00,1.6761455072e+09,1.6761455072e+09,5.0481400050e+08,5.0481400050e+08
2020-03-15 20:35:00,1.7743999860e+09,1.7743999860e+09,6.7271954920e+08,6.7271954920e+08
2020-03-15 20:40:00,1.5991771912e+09,1.5991771912e+09,6.1446463630e+08,6.1446463630e+08
2020-03-15 20:45:00,1.5091683066e+09,1.5091683066e+09,4.9684740889e+08,4.9684740889e+08
2020-03-15 20:50:00,1.6829185256e+09,1.6829185256e+09,5.5132522287e+08,5.5132522287e+08
2020-03-15 20:55:00,2.3988763390e+09,2.3988763390e+09,6.2199499124e+08,6.2199499124e+08
2020-03-15 21:00:00,1.5508253827e+09,1.5508253827e+09,5.8213214525e+08,5.8213214525e+08
2020-03-15 21:05:00,1.6595904849e+09,1.6595904849e+09,9.2349676279e+08,9.2349676279e+08
2020-03-15 21:10:00,1.6673666279e+09,1.6673666279e+09,6.6404261084e+08,6.6404261084e+08
2020-03-15 21:15:00,1.5933080367e+09,1.5933080367e+09,6.2165591562e+08,6.2165591562e+08
2020-03-15 21:20:00,2.0206600385e+09,2.0206600385e+09,1.1906634477e+09,1.1906634477e+09
2020-03-15 21:25:00,2.0296508895e+09,2.0296508895e+09,7.5058367466e+08,7.5058367466e+08
2020-03-15 21:30:00,1.8407576937e+09,1.8407576937e+09,5.6695416470e+08,5.6695416470e+08
2020-03-15 21:35:00,1.8439451804e+09,1.8439451804e+09,4.9654864509e+08,4.9654864509e+08
2020-03-15 21:40:00,1.7868045437e+09,1.7868045437e+09,9.4849770990e+08,9.4849770990e+08
2020-03-15 21:45:00,1.7899599216e+09,1.7899599216e+09,4.8984683755e+08,4.8984683755e+08
2020-03-15 21:50:00,1.5088555824e+09,1.5088555824e+09,4.6362069446e+08,4.6362069446e+08
2020-03-15 21:55:00,1.8641690892e+09,1.8641690892e+09,5.0185063267e+08,5.0185063267e+08
2020-03-15 22:00:00,1.9588634946e+09,1.9588634946e+09,7.0386576962e+08,7.0386576962e+08
2020-03-15 22:05:00,1.9009782633e+09,1.9009782633e+09,7.8625530437e+08,7.8625530437e+08
2020-03-15 22:10:00,1.7722685327e+09,1.7722685327e+09,1.2563072211e+09,1.2563072211e+09
2020-03-15 22:15:00,2.0077990523e+09,2.0077990523e+09,1.3174701709e+09,1.3174701709e+09
2020-03-15 22:20:00,2.3922559628e+09,2.3922559628e+09,8.1871008857e+08,8.1871008857e+08
2020-03-15 22:25:00,1.7991659534e+09,1.7991659534e+09,9.7040536853e+08,9.7040536853e+08
2020-03-15 22:30:00,2.2090505331e+09,2.2090505331e+09,7.7837983417e+08,7.7837983417e+08
2020-03-15 22:35:00,1.7954274849e+09,1.7954274849e+09,5.7463576260e+08,5.7463576260e+08
2020-03-15 22:40:00,2.3231218701e+09,2.3231218701e+09,4.2172903848e+08,4.2172903848e+08
2020-03-15 22:45:00,1.8615511173e+09,1.8615511173e+09,4.4940351911e+08,4.4940351911e+08
2020-03-15 22:50:00,1.6795606117e+09,1.6795606117e+09,6.8928790052e+08,6.8928790052e+08
2020-03-15 22:55:00,1.6979134487e+09,1.6979134487e+09,5.3863443739e+08,5.3863443739e+08
2020-03-15 23:00:00,1.8058538294e+09,1.8058538294e+09,4.7488682903e+08,4.7488682903e+08
2020-03-15 23:05:00,1.8057502667e+09,1.8057502667e+09,6.6200689043e+08,6.6200689043e+08
2020-03-15 23:10:00,1.5092330623e+09,1.5092330623e+09,5.3273403091e+08,5.3273403091e+08
2020-03-15 23:15:00,1.5654848337e+09,1.5654848337e+09,4.5543216836e+08,4.5543216836e+08
2020-03-15 23:20:00,1.9325776338e+09,1.9325776338e+09,4.1972242386e+08,4.1972242386e+08
2020-03-15 23:25:00,1.7984041870e+09,1.7984041870e+09,4.5555951466e+08,4.5555951466e+08
2020-03-15 23:30:00,1.8819859463e+09,1.8819859463e+09,4.5388844649e+08,4.5388844649e+08
2020-03-15 23:35:00,2.2440346998e+09,2.2440346998e+09,4.0020440916e+08,4.0020440916e+08
2020-03-15 23:40:00,1.9751564881e+09,1.9751564881e+09,4.6687387664e+08,4.6687387664e+08
2020-03-15 23:45:00,2.0334654759e+09,2.0334654759e+09,4.2732493046e+08,4.2732493046e+08
2020-03-15 23:50:00,1.7905747839e+09,1.7905747839e+09,3.3646460738e+08,3.3646460738e+08
2020-03-15 23:55:00,2.2375865146e+09,2.2375865146e+09,2.7939824329e+08,2.7939824329e+08
2020-03-16 00:00:00,1.6206190419e+09,1.6206190419e+09,8.3161346593e+08,8.3161346593e+08
2020-03-16 22:05:00,1.3547554652e+09,1.3547554652e+09,8.3046068392e+08,8.3046068392e+08
2020-03-16 22:10:00,1.4647761994e+09,1.4647761994e+09,5.9962597249e+08,5.9962597249e+08
2020-03-16 22:15:00,1.3906839260e+09,1.3906839260e+09,5.9226544821e+08,5.9226544821e+08
2020-03-16 22:20:00,1.5166464733e+09,1.5166464733e+09,6.2697896241e+08,6.2697896241e+08
2020-03-16 22:25:00,1.6489374250e+09,1.6489374250e+09,4.8363862047e+08,4.8363862047e+08
2020-03-16 22:30:00,1.3119003766e+09,1.3119003766e+09,6.5482932106e+08,6.5482932106e+08
2020-03-16 22:35:00,1.2570288360e+09,1.2570288360e+09,5.5889460466e+08,5.5889460466e+08
2020-03-16 22:40:00,1.3067666821e+09,1.3067666821e+09,5.5557728882e+08,5.5557728882e+08
2020-03-16 22:45:00,1.3777550017e+09,1.3777550017e+09,4.6114276981e+08,4.6114276981e+08
2020-03-16 22:50:00,1.4760419394e+09,1.4760419394e+09,5.5103719007e+08,5.5103719007e+08
2020-03-16 22:55:00,1.4718054679e+09,1.4718054679e+09,5.9254228404e+08,5.9254228404e+08
2020-03-16 23:00:00,1.4576050726e+09,1.4576050726e+09,4.9153046337e+08,4.9153046337e+08
2020-03-16 23:05:00,1.5648037013e+09,1.5648037013e+09,4.4482325311e+08,4.4482325311e+08
2020-03-16 23:10:00,1.5667590646e+09,1.5667590646e+09,4.7047663421e+08,4.7047663421e+08
2020-03-16 23:15:00,1.3775224141e+09,1.3775224141e+09,8.7898201448e+08,8.7898201448e+08
2020-03-16 23:20:00,1.2464467705e+09,1.2464467705e+09,4.0560666217e+08,4.0560666217e+08
2020-03-16 23:25:00,1.3049373926e+09,1.3049373926e+09,1.3548959588e+09,1.3548959588e+09
2020-03-16 23:30:00,1.3822750074e+09,1.3822750074e+09,9.7024546129e+08,9.7024546129e+08
2020-03-16 23:35:00,1.3101613368e+09,1.3101613368e+09,5.1627591202e+08,5.1627591202e+08
2020-03-16 23:40:00,1.2830480937e+09,1.2830480937e+09,7.5485519563e+08,7.5485519563e+08
2020-03-16 23:45:00,1.2689348765e+09,1.2689348765e+09,5.2846307568e+08,5.2846307568e+08
2020-03-16 23:50:00,1.2465451544e+09,1.2465451544e+09,5.8352693464e+08,5.8352693464e+08
2020-03-16 23:55:00,1.4824733660e+09,1.4824733660e+09,6.7989515588e+08,6.7989515588e+08
2020-03-17 00:00:00,1.2586930242e+09,1.2586930242e+09,6.1099345379e+08,6.1099345379e+08
2020-03-17 00:05:00,1.0511052474e+09,1.0511052474e+09,5.7920814779e+08,5.7920814779e+08
2020-03-17 00:10:00,1.0365219501e+09,1.0365219501e+09,4.5855765456e+08,4.5855765456e+08
2020-03-17 00:15:00,9.7760826201e+08,9.7760826201e+08,5.4084651404e+08,5.4084651404e+08
2020-03-17 00:20:00,1.6111527176e+09,1.6111527176e+09,7.8620227847e+08,7.8620227847e+08
2020-03-17 00:25:00,1.1721986303e+09,1.1721986303e+09,1.0698363084e+09,1.0698363084e+09
2020-03-17 00:30:00,9.5344664069e+08,9.5344664069e+08,1.2157770714e+09,1.2157770714e+09
2020-03-17 00:35:00,1.0246908238e+09,1.0246908238e+09,4.4290682575e+08,4.4290682575e+08
2020-03-17 00:40:00,1.0659068032e+09,1.0659068032e+09,5.5974311801e+08,5.5974311801e+08
2020-03-17 00:45:00,8.5631095719e+08,8.5631095719e+08,3.0392526410e+08,3.0392526410e+08
2020-03-17 00:50:00,7.3851580847e+08,7.3851580847e+08,3.7046263598e+08,3.7046263598e+08
2020-03-17 00:55:00,7.0001867398e+08,7.0001867398e+08,4.9267087771e+08,4.9267087771e+08
2020-03-17 01:00:00,8.2191547333e+08,8.2191547333e+08,4.0125637043e+08,4.0125637043e+08
2020-03-17 01:05:00,1.0837460282e+09,1.0837460282e+09,4.0730305494e+08,4.0730305494e+08
2020-03-17 01:10:00,7.5686605305e+08,7.5686605305e+08,3.9688466822e+08,3.9688466822e+08
2020-03-17 01:15:00,1.1596509459e+09,1.1596509459e+09,5.4487653394e+08,5.4487653394e+08
2020-03-17 01:20:00,7.8521180118e+08,7.8521180118e+08,5.2227312946e+08,5.2227312946e+08
2020-03-17 01:25:00,6.5570879122e+08,6.5570879122e+08,4.8769200992e+08,4.8769200992e+08
2020-03-17 01:30:00,5.7080667971e+08,5.7080667971e+08,4.6176644015e+08,4.6176644015e+08
2020-03-17 01:35:00,5.7165883667e+08,5.7165883667e+08,2.8907970283e+08,2.8907970283e+08
2020-03-17 01:40:00,1.0753368151e+09,1.0753368151e+09,3.9777651984e+08,3.9777651984e+08
2020-03-17 01:45:00,5.7657163046e+08,5.7657163046e+08,3.2995823677e+08,3.2995823677e+08
2020-03-17 01:50:00,5.0353805187e+08,5.0353805187e+08,4.5717603233e+08,4.5717603233e+08
2020-03-17 01:55:00,4.9117008054e+08,4.9117008054e+08,6.0602737677e+08,6.0602737677e+08
2020-03-17 02:00:00,5.6890918044e+08,5.6890918044e+08,6.6073557169e+08,6.6073557169e+08
2020-03-17 02:05:00,7.2452721055e+08,7.2452721055e+08,2.9165585592e+08,2.9165585592e+08
2020-03-17 02:10:00,6.2974372617e+08,6.2974372617e+08,3.2393619357e+08,3.2393619357e+08
2020-03-17 02:15:00,9.6896686496e+08,9.6896686496e+08,7.5340163347e+08,7.5340163347e+08
2020-03-17 02:20:00,8.3005562197e+08,8.3005562197e+08,5.3601394790e+08,5.3601394790e+08
2020-03-17 02:25:00,1.0895114336e+09,1.0895114336e+09,3.1634489526e+08,3.1634489526e+08
2020-03-17 02:30:00,5.5136870708e+08,5.5136870708e+08,3.2058359241e+08,3.2058359241e+08
2020-03-17 02:35:00,6.0866703321e+08,6.0866703321e+08,6.9865801373e+08,6.9865801373e+08
2020-03-17 02:40:00,6.0971209592e+08,6.0971209592e+08,4.0249362004e+08,4.0249362004e+08
2020-03-17 02:45:00,5.8899901400e+08,5.8899901400e+08,1.9579301156e+08,1.9579301156e+08
2020-03-17 02:50:00,5.2384918012e+08,5.2384918012e+08,3.1183240080e+08,3.1183240080e+08
2020-03-17 02:55:00,9.7831478763e+08,9.7831478763e+08,2.7154473851e+08,2.7154473851e+08
2020-03-17 03:00:00,1.0391455869e+09,1.0391455869e+09,3.5733754533e+08,3.5733754533e+08
2020-03-17 03:05:00,6.3714554904e+08,6.3714554904e+08,2.4437957288e+08,2.4437957288e+08
2020-03-17 03:10:00,6.2278597856e+08,6.2278597856e+08,2.6641558880e+08,2.6641558880e+08
2020-03-17 03:15:00,5.6992205574e+08,5.6992205574e+08,4.6684140356e+08,4.6684140356e+08
2020-03-17 03:20:00,4.8424428260e+08,4.8424428260e+08,1.9687853229e+08,1.9687853229e+08
2020-03-17 03:25:00,5.3890899901e+08,5.3890899901e+08,1.4228565287e+08,1.4228565287e+08
2020-03-17 03:30:00,6.0574551403e+08,6.0574551403e+08,2.0584929108e+08,2.0584929108e+08
2020-03-17 03:35:00,5.1947755770e+08,5.1947755770e+08,4.9277697831e+08,4.9277697831e+08
2020-03-17 03:40:00,4.6887708754e+08,4.6887708754e+08,5.8865153922e+08,5.8865153922e+08
2020-03-17 03:45:00,4.3357040426e+08,4.3357040426e+08,1.5167820626e+09,1.5167820626e+09
2020-03-17 03:50:00,4.0900064985e+08,4.0900064985e+08,3.6318394667e+08,3.6318394667e+08
2020-03-17 03:55:00,4.0873014860e+08,4.0873014860e+08,1.3937577348e+08,1.3937577348e+08
2020-03-17 04:00:00,4.7085094173e+08,4.7085094173e+08,5.8415076345e+08,5.8415076345e+08
2020-03-17 04:05:00,6.9387099212e+08,6.9387099212e+08,4.7014901064e+08,4.7014901064e+08
2020-03-17 04:10:00,4.2510067742e+08,4.2510067742e+08,2.2000596127e+08,2.2000596127e+08
2020-03-17 04:15:00,3.3844544269e+08,3.3844544269e+08,1.5984073923e+08,1.5984073923e+08
2020-03-17 04:20:00,3.9364943164e+08,3.9364943164e+08,2.2156284143e+08,2.2156284143e+08
2020-03-17 04:25:00,9.2712735929e+08,9.2712735929e+08,7.3125784460e+08,7.3125784460e+08
2020-03-17 04:30:00,4.0665911126e+08,4.0665911126e+08,2.2446646454e+08,2.2446646454e+08
2020-03-17 04:35:00,4.0467049819e+08,4.0467049819e+08,2.3446662680e+08,2.3446662680e+08
2020-03-17 04:40:00,4.6922599007e+08,4.6922599007e+08,2.5355057662e+08,2.5355057662e+08
2020-03-17 04:45:00,4.2325506605e+08,4.2325506605e+08,2.6202581922e+08,2.6202581922e+08
2020-03-17 04:50:00,4.9006957525e+08,4.9006957525e+08,3.7594566145e+08,3.7594566145e+08
2020-03-17 04:55:00,4.0257737240e+08,4.0257737240e+08,3.4229247796e+08,3.4229247796e+08
2020-03-17 05:00:00,4.2514666965e+08,4.2514666965e+08,4.0322964313e+08,4.0322964313e+08
2020-03-17 05:05:00,4.4550893746e+08,4.4550893746e+08,7.5057903480e+08,7.5057903480e+08
2020-03-17 05:10:00,4.1240651847e+08,4.1240651847e+08,7.3124431281e+08,7.3124431281e+08
2020-03-17 05:15:00,4.7528797457e+08,4.7528797457e+08,7.0642123266e+08,7.0642123266e+08
2020-03-17 05:20:00,4.1272159146e+08,4.1272159146e+08,6.2958369017e+08,6.2958369017e+08
2020-03-17 05:25:00,4.3952203450e+08,4.3952203450e+08,6.9615119018e+08,6.9615119018e+08
2020-03-17 05:30:00,3.6590781628e+08,3.6590781628e+08,7.4464352628e+08,7.4464352628e+08
2020-03-17 05:35:00,3.6130965109e+08,3.6130965109e+08,8.8917228747e+08,8.8917228747e+08
2020-03-17 05:40:00,3.1232721898e+08,3.1232721898e+08,8.4344276217e+08,8.4344276217e+08
2020-03-17 05:45:00,3.7495977430e+08,3.7495977430e+08,8.2013327489e+08,8.2013327489e+08
2020-03-17 05:50:00,2.9155386493e+08,2.9155386493e+08,9.0689469388e+08,9.0689469388e+08
2020-03-17 05:55:00,3.0653563188e+08,3.0653563188e+08,9.7965180488e+08,9.7965180488e+08
2020-03-17 06:00:00,3.0758826182e+08,3.0758826182e+08,8.3503021098e+08,8.3503021098e+08
2020-03-17 06:05:00,3.4415812152e+08,3.4415812152e+08,1.3486758364e+09,1.3486758364e+09
2020-03-17 06:10:00,3.8684664392e+08,3.8684664392e+08,9.6393934280e+08,9.6393934280e+08
2020-03-17 06:15:00,4.1345061278e+08,4.1345061278e+08,7.3414421225e+08,7.3414421225e+08
2020-03-17 06:20:00,4.0448126942e+08,4.0448126942e+08,8.3885827435e+08,8.3885827435e+08
2020-03-17 06:25:00,8.8918227058e+08,8.8918227058e+08,8.7175223453e+08,8.7175223453e+08
2020-03-17 06:30:00,4.8849771419e+08,4.8849771419e+08,1.3932388901e+09,1.3932388901e+09
2020-03-17 06:35:00,4.5394715906e+08,4.5394715906e+08,8.1374785315e+08,8.1374785315e+08
2020-03-17 06:40:00,6.2651789437e+08,6.2651789437e+08,8.6149025177e+08,8.6149025177e+08
2020-03-17 06:45:00,5.5266670755e+08,5.5266670755e+08,9.1084839679e+08,9.1084839679e+08
2020-03-17 06:50:00,7.6991691299e+08,7.6991691299e+08,8.9366437858e+08,8.9366437858e+08
2020-03-17 06:55:00,7.6554025822e+08,7.6554025822e+08,1.5363373281e+09,1.5363373281e+09
2020-03-17 07:00:00,9.9814944709e+08,9.9814944709e+08,1.0204724985e+09,1.0204724985e+09
2020-03-17 07:05:00,8.8826387067e+08,8.8826387067e+08,1.6913998956e+09,1.6913998956e+09
2020-03-17 07:10:00,1.8155826983e+09,1.8155826983e+09,8.4075275946e+08,8.4075275946e+08
2020-03-17 07:15:00,1.0147284933e+09,1.0147284933e+09,1.5686757558e+09,1.5686757558e+09
2020-03-17 07:20:00,1.5429653092e+09,1.5429653092e+09,1.1055316838e+09,1.1055316838e+09
2020-03-17 07:25:00,1.0341619637e+09,1.0341619637e+09,8.9960878694e+08,8.9960878694e+08
2020-03-17 07:30:00,1.0231134455e+09,1.0231134455e+09,1.0246411921e+09,1.0246411921e+09
2020-03-17 07:35:00,9.7455800005e+08,9.7455800005e+08,1.0617490194e+09,1.0617490194e+09
2020-03-17 07:40:00,9.9094649362e+08,9.9094649362e+08,1.1088849098e+09,1.1088849098e+09
2020-03-17 07:45:00,9.0673598007e+08,9.0673598007e+08,1.1151330009e+09,1.1151330009e+09
2020-03-17 07:50:00,1.0522497092e+09,1.0522497092e+09,1.1036106580e+09,1.1036106580e+09
2020-03-17 07:55:00,1.0614549775e+09,1.0614549775e+09,1.3423104666e+09,1.3423104666e+09
2020-03-17 08:00:00,1.1601654591e+09,1.1601654591e+09,1.3398083479e+09,1.3398083479e+09
2020-03-17 08:05:00,1.1529940468e+09,1.1529940468e+09,1.1896263408e+09,1.1896263408e+09
2020-03-17 08:10:00,1.2907510067e+09,1.2907510067e+09,1.0706579625e+09,1.0706579625e+09
2020-03-17 08:15:00,1.3658025739e+09,1.3658025739e+09,1.1758307991e+09,1.1758307991e+09
2020-03-17 08:20:00,1.3315939393e+09,1.3315939393e+09,1.0904653189e+09,1.0904653189e+09
2020-03-17 08:25:00,1.3354689511e+09,1.3354689511e+09,8.7059208503e+08,8.7059208503e+08
2020-03-17 08:30:00,1.3670179786e+09,1.3670179786e+09,9.0925619731e+08,9.0925619731e+08
2020-03-17 08:35:00,1.4389078658e+09,1.4389078658e+09,1.1466550932e+09,1.1466550932e+09
2020-03-17 08:40:00,1.5338657312e+09,1.5338657312e+09,1.3192918624e+09,1.3192918624e+09
2020-03-17 08:45:00,1.7355008497e+09,1.7355008497e+09,1.7535553292e+09,1.7535553292e+09
2020-03-17 08:50:00,1.6941748693e+09,1.6941748693e+09,1.3678834193e+09,1.3678834193e+09
2020-03-17 08:55:00,1.9306858786e+09,1.9306858786e+09,9.8957493988e+08,9.8957493988e+08
2020-03-17 09:00:00,1.7820658627e+09,1.7820658627e+09,1.1899701180e+09,1.1899701180e+09
2020-03-17 09:05:00,1.8302327717e+09,1.8302327717e+09,1.0713313667e+09,1.0713313667e+09
2020-03-17 09:10:00,1.8469537460e+09,1.8469537460e+09,9.5205613567e+08,9.5205613567e+08
2020-03-17 09:15:00,1.8215560343e+09,1.8215560343e+09,1.2474876184e+09,1.2474876184e+09
2020-03-17 09:20:00,2.1994926493e+09,2.1994926493e+09,1.3400452921e+09,1.3400452921e+09
2020-03-17 09:25:00,2.0823191893e+09,2.0823191893e+09,1.2065744812e+09,1.2065744812e+09
2020-03-17 09:30:00,2.4751636659e+09,2.4751636659e+09,1.0064812843e+09,1.0064812843e+09
2020-03-17 09:35:00,1.8040781764e+09,1.8040781764e+09,1.2852474766e+09,1.2852474766e+09
2020-03-17 09:40:00,2.5333746645e+09,2.5333746645e+09,1.6975782557e+09,1.6975782557e+09
2020-03-17 09:45:00,2.0947670647e+09,2.0947670647e+09,1.2075084823e+09,1.2075084823e+09
2020-03-17 09:50:00,2.2183471895e+09,2.2183471895e+09,1.4866295856e+09,1.4866295856e+09
2020-03-17 09:55:00,2.0818872813e+09,2.0818872813e+09,1.3412554382e+09,1.3412554382e+09
2020-03-17 10:00:00,2.2918778133e+09,2.2918778133e+09,1.1659548696e+09,1.1659548696e+09
2020-03-17 10:05:00,2.1150566979e+09,2.1150566979e+09,1.3267804869e+09,1.3267804869e+09
2020-03-17 10:10:00,2.0336529230e+09,2.0336529230e+09,1.1960971253e+09,1.1960971253e+09
2020-03-17 10:15:00,2.7507131998e+09,2.7507131998e+09,1.2758631492e+09,1.2758631492e+09
2020-03-17 10:20:00,2.3240920042e+09,2.3240920042e+09,1.6549508581e+09,1.6549508581e+09
2020-03-17 10:25:00,2.1868457939e+09,2.1868457939e+09,1.1783254540e+09,1.1783254540e+09
2020-03-17 10:30:00,2.2321996873e+09,2.2321996873e+09,1.7984754906e+09,1.7984754906e+09
2020-03-17 10:35:00,2.0226219904e+09,2.0226219904e+09,1.2777105594e+09,1.2777105594e+09
2020-03-17 10:40:00,2.2433181942e+09,2.2433181942e+09,1.5879052120e+09,1.5879052120e+09
2020-03-17 10:45:00,2.5196659259e+09,2.5196659259e+09,1.5453202359e+09,1.5453202359e+09
2020-03-17 10:50:00,2.7588275427e+09,2.7588275427e+09,1.3409207736e+09,1.3409207736e+09
2020-03-17 10:55:00,2.8621425785e+09,2.8621425785e+09,1.5607641886e+09,1.5607641886e+09
2020-03-17 11:00:00,2.6608934407e+09,2.6608934407e+09,1.2048335052e+09,1.2048335052e+09
2020-03-17 11:05:00,2.1203347598e+09,2.1203347598e+09,1.1308504760e+09,1.1308504760e+09
2020-03-17 11:10:00,2.0176043739e+09,2.0176043739e+09,1.4916189434e+09,1.4916189434e+09
2020-03-17 11:15:00,1.9568168262e+09,1.9568168262e+09,1.2208548045e+09,1.2208548045e+09
2020-03-17 11:20:00,2.2891913570e+09,2.2891913570e+09,2.1714083229e+09,2.1714083229e+09
2020-03-17 11:25:00,2.4485155419e+09,2.4485155419e+09,1.2942910334e+09,1.2942910334e+09
2020-03-17 11:30:00,3.2196147308e+09,3.2196147308e+09,1.0903079854e+09,1.0903079854e+09
2020-03-17 11:35:00,3.2517179973e+09,3.2517179973e+09,1.3841911753e+09,1.3841911753e+09
2020-03-17 11:40:00,2.3719164223e+09,2.3719164223e+09,1.4824280822e+09,1.4824280822e+09
2020-03-17 11:45:00,2.4731273889e+09,2.4731273889e+09,1.3664092395e+09,1.3664092395e+09
2020-03-17 11:50:00,2.4655264920e+09,2.4655264920e+09,1.3906279902e+09,1.3906279902e+09
2020-03-17 11:55:00,2.3972466886e+09,2.3972466886e+09,1.2515505344e+09,1.2515505344e+09
2020-03-17 12:00:00,2.4499242953e+09,2.4499242953e+09,1.1492933210e+09,1.1492933210e+09
2020-03-17 12:05:00,2.1939345079e+09,2.1939345079e+09,1.1814076121e+09,1.1814076121e+09
2020-03-17 12:10:00,2.1879547125e+09,2.1879547125e+09,1.4183918442e+09,1.4183918442e+09
2020-03-17 12:15:00,2.6079030075e+09,2.6079030075e+09,2.0334255758e+09,2.0334255758e+09
2020-03-17 12:20:00,2.2960028750e+09,2.2960028750e+09,1.6357983571e+09,1.6357983571e+09
2020-03-17 12:25:00,2.2222583944e+09,2.2222583944e+09,2.1408722506e+09,2.1408722506e+09
2020-03-17 12:30:00,2.1617248086e+09,2.1617248086e+09,1.4283415740e+09,1.4283415740e+09
2020-03-17 12:35:00,2.1997176934e+09,2.1997176934e+09,1.1093425775e+09,1.1093425775e+09
2020-03-17 12:40:00,2.1531457038e+09,2.1531457038e+09,1.1486831965e+09,1.1486831965e+09
2020-03-17 12:45:00,2.2423226925e+09,2.2423226925e+09,8.8681826158e+08,8.8681826158e+08
2020-03-17 12:50:00,2.2506848243e+09,2.2506848243e+09,1.0521834976e+09,1.0521834976e+09
2020-03-17 12:55:00,2.0830996987e+09,2.0830996987e+09,1.0329344073e+09,1.0329344073e+09
2020-03-17 13:00:00,2.0259136907e+09,2.0259136907e+09,1.0082406833e+09,1.0082406833e+09
2020-03-17 13:05:00,1.8751339865e+09,1.8751339865e+09,1.1008698906e+09,1.1008698906e+09
2020-03-17 13:10:00,2.5425702681e+09,2.5425702681e+09,1.0474229731e+09,1.0474229731e+09
2020-03-17 13:15:00,2.5536938357e+09,2.5536938357e+09,1.1241921920e+09,1.1241921920e+09
2020-03-17 13:20:00,2.5981449417e+09,2.5981449417e+09,2.2542110160e+09,2.2542110160e+09
2020-03-17 13:25:00,1.8603714968e+09,1.8603714968e+09,2.7826940390e+09,2.7826940390e+09
2020-03-17 13:30:00,1.7812119449e+09,1.7812119449e+09,1.4766366364e+09,1.4766366364e+09
2020-03-17 13:35:00,1.7501081596e+09,1.7501081596e+09,1.1886825525e+09,1.1886825525e+09
2020-03-17 13:40:00,1.7162031886e+09,1.7162031886e+09,1.0957840097e+09,1.0957840097e+09
2020-03-17 13:45:00,1.8950140323e+09,1.8950140323e+09,1.2552177412e+09,1.2552177412e+09
2020-03-17 13:50:00,2.1637162854e+09,2.1637162854e+09,1.1314497402e+09,1.1314497402e+09
2020-03-17 13:55:00,1.9253974730e+09,1.9253974730e+09,7.9244600206e+08,7.9244600206e+08
2020-03-17 14:00:00,1.9217600668e+09,1.9217600668e+09,8.3946890249e+08,8.3946890249e+08
2020-03-17 14:05:00,1.7601254669e+09,1.7601254669e+09,1.3780753198e+09,1.3780753198e+09
2020-03-17 14:10:00,1.8566697756e+09,1.8566697756e+09,1.2690659256e+09,1.2690659256e+09
2020-03-17 14:15:00,1.8411275206e+09,1.8411275206e+09,9.0024756279e+08,9.0024756279e+08
2020-03-17 14:20:00,1.9625968327e+09,1.9625968327e+09,9.2060138595e+08,9.2060138595e+08
2020-03-17 14:25:00,2.0456269609e+09,2.0456269609e+09,6.7787756438e+09,6.7787756438e+09
2020-03-17 14:30:00,1.9258222835e+09,1.9258222835e+09,4.9732142222e+09,4.9732142222e+09
2020-03-17 14:35:00,1.6971992270e+09,1.6971992270e+09,4.3161335873e+09,4.3161335873e+09
2020-03-17 14:40:00,1.7101143092e+09,1.7101143092e+09,2.0530101371e+09,2.0530101371e+09
2020-03-17 14:45:00,1.7240283962e+09,1.7240283962e+09,1.0859278587e+09,1.0859278587e+09
2020-03-17 14:50:00,1.7828660204e+09,1.7828660204e+09,1.1566478791e+09,1.1566478791e+09
2020-03-17 14:55:00,1.6907574814e+09,1.6907574814e+09,1.5168645645e+09,1.5168645645e+09
2020-03-17 15:00:00,1.6294915395e+09,1.6294915395e+09,5.6084364493e+09,5.6084364493e+09
2020-03-17 15:05:00,1.7650526203e+09,1.7650526203e+09,1.0566159159e+10,1.0566159159e+10
2020-03-17 15:10:00,1.5749857918e+09,1.5749857918e+09,3.1415784175e+09,3.1415784175e+09
2020-03-17 15:15:00,2.3987452558e+09,2.3987452558e+09,3.7768748826e+09,3.7768748826e+09
2020-03-17 15:20:00,1.7016529472e+09,1.7016529472e+09,3.8726371387e+09,3.8726371387e+09
2020-03-17 15:25:00,1.6085522794e+09,1.6085522794e+09,2.7416141679e+09,2.7416141679e+09
2020-03-17 15:30:00,1.6644590126e+09,1.6644590126e+09,1.7054987359e+09,1.7054987359e+09
2020-03-17 15:35:00,1.5837448775e+09,1.5837448775e+09,1.5347092318e+09,1.5347092318e+09
2020-03-17 15:40:00,1.5070882953e+09,1.5070882953e+09,7.1335568667e+08,7.1335568667e+08
2020-03-17 15:45:00,1.5113365266e+09,1.5113365266e+09,9.8848907708e+08,9.8848907708e+08
2020-03-17 15:50:00,1.9946775873e+09,1.9946775873e+09,6.3992881740e+08,6.3992881740e+08
