DATE,PRES,PRES_peak,ESPR,ESPR_peak
2020-03-15 20:00:00,2.0612601764e+09,2.0612601764e+09,9.6668208480e+08,9.6668208480e+08
2020-03-15 20:05:00,1.9745146849e+09,1.9745146849e+09,8.7458325224e+08,8.7458325224e+08
2020-03-15 20:10:00,2.0953213299e+09,2.0953213299e+09,9.6580439704e+08,9.6580439704e+08
2020-03-15 20:15:00,2.0285922074e+09,2.0285922074e+09,9.2781592169e+08,9.2781592169e+08
2020-03-15 20:20:00,2.7648221398e+09,2.7648221398e+09,8.9018899934e+08,8.9018899934e+08
2020-03-15 20:25:00,1.8709745945e+09,1.8709745945e+09,1.0981663978e+09,1.0981663978e+09
2020-03-15 20:30:00,2.2051631535e+09,2.2051631535e+09,1.1361963861e+09,1.1361963861e+09
2020-03-15 20:35:00,2.1873493485e+09,2.1873493485e+09,1.2374127498e+09,1.2374127498e+09
2020-03-15 20:40:00,2.1741579766e+09,2.1741579766e+09,1.1154156568e+09,1.1154156568e+09
2020-03-15 20:45:00,2.3381388284e+09,2.3381388284e+09,1.1432636319e+09,1.1432636319e+09
2020-03-15 20:50:00,2.3666717802e+09,2.3666717802e+09,1.2865929033e+09,1.2865929033e+09
2020-03-15 20:55:00,2.2172131225e+09,2.2172131225e+09,1.2917380952e+09,1.2917380952e+09
2020-03-15 21:00:00,3.0175408068e+09,3.0175408068e+09,1.1925150121e+09,1.1925150121e+09
2020-03-15 21:05:00,2.2480279805e+09,2.2480279805e+09,1.2998714885e+09,1.2998714885e+09
2020-03-15 21:10:00,2.1908355628e+09,2.1908355628e+09,1.4065549315e+09,1.4065549315e+09
2020-03-15 21:15:00,2.6236107447e+09,2.6236107447e+09,1.1798959158e+09,1.1798959158e+09
2020-03-15 21:20:00,2.3553233403e+09,2.3553233403e+09,1.1376281039e+09,1.1376281039e+09
2020-03-15 21:25:00,2.0875909572e+09,2.0875909572e+09,1.1333989486e+09,1.1333989486e+09
2020-03-15 21:30:00,2.1073936190e+09,2.1073936190e+09,1.1338058013e+09,1.1338058013e+09
2020-03-15 21:35:00,2.1597988528e+09,2.1597988528e+09,1.1164039483e+09,1.1164039483e+09
2020-03-15 21:40:00,2.2665768788e+09,2.2665768788e+09,9.9051990425e+08,9.9051990425e+08
2020-03-15 21:45:00,2.0993332465e+09,2.0993332465e+09,1.0157823035e+09,1.0157823035e+09
2020-03-15 21:50:00,3.8804826788e+09,3.8804826788e+09,1.1165436815e+09,1.1165436815e+09
2020-03-15 21:55:00,1.9837541426e+09,1.9837541426e+09,1.1657137675e+09,1.1657137675e+09
2020-03-15 22:00:00,1.7474878022e+09,1.7474878022e+09,1.3837132325e+09,1.3837132325e+09
2020-03-15 22:05:00,2.1828460013e+09,2.1828460013e+09,1.3731766664e+09,1.3731766664e+09
2020-03-15 22:10:00,3.0422559384e+09,3.0422559384e+09,1.4758927387e+09,1.4758927387e+09
2020-03-15 22:15:00,4.1967561567e+09,4.1967561567e+09,1.2519777404e+09,1.2519777404e+09
2020-03-15 22:20:00,4.0395833432e+09,4.0395833432e+09,1.2166523092e+09,1.2166523092e+09
2020-03-15 22:25:00,3.4536002719e+09,3.4536002719e+09,1.0322168308e+09,1.0322168308e+09
2020-03-15 22:30:00,3.8078930138e+09,3.8078930138e+09,1.1740788614e+09,1.1740788614e+09
2020-03-15 22:35:00,3.7318623883e+09,3.7318623883e+09,1.2566594328e+09,1.2566594328e+09
2020-03-15 22:40:00,4.1925477554e+09,4.1925477554e+09,1.2010980957e+09,1.2010980957e+09
2020-03-15 22:45:00,4.2377239705e+09,4.2377239705e+09,1.2362994109e+09,1.2362994109e+09
2020-03-15 22:50:00,3.7022701028e+09,3.7022701028e+09,1.1736467027e+09,1.1736467027e+09
2020-03-15 22:55:00,3.4280311470e+09,3.4280311470e+09,1.3417438543e+09,1.3417438543e+09
2020-03-15 23:00:00,3.3891397451e+09,3.3891397451e+09,1.4520740116e+09,1.4520740116e+09
2020-03-15 23:05:00,3.4530105305e+09,3.4530105305e+09,1.1234817127e+09,1.1234817127e+09
2020-03-15 23:10:00,3.6495004826e+09,3.6495004826e+09,1.1626489848e+09,1.1626489848e+09
2020-03-15 23:15:00,3.3864523774e+09,3.3864523774e+09,1.3585843154e+09,1.3585843154e+09
2020-03-15 23:20:00,3.3564666713e+09,3.3564666713e+09,1.1589500434e+09,1.1589500434e+09
2020-03-15 23:25:00,3.6158460526e+09,3.6158460526e+09,1.2296460576e+09,1.2296460576e+09
2020-03-15 23:30:00,3.3821155394e+09,3.3821155394e+09,1.2191534349e+09,1.2191534349e+09
2020-03-15 23:35:00,3.6411898048e+09,3.6411898048e+09,1.1015493216e+09,1.1015493216e+09
2020-03-15 23:40:00,4.0590422083e+09,4.0590422083e+09,1.2957997099e+09,1.2957997099e+09
2020-03-15 23:45:00,5.4706152696e+09,5.4706152696e+09,1.1770312220e+09,1.1770312220e+09
2020-03-15 23:50:00,3.6316420784e+09,3.6316420784e+09,1.1508959020e+09,1.1508959020e+09
2020-03-15 23:55:00,4.0575348712e+09,4.0575348712e+09,1.3214467261e+09,1.3214467261e+09
2020-03-16 00:00:00,3.8051497491e+09,3.8051497491e+09,1.5377629145e+09,1.5377629145e+09
2020-03-16 22:05:00,1.7603317450e+09,1.7603317450e+09,1.1339071561e+09,1.1339071561e+09
2020-03-16 22:10:00,1.9942159655e+09,1.9942159655e+09,1.0828271858e+09,1.0828271858e+09
2020-03-16 22:15:00,2.4136978719e+09,2.4136978719e+09,1.0307643824e+09,1.0307643824e+09
2020-03-16 22:20:00,2.7330951695e+09,2.7330951695e+09,1.0733044016e+09,1.0733044016e+09
2020-03-16 22:25:00,1.9412631846e+09,1.9412631846e+09,1.0135779044e+09,1.0135779044e+09
2020-03-16 22:30:00,1.8753442727e+09,1.8753442727e+09,1.3542281641e+09,1.3542281641e+09
2020-03-16 22:35:00,1.8492568412e+09,1.8492568412e+09,1.2273850141e+09,1.2273850141e+09
2020-03-16 22:40:00,1.9957186396e+09,1.9957186396e+09,1.0467713881e+09,1.0467713881e+09
2020-03-16 22:45:00,4.2771176212e+09,4.2771176212e+09,1.1431375828e+09,1.1431375828e+09
2020-03-16 22:50:00,4.4536525106e+09,4.4536525106e+09,1.2518038660e+09,1.2518038660e+09
2020-03-16 22:55:00,2.4562802217e+09,2.4562802217e+09,1.4699179495e+09,1.4699179495e+09
2020-03-16 23:00:00,3.5360419242e+09,3.5360419242e+09,1.3604575932e+09,1.3604575932e+09
2020-03-16 23:05:00,2.0798656599e+09,2.0798656599e+09,1.5028422654e+09,1.5028422654e+09
2020-03-16 23:10:00,1.8332701905e+09,1.8332701905e+09,1.2168817136e+09,1.2168817136e+09
2020-03-16 23:15:00,2.3292641607e+09,2.3292641607e+09,1.2788148835e+09,1.2788148835e+09
2020-03-16 23:20:00,2.6698094376e+09,2.6698094376e+09,1.4079398929e+09,1.4079398929e+09
2020-03-16 23:25:00,2.1355613791e+09,2.1355613791e+09,1.4400769407e+09,1.4400769407e+09
2020-03-16 23:30:00,2.0058752418e+09,2.0058752418e+09,1.2513604795e+09,1.2513604795e+09
2020-03-16 23:35:00,1.7437077164e+09,1.7437077164e+09,1.4555525424e+09,1.4555525424e+09
2020-03-16 23:40:00,1.8559978185e+09,1.8559978185e+09,1.4111450353e+09,1.4111450353e+09
2020-03-16 23:45:00,2.4832178394e+09,2.4832178394e+09,1.6957833340e+09,1.6957833340e+09
2020-03-16 23:50:00,2.5091779523e+09,2.5091779523e+09,1.5642499824e+09,1.5642499824e+09
2020-03-16 23:55:00,2.9253660979e+09,2.9253660979e+09,1.7106364769e+09,1.7106364769e+09
2020-03-17 00:00:00,2.3582117171e+09,2.3582117171e+09,1.7177394892e+09,1.7177394892e+09
2020-03-17 00:05:00,2.1893659209e+09,2.1893659209e+09,1.4890762173e+09,1.4890762173e+09
2020-03-17 00:10:00,1.9863867066e+09,1.9863867066e+09,1.4598845866e+09,1.4598845866e+09
2020-03-17 00:15:00,1.8215714757e+09,1.8215714757e+09,1.3464837451e+09,1.3464837451e+09
2020-03-17 00:20:00,2.0262060408e+09,2.0262060408e+09,1.3932713051e+09,1.3932713051e+09
2020-03-17 00:25:00,2.1618635101e+09,2.1618635101e+09,1.3637169677e+09,1.3637169677e+09
2020-03-17 00:30:00,2.1898305787e+09,2.1898305787e+09,1.4107284078e+09,1.4107284078e+09
2020-03-17 00:35:00,1.9896422538e+09,1.9896422538e+09,1.2773527684e+09,1.2773527684e+09
2020-03-17 00:40:00,2.0788729019e+09,2.0788729019e+09,1.2121175974e+09,1.2121175974e+09
2020-03-17 00:45:00,2.1733371567e+09,2.1733371567e+09,1.1485539998e+09,1.1485539998e+09
2020-03-17 00:50:00,1.7370852236e+09,1.7370852236e+09,1.2732479787e+09,1.2732479787e+09
2020-03-17 00:55:00,1.8395615745e+09,1.8395615745e+09,1.1295312514e+09,1.1295312514e+09
2020-03-17 01:00:00,1.8472348723e+09,1.8472348723e+09,1.1813979699e+09,1.1813979699e+09
2020-03-17 01:05:00,2.0035913216e+09,2.0035913216e+09,1.2682626496e+09,1.2682626496e+09
2020-03-17 01:10:00,1.8969143787e+09,1.8969143787e+09,1.3176647240e+09,1.3176647240e+09
2020-03-17 01:15:00,1.8760924326e+09,1.8760924326e+09,1.2772712064e+09,1.2772712064e+09
2020-03-17 01:20:00,1.7384967996e+09,1.7384967996e+09,1.2666107857e+09,1.2666107857e+09
2020-03-17 01:25:00,1.6288742306e+09,1.6288742306e+09,1.1646348855e+09,1.1646348855e+09
2020-03-17 01:30:00,1.9461401813e+09,1.9461401813e+09,1.1231597002e+09,1.1231597002e+09
2020-03-17 01:35:00,1.6845557508e+09,1.6845557508e+09,1.1973509822e+09,1.1973509822e+09
2020-03-17 01:40:00,1.7866999248e+09,1.7866999248e+09,1.1335050480e+09,1.1335050480e+09
2020-03-17 01:45:00,1.7078846015e+09,1.7078846015e+09,1.1242495128e+09,1.1242495128e+09
2020-03-17 01:50:00,2.2927178703e+09,2.2927178703e+09,1.1332350558e+09,1.1332350558e+09
2020-03-17 01:55:00,1.8430759892e+09,1.8430759892e+09,1.1829198639e+09,1.1829198639e+09
2020-03-17 02:00:00,1.9107657256e+09,1.9107657256e+09,1.1849644469e+09,1.1849644469e+09
2020-03-17 02:05:00,1.9550782362e+09,1.9550782362e+09,1.3274124222e+09,1.3274124222e+09
2020-03-17 02:10:00,2.6824400892e+09,2.6824400892e+09,1.5322580573e+09,1.5322580573e+09
2020-03-17 02:15:00,2.7487620339e+09,2.7487620339e+09,1.5670418099e+09,1.5670418099e+09
2020-03-17 02:20:00,2.6356553460e+09,2.6356553460e+09,1.2030292945e+09,1.2030292945e+09
2020-03-17 02:25:00,2.0488392807e+09,2.0488392807e+09,1.3847047736e+09,1.3847047736e+09
2020-03-17 02:30:00,1.3951173276e+09,1.3951173276e+09,1.7490276642e+09,1.7490276642e+09
2020-03-17 02:35:00,1.3602707802e+09,1.3602707802e+09,1.4669956418e+09,1.4669956418e+09
2020-03-17 02:40:00,1.3100937323e+09,1.3100937323e+09,1.3964311643e+09,1.3964311643e+09
2020-03-17 02:45:00,1.9153131071e+09,1.9153131071e+09,1.3981643805e+09,1.3981643805e+09
2020-03-17 02:50:00,1.5259436542e+09,1.5259436542e+09,1.4626581030e+09,1.4626581030e+09
2020-03-17 02:55:00,2.1167190889e+09,2.1167190889e+09,1.3629875610e+09,1.3629875610e+09
2020-03-17 03:00:00,2.1410789290e+09,2.1410789290e+09,6.8773347794e+08,6.8773347794e+08
2020-03-17 03:05:00,1.8800678074e+09,1.8800678074e+09,8.1073909940e+08,8.1073909940e+08
2020-03-17 03:10:00,1.4275866277e+09,1.4275866277e+09,7.5961831818e+08,7.5961831818e+08
2020-03-17 03:15:00,1.4739364126e+09,1.4739364126e+09,6.0217164135e+08,6.0217164135e+08
2020-03-17 03:20:00,1.9672716886e+09,1.9672716886e+09,7.3660013460e+08,7.3660013460e+08
2020-03-17 03:25:00,2.3429194960e+09,2.3429194960e+09,1.0686065590e+09,1.0686065590e+09
2020-03-17 03:30:00,1.6541471237e+09,1.6541471237e+09,1.3819988161e+09,1.3819988161e+09
2020-03-17 03:35:00,3.2081172849e+09,3.2081172849e+09,1.5227715007e+09,1.5227715007e+09
2020-03-17 03:40:00,1.7202801121e+09,1.7202801121e+09,1.2335396854e+09,1.2335396854e+09
2020-03-17 03:45:00,1.2317903973e+09,1.2317903973e+09,1.5937678885e+09,1.5937678885e+09
2020-03-17 03:50:00,1.0970938611e+09,1.0970938611e+09,1.2856282890e+09,1.2856282890e+09
2020-03-17 03:55:00,1.1565723299e+09,1.1565723299e+09,1.6181185813e+09,1.6181185813e+09
2020-03-17 04:00:00,1.1625920013e+09,1.1625920013e+09,1.8616642130e+09,1.8616642130e+09
2020-03-17 04:05:00,1.3241944611e+09,1.3241944611e+09,1.6949445183e+09,1.6949445183e+09
2020-03-17 04:10:00,1.1645855838e+09,1.1645855838e+09,1.6738409392e+09,1.6738409392e+09
2020-03-17 04:15:00,1.1716312462e+09,1.1716312462e+09,1.7472747633e+09,1.7472747633e+09
2020-03-17 04:20:00,1.9190855604e+09,1.9190855604e+09,1.5424941531e+09,1.5424941531e+09
2020-03-17 04:25:00,2.2544430827e+09,2.2544430827e+09,1.4420056360e+09,1.4420056360e+09
2020-03-17 04:30:00,1.9999523992e+09,1.9999523992e+09,1.5213887758e+09,1.5213887758e+09
2020-03-17 04:35:00,1.7382001481e+09,1.7382001481e+09,1.2372844088e+09,1.2372844088e+09
2020-03-17 04:40:00,1.5461477197e+09,1.5461477197e+09,1.6915578611e+09,1.6915578611e+09
2020-03-17 04:45:00,1.1199350869e+09,1.1199350869e+09,1.4303006578e+09,1.4303006578e+09
2020-03-17 04:50:00,1.0660915092e+09,1.0660915092e+09,1.5520045397e+09,1.5520045397e+09
2020-03-17 04:55:00,1.5491046888e+09,1.5491046888e+09,1.3335517206e+09,1.3335517206e+09
2020-03-17 05:00:00,1.1379524311e+09,1.1379524311e+09,1.2307962671e+09,1.2307962671e+09
2020-03-17 05:05:00,1.1313005531e+09,1.1313005531e+09,1.1337158057e+09,1.1337158057e+09
2020-03-17 05:10:00,1.7750770782e+09,1.7750770782e+09,1.3219097465e+09,1.3219097465e+09
2020-03-17 05:15:00,1.9493693775e+09,1.9493693775e+09,1.6097005030e+09,1.6097005030e+09
2020-03-17 05:20:00,1.5653374689e+09,1.5653374689e+09,1.3036456508e+09,1.3036456508e+09
2020-03-17 05:25:00,1.0097390489e+09,1.0097390489e+09,1.1810428967e+09,1.1810428967e+09
2020-03-17 05:30:00,1.7282906163e+09,1.7282906163e+09,1.0832144098e+09,1.0832144098e+09
2020-03-17 05:35:00,1.2541776992e+09,1.2541776992e+09,5.0894271139e+08,5.0894271139e+08
2020-03-17 05:40:00,9.5435031683e+08,9.5435031683e+08,1.2069923568e+09,1.2069923568e+09
2020-03-17 05:45:00,1.8669569976e+09,1.8669569976e+09,1.0084053793e+09,1.0084053793e+09
2020-03-17 05:50:00,1.1704158892e+09,1.1704158892e+09,1.0553576873e+09,1.0553576873e+09
2020-03-17 05:55:00,1.3743157512e+09,1.3743157512e+09,8.7817603621e+08,8.7817603621e+08
2020-03-17 06:00:00,1.2272674797e+09,1.2272674797e+09,7.7253319461e+08,7.7253319461e+08
2020-03-17 06:05:00,1.0662053379e+09,1.0662053379e+09,8.8696166072e+08,8.8696166072e+08
2020-03-17 06:10:00,1.1106029264e+09,1.1106029264e+09,8.1377409835e+08,8.1377409835e+08
2020-03-17 06:15:00,1.0494066727e+09,1.0494066727e+09,7.9529983350e+08,7.9529983350e+08
2020-03-17 06:20:00,9.3923154649e+08,9.3923154649e+08,1.0103834816e+09,1.0103834816e+09
2020-03-17 06:25:00,9.5152432808e+08,9.5152432808e+08,9.2187891691e+08,9.2187891691e+08
2020-03-17 06:30:00,8.8387979067e+08,8.8387979067e+08,1.0015714895e+09,1.0015714895e+09
2020-03-17 06:35:00,1.6793984943e+09,1.6793984943e+09,1.6841699931e+09,1.6841699931e+09
2020-03-17 06:40:00,8.2786849309e+08,8.2786849309e+08,6.5085057228e+08,6.5085057228e+08
2020-03-17 06:45:00,9.1740347855e+08,9.1740347855e+08,7.7285706246e+08,7.7285706246e+08
2020-03-17 06:50:00,9.3466946312e+08,9.3466946312e+08,6.9399531589e+08,6.9399531589e+08
2020-03-17 06:55:00,7.9376569897e+08,7.9376569897e+08,5.5855402323e+08,5.5855402323e+08
2020-03-17 07:00:00,8.1618151524e+08,8.1618151524e+08,6.8276387495e+08,6.8276387495e+08
2020-03-17 07:05:00,8.5302074172e+08,8.5302074172e+08,6.7520942612e+08,6.7520942612e+08
2020-03-17 07:10:00,9.5673821905e+08,9.5673821905e+08,1.0372752419e+09,1.0372752419e+09
2020-03-17 07:15:00,1.5399533067e+09,1.5399533067e+09,9.6873510404e+08,9.6873510404e+08
2020-03-17 07:20:00,1.6759083990e+09,1.6759083990e+09,9.9388294112e+08,9.9388294112e+08
2020-03-17 07:25:00,1.0459948161e+09,1.0459948161e+09,1.1102781219e+09,1.1102781219e+09
2020-03-17 07:30:00,1.0916333095e+09,1.0916333095e+09,9.7881774097e+08,9.7881774097e+08
2020-03-17 07:35:00,1.1491506575e+09,1.1491506575e+09,9.8324056645e+08,9.8324056645e+08
2020-03-17 07:40:00,1.5122063344e+09,1.5122063344e+09,1.1966069109e+09,1.1966069109e+09
2020-03-17 07:45:00,1.7971188347e+09,1.7971188347e+09,9.4779152529e+08,9.4779152529e+08
2020-03-17 07:50:00,1.7655590125e+09,1.7655590125e+09,1.2618735202e+09,1.2618735202e+09
2020-03-17 07:55:00,1.5242277238e+09,1.5242277238e+09,1.0037148392e+09,1.0037148392e+09
2020-03-17 08:00:00,1.8141690040e+09,1.8141690040e+09,1.2076252538e+09,1.2076252538e+09
2020-03-17 08:05:00,1.5579213923e+09,1.5579213923e+09,1.0221413312e+09,1.0221413312e+09
2020-03-17 08:10:00,1.4770970068e+09,1.4770970068e+09,1.4267685040e+09,1.4267685040e+09
2020-03-17 08:15:00,1.2598179792e+09,1.2598179792e+09,7.4276775659e+08,7.4276775659e+08
2020-03-17 08:20:00,1.0050996656e+09,1.0050996656e+09,6.1001195564e+08,6.1001195564e+08
2020-03-17 08:25:00,1.1349996745e+09,1.1349996745e+09,6.3239199048e+08,6.3239199048e+08
2020-03-17 08:30:00,1.3376657259e+09,1.3376657259e+09,8.3821609383e+08,8.3821609383e+08
2020-03-17 08:35:00,1.3906646289e+09,1.3906646289e+09,9.4047224383e+08,9.4047224383e+08
2020-03-17 08:40:00,1.7908777115e+09,1.7908777115e+09,1.3350351735e+09,1.3350351735e+09
2020-03-17 08:45:00,2.0677577499e+09,2.0677577499e+09,1.1025525567e+09,1.1025525567e+09
2020-03-17 08:50:00,2.4608430086e+09,2.4608430086e+09,1.1154647446e+09,1.1154647446e+09
2020-03-17 08:55:00,2.5069241959e+09,2.5069241959e+09,1.1508615482e+09,1.1508615482e+09
2020-03-17 09:00:00,1.7026205426e+09,1.7026205426e+09,1.1723160020e+09,1.1723160020e+09
2020-03-17 09:05:00,2.9276828665e+09,2.9276828665e+09,1.0909880413e+09,1.0909880413e+09
2020-03-17 09:10:00,1.9394214618e+09,1.9394214618e+09,6.8087222345e+08,6.8087222345e+08
2020-03-17 09:15:00,2.3326453299e+09,2.3326453299e+09,7.3436036115e+08,7.3436036115e+08
2020-03-17 09:20:00,2.5763344532e+09,2.5763344532e+09,1.3143120236e+09,1.3143120236e+09
2020-03-17 09:25:00,2.5274965004e+09,2.5274965004e+09,1.3722860350e+09,1.3722860350e+09
2020-03-17 09:30:00,2.3622444817e+09,2.3622444817e+09,1.4017508997e+09,1.4017508997e+09
2020-03-17 09:35:00,2.1773033457e+09,2.1773033457e+09,1.4979778569e+09,1.4979778569e+09
2020-03-17 09:40:00,2.0735172961e+09,2.0735172961e+09,1.3880055655e+09,1.3880055655e+09
2020-03-17 09:45:00,2.2813567315e+09,2.2813567315e+09,1.4376786658e+09,1.4376786658e+09
2020-03-17 09:50:00,3.0088736006e+09,3.0088736006e+09,1.6108194198e+09,1.6108194198e+09
2020-03-17 09:55:00,3.0694766829e+09,3.0694766829e+09,1.5601735068e+09,1.5601735068e+09
2020-03-17 10:00:00,3.7163764477e+09,3.7163764477e+09,1.6360798260e+09,1.6360798260e+09
2020-03-17 10:05:00,3.0986161238e+09,3.0986161238e+09,1.6111037458e+09,1.6111037458e+09
2020-03-17 10:10:00,4.1429281577e+09,4.1429281577e+09,1.5457305077e+09,1.5457305077e+09
2020-03-17 10:15:00,3.8007437476e+09,3.8007437476e+09,1.5885218688e+09,1.5885218688e+09
2020-03-17 10:20:00,2.6293577776e+09,2.6293577776e+09,1.4461491663e+09,1.4461491663e+09
2020-03-17 10:25:00,3.2595831862e+09,3.2595831862e+09,1.5214368941e+09,1.5214368941e+09
2020-03-17 10:30:00,4.4741077316e+09,4.4741077316e+09,1.3384930588e+09,1.3384930588e+09
2020-03-17 10:35:00,3.2361119024e+09,3.2361119024e+09,1.5048238269e+09,1.5048238269e+09
2020-03-17 10:40:00,3.3204387840e+09,3.3204387840e+09,1.4244634097e+09,1.4244634097e+09
2020-03-17 10:45:00,2.6870811752e+09,2.6870811752e+09,1.3620364479e+09,1.3620364479e+09
2020-03-17 10:50:00,3.1467141720e+09,3.1467141720e+09,1.3136462966e+09,1.3136462966e+09
2020-03-17 10:55:00,2.9496875471e+09,2.9496875471e+09,8.0853695723e+08,8.0853695723e+08
2020-03-17 11:00:00,2.6341424521e+09,2.6341424521e+09,1.0794630595e+09,1.0794630595e+09
2020-03-17 11:05:00,3.2446518603e+09,3.2446518603e+09,8.5792363264e+08,8.5792363264e+08
2020-03-17 11:10:00,3.0117932519e+09,3.0117932519e+09,1.6349626400e+09,1.6349626400e+09
2020-03-17 11:15:00,4.0474376012e+09,4.0474376012e+09,1.7741368270e+09,1.7741368270e+09
2020-03-17 11:20:00,3.2648549915e+09,3.2648549915e+09,1.9899829223e+09,1.9899829223e+09
2020-03-17 11:25:00,3.2033239706e+09,3.2033239706e+09,2.5198158806e+09,2.5198158806e+09
2020-03-17 11:30:00,3.1840853997e+09,3.1840853997e+09,2.2139683214e+09,2.2139683214e+09
2020-03-17 11:35:00,3.9040172021e+09,3.9040172021e+09,1.5091945164e+09,1.5091945164e+09
2020-03-17 11:40:00,3.1608339239e+09,3.1608339239e+09,1.4669978980e+09,1.4669978980e+09
2020-03-17 11:45:00,3.8972349017e+09,3.8972349017e+09,1.9098702492e+09,1.9098702492e+09
2020-03-17 11:50:00,3.7728042090e+09,3.7728042090e+09,1.9427430692e+09,1.9427430692e+09
2020-03-17 11:55:00,3.2102598924e+09,3.2102598924e+09,1.8516481161e+09,1.8516481161e+09
2020-03-17 12:00:00,3.3070153276e+09,3.3070153276e+09,2.2280487882e+09,2.2280487882e+09
2020-03-17 12:05:00,2.9612377563e+09,2.9612377563e+09,1.9310628781e+09,1.9310628781e+09
2020-03-17 12:10:00,2.3007414675e+09,2.3007414675e+09,1.4592265697e+09,1.4592265697e+09
2020-03-17 12:15:00,2.6556040508e+09,2.6556040508e+09,1.7812746328e+09,1.7812746328e+09
2020-03-17 12:20:00,2.3750738239e+09,2.3750738239e+09,1.5357593429e+09,1.5357593429e+09
2020-03-17 12:25:00,2.7549554681e+09,2.7549554681e+09,1.5252551963e+09,1.5252551963e+09
2020-03-17 12:30:00,2.9465374218e+09,2.9465374218e+09,1.5531889065e+09,1.5531889065e+09
2020-03-17 12:35:00,2.7700205410e+09,2.7700205410e+09,1.7332087062e+09,1.7332087062e+09
2020-03-17 12:40:00,2.9415495757e+09,2.9415495757e+09,1.4016363357e+09,1.4016363357e+09
2020-03-17 12:45:00,3.1034173428e+09,3.1034173428e+09,1.3441299965e+09,1.3441299965e+09
2020-03-17 12:50:00,2.9937397864e+09,2.9937397864e+09,1.4472164909e+09,1.4472164909e+09
2020-03-17 12:55:00,2.5772513295e+09,2.5772513295e+09,1.4172217969e+09,1.4172217969e+09
2020-03-17 13:00:00,2.8624617736e+09,2.8624617736e+09,1.3392895802e+09,1.3392895802e+09
2020-03-17 13:05:00,2.6935592891e+09,2.6935592891e+09,1.6125948469e+09,1.6125948469e+09
2020-03-17 13:10:00,3.2405099290e+09,3.2405099290e+09,1.0236262522e+09,1.0236262522e+09
2020-03-17 13:15:00,2.5927310986e+09,2.5927310986e+09,1.2760772431e+09,1.2760772431e+09
2020-03-17 13:20:00,2.2770881442e+09,2.2770881442e+09,2.1198163687e+09,2.1198163687e+09
2020-03-17 13:25:00,2.7435274724e+09,2.7435274724e+09,1.1830963813e+09,1.1830963813e+09
2020-03-17 13:30:00,2.6178375076e+09,2.6178375076e+09,1.4324613526e+09,1.4324613526e+09
2020-03-17 13:35:00,2.5503178400e+09,2.5503178400e+09,1.4956579467e+09,1.4956579467e+09
2020-03-17 13:40:00,2.1487088330e+09,2.1487088330e+09,1.1569558184e+09,1.1569558184e+09
2020-03-17 13:45:00,2.1309047447e+09,2.1309047447e+09,9.5164462598e+08,9.5164462598e+08
2020-03-17 13:50:00,3.0270388713e+09,3.0270388713e+09,9.6330151390e+08,9.6330151390e+08
2020-03-17 13:55:00,2.3142856419e+09,2.3142856419e+09,9.4600426584e+08,9.4600426584e+08
2020-03-17 14:00:00,3.7518103728e+09,3.7518103728e+09,1.0127113556e+09,1.0127113556e+09
2020-03-17 14:05:00,3.2102521061e+09,3.2102521061e+09,8.3993248078e+08,8.3993248078e+08
2020-03-17 14:10:00,2.9754755972e+09,2.9754755972e+09,8.8529732280e+08,8.8529732280e+08
2020-03-17 14:15:00,3.8885702598e+09,3.8885702598e+09,8.7655905884e+08,8.7655905884e+08
2020-03-17 14:20:00,3.7792130971e+09,3.7792130971e+09,1.0466830272e+09,1.0466830272e+09
2020-03-17 14:25:00,4.0303282803e+09,4.0303282803e+09,8.0396380410e+08,8.0396380410e+08
2020-03-17 14:30:00,3.9850175926e+09,3.9850175926e+09,8.3807235442e+08,8.3807235442e+08
2020-03-17 14:35:00,3.2188844439e+09,3.2188844439e+09,8.6008578220e+08,8.6008578220e+08
2020-03-17 14:40:00,2.5517360766e+09,2.5517360766e+09,9.7236871046e+08,9.7236871046e+08
2020-03-17 14:45:00,2.6367548272e+09,2.6367548272e+09,1.2040876593e+09,1.2040876593e+09
2020-03-17 14:50:00,3.1229526484e+09,3.1229526484e+09,9.0856420937e+08,9.0856420937e+08
2020-03-17 14:55:00,2.6402995947e+09,2.6402995947e+09,8.9128210578e+08,8.9128210578e+08
2020-03-17 15:00:00,2.8616782883e+09,2.8616782883e+09,9.3995187557e+08,9.3995187557e+08
2020-03-17 15:05:00,2.2298311130e+09,2.2298311130e+09,9.2379199390e+08,9.2379199390e+08
2020-03-17 15:10:00,2.1075528977e+09,2.1075528977e+09,9.3154955302e+08,9.3154955302e+08
2020-03-17 15:15:00,2.2248280997e+09,2.2248280997e+09,9.4147869273e+08,9.4147869273e+08
2020-03-17 15:20:00,2.6870539144e+09,2.6870539144e+09,1.0308774918e+09,1.0308774918e+09
2020-03-17 15:25:00,3.0120395056e+09,3.0120395056e+09,9.6997099951e+08,9.6997099951e+08
2020-03-17 15:30:00,2.4619660903e+09,2.4619660903e+09,9.3773892517e+08,9.3773892517e+08
2020-03-17 15:35:00,2.1407484180e+09,2.1407484180e+09,9.9604240392e+08,9.9604240392e+08
2020-03-17 15:40:00,2.2416835286e+09,2.2416835286e+09,9.2142361970e+08,9.2142361970e+08
2020-03-17 15:45:00,2.2588072705e+09,2.2588072705e+09,8.5711609007e+08,8.5711609007e+08
2020-03-17 15:50:00,3.1776840579e+09,3.1776840579e+09,1.0140936684e+09,1.0140936684e+09
