DATE,ITAT,ITAT_peak,ATIT,ATIT_peak
2020-03-15 20:00:00,3.5294409658e+09,3.5294409658e+09,2.5487455428e+10,2.5487455428e+10
2020-03-15 20:05:00,4.1200799973e+09,4.1200799973e+09,2.9057571364e+10,2.9057571364e+10
2020-03-15 20:10:00,2.7772334487e+09,2.7772334487e+09,1.9815643063e+10,1.9815643063e+10
2020-03-15 20:15:00,2.5735637394e+09,2.5735637394e+09,1.6652044286e+10,1.6652044286e+10
2020-03-15 20:20:00,2.5670285890e+09,2.5670285890e+09,1.6343896325e+10,1.6343896325e+10
2020-03-15 20:25:00,3.0381537170e+09,3.0381537170e+09,1.1970348965e+10,1.1970348965e+10
2020-03-15 20:30:00,4.0946928460e+09,4.0946928460e+09,1.0751446147e+10,1.0751446147e+10
2020-03-15 20:35:00,2.7550485135e+09,2.7550485135e+09,1.2332382644e+10,1.2332382644e+10
2020-03-15 20:40:00,2.3986030976e+09,2.3986030976e+09,1.9909812883e+10,1.9909812883e+10
2020-03-15 20:45:00,2.5915123972e+09,2.5915123972e+09,1.6594118370e+10,1.6594118370e+10
2020-03-15 20:50:00,2.9567881700e+09,2.9567881700e+09,1.3681441746e+10,1.3681441746e+10
2020-03-15 20:55:00,3.6645643233e+09,3.6645643233e+09,1.6386910900e+10,1.6386910900e+10
2020-03-15 21:00:00,3.1219958664e+09,3.1219958664e+09,1.5354531055e+10,1.5354531055e+10
2020-03-15 21:05:00,2.8905508426e+09,2.8905508426e+09,1.5905198470e+10,1.5905198470e+10
2020-03-15 21:10:00,2.7493406313e+09,2.7493406313e+09,1.2845685122e+10,1.2845685122e+10
2020-03-15 21:15:00,4.1581087754e+09,4.1581087754e+09,1.4763351057e+10,1.4763351057e+10
2020-03-15 21:20:00,3.6991165509e+09,3.6991165509e+09,1.5014014339e+10,1.5014014339e+10
2020-03-15 21:25:00,4.1946344055e+09,4.1946344055e+09,1.4606004116e+10,1.4606004116e+10
2020-03-15 21:30:00,3.3958853100e+09,3.3958853100e+09,1.4926175067e+10,1.4926175067e+10
2020-03-15 21:35:00,2.7189826866e+09,2.7189826866e+09,1.6869622765e+10,1.6869622765e+10
2020-03-15 21:40:00,2.3779195216e+09,2.3779195216e+09,2.2931213664e+10,2.2931213664e+10
2020-03-15 21:45:00,2.4310975679e+09,2.4310975679e+09,2.2151758651e+10,2.2151758651e+10
2020-03-15 21:50:00,2.7408446675e+09,2.7408446675e+09,2.3959104568e+10,2.3959104568e+10
2020-03-15 21:55:00,2.8833572300e+09,2.8833572300e+09,2.2580639312e+10,2.2580639312e+10
2020-03-15 22:00:00,2.9908332557e+09,2.9908332557e+09,1.6679210926e+10,1.6679210926e+10
2020-03-15 22:05:00,3.6544016854e+09,3.6544016854e+09,1.7600660792e+10,1.7600660792e+10
2020-03-15 22:10:00,3.7079846365e+09,3.7079846365e+09,1.6435432095e+10,1.6435432095e+10
2020-03-15 22:15:00,5.9994446453e+09,5.9994446453e+09,2.5474167990e+10,2.5474167990e+10
2020-03-15 22:20:00,6.7464694879e+09,6.7464694879e+09,1.9878585571e+10,1.9878585571e+10
2020-03-15 22:25:00,7.6820962944e+09,7.6820962944e+09,1.9779758677e+10,1.9779758677e+10
2020-03-15 22:30:00,6.7078040987e+09,6.7078040987e+09,1.6223118669e+10,1.6223118669e+10
2020-03-15 22:35:00,6.9775483680e+09,6.9775483680e+09,1.5902124322e+10,1.5902124322e+10
2020-03-15 22:40:00,7.4560374107e+09,7.4560374107e+09,1.5024443778e+10,1.5024443778e+10
2020-03-15 22:45:00,8.6029671520e+09,8.6029671520e+09,9.4859699954e+09,9.4859699954e+09
2020-03-15 22:50:00,8.5396853433e+09,8.5396853433e+09,8.4982051039e+09,8.4982051039e+09
2020-03-15 22:55:00,9.0403956528e+09,9.0403956528e+09,6.5767662405e+09,6.5767662405e+09
2020-03-15 23:00:00,8.1307820430e+09,8.1307820430e+09,5.4447407364e+09,5.4447407364e+09
2020-03-15 23:05:00,9.9856514452e+09,9.9856514452e+09,5.4281916462e+09,5.4281916462e+09
2020-03-15 23:10:00,1.2037839609e+10,1.2037839609e+10,7.6639565011e+09,7.6639565011e+09
2020-03-15 23:15:00,1.2629056987e+10,1.2629056987e+10,1.0717292830e+10,1.0717292830e+10
2020-03-15 23:20:00,1.1466958464e+10,1.1466958464e+10,1.0680764653e+10,1.0680764653e+10
2020-03-15 23:25:00,1.2473503154e+10,1.2473503154e+10,1.1190116898e+10,1.1190116898e+10
2020-03-15 23:30:00,1.0770163703e+10,1.0770163703e+10,1.1158768040e+10,1.1158768040e+10
2020-03-15 23:35:00,6.2363327590e+09,6.2363327590e+09,1.2382352450e+10,1.2382352450e+10
2020-03-15 23:40:00,3.8864612380e+09,3.8864612380e+09,9.2100563176e+09,9.2100563176e+09
2020-03-15 23:45:00,5.6159392220e+09,5.6159392220e+09,7.2992461395e+09,7.2992461395e+09
2020-03-15 23:50:00,5.1367253355e+09,5.1367253355e+09,8.0096025323e+09,8.0096025323e+09
2020-03-15 23:55:00,5.5255138125e+09,5.5255138125e+09,7.2481701653e+09,7.2481701653e+09
2020-03-16 00:00:00,7.1988494067e+09,7.1988494067e+09,6.8485520313e+09,6.8485520313e+09
2020-03-16 22:05:00,3.2457112617e+09,3.2457112617e+09,1.0620232900e+10,1.0620232900e+10
2020-03-16 22:10:00,3.8098641661e+09,3.8098641661e+09,1.0684539084e+10,1.0684539084e+10
2020-03-16 22:15:00,2.7972287394e+09,2.7972287394e+09,1.1197230088e+10,1.1197230088e+10
2020-03-16 22:20:00,4.1124828928e+09,4.1124828928e+09,1.1694958103e+10,1.1694958103e+10
2020-03-16 22:25:00,3.8111338288e+09,3.8111338288e+09,1.1819135017e+10,1.1819135017e+10
2020-03-16 22:30:00,2.8669521642e+09,2.8669521642e+09,1.2468672201e+10,1.2468672201e+10
2020-03-16 22:35:00,4.0115090645e+09,4.0115090645e+09,1.1857036752e+10,1.1857036752e+10
2020-03-16 22:40:00,5.8156221170e+09,5.8156221170e+09,1.2148213760e+10,1.2148213760e+10
2020-03-16 22:45:00,5.0947459225e+09,5.0947459225e+09,1.2319468812e+10,1.2319468812e+10
2020-03-16 22:50:00,4.8815616796e+09,4.8815616796e+09,1.3306425697e+10,1.3306425697e+10
2020-03-16 22:55:00,5.8667064864e+09,5.8667064864e+09,1.3071211762e+10,1.3071211762e+10
2020-03-16 23:00:00,5.4502050547e+09,5.4502050547e+09,1.2668145508e+10,1.2668145508e+10
2020-03-16 23:05:00,7.5943651346e+09,7.5943651346e+09,1.4476003980e+10,1.4476003980e+10
2020-03-16 23:10:00,3.4508736165e+09,3.4508736165e+09,1.3488445432e+10,1.3488445432e+10
2020-03-16 23:15:00,6.6691450275e+09,6.6691450275e+09,1.5403640378e+10,1.5403640378e+10
2020-03-16 23:20:00,7.7243727350e+09,7.7243727350e+09,1.3808675726e+10,1.3808675726e+10
2020-03-16 23:25:00,7.3903433400e+09,7.3903433400e+09,1.4414373372e+10,1.4414373372e+10
2020-03-16 23:30:00,7.1277573045e+09,7.1277573045e+09,1.3349763051e+10,1.3349763051e+10
2020-03-16 23:35:00,5.3669041093e+09,5.3669041093e+09,1.2306103988e+10,1.2306103988e+10
2020-03-16 23:40:00,6.1022162609e+09,6.1022162609e+09,1.2588166234e+10,1.2588166234e+10
2020-03-16 23:45:00,4.5409849330e+09,4.5409849330e+09,1.2064809752e+10,1.2064809752e+10
2020-03-16 23:50:00,3.9770474959e+09,3.9770474959e+09,1.3547157221e+10,1.3547157221e+10
2020-03-16 23:55:00,4.6577033963e+09,4.6577033963e+09,1.4501517302e+10,1.4501517302e+10
2020-03-17 00:00:00,5.9037341139e+09,5.9037341139e+09,1.2777213476e+10,1.2777213476e+10
2020-03-17 00:05:00,6.3378491828e+09,6.3378491828e+09,1.3753962703e+10,1.3753962703e+10
2020-03-17 00:10:00,8.8387294206e+09,8.8387294206e+09,1.3119535540e+10,1.3119535540e+10
2020-03-17 00:15:00,5.0225990489e+09,5.0225990489e+09,9.8716340322e+09,9.8716340322e+09
2020-03-17 00:20:00,5.3756300859e+09,5.3756300859e+09,1.2255946835e+10,1.2255946835e+10
2020-03-17 00:25:00,3.7787303059e+09,3.7787303059e+09,1.0724505909e+10,1.0724505909e+10
2020-03-17 00:30:00,6.6163606743e+09,6.6163606743e+09,1.0059017096e+10,1.0059017096e+10
2020-03-17 00:35:00,7.5772626220e+09,7.5772626220e+09,1.2163720507e+10,1.2163720507e+10
2020-03-17 00:40:00,5.6445082572e+09,5.6445082572e+09,1.1856885468e+10,1.1856885468e+10
2020-03-17 00:45:00,7.1303861529e+09,7.1303861529e+09,5.6322044374e+09,5.6322044374e+09
2020-03-17 00:50:00,1.9340277393e+09,1.9340277393e+09,5.2538047780e+09,5.2538047780e+09
2020-03-17 00:55:00,3.3764429426e+09,3.3764429426e+09,6.6548417690e+09,6.6548417690e+09
2020-03-17 01:00:00,4.7145025133e+09,4.7145025133e+09,6.0890215440e+09,6.0890215440e+09
2020-03-17 01:05:00,2.9469219191e+09,2.9469219191e+09,8.3022464877e+09,8.3022464877e+09
2020-03-17 01:10:00,2.7334116393e+09,2.7334116393e+09,9.0281829930e+09,9.0281829930e+09
2020-03-17 01:15:00,3.8011269723e+09,3.8011269723e+09,6.1716625931e+09,6.1716625931e+09
2020-03-17 01:20:00,2.3318765990e+09,2.3318765990e+09,1.0280302157e+10,1.0280302157e+10
2020-03-17 01:25:00,3.2898050085e+09,3.2898050085e+09,8.4425893286e+09,8.4425893286e+09
2020-03-17 01:30:00,5.0451030362e+09,5.0451030362e+09,5.2423084360e+09,5.2423084360e+09
2020-03-17 01:35:00,5.8955377998e+09,5.8955377998e+09,4.4269332722e+09,4.4269332722e+09
2020-03-17 01:40:00,5.0441482942e+09,5.0441482942e+09,8.6191286261e+09,8.6191286261e+09
2020-03-17 01:45:00,4.5449545898e+09,4.5449545898e+09,7.9032654748e+09,7.9032654748e+09
2020-03-17 01:50:00,2.5670276996e+09,2.5670276996e+09,1.2272539631e+10,1.2272539631e+10
2020-03-17 01:55:00,3.7976358748e+09,3.7976358748e+09,1.4106519915e+10,1.4106519915e+10
2020-03-17 02:00:00,3.6165946880e+09,3.6165946880e+09,4.7972326446e+09,4.7972326446e+09
2020-03-17 02:05:00,3.4319858197e+09,3.4319858197e+09,8.7058610590e+09,8.7058610590e+09
2020-03-17 02:10:00,3.7945724866e+09,3.7945724866e+09,6.0925513466e+09,6.0925513466e+09
2020-03-17 02:15:00,3.6544118825e+09,3.6544118825e+09,6.9449625220e+09,6.9449625220e+09
2020-03-17 02:20:00,4.5341899341e+09,4.5341899341e+09,8.6777965006e+09,8.6777965006e+09
2020-03-17 02:25:00,6.0964476566e+09,6.0964476566e+09,3.8111160773e+09,3.8111160773e+09
2020-03-17 02:30:00,6.6908099036e+09,6.6908099036e+09,5.5945334794e+09,5.5945334794e+09
2020-03-17 02:35:00,6.3804321877e+09,6.3804321877e+09,5.3192317306e+09,5.3192317306e+09
2020-03-17 02:40:00,6.2783826512e+09,6.2783826512e+09,3.9857967732e+09,3.9857967732e+09
2020-03-17 02:45:00,4.2431055957e+09,4.2431055957e+09,9.0778848352e+09,9.0778848352e+09
2020-03-17 02:50:00,4.2854398833e+09,4.2854398833e+09,7.8076550022e+09,7.8076550022e+09
2020-03-17 02:55:00,2.4630073363e+09,2.4630073363e+09,4.7394336921e+09,4.7394336921e+09
2020-03-17 03:00:00,4.4779737065e+09,4.4779737065e+09,1.1764669903e+10,1.1764669903e+10
2020-03-17 03:05:00,2.2338411315e+09,2.2338411315e+09,4.8304396826e+09,4.8304396826e+09
2020-03-17 03:10:00,2.5435473607e+09,2.5435473607e+09,2.6302728301e+09,2.6302728301e+09
2020-03-17 03:15:00,2.9343701690e+09,2.9343701690e+09,2.5491692547e+09,2.5491692547e+09
2020-03-17 03:20:00,2.2066188254e+09,2.2066188254e+09,3.0941667369e+09,3.0941667369e+09
2020-03-17 03:25:00,3.1114697780e+09,3.1114697780e+09,3.5081011796e+09,3.5081011796e+09
2020-03-17 03:30:00,3.6097270569e+09,3.6097270569e+09,3.7505809967e+09,3.7505809967e+09
2020-03-17 03:35:00,2.3248384214e+09,2.3248384214e+09,2.7389057106e+09,2.7389057106e+09
2020-03-17 03:40:00,2.7112563431e+09,2.7112563431e+09,2.6183252182e+09,2.6183252182e+09
2020-03-17 03:45:00,2.3339070057e+09,2.3339070057e+09,3.2501482765e+09,3.2501482765e+09
2020-03-17 03:50:00,3.0567022197e+09,3.0567022197e+09,2.8327124981e+09,2.8327124981e+09
2020-03-17 03:55:00,2.5696993189e+09,2.5696993189e+09,4.1803400815e+09,4.1803400815e+09
2020-03-17 04:00:00,2.5734396842e+09,2.5734396842e+09,3.9155630961e+09,3.9155630961e+09
2020-03-17 04:05:00,2.4415405732e+09,2.4415405732e+09,2.5396829154e+09,2.5396829154e+09
2020-03-17 04:10:00,2.8334490364e+09,2.8334490364e+09,2.2280363320e+09,2.2280363320e+09
2020-03-17 04:15:00,2.8784054994e+09,2.8784054994e+09,1.9805380548e+09,1.9805380548e+09
2020-03-17 04:20:00,3.4407246769e+09,3.4407246769e+09,2.7344330622e+09,2.7344330622e+09
2020-03-17 04:25:00,4.2371216101e+09,4.2371216101e+09,2.1704574027e+09,2.1704574027e+09
2020-03-17 04:30:00,2.1638714762e+09,2.1638714762e+09,2.5977401339e+09,2.5977401339e+09
2020-03-17 04:35:00,2.2522651682e+09,2.2522651682e+09,2.0176750676e+09,2.0176750676e+09
2020-03-17 04:40:00,2.2253204129e+09,2.2253204129e+09,2.3482673553e+09,2.3482673553e+09
2020-03-17 04:45:00,2.2417596446e+09,2.2417596446e+09,2.9322801453e+09,2.9322801453e+09
2020-03-17 04:50:00,2.3615670468e+09,2.3615670468e+09,1.7620088107e+09,1.7620088107e+09
2020-03-17 04:55:00,2.0585296913e+09,2.0585296913e+09,1.7756484937e+09,1.7756484937e+09
2020-03-17 05:00:00,1.6322360760e+09,1.6322360760e+09,2.6476991622e+09,2.6476991622e+09
2020-03-17 05:05:00,2.4129133105e+09,2.4129133105e+09,3.3188021607e+09,3.3188021607e+09
2020-03-17 05:10:00,2.7188370308e+09,2.7188370308e+09,2.7980380880e+09,2.7980380880e+09
2020-03-17 05:15:00,3.6497523041e+09,3.6497523041e+09,3.5923688844e+09,3.5923688844e+09
2020-03-17 05:20:00,3.0489137296e+09,3.0489137296e+09,3.6827505430e+09,3.6827505430e+09
2020-03-17 05:25:00,3.3476461281e+09,3.3476461281e+09,4.4659979181e+09,4.4659979181e+09
2020-03-17 05:30:00,2.4339354077e+09,2.4339354077e+09,4.6093747387e+09,4.6093747387e+09
2020-03-17 05:35:00,2.0264536336e+09,2.0264536336e+09,3.6337304910e+09,3.6337304910e+09
2020-03-17 05:40:00,2.5808313312e+09,2.5808313312e+09,4.4621487940e+09,4.4621487940e+09
2020-03-17 05:45:00,2.2674120355e+09,2.2674120355e+09,4.3099421254e+09,4.3099421254e+09
2020-03-17 05:50:00,2.6051993327e+09,2.6051993327e+09,4.2309764694e+09,4.2309764694e+09
2020-03-17 05:55:00,2.5572253503e+09,2.5572253503e+09,4.6022520687e+09,4.6022520687e+09
2020-03-17 06:00:00,3.5763137176e+09,3.5763137176e+09,6.9162532690e+09,6.9162532690e+09
2020-03-17 06:05:00,3.4731591405e+09,3.4731591405e+09,7.3425705982e+09,7.3425705982e+09
2020-03-17 06:10:00,2.3348563506e+09,2.3348563506e+09,6.4047223235e+09,6.4047223235e+09
2020-03-17 06:15:00,2.0246900140e+09,2.0246900140e+09,6.2781031698e+09,6.2781031698e+09
2020-03-17 06:20:00,2.2716883670e+09,2.2716883670e+09,7.2646364125e+09,7.2646364125e+09
2020-03-17 06:25:00,3.0336395069e+09,3.0336395069e+09,9.4699779165e+09,9.4699779165e+09
2020-03-17 06:30:00,2.7494426165e+09,2.7494426165e+09,7.7796523763e+09,7.7796523763e+09
2020-03-17 06:35:00,2.0095800231e+09,2.0095800231e+09,6.9297084671e+09,6.9297084671e+09
2020-03-17 06:40:00,2.8388270337e+09,2.8388270337e+09,7.5271463980e+09,7.5271463980e+09
2020-03-17 06:45:00,4.3022724171e+09,4.3022724171e+09,7.1244483708e+09,7.1244483708e+09
2020-03-17 06:50:00,3.8059943457e+09,3.8059943457e+09,9.9022188434e+09,9.9022188434e+09
2020-03-17 06:55:00,5.7974053090e+09,5.7974053090e+09,1.0715269024e+10,1.0715269024e+10
2020-03-17 07:00:00,4.5224525850e+09,4.5224525850e+09,9.4546309365e+09,9.4546309365e+09
2020-03-17 07:05:00,4.5854515046e+09,4.5854515046e+09,9.2521170954e+09,9.2521170954e+09
2020-03-17 07:10:00,4.3513061987e+09,4.3513061987e+09,1.0295411299e+10,1.0295411299e+10
2020-03-17 07:15:00,3.8269326706e+09,3.8269326706e+09,8.7859122334e+09,8.7859122334e+09
2020-03-17 07:20:00,3.1785700250e+09,3.1785700250e+09,9.5198898967e+09,9.5198898967e+09
2020-03-17 07:25:00,4.9973282286e+09,4.9973282286e+09,9.1358724907e+09,9.1358724907e+09
2020-03-17 07:30:00,5.5443273884e+09,5.5443273884e+09,1.0795363796e+10,1.0795363796e+10
2020-03-17 07:35:00,5.8220236852e+09,5.8220236852e+09,9.7248066476e+09,9.7248066476e+09
2020-03-17 07:40:00,5.8038902353e+09,5.8038902353e+09,1.0315953070e+10,1.0315953070e+10
2020-03-17 07:45:00,4.3823436781e+09,4.3823436781e+09,1.0733935156e+10,1.0733935156e+10
2020-03-17 07:50:00,4.5282168367e+09,4.5282168367e+09,1.0293185205e+10,1.0293185205e+10
2020-03-17 07:55:00,4.5313973593e+09,4.5313973593e+09,1.0908448102e+10,1.0908448102e+10
2020-03-17 08:00:00,4.3333318292e+09,4.3333318292e+09,1.0236505956e+10,1.0236505956e+10
2020-03-17 08:05:00,4.2409063174e+09,4.2409063174e+09,1.0693718228e+10,1.0693718228e+10
2020-03-17 08:10:00,4.5668300899e+09,4.5668300899e+09,1.0639172771e+10,1.0639172771e+10
2020-03-17 08:15:00,4.3974276641e+09,4.3974276641e+09,1.3252987377e+10,1.3252987377e+10
2020-03-17 08:20:00,4.1617599240e+09,4.1617599240e+09,1.6296005316e+10,1.6296005316e+10
2020-03-17 08:25:00,4.7975871229e+09,4.7975871229e+09,1.4208634263e+10,1.4208634263e+10
2020-03-17 08:30:00,3.6408028874e+09,3.6408028874e+09,1.1851412916e+10,1.1851412916e+10
2020-03-17 08:35:00,4.2515202082e+09,4.2515202082e+09,1.1220495908e+10,1.1220495908e+10
2020-03-17 08:40:00,5.1267883246e+09,5.1267883246e+09,1.1087105475e+10,1.1087105475e+10
2020-03-17 08:45:00,4.8581753447e+09,4.8581753447e+09,1.1332059142e+10,1.1332059142e+10
2020-03-17 08:50:00,5.5309655763e+09,5.5309655763e+09,1.0565202746e+10,1.0565202746e+10
2020-03-17 08:55:00,4.6560697776e+09,4.6560697776e+09,9.8645973584e+09,9.8645973584e+09
2020-03-17 09:00:00,5.9333056201e+09,5.9333056201e+09,1.1056359580e+10,1.1056359580e+10
2020-03-17 09:05:00,4.8428645537e+09,4.8428645537e+09,1.3526059246e+10,1.3526059246e+10
2020-03-17 09:10:00,5.9773224252e+09,5.9773224252e+09,1.0462670428e+10,1.0462670428e+10
2020-03-17 09:15:00,5.2056922407e+09,5.2056922407e+09,1.2522745547e+10,1.2522745547e+10
2020-03-17 09:20:00,4.7962716232e+09,4.7962716232e+09,1.5651464414e+10,1.5651464414e+10
2020-03-17 09:25:00,4.0538674869e+09,4.0538674869e+09,1.3516050117e+10,1.3516050117e+10
2020-03-17 09:30:00,4.5652634032e+09,4.5652634032e+09,1.3425813820e+10,1.3425813820e+10
2020-03-17 09:35:00,5.6946342487e+09,5.6946342487e+09,1.3950017527e+10,1.3950017527e+10
2020-03-17 09:40:00,7.2255297710e+09,7.2255297710e+09,1.2927728470e+10,1.2927728470e+10
2020-03-17 09:45:00,5.9328063710e+09,5.9328063710e+09,1.3147425190e+10,1.3147425190e+10
2020-03-17 09:50:00,5.4805386600e+09,5.4805386600e+09,1.3292313111e+10,1.3292313111e+10
2020-03-17 09:55:00,6.1220553588e+09,6.1220553588e+09,1.3715233633e+10,1.3715233633e+10
2020-03-17 10:00:00,5.9240970275e+09,5.9240970275e+09,1.1977615401e+10,1.1977615401e+10
2020-03-17 10:05:00,7.0803174454e+09,7.0803174454e+09,1.0826132417e+10,1.0826132417e+10
2020-03-17 10:10:00,6.7380858509e+09,6.7380858509e+09,9.9648250646e+09,9.9648250646e+09
2020-03-17 10:15:00,4.8927305626e+09,4.8927305626e+09,9.2902162345e+09,9.2902162345e+09
2020-03-17 10:20:00,4.0303403360e+09,4.0303403360e+09,9.2404800976e+09,9.2404800976e+09
2020-03-17 10:25:00,5.0842302975e+09,5.0842302975e+09,9.2345627827e+09,9.2345627827e+09
2020-03-17 10:30:00,4.9078095688e+09,4.9078095688e+09,9.2111341542e+09,9.2111341542e+09
2020-03-17 10:35:00,4.1881383494e+09,4.1881383494e+09,8.4756859218e+09,8.4756859218e+09
2020-03-17 10:40:00,3.9040413942e+09,3.9040413942e+09,9.2055968033e+09,9.2055968033e+09
2020-03-17 10:45:00,3.5668556534e+09,3.5668556534e+09,1.0460684660e+10,1.0460684660e+10
2020-03-17 10:50:00,5.0204452516e+09,5.0204452516e+09,1.1006514644e+10,1.1006514644e+10
2020-03-17 10:55:00,4.0029857259e+09,4.0029857259e+09,9.6210695750e+09,9.6210695750e+09
2020-03-17 11:00:00,3.9579121102e+09,3.9579121102e+09,9.4293068754e+09,9.4293068754e+09
2020-03-17 11:05:00,3.9341536688e+09,3.9341536688e+09,1.0212924206e+10,1.0212924206e+10
2020-03-17 11:10:00,3.9196901985e+09,3.9196901985e+09,8.6267807574e+09,8.6267807574e+09
2020-03-17 11:15:00,3.8816279395e+09,3.8816279395e+09,9.4404458536e+09,9.4404458536e+09
2020-03-17 11:20:00,4.8343362449e+09,4.8343362449e+09,1.1652086828e+10,1.1652086828e+10
2020-03-17 11:25:00,6.1830062401e+09,6.1830062401e+09,1.0176083621e+10,1.0176083621e+10
2020-03-17 11:30:00,4.6056477706e+09,4.6056477706e+09,8.9506255908e+09,8.9506255908e+09
2020-03-17 11:35:00,4.5121349914e+09,4.5121349914e+09,1.2895800727e+10,1.2895800727e+10
2020-03-17 11:40:00,4.6867199283e+09,4.6867199283e+09,1.2510892090e+10,1.2510892090e+10
2020-03-17 11:45:00,5.0548622236e+09,5.0548622236e+09,1.4112464431e+10,1.4112464431e+10
2020-03-17 11:50:00,4.2066256522e+09,4.2066256522e+09,1.2004844116e+10,1.2004844116e+10
2020-03-17 11:55:00,4.3370767828e+09,4.3370767828e+09,1.5062026212e+10,1.5062026212e+10
2020-03-17 12:00:00,4.9409412556e+09,4.9409412556e+09,1.6573571339e+10,1.6573571339e+10
2020-03-17 12:05:00,4.4313555108e+09,4.4313555108e+09,1.6933638669e+10,1.6933638669e+10
2020-03-17 12:10:00,5.4736054348e+09,5.4736054348e+09,2.0370777417e+10,2.0370777417e+10
2020-03-17 12:15:00,4.5331991018e+09,4.5331991018e+09,1.9150316584e+10,1.9150316584e+10
2020-03-17 12:20:00,5.0724995130e+09,5.0724995130e+09,1.8224278000e+10,1.8224278000e+10
2020-03-17 12:25:00,4.9165515044e+09,4.9165515044e+09,1.7881684926e+10,1.7881684926e+10
2020-03-17 12:30:00,5.0198110632e+09,5.0198110632e+09,2.0099705437e+10,2.0099705437e+10
2020-03-17 12:35:00,5.1261055759e+09,5.1261055759e+09,1.7940542543e+10,1.7940542543e+10
2020-03-17 12:40:00,4.7399515350e+09,4.7399515350e+09,1.7634323045e+10,1.7634323045e+10
2020-03-17 12:45:00,5.7269733186e+09,5.7269733186e+09,1.6773397531e+10,1.6773397531e+10
2020-03-17 12:50:00,5.1112065984e+09,5.1112065984e+09,1.6442740148e+10,1.6442740148e+10
2020-03-17 12:55:00,5.0817339972e+09,5.0817339972e+09,1.7723898540e+10,1.7723898540e+10
2020-03-17 13:00:00,5.3172424648e+09,5.3172424648e+09,1.7481600963e+10,1.7481600963e+10
2020-03-17 13:05:00,5.2167290418e+09,5.2167290418e+09,1.7055123910e+10,1.7055123910e+10
2020-03-17 13:10:00,5.7889716819e+09,5.7889716819e+09,1.8219937400e+10,1.8219937400e+10
2020-03-17 13:15:00,5.1276774190e+09,5.1276774190e+09,1.8475567351e+10,1.8475567351e+10
2020-03-17 13:20:00,4.6162067775e+09,4.6162067775e+09,1.8232244775e+10,1.8232244775e+10
2020-03-17 13:25:00,5.1181859913e+09,5.1181859913e+09,1.4890824261e+10,1.4890824261e+10
2020-03-17 13:30:00,4.4704323017e+09,4.4704323017e+09,1.8141745193e+10,1.8141745193e+10
2020-03-17 13:35:00,5.1552483524e+09,5.1552483524e+09,1.7392170332e+10,1.7392170332e+10
2020-03-17 13:40:00,5.3491069703e+09,5.3491069703e+09,1.7443784507e+10,1.7443784507e+10
2020-03-17 13:45:00,4.1654413872e+09,4.1654413872e+09,1.6801430155e+10,1.6801430155e+10
2020-03-17 13:50:00,4.8407674023e+09,4.8407674023e+09,1.7240297794e+10,1.7240297794e+10
2020-03-17 13:55:00,4.5018664139e+09,4.5018664139e+09,1.8138872443e+10,1.8138872443e+10
2020-03-17 14:00:00,4.4735776473e+09,4.4735776473e+09,1.8273756871e+10,1.8273756871e+10
2020-03-17 14:05:00,4.5692870959e+09,4.5692870959e+09,1.6763813557e+10,1.6763813557e+10
2020-03-17 14:10:00,5.8877006904e+09,5.8877006904e+09,1.7546778913e+10,1.7546778913e+10
2020-03-17 14:15:00,4.0052550757e+09,4.0052550757e+09,2.0076566807e+10,2.0076566807e+10
2020-03-17 14:20:00,5.3981328684e+09,5.3981328684e+09,1.9623644819e+10,1.9623644819e+10
2020-03-17 14:25:00,4.1371461971e+09,4.1371461971e+09,1.5094022262e+10,1.5094022262e+10
2020-03-17 14:30:00,4.3628252603e+09,4.3628252603e+09,1.1285888400e+10,1.1285888400e+10
2020-03-17 14:35:00,5.0480731427e+09,5.0480731427e+09,1.2472184763e+10,1.2472184763e+10
2020-03-17 14:40:00,4.0403920130e+09,4.0403920130e+09,1.4833083463e+10,1.4833083463e+10
2020-03-17 14:45:00,3.6266768120e+09,3.6266768120e+09,1.5338808707e+10,1.5338808707e+10
2020-03-17 14:50:00,2.9879346929e+09,2.9879346929e+09,1.1457403843e+10,1.1457403843e+10
2020-03-17 14:55:00,3.9463314666e+09,3.9463314666e+09,1.1521664935e+10,1.1521664935e+10
2020-03-17 15:00:00,4.8977539478e+09,4.8977539478e+09,1.2378491085e+10,1.2378491085e+10
2020-03-17 15:05:00,5.7481995880e+09,5.7481995880e+09,1.2552567970e+10,1.2552567970e+10
2020-03-17 15:10:00,5.7133922078e+09,5.7133922078e+09,1.1365503703e+10,1.1365503703e+10
2020-03-17 15:15:00,6.7502428897e+09,6.7502428897e+09,1.1216264527e+10,1.1216264527e+10
2020-03-17 15:20:00,4.4285333894e+09,4.4285333894e+09,1.1684741109e+10,1.1684741109e+10
2020-03-17 15:25:00,4.7356365559e+09,4.7356365559e+09,1.2035819781e+10,1.2035819781e+10
2020-03-17 15:30:00,4.1459294881e+09,4.1459294881e+09,1.2451537250e+10,1.2451537250e+10
2020-03-17 15:35:00,3.8215342554e+09,3.8215342554e+09,1.2192097660e+10,1.2192097660e+10
2020-03-17 15:40:00,3.2877586070e+09,3.2877586070e+09,1.3517420172e+10,1.3517420172e+10
2020-03-17 15:45:00,3.5910068986e+09,3.5910068986e+09,1.2971124006e+10,1.2971124006e+10
2020-03-17 15:50:00,4.4355925688e+09,4.4355925688e+09,1.2697947695e+10,1.2697947695e+10
