DATE,CHIT,CHIT_peak,ITCH,CHIT_peak
2020-03-15 20:00:00,3.1341569461e+10,3.1341569461e+10,4.0500971629e+10,4.0500971629e+10
2020-03-15 20:05:00,2.4075730748e+10,2.4075730748e+10,4.6073623596e+10,4.6073623596e+10
2020-03-15 20:10:00,2.1609710741e+10,2.1609710741e+10,4.0697136876e+10,4.0697136876e+10
2020-03-15 20:15:00,2.3021313241e+10,2.3021313241e+10,3.2915705063e+10,3.2915705063e+10
2020-03-15 20:20:00,2.6872811622e+10,2.6872811622e+10,3.2004525689e+10,3.2004525689e+10
2020-03-15 20:25:00,2.7121744060e+10,2.7121744060e+10,2.5866758426e+10,2.5866758426e+10
2020-03-15 20:30:00,2.9017118222e+10,2.9017118222e+10,3.2748523751e+10,3.2748523751e+10
2020-03-15 20:35:00,2.7169359736e+10,2.7169359736e+10,3.0440014662e+10,3.0440014662e+10
2020-03-15 20:40:00,2.3030235007e+10,2.3030235007e+10,3.7937986290e+10,3.7937986290e+10
2020-03-15 20:45:00,2.3611613698e+10,2.3611613698e+10,3.5244562748e+10,3.5244562748e+10
2020-03-15 20:50:00,2.0489136206e+10,2.0489136206e+10,3.3116509466e+10,3.3116509466e+10
2020-03-15 20:55:00,2.2407729375e+10,2.2407729375e+10,4.1640114369e+10,4.1640114369e+10
2020-03-15 21:00:00,2.1419297153e+10,2.1419297153e+10,3.4273646824e+10,3.4273646824e+10
2020-03-15 21:05:00,1.8327691168e+10,1.8327691168e+10,3.3780366993e+10,3.3780366993e+10
2020-03-15 21:10:00,2.0076806428e+10,2.0076806428e+10,3.1048046473e+10,3.1048046473e+10
2020-03-15 21:15:00,2.1141486952e+10,2.1141486952e+10,3.0911270121e+10,3.0911270121e+10
2020-03-15 21:20:00,1.9689107675e+10,1.9689107675e+10,3.2802123328e+10,3.2802123328e+10
2020-03-15 21:25:00,1.8788500482e+10,1.8788500482e+10,3.6633181276e+10,3.6633181276e+10
2020-03-15 21:30:00,1.5404142931e+10,1.5404142931e+10,3.3986190493e+10,3.3986190493e+10
2020-03-15 21:35:00,1.5887909773e+10,1.5887909773e+10,3.2488873479e+10,3.2488873479e+10
2020-03-15 21:40:00,1.3111160225e+10,1.3111160225e+10,4.0522767257e+10,4.0522767257e+10
2020-03-15 21:45:00,1.7143629459e+10,1.7143629459e+10,3.5211632490e+10,3.5211632490e+10
2020-03-15 21:50:00,1.8105475695e+10,1.8105475695e+10,3.8776575411e+10,3.8776575411e+10
2020-03-15 21:55:00,1.6496021300e+10,1.6496021300e+10,3.6068898246e+10,3.6068898246e+10
2020-03-15 22:00:00,1.8460302122e+10,1.8460302122e+10,3.1792484966e+10,3.1792484966e+10
2020-03-15 22:05:00,2.1567125802e+10,2.1567125802e+10,3.1800471135e+10,3.1800471135e+10
2020-03-15 22:10:00,1.8240758623e+10,1.8240758623e+10,3.4784250599e+10,3.4784250599e+10
2020-03-15 22:15:00,1.8974273677e+10,1.8974273677e+10,4.6433327446e+10,4.6433327446e+10
2020-03-15 22:20:00,2.1741216030e+10,2.1741216030e+10,3.6032368104e+10,3.6032368104e+10
2020-03-15 22:25:00,2.4391422304e+10,2.4391422304e+10,4.0007354861e+10,4.0007354861e+10
2020-03-15 22:30:00,2.0665624737e+10,2.0665624737e+10,3.7768081768e+10,3.7768081768e+10
2020-03-15 22:35:00,2.4931596456e+10,2.4931596456e+10,3.4037309578e+10,3.4037309578e+10
2020-03-15 22:40:00,3.2195335432e+10,3.2195335432e+10,3.3419364129e+10,3.3419364129e+10
2020-03-15 22:45:00,2.8262655719e+10,2.8262655719e+10,2.6786107781e+10,2.6786107781e+10
2020-03-15 22:50:00,3.0971895224e+10,3.0971895224e+10,2.6344492994e+10,2.6344492994e+10
2020-03-15 22:55:00,3.0291439451e+10,3.0291439451e+10,2.7181702168e+10,2.7181702168e+10
2020-03-15 23:00:00,3.2559855637e+10,3.2559855637e+10,2.4868315303e+10,2.4868315303e+10
2020-03-15 23:05:00,3.2647220055e+10,3.2647220055e+10,2.5824963394e+10,2.5824963394e+10
2020-03-15 23:10:00,4.4179737949e+10,4.4179737949e+10,2.7503164156e+10,2.7503164156e+10
2020-03-15 23:15:00,4.3102859098e+10,4.3102859098e+10,3.0173657581e+10,3.0173657581e+10
2020-03-15 23:20:00,3.7824691210e+10,3.7824691210e+10,3.3969414430e+10,3.3969414430e+10
2020-03-15 23:25:00,3.9265915218e+10,3.9265915218e+10,2.9828684058e+10,2.9828684058e+10
2020-03-15 23:30:00,3.2790066532e+10,3.2790066532e+10,2.6534349802e+10,2.6534349802e+10
2020-03-15 23:35:00,2.4027213206e+10,2.4027213206e+10,3.2129173163e+10,3.2129173163e+10
2020-03-15 23:40:00,1.9384609367e+10,1.9384609367e+10,2.5394977728e+10,2.5394977728e+10
2020-03-15 23:45:00,2.3489402048e+10,2.3489402048e+10,1.9967497467e+10,1.9967497467e+10
2020-03-15 23:50:00,1.9975946802e+10,1.9975946802e+10,3.2321468444e+10,3.2321468444e+10
2020-03-15 23:55:00,2.1387271323e+10,2.1387271323e+10,2.7089190354e+10,2.7089190354e+10
2020-03-16 00:00:00,2.2248616367e+10,2.2248616367e+10,2.6290863895e+10,2.6290863895e+10
2020-03-16 22:05:00,1.4904233080e+10,1.4904233080e+10,4.0307448801e+10,4.0307448801e+10
2020-03-16 22:10:00,1.9250019252e+10,1.9250019252e+10,3.7378848786e+10,3.7378848786e+10
2020-03-16 22:15:00,1.5629272284e+10,1.5629272284e+10,3.6123529061e+10,3.6123529061e+10
2020-03-16 22:20:00,1.9679959134e+10,1.9679959134e+10,3.7087978522e+10,3.7087978522e+10
2020-03-16 22:25:00,1.8474464932e+10,1.8474464932e+10,4.1130121799e+10,4.1130121799e+10
2020-03-16 22:30:00,1.9945166270e+10,1.9945166270e+10,3.5006662452e+10,3.5006662452e+10
2020-03-16 22:35:00,2.0963126268e+10,2.0963126268e+10,3.5970898302e+10,3.5970898302e+10
2020-03-16 22:40:00,1.8851641563e+10,1.8851641563e+10,3.4534918231e+10,3.4534918231e+10
2020-03-16 22:45:00,2.2339061827e+10,2.2339061827e+10,3.4158856348e+10,3.4158856348e+10
2020-03-16 22:50:00,2.0088405520e+10,2.0088405520e+10,3.7172435364e+10,3.7172435364e+10
2020-03-16 22:55:00,1.9174524045e+10,1.9174524045e+10,3.8363119077e+10,3.8363119077e+10
2020-03-16 23:00:00,1.6203365032e+10,1.6203365032e+10,3.8537472659e+10,3.8537472659e+10
2020-03-16 23:05:00,2.1596575083e+10,2.1596575083e+10,3.9286642370e+10,3.9286642370e+10
2020-03-16 23:10:00,1.7079130872e+10,1.7079130872e+10,3.9944154159e+10,3.9944154159e+10
2020-03-16 23:15:00,2.4461930859e+10,2.4461930859e+10,4.1223045846e+10,4.1223045846e+10
2020-03-16 23:20:00,2.5636636126e+10,2.5636636126e+10,3.9393355527e+10,3.9393355527e+10
2020-03-16 23:25:00,2.1957738655e+10,2.1957738655e+10,3.5732398711e+10,3.5732398711e+10
2020-03-16 23:30:00,2.0190558890e+10,2.0190558890e+10,3.6499993909e+10,3.6499993909e+10
2020-03-16 23:35:00,1.7486708971e+10,1.7486708971e+10,3.7426967089e+10,3.7426967089e+10
2020-03-16 23:40:00,1.9992174644e+10,1.9992174644e+10,3.5894749435e+10,3.5894749435e+10
2020-03-16 23:45:00,2.1413814920e+10,2.1413814920e+10,3.3712154177e+10,3.3712154177e+10
2020-03-16 23:50:00,1.5710481063e+10,1.5710481063e+10,4.0860330077e+10,4.0860330077e+10
2020-03-16 23:55:00,1.7373424579e+10,1.7373424579e+10,3.5512825780e+10,3.5512825780e+10
2020-03-17 00:00:00,1.2660190691e+10,1.2660190691e+10,3.3784360935e+10,3.3784360935e+10
2020-03-17 00:05:00,1.5134431912e+10,1.5134431912e+10,3.8725048569e+10,3.8725048569e+10
2020-03-17 00:10:00,1.5781988591e+10,1.5781988591e+10,4.1037785363e+10,4.1037785363e+10
2020-03-17 00:15:00,1.7172622455e+10,1.7172622455e+10,3.5742467531e+10,3.5742467531e+10
2020-03-17 00:20:00,1.7567652222e+10,1.7567652222e+10,4.2160210455e+10,4.2160210455e+10
2020-03-17 00:25:00,1.6624498781e+10,1.6624498781e+10,4.0410406869e+10,4.0410406869e+10
2020-03-17 00:30:00,1.6199348056e+10,1.6199348056e+10,3.4446489875e+10,3.4446489875e+10
2020-03-17 00:35:00,2.0533029495e+10,2.0533029495e+10,3.4465446914e+10,3.4465446914e+10
2020-03-17 00:40:00,2.2521918012e+10,2.2521918012e+10,3.3096724735e+10,3.3096724735e+10
2020-03-17 00:45:00,2.1130712930e+10,2.1130712930e+10,2.6530440427e+10,2.6530440427e+10
2020-03-17 00:50:00,1.9561601002e+10,1.9561601002e+10,2.3549158522e+10,2.3549158522e+10
2020-03-17 00:55:00,1.7104780002e+10,1.7104780002e+10,2.5865555770e+10,2.5865555770e+10
2020-03-17 01:00:00,1.5254384884e+10,1.5254384884e+10,2.7007711065e+10,2.7007711065e+10
2020-03-17 01:05:00,1.2677447122e+10,1.2677447122e+10,2.9144395270e+10,2.9144395270e+10
2020-03-17 01:10:00,1.3063682699e+10,1.3063682699e+10,2.4959627369e+10,2.4959627369e+10
2020-03-17 01:15:00,1.8233863009e+10,1.8233863009e+10,2.1379585400e+10,2.1379585400e+10
2020-03-17 01:20:00,1.7355688194e+10,1.7355688194e+10,2.4767922397e+10,2.4767922397e+10
2020-03-17 01:25:00,1.5983803746e+10,1.5983803746e+10,2.2151057702e+10,2.2151057702e+10
2020-03-17 01:30:00,2.1826523500e+10,2.1826523500e+10,2.6732992231e+10,2.6732992231e+10
2020-03-17 01:35:00,2.5995270895e+10,2.5995270895e+10,2.3360698400e+10,2.3360698400e+10
2020-03-17 01:40:00,2.4628226599e+10,2.4628226599e+10,3.4277124900e+10,3.4277124900e+10
2020-03-17 01:45:00,2.0204556995e+10,2.0204556995e+10,3.0169303224e+10,3.0169303224e+10
2020-03-17 01:50:00,1.5961462323e+10,1.5961462323e+10,3.3110891053e+10,3.3110891053e+10
2020-03-17 01:55:00,1.9209505936e+10,1.9209505936e+10,3.0517010378e+10,3.0517010378e+10
2020-03-17 02:00:00,1.8414107659e+10,1.8414107659e+10,2.4222368119e+10,2.4222368119e+10
2020-03-17 02:05:00,2.1408823209e+10,2.1408823209e+10,2.5091282352e+10,2.5091282352e+10
2020-03-17 02:10:00,1.8003475937e+10,1.8003475937e+10,2.5625563204e+10,2.5625563204e+10
2020-03-17 02:15:00,2.1054596441e+10,2.1054596441e+10,2.3028236369e+10,2.3028236369e+10
2020-03-17 02:20:00,1.9711467283e+10,1.9711467283e+10,2.5675124042e+10,2.5675124042e+10
2020-03-17 02:25:00,1.9388985098e+10,1.9388985098e+10,1.9583225884e+10,1.9583225884e+10
2020-03-17 02:30:00,2.0442635081e+10,2.0442635081e+10,2.4692263479e+10,2.4692263479e+10
2020-03-17 02:35:00,2.2295169152e+10,2.2295169152e+10,2.5476103646e+10,2.5476103646e+10
2020-03-17 02:40:00,2.2013048057e+10,2.2013048057e+10,2.1220609302e+10,2.1220609302e+10
2020-03-17 02:45:00,1.9562329549e+10,1.9562329549e+10,2.6856754662e+10,2.6856754662e+10
2020-03-17 02:50:00,1.8377024887e+10,1.8377024887e+10,2.5635654984e+10,2.5635654984e+10
2020-03-17 02:55:00,2.3374528750e+10,2.3374528750e+10,2.1919570498e+10,2.1919570498e+10
2020-03-17 03:00:00,2.9849995370e+10,2.9849995370e+10,2.7731531347e+10,2.7731531347e+10
2020-03-17 03:05:00,2.4710281980e+10,2.4710281980e+10,1.9252933284e+10,1.9252933284e+10
2020-03-17 03:10:00,1.8479032976e+10,1.8479032976e+10,1.6103266269e+10,1.6103266269e+10
2020-03-17 03:15:00,1.3275097542e+10,1.3275097542e+10,1.6135378835e+10,1.6135378835e+10
2020-03-17 03:20:00,1.1263686694e+10,1.1263686694e+10,1.8910899369e+10,1.8910899369e+10
2020-03-17 03:25:00,1.5172819625e+10,1.5172819625e+10,2.1008016295e+10,2.1008016295e+10
2020-03-17 03:30:00,1.5329309340e+10,1.5329309340e+10,2.1922797413e+10,2.1922797413e+10
2020-03-17 03:35:00,1.3184244925e+10,1.3184244925e+10,1.9327994868e+10,1.9327994868e+10
2020-03-17 03:40:00,1.6937267339e+10,1.6937267339e+10,1.9331822247e+10,1.9331822247e+10
2020-03-17 03:45:00,1.7598986820e+10,1.7598986820e+10,1.9713566875e+10,1.9713566875e+10
2020-03-17 03:50:00,1.7739136822e+10,1.7739136822e+10,2.2201605866e+10,2.2201605866e+10
2020-03-17 03:55:00,2.1772261478e+10,2.1772261478e+10,2.2604491045e+10,2.2604491045e+10
2020-03-17 04:00:00,1.9933729182e+10,1.9933729182e+10,1.9834060770e+10,1.9834060770e+10
2020-03-17 04:05:00,1.6511077334e+10,1.6511077334e+10,2.0852870338e+10,2.0852870338e+10
2020-03-17 04:10:00,1.5084937094e+10,1.5084937094e+10,1.7422188982e+10,1.7422188982e+10
2020-03-17 04:15:00,1.5283612022e+10,1.5283612022e+10,1.6714875531e+10,1.6714875531e+10
2020-03-17 04:20:00,1.4623380324e+10,1.4623380324e+10,1.8796255016e+10,1.8796255016e+10
2020-03-17 04:25:00,1.3567665372e+10,1.3567665372e+10,1.7976278406e+10,1.7976278406e+10
2020-03-17 04:30:00,1.2865916957e+10,1.2865916957e+10,1.9370436771e+10,1.9370436771e+10
2020-03-17 04:35:00,1.5944455789e+10,1.5944455789e+10,2.1419714409e+10,2.1419714409e+10
2020-03-17 04:40:00,1.3921807378e+10,1.3921807378e+10,1.9945610408e+10,1.9945610408e+10
2020-03-17 04:45:00,1.4522910828e+10,1.4522910828e+10,2.0510402975e+10,2.0510402975e+10
2020-03-17 04:50:00,1.1874619826e+10,1.1874619826e+10,2.1208678434e+10,2.1208678434e+10
2020-03-17 04:55:00,1.3681005154e+10,1.3681005154e+10,1.6720366688e+10,1.6720366688e+10
2020-03-17 05:00:00,1.2131237387e+10,1.2131237387e+10,1.8293071866e+10,1.8293071866e+10
2020-03-17 05:05:00,1.3807129267e+10,1.3807129267e+10,1.9552169082e+10,1.9552169082e+10
2020-03-17 05:10:00,1.8665108121e+10,1.8665108121e+10,1.7893896163e+10,1.7893896163e+10
2020-03-17 05:15:00,2.1806828252e+10,2.1806828252e+10,2.4612750230e+10,2.4612750230e+10
2020-03-17 05:20:00,1.5917314183e+10,1.5917314183e+10,2.1451314144e+10,2.1451314144e+10
2020-03-17 05:25:00,1.9965734417e+10,1.9965734417e+10,2.0057543519e+10,2.0057543519e+10
2020-03-17 05:30:00,1.2349490463e+10,1.2349490463e+10,2.0033536546e+10,2.0033536546e+10
2020-03-17 05:35:00,1.5752009930e+10,1.5752009930e+10,1.7345780689e+10,1.7345780689e+10
2020-03-17 05:40:00,1.3120967817e+10,1.3120967817e+10,1.9421417122e+10,1.9421417122e+10
2020-03-17 05:45:00,2.2118983104e+10,2.2118983104e+10,2.1497217818e+10,2.1497217818e+10
2020-03-17 05:50:00,2.3092839576e+10,2.3092839576e+10,2.0546315138e+10,2.0546315138e+10
2020-03-17 05:55:00,1.7781261812e+10,1.7781261812e+10,2.0650031224e+10,2.0650031224e+10
2020-03-17 06:00:00,2.0406776985e+10,2.0406776985e+10,2.1823079715e+10,2.1823079715e+10
2020-03-17 06:05:00,1.8877893908e+10,1.8877893908e+10,3.1550328549e+10,3.1550328549e+10
2020-03-17 06:10:00,1.8178635695e+10,1.8178635695e+10,3.4935644195e+10,3.4935644195e+10
2020-03-17 06:15:00,1.5921517616e+10,1.5921517616e+10,2.9922243773e+10,2.9922243773e+10
2020-03-17 06:20:00,1.8640122273e+10,1.8640122273e+10,2.7326485805e+10,2.7326485805e+10
2020-03-17 06:25:00,2.0161797513e+10,2.0161797513e+10,2.4093464289e+10,2.4093464289e+10
2020-03-17 06:30:00,1.9408029008e+10,1.9408029008e+10,2.1732223160e+10,2.1732223160e+10
2020-03-17 06:35:00,2.0132071911e+10,2.0132071911e+10,2.4724691338e+10,2.4724691338e+10
2020-03-17 06:40:00,2.2113958215e+10,2.2113958215e+10,2.7149641537e+10,2.7149641537e+10
2020-03-17 06:45:00,2.5059603074e+10,2.5059603074e+10,2.3853372948e+10,2.3853372948e+10
2020-03-17 06:50:00,2.5146075932e+10,2.5146075932e+10,2.9869042438e+10,2.9869042438e+10
2020-03-17 06:55:00,2.3761284854e+10,2.3761284854e+10,2.8627699930e+10,2.8627699930e+10
2020-03-17 07:00:00,2.2174940685e+10,2.2174940685e+10,2.5023658428e+10,2.5023658428e+10
2020-03-17 07:05:00,2.1989341234e+10,2.1989341234e+10,2.5053302668e+10,2.5053302668e+10
2020-03-17 07:10:00,1.9673580301e+10,1.9673580301e+10,2.8125887874e+10,2.8125887874e+10
2020-03-17 07:15:00,1.8195489490e+10,1.8195489490e+10,2.4831702982e+10,2.4831702982e+10
2020-03-17 07:20:00,1.8557680147e+10,1.8557680147e+10,2.4750269979e+10,2.4750269979e+10
2020-03-17 07:25:00,2.1889405879e+10,2.1889405879e+10,2.4398295265e+10,2.4398295265e+10
2020-03-17 07:30:00,2.0033145580e+10,2.0033145580e+10,2.5417466588e+10,2.5417466588e+10
2020-03-17 07:35:00,2.1058559898e+10,2.1058559898e+10,2.8156636375e+10,2.8156636375e+10
2020-03-17 07:40:00,1.7220734835e+10,1.7220734835e+10,3.2828830674e+10,3.2828830674e+10
2020-03-17 07:45:00,2.2841803175e+10,2.2841803175e+10,2.8298094136e+10,2.8298094136e+10
2020-03-17 07:50:00,2.3428735796e+10,2.3428735796e+10,2.3571493712e+10,2.3571493712e+10
2020-03-17 07:55:00,1.9382949449e+10,1.9382949449e+10,2.8199437916e+10,2.8199437916e+10
2020-03-17 08:00:00,1.9671490048e+10,1.9671490048e+10,2.3446071585e+10,2.3446071585e+10
2020-03-17 08:05:00,2.0324843105e+10,2.0324843105e+10,2.6503746085e+10,2.6503746085e+10
2020-03-17 08:10:00,2.3132416383e+10,2.3132416383e+10,2.3819479588e+10,2.3819479588e+10
2020-03-17 08:15:00,2.2568489517e+10,2.2568489517e+10,3.1027223607e+10,3.1027223607e+10
2020-03-17 08:20:00,1.7964168040e+10,1.7964168040e+10,3.5463751243e+10,3.5463751243e+10
2020-03-17 08:25:00,2.1651281557e+10,2.1651281557e+10,3.5088017542e+10,3.5088017542e+10
2020-03-17 08:30:00,1.9733371373e+10,1.9733371373e+10,3.5254454498e+10,3.5254454498e+10
2020-03-17 08:35:00,2.1081684165e+10,2.1081684165e+10,3.0684428824e+10,3.0684428824e+10
2020-03-17 08:40:00,2.0802770987e+10,2.0802770987e+10,3.0066865543e+10,3.0066865543e+10
2020-03-17 08:45:00,2.9776370737e+10,2.9776370737e+10,3.0093908807e+10,3.0093908807e+10
2020-03-17 08:50:00,3.5978857884e+10,3.5978857884e+10,2.5343457476e+10,2.5343457476e+10
2020-03-17 08:55:00,3.0819019356e+10,3.0819019356e+10,2.8592391578e+10,2.8592391578e+10
2020-03-17 09:00:00,3.0274275463e+10,3.0274275463e+10,2.3797186758e+10,2.3797186758e+10
2020-03-17 09:05:00,2.7071564260e+10,2.7071564260e+10,2.9505078775e+10,2.9505078775e+10
2020-03-17 09:10:00,2.4469148907e+10,2.4469148907e+10,2.4446781433e+10,2.4446781433e+10
2020-03-17 09:15:00,2.6678055362e+10,2.6678055362e+10,2.8618055495e+10,2.8618055495e+10
2020-03-17 09:20:00,3.0292500797e+10,3.0292500797e+10,3.1801400932e+10,3.1801400932e+10
2020-03-17 09:25:00,2.6784756584e+10,2.6784756584e+10,2.8883488879e+10,2.8883488879e+10
2020-03-17 09:30:00,3.2587392289e+10,3.2587392289e+10,3.4594130788e+10,3.4594130788e+10
2020-03-17 09:35:00,3.1903803429e+10,3.1903803429e+10,3.7768246131e+10,3.7768246131e+10
2020-03-17 09:40:00,2.7868181957e+10,2.7868181957e+10,3.4573027440e+10,3.4573027440e+10
2020-03-17 09:45:00,2.7569218385e+10,2.7569218385e+10,3.6783998284e+10,3.6783998284e+10
2020-03-17 09:50:00,2.6771863348e+10,2.6771863348e+10,3.9342587823e+10,3.9342587823e+10
2020-03-17 09:55:00,2.0030784576e+10,2.0030784576e+10,3.5313261769e+10,3.5313261769e+10
2020-03-17 10:00:00,1.8347356124e+10,1.8347356124e+10,3.1175279525e+10,3.1175279525e+10
2020-03-17 10:05:00,1.9710814851e+10,1.9710814851e+10,3.1399149075e+10,3.1399149075e+10
2020-03-17 10:10:00,1.7937875379e+10,1.7937875379e+10,3.2085837710e+10,3.2085837710e+10
2020-03-17 10:15:00,1.6615766535e+10,1.6615766535e+10,2.8277293851e+10,2.8277293851e+10
2020-03-17 10:20:00,1.4396080735e+10,1.4396080735e+10,2.6495449057e+10,2.6495449057e+10
2020-03-17 10:25:00,1.5997524229e+10,1.5997524229e+10,3.9366623103e+10,3.9366623103e+10
2020-03-17 10:30:00,1.4111538535e+10,1.4111538535e+10,2.9057207315e+10,2.9057207315e+10
2020-03-17 10:35:00,1.2832271976e+10,1.2832271976e+10,3.2593862553e+10,3.2593862553e+10
2020-03-17 10:40:00,1.3491337124e+10,1.3491337124e+10,3.0492308393e+10,3.0492308393e+10
2020-03-17 10:45:00,1.4170613775e+10,1.4170613775e+10,2.6669154230e+10,2.6669154230e+10
2020-03-17 10:50:00,1.5804695889e+10,1.5804695889e+10,2.7986659985e+10,2.7986659985e+10
2020-03-17 10:55:00,1.9106494980e+10,1.9106494980e+10,2.8662615483e+10,2.8662615483e+10
2020-03-17 11:00:00,1.7625062160e+10,1.7625062160e+10,3.2895332941e+10,3.2895332941e+10
2020-03-17 11:05:00,1.9043165403e+10,1.9043165403e+10,3.4586912580e+10,3.4586912580e+10
2020-03-17 11:10:00,1.9215377648e+10,1.9215377648e+10,3.3588003369e+10,3.3588003369e+10
2020-03-17 11:15:00,1.5983262081e+10,1.5983262081e+10,3.4333923903e+10,3.4333923903e+10
2020-03-17 11:20:00,2.0693169908e+10,2.0693169908e+10,4.3463236039e+10,4.3463236039e+10
2020-03-17 11:25:00,1.9516118744e+10,1.9516118744e+10,4.3143681233e+10,4.3143681233e+10
2020-03-17 11:30:00,2.1699401250e+10,2.1699401250e+10,3.8047992887e+10,3.8047992887e+10
2020-03-17 11:35:00,1.8871360386e+10,1.8871360386e+10,5.1687455815e+10,5.1687455815e+10
2020-03-17 11:40:00,1.8171330939e+10,1.8171330939e+10,5.3179607217e+10,5.3179607217e+10
2020-03-17 11:45:00,1.9141159596e+10,1.9141159596e+10,5.4162016858e+10,5.4162016858e+10
2020-03-17 11:50:00,1.6954441082e+10,1.6954441082e+10,4.4738714517e+10,4.4738714517e+10
2020-03-17 11:55:00,2.0699758138e+10,2.0699758138e+10,4.6745739175e+10,4.6745739175e+10
2020-03-17 12:00:00,2.3887167989e+10,2.3887167989e+10,4.6289288992e+10,4.6289288992e+10
2020-03-17 12:05:00,1.7296397739e+10,1.7296397739e+10,5.4128168014e+10,5.4128168014e+10
2020-03-17 12:10:00,2.4508847533e+10,2.4508847533e+10,5.4791379657e+10,5.4791379657e+10
2020-03-17 12:15:00,1.9905640285e+10,1.9905640285e+10,5.7114442097e+10,5.7114442097e+10
2020-03-17 12:20:00,1.9993603008e+10,1.9993603008e+10,5.0628105397e+10,5.0628105397e+10
2020-03-17 12:25:00,1.7426572007e+10,1.7426572007e+10,5.3581828390e+10,5.3581828390e+10
2020-03-17 12:30:00,1.8586985636e+10,1.8586985636e+10,6.4402282856e+10,6.4402282856e+10
2020-03-17 12:35:00,1.7988905514e+10,1.7988905514e+10,5.2417429142e+10,5.2417429142e+10
2020-03-17 12:40:00,1.7309648443e+10,1.7309648443e+10,5.7869235536e+10,5.7869235536e+10
2020-03-17 12:45:00,1.8709866670e+10,1.8709866670e+10,5.2466170313e+10,5.2466170313e+10
2020-03-17 12:50:00,1.7226861949e+10,1.7226861949e+10,5.8377161262e+10,5.8377161262e+10
2020-03-17 12:55:00,1.7442593569e+10,1.7442593569e+10,5.8000265772e+10,5.8000265772e+10
2020-03-17 13:00:00,1.7925063436e+10,1.7925063436e+10,6.0227951568e+10,6.0227951568e+10
2020-03-17 13:05:00,2.1590445202e+10,2.1590445202e+10,5.5488131564e+10,5.5488131564e+10
2020-03-17 13:10:00,2.0458540414e+10,2.0458540414e+10,5.6176400064e+10,5.6176400064e+10
2020-03-17 13:15:00,2.3234184870e+10,2.3234184870e+10,5.7868778238e+10,5.7868778238e+10
2020-03-17 13:20:00,1.9396842977e+10,1.9396842977e+10,5.5162454782e+10,5.5162454782e+10
2020-03-17 13:25:00,1.9879677974e+10,1.9879677974e+10,5.2046300522e+10,5.2046300522e+10
2020-03-17 13:30:00,1.5296173541e+10,1.5296173541e+10,5.6037680834e+10,5.6037680834e+10
2020-03-17 13:35:00,1.4494007557e+10,1.4494007557e+10,5.4982595720e+10,5.4982595720e+10
2020-03-17 13:40:00,1.5849323855e+10,1.5849323855e+10,5.4258503477e+10,5.4258503477e+10
2020-03-17 13:45:00,1.3152443640e+10,1.3152443640e+10,5.2250298609e+10,5.2250298609e+10
2020-03-17 13:50:00,1.3943997251e+10,1.3943997251e+10,5.3039263782e+10,5.3039263782e+10
2020-03-17 13:55:00,1.3594459914e+10,1.3594459914e+10,5.5104731973e+10,5.5104731973e+10
2020-03-17 14:00:00,1.5329248052e+10,1.5329248052e+10,5.0124536291e+10,5.0124536291e+10
2020-03-17 14:05:00,1.5975416081e+10,1.5975416081e+10,4.4300818791e+10,4.4300818791e+10
2020-03-17 14:10:00,1.7370448598e+10,1.7370448598e+10,3.8927952670e+10,3.8927952670e+10
2020-03-17 14:15:00,1.6693443777e+10,1.6693443777e+10,4.5756781665e+10,4.5756781665e+10
2020-03-17 14:20:00,1.7277018538e+10,1.7277018538e+10,4.5506714095e+10,4.5506714095e+10
2020-03-17 14:25:00,1.5353603075e+10,1.5353603075e+10,4.7200024999e+10,4.7200024999e+10
2020-03-17 14:30:00,1.5041271940e+10,1.5041271940e+10,3.4659045948e+10,3.4659045948e+10
2020-03-17 14:35:00,2.1861135450e+10,2.1861135450e+10,3.9752727508e+10,3.9752727508e+10
2020-03-17 14:40:00,1.5263722082e+10,1.5263722082e+10,4.7393781321e+10,4.7393781321e+10
2020-03-17 14:45:00,1.9426307929e+10,1.9426307929e+10,4.4043964189e+10,4.4043964189e+10
2020-03-17 14:50:00,1.9414193167e+10,1.9414193167e+10,3.7347021189e+10,3.7347021189e+10
2020-03-17 14:55:00,2.3486620828e+10,2.3486620828e+10,3.0957387196e+10,3.0957387196e+10
2020-03-17 15:00:00,2.2640975205e+10,2.2640975205e+10,3.7343365935e+10,3.7343365935e+10
2020-03-17 15:05:00,2.5457429019e+10,2.5457429019e+10,3.1499694277e+10,3.1499694277e+10
2020-03-17 15:10:00,3.2642801884e+10,3.2642801884e+10,3.6170134736e+10,3.6170134736e+10
2020-03-17 15:15:00,4.2930669854e+10,4.2930669854e+10,4.1624396488e+10,4.1624396488e+10
2020-03-17 15:20:00,3.4129755626e+10,3.4129755626e+10,3.4686392940e+10,3.4686392940e+10
2020-03-17 15:25:00,2.7615573569e+10,2.7615573569e+10,3.2685619950e+10,3.2685619950e+10
2020-03-17 15:30:00,2.2111153406e+10,2.2111153406e+10,3.4347457212e+10,3.4347457212e+10
2020-03-17 15:35:00,2.1156177296e+10,2.1156177296e+10,3.1712017679e+10,3.1712017679e+10
2020-03-17 15:40:00,1.9609875314e+10,1.9609875314e+10,3.6348130300e+10,3.6348130300e+10
2020-03-17 15:45:00,1.8320359224e+10,1.8320359224e+10,3.6907299082e+10,3.6907299082e+10
2020-03-17 15:50:00,1.9088707634e+10,1.9088707634e+10,4.0835772215e+10,4.0835772215e+10
