DATE,DEPL,DEPL_peak,PLDE,DEPL_peak
2020-03-15 20:00:00,2.2698774459e+09,2.2698774459e+09,5.0899688294e+09,5.0899688294e+09
2020-03-15 20:05:00,2.2693303512e+09,2.2693303512e+09,5.3420367204e+09,5.3420367204e+09
2020-03-15 20:10:00,2.2199708357e+09,2.2199708357e+09,5.3727481533e+09,5.3727481533e+09
2020-03-15 20:15:00,2.6562366874e+09,2.6562366874e+09,5.6654868518e+09,5.6654868518e+09
2020-03-15 20:20:00,2.2986332997e+09,2.2986332997e+09,5.3556673271e+09,5.3556673271e+09
2020-03-15 20:25:00,2.5454284111e+09,2.5454284111e+09,5.3068138826e+09,5.3068138826e+09
2020-03-15 20:30:00,2.2415771315e+09,2.2415771315e+09,5.1211541084e+09,5.1211541084e+09
2020-03-15 20:35:00,2.3881486159e+09,2.3881486159e+09,5.7545161707e+09,5.7545161707e+09
2020-03-15 20:40:00,2.5917258884e+09,2.5917258884e+09,5.4226834978e+09,5.4226834978e+09
2020-03-15 20:45:00,2.7822030655e+09,2.7822030655e+09,5.0471764708e+09,5.0471764708e+09
2020-03-15 20:50:00,3.3007909070e+09,3.3007909070e+09,5.5514244590e+09,5.5514244590e+09
2020-03-15 20:55:00,2.2642986455e+09,2.2642986455e+09,5.0214196838e+09,5.0214196838e+09
2020-03-15 21:00:00,2.0952288192e+09,2.0952288192e+09,5.5202703741e+09,5.5202703741e+09
2020-03-15 21:05:00,2.8888599095e+09,2.8888599095e+09,5.1700644650e+09,5.1700644650e+09
2020-03-15 21:10:00,2.2655200688e+09,2.2655200688e+09,4.7636814917e+09,4.7636814917e+09
2020-03-15 21:15:00,2.0375043792e+09,2.0375043792e+09,5.4984843369e+09,5.4984843369e+09
2020-03-15 21:20:00,1.8184676614e+09,1.8184676614e+09,5.2165122183e+09,5.2165122183e+09
2020-03-15 21:25:00,1.6040542078e+09,1.6040542078e+09,4.8798990669e+09,4.8798990669e+09
2020-03-15 21:30:00,1.7457165225e+09,1.7457165225e+09,4.5270665331e+09,4.5270665331e+09
2020-03-15 21:35:00,2.4239643823e+09,2.4239643823e+09,5.6629789531e+09,5.6629789531e+09
2020-03-15 21:40:00,2.3226139568e+09,2.3226139568e+09,5.4209233722e+09,5.4209233722e+09
2020-03-15 21:45:00,1.7352589312e+09,1.7352589312e+09,5.6408264813e+09,5.6408264813e+09
2020-03-15 21:50:00,1.7554266619e+09,1.7554266619e+09,5.1618376308e+09,5.1618376308e+09
2020-03-15 21:55:00,1.9714022684e+09,1.9714022684e+09,4.8507201907e+09,4.8507201907e+09
2020-03-15 22:00:00,2.1601945966e+09,2.1601945966e+09,4.8686700134e+09,4.8686700134e+09
2020-03-15 22:05:00,1.9820883365e+09,1.9820883365e+09,5.1419716358e+09,5.1419716358e+09
2020-03-15 22:10:00,3.0340760407e+09,3.0340760407e+09,4.7695875422e+09,4.7695875422e+09
2020-03-15 22:15:00,2.2899325147e+09,2.2899325147e+09,5.8906718398e+09,5.8906718398e+09
2020-03-15 22:20:00,1.7277056709e+09,1.7277056709e+09,5.4103330668e+09,5.4103330668e+09
2020-03-15 22:25:00,1.8261211909e+09,1.8261211909e+09,5.1611284122e+09,5.1611284122e+09
2020-03-15 22:30:00,1.7111458830e+09,1.7111458830e+09,5.1673580839e+09,5.1673580839e+09
2020-03-15 22:35:00,1.7905748982e+09,1.7905748982e+09,5.8280500942e+09,5.8280500942e+09
2020-03-15 22:40:00,1.6221377197e+09,1.6221377197e+09,4.8979009756e+09,4.8979009756e+09
2020-03-15 22:45:00,1.8058946942e+09,1.8058946942e+09,5.0769959903e+09,5.0769959903e+09
2020-03-15 22:50:00,1.7471295399e+09,1.7471295399e+09,5.0476914877e+09,5.0476914877e+09
2020-03-15 22:55:00,2.2098931732e+09,2.2098931732e+09,5.1452690599e+09,5.1452690599e+09
2020-03-15 23:00:00,2.0211904402e+09,2.0211904402e+09,4.6542715868e+09,4.6542715868e+09
2020-03-15 23:05:00,1.8317020280e+09,1.8317020280e+09,4.6204602128e+09,4.6204602128e+09
2020-03-15 23:10:00,1.7361788796e+09,1.7361788796e+09,4.4918138044e+09,4.4918138044e+09
2020-03-15 23:15:00,2.2594935574e+09,2.2594935574e+09,4.2824266570e+09,4.2824266570e+09
2020-03-15 23:20:00,1.7418438158e+09,1.7418438158e+09,4.6297358175e+09,4.6297358175e+09
2020-03-15 23:25:00,2.7445500918e+09,2.7445500918e+09,4.6884783941e+09,4.6884783941e+09
2020-03-15 23:30:00,1.5344124913e+09,1.5344124913e+09,4.5419493695e+09,4.5419493695e+09
2020-03-15 23:35:00,1.6580831591e+09,1.6580831591e+09,4.7056753019e+09,4.7056753019e+09
2020-03-15 23:40:00,1.4538151049e+09,1.4538151049e+09,5.2994887261e+09,5.2994887261e+09
2020-03-15 23:45:00,1.5412619049e+09,1.5412619049e+09,4.9546945505e+09,4.9546945505e+09
2020-03-15 23:50:00,4.1583291369e+09,4.1583291369e+09,5.0734195140e+09,5.0734195140e+09
2020-03-15 23:55:00,5.3697566965e+09,5.3697566965e+09,5.1867344956e+09,5.1867344956e+09
2020-03-16 00:00:00,4.4510138243e+09,4.4510138243e+09,5.5631663802e+09,5.5631663802e+09
2020-03-16 22:05:00,3.2104934353e+09,3.2104934353e+09,6.2500335280e+09,6.2500335280e+09
2020-03-16 22:10:00,3.5872450727e+09,3.5872450727e+09,4.9052989423e+09,4.9052989423e+09
2020-03-16 22:15:00,3.2529055113e+09,3.2529055113e+09,4.6117528792e+09,4.6117528792e+09
2020-03-16 22:20:00,3.1074027815e+09,3.1074027815e+09,5.3585181831e+09,5.3585181831e+09
2020-03-16 22:25:00,3.2940217303e+09,3.2940217303e+09,4.7703625451e+09,4.7703625451e+09
2020-03-16 22:30:00,3.1654473440e+09,3.1654473440e+09,4.8573095859e+09,4.8573095859e+09
2020-03-16 22:35:00,3.7060812291e+09,3.7060812291e+09,5.1146775044e+09,5.1146775044e+09
2020-03-16 22:40:00,3.1148319382e+09,3.1148319382e+09,4.5782210516e+09,4.5782210516e+09
2020-03-16 22:45:00,3.4412541634e+09,3.4412541634e+09,4.3621996131e+09,4.3621996131e+09
2020-03-16 22:50:00,3.8415436834e+09,3.8415436834e+09,4.7285810817e+09,4.7285810817e+09
2020-03-16 22:55:00,3.0817672471e+09,3.0817672471e+09,4.8583968881e+09,4.8583968881e+09
2020-03-16 23:00:00,3.2229742826e+09,3.2229742826e+09,5.2931173580e+09,5.2931173580e+09
2020-03-16 23:05:00,3.6608344710e+09,3.6608344710e+09,4.5885438575e+09,4.5885438575e+09
2020-03-16 23:10:00,3.1684576405e+09,3.1684576405e+09,4.1551329931e+09,4.1551329931e+09
2020-03-16 23:15:00,3.0332409131e+09,3.0332409131e+09,4.0998072050e+09,4.0998072050e+09
2020-03-16 23:20:00,3.4884098553e+09,3.4884098553e+09,3.5835625510e+09,3.5835625510e+09
2020-03-16 23:25:00,3.4081292393e+09,3.4081292393e+09,4.8619010706e+09,4.8619010706e+09
2020-03-16 23:30:00,3.1538063159e+09,3.1538063159e+09,4.8180985843e+09,4.8180985843e+09
2020-03-16 23:35:00,3.0700638903e+09,3.0700638903e+09,4.2767413094e+09,4.2767413094e+09
2020-03-16 23:40:00,3.2890374466e+09,3.2890374466e+09,4.4168144063e+09,4.4168144063e+09
2020-03-16 23:45:00,3.2000596175e+09,3.2000596175e+09,3.9412305929e+09,3.9412305929e+09
2020-03-16 23:50:00,2.9388171676e+09,2.9388171676e+09,3.4840742925e+09,3.4840742925e+09
2020-03-16 23:55:00,2.0641048088e+09,2.0641048088e+09,3.4016419386e+09,3.4016419386e+09
2020-03-17 00:00:00,3.6264077160e+09,3.6264077160e+09,3.1266409556e+09,3.1266409556e+09
2020-03-17 00:05:00,5.2912285105e+09,5.2912285105e+09,3.3541150045e+09,3.3541150045e+09
2020-03-17 00:10:00,3.9291421912e+09,3.9291421912e+09,3.2184388302e+09,3.2184388302e+09
2020-03-17 00:15:00,3.1226161162e+09,3.1226161162e+09,3.1878104746e+09,3.1878104746e+09
2020-03-17 00:20:00,3.7394022405e+09,3.7394022405e+09,3.1064007415e+09,3.1064007415e+09
2020-03-17 00:25:00,3.6704326921e+09,3.6704326921e+09,3.2673055053e+09,3.2673055053e+09
2020-03-17 00:30:00,2.6078627831e+09,2.6078627831e+09,2.9338442610e+09,2.9338442610e+09
2020-03-17 00:35:00,1.9555137601e+09,1.9555137601e+09,2.5899543337e+09,2.5899543337e+09
2020-03-17 00:40:00,3.5925352968e+09,3.5925352968e+09,3.2199800055e+09,3.2199800055e+09
2020-03-17 00:45:00,2.8052659534e+09,2.8052659534e+09,3.3854507968e+09,3.3854507968e+09
2020-03-17 00:50:00,2.7085605874e+09,2.7085605874e+09,2.5699358662e+09,2.5699358662e+09
2020-03-17 00:55:00,1.6594997242e+09,1.6594997242e+09,3.2673824733e+09,3.2673824733e+09
2020-03-17 01:00:00,1.5813142572e+09,1.5813142572e+09,2.8457102487e+09,2.8457102487e+09
2020-03-17 01:05:00,1.7196950977e+09,1.7196950977e+09,2.7108989133e+09,2.7108989133e+09
2020-03-17 01:10:00,2.0112716101e+09,2.0112716101e+09,2.4963904673e+09,2.4963904673e+09
2020-03-17 01:15:00,1.6858495978e+09,1.6858495978e+09,3.1747912005e+09,3.1747912005e+09
2020-03-17 01:20:00,2.1787072832e+09,2.1787072832e+09,2.3390918299e+09,2.3390918299e+09
2020-03-17 01:25:00,1.5096408382e+09,1.5096408382e+09,2.4137528655e+09,2.4137528655e+09
2020-03-17 01:30:00,3.1718051788e+09,3.1718051788e+09,2.2842688450e+09,2.2842688450e+09
2020-03-17 01:35:00,2.4257192718e+09,2.4257192718e+09,2.0755186447e+09,2.0755186447e+09
2020-03-17 01:40:00,1.4964782926e+09,1.4964782926e+09,2.1098582697e+09,2.1098582697e+09
2020-03-17 01:45:00,1.4939944532e+09,1.4939944532e+09,3.1951332405e+09,3.1951332405e+09
2020-03-17 01:50:00,1.6481382999e+09,1.6481382999e+09,2.7268462105e+09,2.7268462105e+09
2020-03-17 01:55:00,1.2529571012e+09,1.2529571012e+09,1.9999564979e+09,1.9999564979e+09
2020-03-17 02:00:00,2.0749664635e+09,2.0749664635e+09,2.2781129904e+09,2.2781129904e+09
2020-03-17 02:05:00,1.7368674464e+09,1.7368674464e+09,2.0979196633e+09,2.0979196633e+09
2020-03-17 02:10:00,1.9936310996e+09,1.9936310996e+09,1.8626599747e+09,1.8626599747e+09
2020-03-17 02:15:00,1.5112978573e+09,1.5112978573e+09,2.8692480832e+09,2.8692480832e+09
2020-03-17 02:20:00,1.6508549762e+09,1.6508549762e+09,1.6294936921e+09,1.6294936921e+09
2020-03-17 02:25:00,2.3090681561e+09,2.3090681561e+09,1.7542709969e+09,1.7542709969e+09
2020-03-17 02:30:00,2.0373709740e+09,2.0373709740e+09,1.7865472173e+09,1.7865472173e+09
2020-03-17 02:35:00,1.4157381289e+09,1.4157381289e+09,2.1698751215e+09,2.1698751215e+09
2020-03-17 02:40:00,2.1547873528e+09,2.1547873528e+09,1.6486013034e+09,1.6486013034e+09
2020-03-17 02:45:00,2.1291379150e+09,2.1291379150e+09,1.9619090771e+09,1.9619090771e+09
2020-03-17 02:50:00,1.9358247147e+09,1.9358247147e+09,2.2840191454e+09,2.2840191454e+09
2020-03-17 02:55:00,2.1733337637e+09,2.1733337637e+09,2.3521425231e+09,2.3521425231e+09
2020-03-17 03:00:00,1.0321964108e+09,1.0321964108e+09,3.2530952108e+09,3.2530952108e+09
2020-03-17 03:05:00,1.4011712417e+09,1.4011712417e+09,2.0845031639e+09,2.0845031639e+09
2020-03-17 03:10:00,9.7731541717e+08,9.7731541717e+08,1.7837685167e+09,1.7837685167e+09
2020-03-17 03:15:00,2.0410064796e+09,2.0410064796e+09,2.0935029384e+09,2.0935029384e+09
2020-03-17 03:20:00,1.7454778716e+09,1.7454778716e+09,1.6767738398e+09,1.6767738398e+09
2020-03-17 03:25:00,1.1693072445e+09,1.1693072445e+09,2.5208851495e+09,2.5208851495e+09
2020-03-17 03:30:00,1.8465510700e+09,1.8465510700e+09,1.9074433143e+09,1.9074433143e+09
2020-03-17 03:35:00,2.2010202203e+09,2.2010202203e+09,2.2733865387e+09,2.2733865387e+09
2020-03-17 03:40:00,1.7870997021e+09,1.7870997021e+09,2.2904921589e+09,2.2904921589e+09
2020-03-17 03:45:00,1.5264325331e+09,1.5264325331e+09,3.1297353136e+09,3.1297353136e+09
2020-03-17 03:50:00,3.0567875839e+09,3.0567875839e+09,2.3516439379e+09,2.3516439379e+09
2020-03-17 03:55:00,1.1033836506e+09,1.1033836506e+09,1.3487154219e+09,1.3487154219e+09
2020-03-17 04:00:00,1.0700844557e+09,1.0700844557e+09,1.2643196147e+09,1.2643196147e+09
2020-03-17 04:05:00,1.3695110539e+09,1.3695110539e+09,1.9308737467e+09,1.9308737467e+09
2020-03-17 04:10:00,2.0924332868e+09,2.0924332868e+09,1.6300413206e+09,1.6300413206e+09
2020-03-17 04:15:00,1.8229402092e+09,1.8229402092e+09,1.4741349911e+09,1.4741349911e+09
2020-03-17 04:20:00,1.0520906198e+09,1.0520906198e+09,1.4172486555e+09,1.4172486555e+09
2020-03-17 04:25:00,1.3256983288e+09,1.3256983288e+09,1.6891876086e+09,1.6891876086e+09
2020-03-17 04:30:00,2.6490713712e+09,2.6490713712e+09,2.7857764829e+09,2.7857764829e+09
2020-03-17 04:35:00,2.3871680666e+09,2.3871680666e+09,1.6987159679e+09,1.6987159679e+09
2020-03-17 04:40:00,1.4193544495e+09,1.4193544495e+09,1.2341514329e+09,1.2341514329e+09
2020-03-17 04:45:00,2.1742848648e+09,2.1742848648e+09,1.3250216268e+09,1.3250216268e+09
2020-03-17 04:50:00,1.0033069323e+09,1.0033069323e+09,1.4085567868e+09,1.4085567868e+09
2020-03-17 04:55:00,1.1856337035e+09,1.1856337035e+09,1.3181995772e+09,1.3181995772e+09
2020-03-17 05:00:00,2.1785023793e+09,2.1785023793e+09,2.0997317584e+09,2.0997317584e+09
2020-03-17 05:05:00,1.3128990100e+09,1.3128990100e+09,1.4978980458e+09,1.4978980458e+09
2020-03-17 05:10:00,1.7566671220e+09,1.7566671220e+09,1.5797899258e+09,1.5797899258e+09
2020-03-17 05:15:00,2.5141802578e+09,2.5141802578e+09,1.6822053294e+09,1.6822053294e+09
2020-03-17 05:20:00,1.3099506207e+09,1.3099506207e+09,2.0507615332e+09,2.0507615332e+09
2020-03-17 05:25:00,1.5702068416e+09,1.5702068416e+09,2.0048965856e+09,2.0048965856e+09
2020-03-17 05:30:00,2.2147270809e+09,2.2147270809e+09,1.9351385079e+09,1.9351385079e+09
2020-03-17 05:35:00,1.3512002754e+09,1.3512002754e+09,2.1806251529e+09,2.1806251529e+09
2020-03-17 05:40:00,3.0999541071e+09,3.0999541071e+09,2.8506197221e+09,2.8506197221e+09
2020-03-17 05:45:00,2.2746328848e+09,2.2746328848e+09,2.4808703146e+09,2.4808703146e+09
2020-03-17 05:50:00,3.0610212641e+09,3.0610212641e+09,3.5426254068e+09,3.5426254068e+09
2020-03-17 05:55:00,2.8255054704e+09,2.8255054704e+09,3.2542447558e+09,3.2542447558e+09
2020-03-17 06:00:00,3.3754865594e+09,3.3754865594e+09,2.6021744716e+09,2.6021744716e+09
2020-03-17 06:05:00,2.4797934832e+09,2.4797934832e+09,2.7548828814e+09,2.7548828814e+09
2020-03-17 06:10:00,2.5184173348e+09,2.5184173348e+09,2.9061209423e+09,2.9061209423e+09
2020-03-17 06:15:00,1.8402050968e+09,1.8402050968e+09,3.6196245385e+09,3.6196245385e+09
2020-03-17 06:20:00,1.6103060719e+09,1.6103060719e+09,3.2164707472e+09,3.2164707472e+09
2020-03-17 06:25:00,1.8483582446e+09,1.8483582446e+09,4.1034481083e+09,4.1034481083e+09
2020-03-17 06:30:00,1.7274764106e+09,1.7274764106e+09,4.3485683732e+09,4.3485683732e+09
2020-03-17 06:35:00,1.6981330798e+09,1.6981330798e+09,3.4383679643e+09,3.4383679643e+09
2020-03-17 06:40:00,1.6051920904e+09,1.6051920904e+09,3.6482215885e+09,3.6482215885e+09
2020-03-17 06:45:00,2.0558976006e+09,2.0558976006e+09,3.7921928721e+09,3.7921928721e+09
2020-03-17 06:50:00,1.5209241752e+09,1.5209241752e+09,3.9289106433e+09,3.9289106433e+09
2020-03-17 06:55:00,1.7176671273e+09,1.7176671273e+09,4.3241037385e+09,4.3241037385e+09
2020-03-17 07:00:00,2.0896076346e+09,2.0896076346e+09,4.3397329172e+09,4.3397329172e+09
2020-03-17 07:05:00,1.9457909974e+09,1.9457909974e+09,4.8291718975e+09,4.8291718975e+09
2020-03-17 07:10:00,1.8889740337e+09,1.8889740337e+09,4.1600181297e+09,4.1600181297e+09
2020-03-17 07:15:00,3.0159272815e+09,3.0159272815e+09,4.4776652969e+09,4.4776652969e+09
2020-03-17 07:20:00,2.6694269787e+09,2.6694269787e+09,4.8652650404e+09,4.8652650404e+09
2020-03-17 07:25:00,2.8961963333e+09,2.8961963333e+09,5.4809343368e+09,5.4809343368e+09
2020-03-17 07:30:00,3.3809673440e+09,3.3809673440e+09,5.0736956187e+09,5.0736956187e+09
2020-03-17 07:35:00,3.0260599166e+09,3.0260599166e+09,4.3563826431e+09,4.3563826431e+09
2020-03-17 07:40:00,3.2707358289e+09,3.2707358289e+09,5.2024565916e+09,5.2024565916e+09
2020-03-17 07:45:00,2.4762832734e+09,2.4762832734e+09,5.0322882131e+09,5.0322882131e+09
2020-03-17 07:50:00,2.1619689165e+09,2.1619689165e+09,4.2761750899e+09,4.2761750899e+09
2020-03-17 07:55:00,1.9140815492e+09,1.9140815492e+09,4.4444667088e+09,4.4444667088e+09
2020-03-17 08:00:00,2.1152013399e+09,2.1152013399e+09,4.7752699848e+09,4.7752699848e+09
2020-03-17 08:05:00,2.4066438715e+09,2.4066438715e+09,4.6434438804e+09,4.6434438804e+09
2020-03-17 08:10:00,2.2209359434e+09,2.2209359434e+09,4.9187198174e+09,4.9187198174e+09
2020-03-17 08:15:00,2.3969287539e+09,2.3969287539e+09,5.5595507159e+09,5.5595507159e+09
2020-03-17 08:20:00,1.7709033909e+09,1.7709033909e+09,5.5482502790e+09,5.5482502790e+09
2020-03-17 08:25:00,2.7021472313e+09,2.7021472313e+09,6.1935754464e+09,6.1935754464e+09
2020-03-17 08:30:00,3.3581558469e+09,3.3581558469e+09,4.9972993080e+09,4.9972993080e+09
2020-03-17 08:35:00,3.2077508548e+09,3.2077508548e+09,6.0463304067e+09,6.0463304067e+09
2020-03-17 08:40:00,2.5056298502e+09,2.5056298502e+09,5.7045944099e+09,5.7045944099e+09
2020-03-17 08:45:00,2.4985121425e+09,2.4985121425e+09,4.8046532052e+09,4.8046532052e+09
2020-03-17 08:50:00,2.0940809958e+09,2.0940809958e+09,5.1666065189e+09,5.1666065189e+09
2020-03-17 08:55:00,2.1695323341e+09,2.1695323341e+09,5.3403437133e+09,5.3403437133e+09
2020-03-17 09:00:00,2.7272099946e+09,2.7272099946e+09,5.4772879863e+09,5.4772879863e+09
2020-03-17 09:05:00,2.4621750351e+09,2.4621750351e+09,6.3305626077e+09,6.3305626077e+09
2020-03-17 09:10:00,2.0384582089e+09,2.0384582089e+09,6.1945224471e+09,6.1945224471e+09
2020-03-17 09:15:00,1.8872835128e+09,1.8872835128e+09,6.7538842788e+09,6.7538842788e+09
2020-03-17 09:20:00,2.4682438930e+09,2.4682438930e+09,6.5221016738e+09,6.5221016738e+09
2020-03-17 09:25:00,2.1757538937e+09,2.1757538937e+09,6.5053684574e+09,6.5053684574e+09
2020-03-17 09:30:00,2.8346032110e+09,2.8346032110e+09,6.3651752804e+09,6.3651752804e+09
2020-03-17 09:35:00,4.0002526990e+09,4.0002526990e+09,7.1179510965e+09,7.1179510965e+09
2020-03-17 09:40:00,3.5036726434e+09,3.5036726434e+09,6.7807052138e+09,6.7807052138e+09
2020-03-17 09:45:00,3.7855573322e+09,3.7855573322e+09,6.0344971842e+09,6.0344971842e+09
2020-03-17 09:50:00,3.0407294407e+09,3.0407294407e+09,6.0930917302e+09,6.0930917302e+09
2020-03-17 09:55:00,2.9657460513e+09,2.9657460513e+09,6.3227290486e+09,6.3227290486e+09
2020-03-17 10:00:00,2.7601878280e+09,2.7601878280e+09,1.0943053546e+10,1.0943053546e+10
2020-03-17 10:05:00,3.1453333129e+09,3.1453333129e+09,8.8458565126e+09,8.8458565126e+09
2020-03-17 10:10:00,4.6208410796e+09,4.6208410796e+09,7.7989062684e+09,7.7989062684e+09
2020-03-17 10:15:00,4.4415901942e+09,4.4415901942e+09,7.6487291265e+09,7.6487291265e+09
2020-03-17 10:20:00,2.8973786197e+09,2.8973786197e+09,6.9582783824e+09,6.9582783824e+09
2020-03-17 10:25:00,2.9448237281e+09,2.9448237281e+09,6.6718205402e+09,6.6718205402e+09
2020-03-17 10:30:00,3.0738889694e+09,3.0738889694e+09,5.9896687568e+09,5.9896687568e+09
2020-03-17 10:35:00,3.3894565445e+09,3.3894565445e+09,6.4095172000e+09,6.4095172000e+09
2020-03-17 10:40:00,2.9260667691e+09,2.9260667691e+09,6.3535136822e+09,6.3535136822e+09
2020-03-17 10:45:00,2.3708746392e+09,2.3708746392e+09,6.0154475067e+09,6.0154475067e+09
2020-03-17 10:50:00,3.1664530242e+09,3.1664530242e+09,6.5429671425e+09,6.5429671425e+09
2020-03-17 10:55:00,3.2507868954e+09,3.2507868954e+09,6.8437687552e+09,6.8437687552e+09
2020-03-17 11:00:00,2.4114541612e+09,2.4114541612e+09,6.3613421013e+09,6.3613421013e+09
2020-03-17 11:05:00,2.8126547064e+09,2.8126547064e+09,6.1355434204e+09,6.1355434204e+09
2020-03-17 11:10:00,2.7928095368e+09,2.7928095368e+09,5.8241595068e+09,5.8241595068e+09
2020-03-17 11:15:00,2.6101770589e+09,2.6101770589e+09,5.7685633794e+09,5.7685633794e+09
2020-03-17 11:20:00,3.1526181727e+09,3.1526181727e+09,6.1530353467e+09,6.1530353467e+09
2020-03-17 11:25:00,3.2471889027e+09,3.2471889027e+09,6.1938941576e+09,6.1938941576e+09
2020-03-17 11:30:00,2.6256904234e+09,2.6256904234e+09,6.6710421841e+09,6.6710421841e+09
2020-03-17 11:35:00,2.6260851764e+09,2.6260851764e+09,6.7354783076e+09,6.7354783076e+09
2020-03-17 11:40:00,3.3232374648e+09,3.3232374648e+09,6.5428269307e+09,6.5428269307e+09
2020-03-17 11:45:00,3.1148931910e+09,3.1148931910e+09,7.0135558974e+09,7.0135558974e+09
2020-03-17 11:50:00,2.8978469067e+09,2.8978469067e+09,6.5309566914e+09,6.5309566914e+09
2020-03-17 11:55:00,2.6969874846e+09,2.6969874846e+09,6.3263769803e+09,6.3263769803e+09
2020-03-17 12:00:00,2.6462329950e+09,2.6462329950e+09,6.1603304768e+09,6.1603304768e+09
2020-03-17 12:05:00,4.3423882673e+09,4.3423882673e+09,6.2812974380e+09,6.2812974380e+09
2020-03-17 12:10:00,2.9594770296e+09,2.9594770296e+09,6.5212343785e+09,6.5212343785e+09
2020-03-17 12:15:00,3.5110764750e+09,3.5110764750e+09,6.9789997870e+09,6.9789997870e+09
2020-03-17 12:20:00,3.2758791005e+09,3.2758791005e+09,7.5492328128e+09,7.5492328128e+09
2020-03-17 12:25:00,3.3050552465e+09,3.3050552465e+09,6.4847695510e+09,6.4847695510e+09
2020-03-17 12:30:00,3.4835851791e+09,3.4835851791e+09,6.7493874730e+09,6.7493874730e+09
2020-03-17 12:35:00,2.8321579417e+09,2.8321579417e+09,7.2721245087e+09,7.2721245087e+09
2020-03-17 12:40:00,3.1013676764e+09,3.1013676764e+09,7.3556300643e+09,7.3556300643e+09
2020-03-17 12:45:00,3.2570545314e+09,3.2570545314e+09,6.6090390542e+09,6.6090390542e+09
2020-03-17 12:50:00,3.2722411065e+09,3.2722411065e+09,7.3190299179e+09,7.3190299179e+09
2020-03-17 12:55:00,2.9458662326e+09,2.9458662326e+09,7.1034526577e+09,7.1034526577e+09
2020-03-17 13:00:00,2.6470520714e+09,2.6470520714e+09,6.6461638703e+09,6.6461638703e+09
2020-03-17 13:05:00,3.1486477300e+09,3.1486477300e+09,6.5416118610e+09,6.5416118610e+09
2020-03-17 13:10:00,2.4856473027e+09,2.4856473027e+09,7.1049994847e+09,7.1049994847e+09
2020-03-17 13:15:00,2.6207902829e+09,2.6207902829e+09,7.4701136520e+09,7.4701136520e+09
2020-03-17 13:20:00,3.4797438759e+09,3.4797438759e+09,6.2709343777e+09,6.2709343777e+09
2020-03-17 13:25:00,3.4739205201e+09,3.4739205201e+09,6.1218225896e+09,6.1218225896e+09
2020-03-17 13:30:00,3.9803618762e+09,3.9803618762e+09,7.2140633639e+09,7.2140633639e+09
2020-03-17 13:35:00,3.7674969820e+09,3.7674969820e+09,5.7830427643e+09,5.7830427643e+09
2020-03-17 13:40:00,3.3417319619e+09,3.3417319619e+09,5.6149795328e+09,5.6149795328e+09
2020-03-17 13:45:00,2.9420647678e+09,2.9420647678e+09,5.7123481382e+09,5.7123481382e+09
2020-03-17 13:50:00,2.9947623095e+09,2.9947623095e+09,5.5389219917e+09,5.5389219917e+09
2020-03-17 13:55:00,2.7861471288e+09,2.7861471288e+09,6.4650601871e+09,6.4650601871e+09
2020-03-17 14:00:00,2.6743356294e+09,2.6743356294e+09,6.5730590917e+09,6.5730590917e+09
2020-03-17 14:05:00,2.9959333553e+09,2.9959333553e+09,6.1664450577e+09,6.1664450577e+09
2020-03-17 14:10:00,2.3698768515e+09,2.3698768515e+09,5.9134283600e+09,5.9134283600e+09
2020-03-17 14:15:00,2.4642639348e+09,2.4642639348e+09,5.7377461350e+09,5.7377461350e+09
2020-03-17 14:20:00,3.1293518746e+09,3.1293518746e+09,6.0714067745e+09,6.0714067745e+09
2020-03-17 14:25:00,2.8808539785e+09,2.8808539785e+09,5.7418736488e+09,5.7418736488e+09
2020-03-17 14:30:00,2.5606294587e+09,2.5606294587e+09,5.4191854344e+09,5.4191854344e+09
2020-03-17 14:35:00,2.8221065873e+09,2.8221065873e+09,5.7151533342e+09,5.7151533342e+09
2020-03-17 14:40:00,3.1954858225e+09,3.1954858225e+09,5.4653958182e+09,5.4653958182e+09
2020-03-17 14:45:00,2.5165085245e+09,2.5165085245e+09,5.7141511736e+09,5.7141511736e+09
2020-03-17 14:50:00,3.2959357917e+09,3.2959357917e+09,6.3044157003e+09,6.3044157003e+09
2020-03-17 14:55:00,3.0512419208e+09,3.0512419208e+09,5.7394166602e+09,5.7394166602e+09
2020-03-17 15:00:00,3.1605188737e+09,3.1605188737e+09,5.9683723696e+09,5.9683723696e+09
2020-03-17 15:05:00,3.4582791520e+09,3.4582791520e+09,5.6195142632e+09,5.6195142632e+09
2020-03-17 15:10:00,3.1444174371e+09,3.1444174371e+09,6.8928812003e+09,6.8928812003e+09
2020-03-17 15:15:00,2.9723312359e+09,2.9723312359e+09,5.7562828800e+09,5.7562828800e+09
2020-03-17 15:20:00,2.8887108699e+09,2.8887108699e+09,6.2761667469e+09,6.2761667469e+09
2020-03-17 15:25:00,2.4040700622e+09,2.4040700622e+09,7.0904817394e+09,7.0904817394e+09
2020-03-17 15:30:00,2.6507526909e+09,2.6507526909e+09,6.5887744082e+09,6.5887744082e+09
2020-03-17 15:35:00,2.9748944058e+09,2.9748944058e+09,5.9623055747e+09,5.9623055747e+09
2020-03-17 15:40:00,2.8139052806e+09,2.8139052806e+09,6.2968620303e+09,6.2968620303e+09
2020-03-17 15:45:00,2.7067016242e+09,2.7067016242e+09,6.4027570065e+09,6.4027570065e+09
2020-03-17 15:50:00,2.5844982030e+09,2.5844982030e+09,6.3298518664e+09,6.3298518664e+09
