DATE,IRUI,IRUI_peak,UIIR,IRUI_peak
2020-03-15 20:00:00,7.9064481862e+06,7.9064481862e+06,1.1059756704e+08,1.1059756704e+08
2020-03-15 20:05:00,7.3870872157e+06,7.3870872157e+06,9.6343674706e+07,9.6343674706e+07
2020-03-15 20:10:00,5.9374524234e+06,5.9374524234e+06,8.4319057153e+07,8.4319057153e+07
2020-03-15 20:15:00,5.6792054382e+06,5.6792054382e+06,8.3061951974e+07,8.3061951974e+07
2020-03-15 20:20:00,6.4860226937e+06,6.4860226937e+06,7.9798752149e+07,7.9798752149e+07
2020-03-15 20:25:00,6.9597591557e+06,6.9597591557e+06,8.0900571012e+07,8.0900571012e+07
2020-03-15 20:30:00,8.4741376120e+06,8.4741376120e+06,8.4070286986e+07,8.4070286986e+07
2020-03-15 20:35:00,4.8933784262e+06,4.8933784262e+06,8.4606972692e+07,8.4606972692e+07
2020-03-15 20:40:00,6.9951064718e+06,6.9951064718e+06,8.3031674693e+07,8.3031674693e+07
2020-03-15 20:45:00,7.1690072358e+06,7.1690072358e+06,7.4136992507e+07,7.4136992507e+07
2020-03-15 20:50:00,9.0278055556e+06,9.0278055556e+06,6.8728282290e+07,6.8728282290e+07
2020-03-15 20:55:00,1.0318460135e+07,1.0318460135e+07,6.6055752927e+07,6.6055752927e+07
2020-03-15 21:00:00,1.2581988983e+07,1.2581988983e+07,1.0578209581e+08,1.0578209581e+08
2020-03-15 21:05:00,6.2309591940e+06,6.2309591940e+06,8.2600760347e+07,8.2600760347e+07
2020-03-15 21:10:00,5.0299957150e+06,5.0299957150e+06,6.5149660382e+07,6.5149660382e+07
2020-03-15 21:15:00,5.3959622444e+06,5.3959622444e+06,9.7455697545e+07,9.7455697545e+07
2020-03-15 21:20:00,5.1932126609e+06,5.1932126609e+06,7.4726525953e+07,7.4726525953e+07
2020-03-15 21:25:00,5.5702228460e+06,5.5702228460e+06,7.5984042662e+07,7.5984042662e+07
2020-03-15 21:30:00,6.0528245712e+06,6.0528245712e+06,7.4316179518e+07,7.4316179518e+07
2020-03-15 21:35:00,6.8260876564e+06,6.8260876564e+06,7.5408409942e+07,7.5408409942e+07
2020-03-15 21:40:00,1.4293266526e+07,1.4293266526e+07,7.0046087305e+07,7.0046087305e+07
2020-03-15 21:45:00,1.9529909648e+07,1.9529909648e+07,8.3414286038e+07,8.3414286038e+07
2020-03-15 21:50:00,1.3493487012e+07,1.3493487012e+07,1.5526391670e+08,1.5526391670e+08
2020-03-15 21:55:00,6.1415797431e+07,6.1415797431e+07,1.4592240926e+08,1.4592240926e+08
2020-03-15 22:00:00,1.0141082081e+08,1.0141082081e+08,1.0941345613e+08,1.0941345613e+08
2020-03-15 22:05:00,2.1384127097e+07,2.1384127097e+07,7.6535305022e+07,7.6535305022e+07
2020-03-15 22:10:00,2.7137282176e+07,2.7137282176e+07,7.7091709279e+07,7.7091709279e+07
2020-03-15 22:15:00,1.2850131332e+07,1.2850131332e+07,8.5046181736e+07,8.5046181736e+07
2020-03-15 22:20:00,5.5258875824e+07,5.5258875824e+07,9.4082484894e+07,9.4082484894e+07
2020-03-15 22:25:00,5.7752480081e+07,5.7752480081e+07,1.1441061394e+08,1.1441061394e+08
2020-03-15 22:30:00,6.4153737969e+07,6.4153737969e+07,8.4263410649e+07,8.4263410649e+07
2020-03-15 22:35:00,3.0876739701e+08,3.0876739701e+08,1.1133384825e+08,1.1133384825e+08
2020-03-15 22:40:00,2.1129087476e+08,2.1129087476e+08,9.6543912660e+07,9.6543912660e+07
2020-03-15 22:45:00,1.3516015526e+08,1.3516015526e+08,1.1217377362e+08,1.1217377362e+08
2020-03-15 22:50:00,1.0286296580e+08,1.0286296580e+08,1.9872675503e+08,1.9872675503e+08
2020-03-15 22:55:00,1.8215452265e+08,1.8215452265e+08,1.0593552951e+08,1.0593552951e+08
2020-03-15 23:00:00,1.7122447562e+08,1.7122447562e+08,1.3786385027e+08,1.3786385027e+08
2020-03-15 23:05:00,1.8804337073e+08,1.8804337073e+08,1.7581301071e+08,1.7581301071e+08
2020-03-15 23:10:00,1.7756220896e+08,1.7756220896e+08,1.3568836392e+08,1.3568836392e+08
2020-03-15 23:15:00,2.0125803303e+08,2.0125803303e+08,1.2351268140e+08,1.2351268140e+08
2020-03-15 23:20:00,1.7722086885e+08,1.7722086885e+08,1.0229318747e+08,1.0229318747e+08
2020-03-15 23:25:00,1.1866062140e+08,1.1866062140e+08,9.6602269798e+07,9.6602269798e+07
2020-03-15 23:30:00,1.7771845095e+08,1.7771845095e+08,1.0994664295e+08,1.0994664295e+08
2020-03-15 23:35:00,2.0709373395e+08,2.0709373395e+08,8.5181609549e+07,8.5181609549e+07
2020-03-15 23:40:00,1.5528200340e+08,1.5528200340e+08,1.0311432518e+08,1.0311432518e+08
2020-03-15 23:45:00,1.8606393587e+08,1.8606393587e+08,8.6699787621e+07,8.6699787621e+07
2020-03-15 23:50:00,1.7059468053e+08,1.7059468053e+08,9.0245521366e+07,9.0245521366e+07
2020-03-15 23:55:00,1.5913060224e+08,1.5913060224e+08,9.8252017987e+07,9.8252017987e+07
2020-03-16 00:00:00,1.9310711344e+08,1.9310711344e+08,9.7481282671e+07,9.7481282671e+07
2020-03-16 22:05:00,5.7553215524e+06,5.7553215524e+06,8.0765537771e+07,8.0765537771e+07
2020-03-16 22:10:00,6.3007082929e+06,6.3007082929e+06,1.0176704760e+08,1.0176704760e+08
2020-03-16 22:15:00,9.0852176697e+06,9.0852176697e+06,8.6693321764e+07,8.6693321764e+07
2020-03-16 22:20:00,8.6010626891e+06,8.6010626891e+06,7.6479076454e+07,7.6479076454e+07
2020-03-16 22:25:00,1.0611074899e+07,1.0611074899e+07,8.3766054601e+07,8.3766054601e+07
2020-03-16 22:30:00,1.4073383761e+07,1.4073383761e+07,8.1234725962e+07,8.1234725962e+07
2020-03-16 22:35:00,1.2540126365e+07,1.2540126365e+07,1.2179798280e+08,1.2179798280e+08
2020-03-16 22:40:00,1.2473527073e+07,1.2473527073e+07,1.0071447397e+08,1.0071447397e+08
2020-03-16 22:45:00,1.3710921065e+07,1.3710921065e+07,1.1362272602e+08,1.1362272602e+08
2020-03-16 22:50:00,1.2185008298e+07,1.2185008298e+07,1.0784566037e+08,1.0784566037e+08
2020-03-16 22:55:00,1.2026947554e+07,1.2026947554e+07,9.0006823674e+07,9.0006823674e+07
2020-03-16 23:00:00,7.6625246065e+06,7.6625246065e+06,1.0146495930e+08,1.0146495930e+08
2020-03-16 23:05:00,7.9811111792e+06,7.9811111792e+06,1.1538130653e+08,1.1538130653e+08
2020-03-16 23:10:00,6.0353567177e+06,6.0353567177e+06,1.0562542035e+08,1.0562542035e+08
2020-03-16 23:15:00,5.6531902842e+06,5.6531902842e+06,9.8623743661e+07,9.8623743661e+07
2020-03-16 23:20:00,5.7929843138e+06,5.7929843138e+06,9.9898011412e+07,9.9898011412e+07
2020-03-16 23:25:00,7.0660093131e+06,7.0660093131e+06,1.0360229471e+08,1.0360229471e+08
2020-03-16 23:30:00,7.0480242204e+06,7.0480242204e+06,1.0059819406e+08,1.0059819406e+08
2020-03-16 23:35:00,8.0651684889e+06,8.0651684889e+06,9.6878276414e+07,9.6878276414e+07
2020-03-16 23:40:00,5.6009839200e+06,5.6009839200e+06,8.1239626761e+07,8.1239626761e+07
2020-03-16 23:45:00,5.2557393967e+06,5.2557393967e+06,8.7349147283e+07,8.7349147283e+07
2020-03-16 23:50:00,5.0488309936e+06,5.0488309936e+06,8.2995386074e+07,8.2995386074e+07
2020-03-16 23:55:00,6.4010767307e+06,6.4010767307e+06,8.5409812741e+07,8.5409812741e+07
2020-03-17 00:00:00,6.1952177684e+06,6.1952177684e+06,9.8184202990e+07,9.8184202990e+07
2020-03-17 00:05:00,6.5009846459e+06,6.5009846459e+06,7.2755588636e+07,7.2755588636e+07
2020-03-17 00:10:00,5.5137567787e+07,5.5137567787e+07,6.5893802161e+07,6.5893802161e+07
2020-03-17 00:15:00,1.0135672653e+07,1.0135672653e+07,7.6959967544e+07,7.6959967544e+07
2020-03-17 00:20:00,6.0048657618e+06,6.0048657618e+06,7.3122204069e+07,7.3122204069e+07
2020-03-17 00:25:00,6.7297373166e+06,6.7297373166e+06,6.6082361836e+07,6.6082361836e+07
2020-03-17 00:30:00,1.0382077342e+07,1.0382077342e+07,8.4213106067e+07,8.4213106067e+07
2020-03-17 00:35:00,9.6593776005e+06,9.6593776005e+06,1.0333716439e+08,1.0333716439e+08
2020-03-17 00:40:00,7.4267745859e+06,7.4267745859e+06,1.0999969978e+08,1.0999969978e+08
2020-03-17 00:45:00,8.2468943558e+06,8.2468943558e+06,1.2160076909e+08,1.2160076909e+08
2020-03-17 00:50:00,6.5860666046e+06,6.5860666046e+06,9.6390531736e+07,9.6390531736e+07
2020-03-17 00:55:00,6.2513564319e+06,6.2513564319e+06,8.5578570141e+07,8.5578570141e+07
2020-03-17 01:00:00,5.2227277063e+06,5.2227277063e+06,8.4087312866e+07,8.4087312866e+07
2020-03-17 01:05:00,5.5193478528e+06,5.5193478528e+06,7.1864599518e+07,7.1864599518e+07
2020-03-17 01:10:00,6.1216598393e+06,6.1216598393e+06,8.3373068871e+07,8.3373068871e+07
2020-03-17 01:15:00,7.8688671431e+06,7.8688671431e+06,6.8423351461e+07,6.8423351461e+07
2020-03-17 01:20:00,8.2682614340e+06,8.2682614340e+06,6.0886223002e+07,6.0886223002e+07
2020-03-17 01:25:00,8.4055201393e+06,8.4055201393e+06,6.1325852741e+07,6.1325852741e+07
2020-03-17 01:30:00,5.0926663809e+07,5.0926663809e+07,5.8831213229e+07,5.8831213229e+07
2020-03-17 01:35:00,9.9437234265e+06,9.9437234265e+06,6.5206791534e+07,6.5206791534e+07
2020-03-17 01:40:00,6.1004459033e+06,6.1004459033e+06,6.5007506313e+07,6.5007506313e+07
2020-03-17 01:45:00,7.0714164440e+06,7.0714164440e+06,6.5198845725e+07,6.5198845725e+07
2020-03-17 01:50:00,7.6599826025e+06,7.6599826025e+06,4.5164874997e+07,4.5164874997e+07
2020-03-17 01:55:00,1.2890058256e+07,1.2890058256e+07,5.7611178049e+07,5.7611178049e+07
2020-03-17 02:00:00,1.7581419887e+07,1.7581419887e+07,7.0558409127e+07,7.0558409127e+07
2020-03-17 02:05:00,1.3114289654e+07,1.3114289654e+07,6.7647618407e+07,6.7647618407e+07
2020-03-17 02:10:00,1.4754305329e+07,1.4754305329e+07,6.4144052656e+07,6.4144052656e+07
2020-03-17 02:15:00,1.5642223738e+07,1.5642223738e+07,6.4042363447e+07,6.4042363447e+07
2020-03-17 02:20:00,2.1689002843e+07,2.1689002843e+07,4.6991722238e+07,4.6991722238e+07
2020-03-17 02:25:00,1.8719702387e+07,1.8719702387e+07,4.9098474766e+07,4.9098474766e+07
2020-03-17 02:30:00,1.6049570970e+07,1.6049570970e+07,4.3601197854e+07,4.3601197854e+07
2020-03-17 02:35:00,5.4076290907e+07,5.4076290907e+07,5.1366826414e+07,5.1366826414e+07
2020-03-17 02:40:00,9.1757387501e+06,9.1757387501e+06,7.2400824115e+07,7.2400824115e+07
2020-03-17 02:45:00,6.1363648805e+06,6.1363648805e+06,6.9178143313e+07,6.9178143313e+07
2020-03-17 02:50:00,5.1260707593e+06,5.1260707593e+06,6.0937789680e+07,6.0937789680e+07
2020-03-17 02:55:00,5.1746792768e+06,5.1746792768e+06,7.8920351049e+07,7.8920351049e+07
2020-03-17 03:00:00,1.0495226326e+07,1.0495226326e+07,5.1401180592e+07,5.1401180592e+07
2020-03-17 03:05:00,1.1844511487e+07,1.1844511487e+07,6.9530750431e+07,6.9530750431e+07
2020-03-17 03:10:00,7.9257464162e+06,7.9257464162e+06,7.0428174503e+07,7.0428174503e+07
2020-03-17 03:15:00,6.8518313198e+06,6.8518313198e+06,5.1349205899e+07,5.1349205899e+07
2020-03-17 03:20:00,7.9513533641e+06,7.9513533641e+06,4.5115235433e+07,4.5115235433e+07
2020-03-17 03:25:00,1.8522423459e+07,1.8522423459e+07,6.0038096915e+07,6.0038096915e+07
2020-03-17 03:30:00,5.5590826555e+07,5.5590826555e+07,6.4595957988e+07,6.4595957988e+07
2020-03-17 03:35:00,1.0403222785e+07,1.0403222785e+07,6.1021842028e+07,6.1021842028e+07
2020-03-17 03:40:00,7.0612585763e+06,7.0612585763e+06,5.6625765689e+07,5.6625765689e+07
2020-03-17 03:45:00,5.2867873102e+06,5.2867873102e+06,5.8297231259e+07,5.8297231259e+07
2020-03-17 03:50:00,5.9776518080e+06,5.9776518080e+06,5.8251576825e+07,5.8251576825e+07
2020-03-17 03:55:00,5.7586224328e+06,5.7586224328e+06,5.9073872784e+07,5.9073872784e+07
2020-03-17 04:00:00,5.6065937931e+06,5.6065937931e+06,5.8703805564e+07,5.8703805564e+07
2020-03-17 04:05:00,4.4540223348e+06,4.4540223348e+06,5.0851489039e+07,5.0851489039e+07
2020-03-17 04:10:00,5.1855379321e+06,5.1855379321e+06,5.2387401401e+07,5.2387401401e+07
2020-03-17 04:15:00,5.6644646946e+06,5.6644646946e+06,6.7248571460e+07,6.7248571460e+07
2020-03-17 04:20:00,5.0368309150e+06,5.0368309150e+06,5.8985039613e+07,5.8985039613e+07
2020-03-17 04:25:00,4.8961146172e+06,4.8961146172e+06,6.3519278408e+07,6.3519278408e+07
2020-03-17 04:30:00,5.3398181824e+06,5.3398181824e+06,6.6259625125e+07,6.6259625125e+07
2020-03-17 04:35:00,9.0123312080e+06,9.0123312080e+06,5.6300995434e+07,5.6300995434e+07
2020-03-17 04:40:00,6.9979632034e+07,6.9979632034e+07,5.2452572948e+07,5.2452572948e+07
2020-03-17 04:45:00,5.5896712193e+07,5.5896712193e+07,6.0156166953e+07,6.0156166953e+07
2020-03-17 04:50:00,7.1413139967e+08,7.1413139967e+08,6.1430698724e+07,6.1430698724e+07
2020-03-17 04:55:00,3.7709903788e+08,3.7709903788e+08,6.0839022642e+07,6.0839022642e+07
2020-03-17 05:00:00,7.9545599037e+08,7.9545599037e+08,6.1627053285e+07,6.1627053285e+07
2020-03-17 05:05:00,9.9757081251e+08,9.9757081251e+08,9.5892623464e+07,9.5892623464e+07
2020-03-17 05:10:00,6.4191073675e+08,6.4191073675e+08,1.6908397648e+08,1.6908397648e+08
2020-03-17 05:15:00,8.2057288574e+08,8.2057288574e+08,6.5367757150e+07,6.5367757150e+07
2020-03-17 05:20:00,8.8514871142e+08,8.8514871142e+08,6.1732554469e+07,6.1732554469e+07
2020-03-17 05:25:00,8.7774682630e+08,8.7774682630e+08,6.3434731800e+07,6.3434731800e+07
2020-03-17 05:30:00,5.3347155158e+08,5.3347155158e+08,5.7829924228e+07,5.7829924228e+07
2020-03-17 05:35:00,1.0043405644e+09,1.0043405644e+09,6.1390179928e+07,6.1390179928e+07
2020-03-17 05:40:00,9.5283093407e+08,9.5283093407e+08,5.5403738200e+07,5.5403738200e+07
2020-03-17 05:45:00,9.7342856033e+08,9.7342856033e+08,5.7579238912e+07,5.7579238912e+07
2020-03-17 05:50:00,8.4894169296e+08,8.4894169296e+08,5.4195441440e+07,5.4195441440e+07
2020-03-17 05:55:00,9.9341289843e+08,9.9341289843e+08,5.6249630666e+07,5.6249630666e+07
2020-03-17 06:00:00,5.5701207967e+08,5.5701207967e+08,7.4877530026e+07,7.4877530026e+07
2020-03-17 06:05:00,5.2190490172e+07,5.2190490172e+07,7.9220463277e+07,7.9220463277e+07
2020-03-17 06:10:00,7.6253595610e+06,7.6253595610e+06,8.5575593536e+07,8.5575593536e+07
2020-03-17 06:15:00,5.5347001787e+07,5.5347001787e+07,8.3091316993e+07,8.3091316993e+07
2020-03-17 06:20:00,1.4315759824e+07,1.4315759824e+07,7.4775958180e+07,7.4775958180e+07
2020-03-17 06:25:00,1.1409826062e+07,1.1409826062e+07,7.1271311918e+07,7.1271311918e+07
2020-03-17 06:30:00,9.2136650667e+06,9.2136650667e+06,8.0002881769e+07,8.0002881769e+07
2020-03-17 06:35:00,3.2034250427e+07,3.2034250427e+07,8.1627152249e+07,8.1627152249e+07
2020-03-17 06:40:00,3.7202271129e+07,3.7202271129e+07,6.2634041840e+07,6.2634041840e+07
2020-03-17 06:45:00,3.8525422262e+07,3.8525422262e+07,7.1591332944e+07,7.1591332944e+07
2020-03-17 06:50:00,3.3153857683e+07,3.3153857683e+07,6.2830561102e+07,6.2830561102e+07
2020-03-17 06:55:00,1.9743748919e+07,1.9743748919e+07,7.8101504987e+07,7.8101504987e+07
2020-03-17 07:00:00,9.6857218309e+06,9.6857218309e+06,8.4338676667e+07,8.4338676667e+07
2020-03-17 07:05:00,6.8418952586e+07,6.8418952586e+07,8.8373012079e+07,8.8373012079e+07
2020-03-17 07:10:00,8.7892642970e+06,8.7892642970e+06,1.1270406261e+08,1.1270406261e+08
2020-03-17 07:15:00,5.0864604100e+06,5.0864604100e+06,8.8831085928e+07,8.8831085928e+07
2020-03-17 07:20:00,6.4202491182e+06,6.4202491182e+06,8.4597592668e+07,8.4597592668e+07
2020-03-17 07:25:00,5.7561069909e+06,5.7561069909e+06,8.3737624361e+07,8.3737624361e+07
2020-03-17 07:30:00,8.0209848103e+06,8.0209848103e+06,8.8689167453e+07,8.8689167453e+07
2020-03-17 07:35:00,8.8271607641e+06,8.8271607641e+06,1.2178184355e+08,1.2178184355e+08
2020-03-17 07:40:00,1.3020924955e+07,1.3020924955e+07,9.9824038575e+07,9.9824038575e+07
2020-03-17 07:45:00,1.2877516063e+07,1.2877516063e+07,1.0736539725e+08,1.0736539725e+08
2020-03-17 07:50:00,1.3516294701e+07,1.3516294701e+07,1.0259421134e+08,1.0259421134e+08
2020-03-17 07:55:00,1.6656889695e+07,1.6656889695e+07,9.6810684301e+07,9.6810684301e+07
2020-03-17 08:00:00,2.4653609827e+07,2.4653609827e+07,1.0919563939e+08,1.0919563939e+08
2020-03-17 08:05:00,1.7794306773e+07,1.7794306773e+07,1.4677469590e+08,1.4677469590e+08
2020-03-17 08:10:00,1.4508233838e+07,1.4508233838e+07,1.3718078800e+08,1.3718078800e+08
2020-03-17 08:15:00,1.4571193329e+07,1.4571193329e+07,2.0001669303e+08,2.0001669303e+08
2020-03-17 08:20:00,1.6125506840e+07,1.6125506840e+07,1.6120801540e+08,1.6120801540e+08
2020-03-17 08:25:00,1.4068800338e+07,1.4068800338e+07,1.8476883271e+08,1.8476883271e+08
2020-03-17 08:30:00,1.4607359936e+07,1.4607359936e+07,1.7651386264e+08,1.7651386264e+08
2020-03-17 08:35:00,1.5196924413e+07,1.5196924413e+07,1.9996372869e+08,1.9996372869e+08
2020-03-17 08:40:00,1.3665134735e+07,1.3665134735e+07,1.8035992680e+08,1.8035992680e+08
2020-03-17 08:45:00,1.5388892849e+07,1.5388892849e+07,1.8518979416e+08,1.8518979416e+08
2020-03-17 08:50:00,6.9891330765e+07,6.9891330765e+07,1.8427631256e+08,1.8427631256e+08
2020-03-17 08:55:00,2.7475464836e+07,2.7475464836e+07,1.8644035718e+08,1.8644035718e+08
2020-03-17 09:00:00,2.5156852744e+07,2.5156852744e+07,2.0070169384e+08,2.0070169384e+08
2020-03-17 09:05:00,2.6024886029e+07,2.6024886029e+07,2.0094874619e+08,2.0094874619e+08
2020-03-17 09:10:00,7.2569350545e+07,7.2569350545e+07,2.1654532335e+08,2.1654532335e+08
2020-03-17 09:15:00,3.7446730542e+07,3.7446730542e+07,2.1460516455e+08,2.1460516455e+08
2020-03-17 09:20:00,2.3459562168e+07,2.3459562168e+07,2.2044585765e+08,2.2044585765e+08
2020-03-17 09:25:00,2.3756022759e+07,2.3756022759e+07,2.2446054957e+08,2.2446054957e+08
2020-03-17 09:30:00,1.4575008184e+07,1.4575008184e+07,2.2579614994e+08,2.2579614994e+08
2020-03-17 09:35:00,1.1859964375e+07,1.1859964375e+07,2.6834758881e+08,2.6834758881e+08
2020-03-17 09:40:00,1.2044264032e+07,1.2044264032e+07,2.5946538113e+08,2.5946538113e+08
2020-03-17 09:45:00,1.1670552799e+07,1.1670552799e+07,2.4915540078e+08,2.4915540078e+08
2020-03-17 09:50:00,9.9464324317e+06,9.9464324317e+06,2.8202091135e+08,2.8202091135e+08
2020-03-17 09:55:00,8.7122564475e+06,8.7122564475e+06,2.8763676320e+08,2.8763676320e+08
2020-03-17 10:00:00,9.4249639067e+06,9.4249639067e+06,2.7876285545e+08,2.7876285545e+08
2020-03-17 10:05:00,1.2399129185e+07,1.2399129185e+07,2.5722516295e+08,2.5722516295e+08
2020-03-17 10:10:00,5.6998705374e+07,5.6998705374e+07,2.3348855776e+08,2.3348855776e+08
2020-03-17 10:15:00,1.6419354160e+07,1.6419354160e+07,2.3691623631e+08,2.3691623631e+08
2020-03-17 10:20:00,1.2414273454e+07,1.2414273454e+07,2.1544494965e+08,2.1544494965e+08
2020-03-17 10:25:00,1.3092499325e+07,1.3092499325e+07,2.1544749736e+08,2.1544749736e+08
2020-03-17 10:30:00,1.2721217582e+07,1.2721217582e+07,2.1514101733e+08,2.1514101733e+08
2020-03-17 10:35:00,1.3229324078e+07,1.3229324078e+07,2.2539089935e+08,2.2539089935e+08
2020-03-17 10:40:00,1.0960187124e+07,1.0960187124e+07,2.1167674096e+08,2.1167674096e+08
2020-03-17 10:45:00,1.1469792973e+07,1.1469792973e+07,2.1227256105e+08,2.1227256105e+08
2020-03-17 10:50:00,1.0950392099e+07,1.0950392099e+07,2.1618947040e+08,2.1618947040e+08
2020-03-17 10:55:00,1.0132861575e+07,1.0132861575e+07,2.1814203293e+08,2.1814203293e+08
2020-03-17 11:00:00,1.2907292837e+07,1.2907292837e+07,2.0829744674e+08,2.0829744674e+08
2020-03-17 11:05:00,9.8450477930e+06,9.8450477930e+06,2.2362257446e+08,2.2362257446e+08
2020-03-17 11:10:00,6.6901096301e+07,6.6901096301e+07,2.5444337011e+08,2.5444337011e+08
2020-03-17 11:15:00,1.3349177698e+07,1.3349177698e+07,2.9836399691e+08,2.9836399691e+08
2020-03-17 11:20:00,9.2868831692e+06,9.2868831692e+06,2.4853508453e+08,2.4853508453e+08
2020-03-17 11:25:00,1.6444464088e+07,1.6444464088e+07,2.2209920924e+08,2.2209920924e+08
2020-03-17 11:30:00,1.1370332275e+08,1.1370332275e+08,2.4360038037e+08,2.4360038037e+08
2020-03-17 11:35:00,1.7331805549e+07,1.7331805549e+07,2.4926777046e+08,2.4926777046e+08
2020-03-17 11:40:00,8.4482379570e+06,8.4482379570e+06,2.3979979359e+08,2.3979979359e+08
2020-03-17 11:45:00,9.2626730500e+06,9.2626730500e+06,2.0707035317e+08,2.0707035317e+08
2020-03-17 11:50:00,1.0576116588e+07,1.0576116588e+07,2.2016004731e+08,2.2016004731e+08
2020-03-17 11:55:00,9.9176761274e+06,9.9176761274e+06,2.3949384390e+08,2.3949384390e+08
2020-03-17 12:00:00,1.3581175570e+07,1.3581175570e+07,2.0491038571e+08,2.0491038571e+08
2020-03-17 12:05:00,1.1283716821e+07,1.1283716821e+07,2.3163219447e+08,2.3163219447e+08
2020-03-17 12:10:00,1.0053624670e+07,1.0053624670e+07,2.4782620468e+08,2.4782620468e+08
2020-03-17 12:15:00,1.1217597248e+07,1.1217597248e+07,2.7033957028e+08,2.7033957028e+08
2020-03-17 12:20:00,1.2331331734e+07,1.2331331734e+07,2.3602046569e+08,2.3602046569e+08
2020-03-17 12:25:00,4.1462819119e+07,4.1462819119e+07,2.5921339805e+08,2.5921339805e+08
2020-03-17 12:30:00,1.6209414644e+07,1.6209414644e+07,2.3783605620e+08,2.3783605620e+08
2020-03-17 12:35:00,1.2044007874e+07,1.2044007874e+07,2.5941163195e+08,2.5941163195e+08
2020-03-17 12:40:00,1.2196186857e+07,1.2196186857e+07,2.0615096922e+08,2.0615096922e+08
2020-03-17 12:45:00,1.2310145746e+07,1.2310145746e+07,1.9994366258e+08,1.9994366258e+08
2020-03-17 12:50:00,1.4652221974e+07,1.4652221974e+07,2.0152358991e+08,2.0152358991e+08
2020-03-17 12:55:00,1.2428666841e+07,1.2428666841e+07,2.1964541013e+08,2.1964541013e+08
2020-03-17 13:00:00,1.2343573438e+07,1.2343573438e+07,2.0519380421e+08,2.0519380421e+08
2020-03-17 13:05:00,1.1860318564e+07,1.1860318564e+07,1.7413664920e+08,1.7413664920e+08
2020-03-17 13:10:00,1.7473135215e+07,1.7473135215e+07,1.9283243319e+08,1.9283243319e+08
2020-03-17 13:15:00,1.2110508297e+07,1.2110508297e+07,1.8904882045e+08,1.8904882045e+08
2020-03-17 13:20:00,4.7498058757e+07,4.7498058757e+07,1.6978938895e+08,1.6978938895e+08
2020-03-17 13:25:00,4.6411927119e+07,4.6411927119e+07,1.6338143065e+08,1.6338143065e+08
2020-03-17 13:30:00,1.6529404542e+07,1.6529404542e+07,2.4217549772e+08,2.4217549772e+08
2020-03-17 13:35:00,1.2698961783e+07,1.2698961783e+07,2.0618811690e+08,2.0618811690e+08
2020-03-17 13:40:00,1.0996854469e+07,1.0996854469e+07,1.6267894164e+08,1.6267894164e+08
2020-03-17 13:45:00,1.3814704050e+07,1.3814704050e+07,1.6248929833e+08,1.6248929833e+08
2020-03-17 13:50:00,7.6073246996e+06,7.6073246996e+06,2.0817058048e+08,2.0817058048e+08
2020-03-17 13:55:00,3.1464567519e+07,3.1464567519e+07,2.2022341806e+08,2.2022341806e+08
2020-03-17 14:00:00,3.3094920162e+07,3.3094920162e+07,2.3004011822e+08,2.3004011822e+08
2020-03-17 14:05:00,1.4188744645e+07,1.4188744645e+07,2.0394843122e+08,2.0394843122e+08
2020-03-17 14:10:00,1.1275821198e+07,1.1275821198e+07,1.7785276721e+08,1.7785276721e+08
2020-03-17 14:15:00,1.2296928220e+07,1.2296928220e+07,1.9194452021e+08,1.9194452021e+08
2020-03-17 14:20:00,6.2869214988e+07,6.2869214988e+07,1.5518886234e+08,1.5518886234e+08
2020-03-17 14:25:00,1.3436344555e+07,1.3436344555e+07,2.0397423532e+08,2.0397423532e+08
2020-03-17 14:30:00,1.3029002846e+07,1.3029002846e+07,1.7112662905e+08,1.7112662905e+08
2020-03-17 14:35:00,9.7191280573e+06,9.7191280573e+06,1.5164416485e+08,1.5164416485e+08
2020-03-17 14:40:00,9.8883817691e+06,9.8883817691e+06,1.5693599401e+08,1.5693599401e+08
2020-03-17 14:45:00,9.6450946530e+06,9.6450946530e+06,1.7271347789e+08,1.7271347789e+08
2020-03-17 14:50:00,8.3349289405e+06,8.3349289405e+06,1.7151420858e+08,1.7151420858e+08
2020-03-17 14:55:00,3.2919435081e+07,3.2919435081e+07,1.4886149174e+08,1.4886149174e+08
2020-03-17 15:00:00,4.7211459030e+07,4.7211459030e+07,1.6672057422e+08,1.6672057422e+08
2020-03-17 15:05:00,1.6557305566e+07,1.6557305566e+07,1.7103287406e+08,1.7103287406e+08
2020-03-17 15:10:00,1.6628010878e+07,1.6628010878e+07,1.6336904793e+08,1.6336904793e+08
2020-03-17 15:15:00,1.5569987940e+07,1.5569987940e+07,1.5629366078e+08,1.5629366078e+08
2020-03-17 15:20:00,1.4066874323e+07,1.4066874323e+07,1.8810158647e+08,1.8810158647e+08
2020-03-17 15:25:00,1.3789873465e+07,1.3789873465e+07,1.8973500567e+08,1.8973500567e+08
2020-03-17 15:30:00,1.2263109121e+07,1.2263109121e+07,1.9451389038e+08,1.9451389038e+08
2020-03-17 15:35:00,1.1628508627e+07,1.1628508627e+07,1.9929868753e+08,1.9929868753e+08
2020-03-17 15:40:00,1.1172533904e+07,1.1172533904e+07,1.6193813793e+08,1.6193813793e+08
2020-03-17 15:45:00,1.0277802319e+07,1.0277802319e+07,1.5662190029e+08,1.5662190029e+08
2020-03-17 15:50:00,1.1238363932e+07,1.1238363932e+07,1.6812376705e+08,1.6812376705e+08
