DATE,IRIE,IRIE_peak,IEIR,IEIR_peak
2020-03-15 20:00:00,9.9836902154e+07,9.9836902154e+07,3.0646918867e+07,3.0646918867e+07
2020-03-15 20:05:00,8.7919756878e+07,8.7919756878e+07,5.3245917772e+07,5.3245917772e+07
2020-03-15 20:10:00,7.5824871186e+07,7.5824871186e+07,2.8682472440e+07,2.8682472440e+07
2020-03-15 20:15:00,7.5533827124e+07,7.5533827124e+07,5.1296446033e+07,5.1296446033e+07
2020-03-15 20:20:00,7.4813640058e+07,7.4813640058e+07,2.9590576515e+07,2.9590576515e+07
2020-03-15 20:25:00,7.3961381721e+07,7.3961381721e+07,4.0214502743e+07,4.0214502743e+07
2020-03-15 20:30:00,7.7908827839e+07,7.7908827839e+07,5.3204868981e+07,5.3204868981e+07
2020-03-15 20:35:00,7.9923873789e+07,7.9923873789e+07,2.8842944911e+07,2.8842944911e+07
2020-03-15 20:40:00,7.8039799610e+07,7.8039799610e+07,5.1359342815e+07,5.1359342815e+07
2020-03-15 20:45:00,6.7081259057e+07,6.7081259057e+07,2.9572053345e+07,2.9572053345e+07
2020-03-15 20:50:00,6.3421007155e+07,6.3421007155e+07,5.5219824116e+07,5.5219824116e+07
2020-03-15 20:55:00,6.1175923624e+07,6.1175923624e+07,3.8218384722e+07,3.8218384722e+07
2020-03-15 21:00:00,1.0148049694e+08,1.0148049694e+08,6.0143249829e+07,6.0143249829e+07
2020-03-15 21:05:00,7.7192552181e+07,7.7192552181e+07,3.4112531019e+07,3.4112531019e+07
2020-03-15 21:10:00,6.0299628653e+07,6.0299628653e+07,5.1258501124e+07,5.1258501124e+07
2020-03-15 21:15:00,9.2240766018e+07,9.2240766018e+07,3.1049296475e+07,3.1049296475e+07
2020-03-15 21:20:00,7.3403591102e+07,7.3403591102e+07,4.1491782616e+07,4.1491782616e+07
2020-03-15 21:25:00,6.8635839503e+07,6.8635839503e+07,5.1634820972e+07,5.1634820972e+07
2020-03-15 21:30:00,6.9477114315e+07,6.9477114315e+07,3.1072612379e+07,3.1072612379e+07
2020-03-15 21:35:00,6.8233338341e+07,6.8233338341e+07,4.9747674920e+07,4.9747674920e+07
2020-03-15 21:40:00,6.3761296523e+07,6.3761296523e+07,3.7565968102e+07,3.7565968102e+07
2020-03-15 21:45:00,7.7578776859e+07,7.7578776859e+07,6.3062619074e+07,6.3062619074e+07
2020-03-15 21:50:00,1.5176596181e+08,1.5176596181e+08,3.7282997701e+07,3.7282997701e+07
2020-03-15 21:55:00,1.4187460738e+08,1.4187460738e+08,1.0233522026e+08,1.0233522026e+08
2020-03-15 22:00:00,1.0069970085e+08,1.0069970085e+08,1.2227332135e+08,1.2227332135e+08
2020-03-15 22:05:00,7.1953402692e+07,7.1953402692e+07,6.7698448153e+07,6.7698448153e+07
2020-03-15 22:10:00,7.3227735957e+07,7.3227735957e+07,5.1480918680e+07,5.1480918680e+07
2020-03-15 22:15:00,8.2206000824e+07,8.2206000824e+07,5.6616946017e+07,5.6616946017e+07
2020-03-15 22:20:00,8.8013416470e+07,8.8013416470e+07,7.8375239472e+07,7.8375239472e+07
2020-03-15 22:25:00,1.1005346190e+08,1.1005346190e+08,9.0381961748e+07,9.0381961748e+07
2020-03-15 22:30:00,7.9461886838e+07,7.9461886838e+07,1.0869032264e+08,1.0869032264e+08
2020-03-15 22:35:00,1.0851422209e+08,1.0851422209e+08,3.3277753561e+08,3.3277753561e+08
2020-03-15 22:40:00,9.1672675783e+07,9.1672675783e+07,2.3714222369e+08,2.3714222369e+08
2020-03-15 22:45:00,1.0740542869e+08,1.0740542869e+08,1.7230983352e+08,1.7230983352e+08
2020-03-15 22:50:00,1.3562943369e+08,1.3562943369e+08,1.3592645417e+08,1.3592645417e+08
2020-03-15 22:55:00,1.0376224777e+08,1.0376224777e+08,2.1745108191e+08,2.1745108191e+08
2020-03-15 23:00:00,1.2775463657e+08,1.2775463657e+08,1.7704083286e+08,1.7704083286e+08
2020-03-15 23:05:00,1.6941050416e+08,1.6941050416e+08,2.2385145332e+08,2.2385145332e+08
2020-03-15 23:10:00,1.3172857369e+08,1.3172857369e+08,2.1006498770e+08,2.1006498770e+08
2020-03-15 23:15:00,1.1756450883e+08,1.1756450883e+08,2.4773367247e+08,2.4773367247e+08
2020-03-15 23:20:00,9.4634012833e+07,9.4634012833e+07,1.9625559480e+08,1.9625559480e+08
2020-03-15 23:25:00,9.0477135006e+07,9.0477135006e+07,1.6363437979e+08,1.6363437979e+08
2020-03-15 23:30:00,1.0188035900e+08,1.0188035900e+08,2.0502818794e+08,2.0502818794e+08
2020-03-15 23:35:00,7.8767696844e+07,7.8767696844e+07,2.4803439964e+08,2.4803439964e+08
2020-03-15 23:40:00,9.1966797944e+07,9.1966797944e+07,1.7670924108e+08,1.7670924108e+08
2020-03-15 23:45:00,7.9137014024e+07,7.9137014024e+07,2.2910297618e+08,2.2910297618e+08
2020-03-15 23:50:00,8.2952073038e+07,8.2952073038e+07,1.9189815591e+08,1.9189815591e+08
2020-03-15 23:55:00,8.9974160726e+07,8.9974160726e+07,2.0116903261e+08,2.0116903261e+08
2020-03-16 00:00:00,9.0104167509e+07,9.0104167509e+07,2.1637489574e+08,2.1637489574e+08
2020-03-16 22:05:00,7.8435175698e+07,7.8435175698e+07,2.8270663499e+07,2.8270663499e+07
2020-03-16 22:10:00,9.8817841008e+07,9.8817841008e+07,5.5205591683e+07,5.5205591683e+07
2020-03-16 22:15:00,8.5770592130e+07,8.5770592130e+07,4.2133683014e+07,4.2133683014e+07
2020-03-16 22:20:00,7.1105147624e+07,7.1105147624e+07,5.8836959442e+07,5.8836959442e+07
2020-03-16 22:25:00,8.0794968437e+07,8.0794968437e+07,4.1588752504e+07,4.1588752504e+07
2020-03-16 22:30:00,7.8451259988e+07,7.8451259988e+07,2.8170281033e+07,2.8170281033e+07
2020-03-16 22:35:00,1.2082875173e+08,1.2082875173e+08,2.4312476456e+07,2.4312476456e+07
2020-03-16 22:40:00,9.9052758174e+07,9.9052758174e+07,6.4808964680e+07,6.4808964680e+07
2020-03-16 22:45:00,1.1055026206e+08,1.1055026206e+08,4.1507631952e+07,4.1507631952e+07
2020-03-16 22:50:00,1.0788937035e+08,1.0788937035e+08,4.5746395939e+07,4.5746395939e+07
2020-03-16 22:55:00,8.7514777898e+07,8.7514777898e+07,3.0907241935e+07,3.0907241935e+07
2020-03-16 23:00:00,9.6992940139e+07,9.6992940139e+07,3.7883998641e+07,3.7883998641e+07
2020-03-16 23:05:00,1.1341937048e+08,1.1341937048e+08,2.1295086196e+07,2.1295086196e+07
2020-03-16 23:10:00,1.0303115407e+08,1.0303115407e+08,1.7920901424e+07,1.7920901424e+07
2020-03-16 23:15:00,9.6446418088e+07,9.6446418088e+07,1.7135332192e+07,1.7135332192e+07
2020-03-16 23:20:00,9.9059976666e+07,9.9059976666e+07,4.8873480607e+07,4.8873480607e+07
2020-03-16 23:25:00,1.0163026391e+08,1.0163026391e+08,2.8656069025e+07,2.8656069025e+07
2020-03-16 23:30:00,9.8463390092e+07,9.8463390092e+07,5.3564276738e+07,5.3564276738e+07
2020-03-16 23:35:00,9.5910791940e+07,9.5910791940e+07,3.7779193196e+07,3.7779193196e+07
2020-03-16 23:40:00,8.0182982736e+07,8.0182982736e+07,5.4806069879e+07,5.4806069879e+07
2020-03-16 23:45:00,8.4777026747e+07,8.4777026747e+07,3.3463238472e+07,3.3463238472e+07
2020-03-16 23:50:00,8.0440323864e+07,8.0440323864e+07,3.6560649850e+07,3.6560649850e+07
2020-03-16 23:55:00,8.1561159367e+07,8.1561159367e+07,2.5889238110e+07,2.5889238110e+07
2020-03-17 00:00:00,9.5267713077e+07,9.5267713077e+07,3.8707846440e+07,3.8707846440e+07
2020-03-17 00:05:00,7.0206626219e+07,7.0206626219e+07,2.8235710129e+07,2.8235710129e+07
2020-03-17 00:10:00,6.4382096615e+07,6.4382096615e+07,8.9422545299e+07,8.9422545299e+07
2020-03-17 00:15:00,7.4378896260e+07,7.4378896260e+07,3.1286645659e+07,3.1286645659e+07
2020-03-17 00:20:00,7.1632044427e+07,7.1632044427e+07,3.7439752014e+07,3.7439752014e+07
2020-03-17 00:25:00,6.6144954418e+07,6.6144954418e+07,2.6353599983e+07,2.6353599983e+07
2020-03-17 00:30:00,8.0654169845e+07,8.0654169845e+07,4.0720658168e+07,4.0720658168e+07
2020-03-17 00:35:00,1.0204911415e+08,1.0204911415e+08,3.0009190517e+07,3.0009190517e+07
2020-03-17 00:40:00,1.0772646196e+08,1.0772646196e+08,3.6379569285e+07,3.6379569285e+07
2020-03-17 00:45:00,1.1745247394e+08,1.1745247394e+08,2.8397571283e+07,2.8397571283e+07
2020-03-17 00:50:00,9.4194785677e+07,9.4194785677e+07,5.6406203872e+07,5.6406203872e+07
2020-03-17 00:55:00,7.8600604841e+07,7.8600604841e+07,3.3264991231e+07,3.3264991231e+07
2020-03-17 01:00:00,7.6628091892e+07,7.6628091892e+07,3.6929960825e+07,3.6929960825e+07
2020-03-17 01:05:00,6.6557595381e+07,6.6557595381e+07,3.2559152594e+07,3.2559152594e+07
2020-03-17 01:10:00,8.0880908289e+07,8.0880908289e+07,3.1478095513e+07,3.1478095513e+07
2020-03-17 01:15:00,6.6402713490e+07,6.6402713490e+07,5.8762004652e+07,5.8762004652e+07
2020-03-17 01:20:00,5.9510981723e+07,5.9510981723e+07,4.0627857547e+07,4.0627857547e+07
2020-03-17 01:25:00,5.9775382867e+07,5.9775382867e+07,4.0546256606e+07,4.0546256606e+07
2020-03-17 01:30:00,5.7788415498e+07,5.7788415498e+07,7.1255519436e+07,7.1255519436e+07
2020-03-17 01:35:00,6.3682404083e+07,6.3682404083e+07,2.2848610070e+07,2.2848610070e+07
2020-03-17 01:40:00,6.3141266482e+07,6.3141266482e+07,3.6575980274e+07,3.6575980274e+07
2020-03-17 01:45:00,6.3159753364e+07,6.3159753364e+07,2.6373405706e+07,2.6373405706e+07
2020-03-17 01:50:00,4.3998579524e+07,4.3998579524e+07,5.6727376337e+07,5.6727376337e+07
2020-03-17 01:55:00,5.5455048661e+07,5.5455048661e+07,4.1703263494e+07,4.1703263494e+07
2020-03-17 02:00:00,6.8158850025e+07,6.8158850025e+07,4.9604276092e+07,4.9604276092e+07
2020-03-17 02:05:00,6.5266699289e+07,6.5266699289e+07,4.8342798070e+07,4.8342798070e+07
2020-03-17 02:10:00,6.2378872460e+07,6.2378872460e+07,7.4590567653e+07,7.4590567653e+07
2020-03-17 02:15:00,6.6189828186e+07,6.6189828186e+07,9.5045804220e+07,9.5045804220e+07
2020-03-17 02:20:00,4.1009164764e+07,4.1009164764e+07,6.5415190089e+07,6.5415190089e+07
2020-03-17 02:25:00,4.6899163696e+07,4.6899163696e+07,3.3348561021e+07,3.3348561021e+07
2020-03-17 02:30:00,4.1982183931e+07,4.1982183931e+07,2.7300194051e+07,2.7300194051e+07
2020-03-17 02:35:00,5.0063980638e+07,5.0063980638e+07,6.6673540807e+07,6.6673540807e+07
2020-03-17 02:40:00,7.0482073321e+07,7.0482073321e+07,2.0573209150e+07,2.0573209150e+07
2020-03-17 02:45:00,6.5773098917e+07,6.5773098917e+07,2.9976432643e+07,2.9976432643e+07
2020-03-17 02:50:00,5.9456462366e+07,5.9456462366e+07,2.9511543236e+07,2.9511543236e+07
2020-03-17 02:55:00,7.6279339471e+07,7.6279339471e+07,1.7785911622e+07,1.7785911622e+07
2020-03-17 03:00:00,4.8582988795e+07,4.8582988795e+07,2.2962756945e+07,2.2962756945e+07
2020-03-17 03:05:00,6.7308579506e+07,6.7308579506e+07,2.3272624684e+07,2.3272624684e+07
2020-03-17 03:10:00,6.8226666380e+07,6.8226666380e+07,2.0163459770e+07,2.0163459770e+07
2020-03-17 03:15:00,4.9061307933e+07,4.9061307933e+07,1.8101887812e+07,1.8101887812e+07
2020-03-17 03:20:00,4.4791202044e+07,4.4791202044e+07,3.3025245006e+07,3.3025245006e+07
2020-03-17 03:25:00,5.8514785809e+07,5.8514785809e+07,6.0673670643e+07,6.0673670643e+07
2020-03-17 03:30:00,6.3999332642e+07,6.3999332642e+07,8.0734068420e+07,8.0734068420e+07
2020-03-17 03:35:00,5.7503611754e+07,5.7503611754e+07,4.7781288287e+07,4.7781288287e+07
2020-03-17 03:40:00,5.5095962983e+07,5.5095962983e+07,2.0178733766e+07,2.0178733766e+07
2020-03-17 03:45:00,5.5247803888e+07,5.5247803888e+07,1.6616442340e+07,1.6616442340e+07
2020-03-17 03:50:00,5.8185150475e+07,5.8185150475e+07,3.1181740471e+07,3.1181740471e+07
2020-03-17 03:55:00,5.7126143548e+07,5.7126143548e+07,3.0137247419e+07,3.0137247419e+07
2020-03-17 04:00:00,5.7097335043e+07,5.7097335043e+07,4.5865200050e+07,4.5865200050e+07
2020-03-17 04:05:00,4.8909760241e+07,4.8909760241e+07,4.1232194145e+07,4.1232194145e+07
2020-03-17 04:10:00,5.0678859605e+07,5.0678859605e+07,3.2537299645e+07,3.2537299645e+07
2020-03-17 04:15:00,6.5177224928e+07,6.5177224928e+07,3.0438985196e+07,3.0438985196e+07
2020-03-17 04:20:00,5.7864283704e+07,5.7864283704e+07,3.1589424028e+07,3.1589424028e+07
2020-03-17 04:25:00,6.2045063541e+07,6.2045063541e+07,2.9511570894e+07,2.9511570894e+07
2020-03-17 04:30:00,6.4041020700e+07,6.4041020700e+07,4.7005407103e+07,4.7005407103e+07
2020-03-17 04:35:00,5.4854329552e+07,5.4854329552e+07,4.7575531541e+07,4.7575531541e+07
2020-03-17 04:40:00,5.0683253407e+07,5.0683253407e+07,9.7200017510e+07,9.7200017510e+07
2020-03-17 04:45:00,5.8148373940e+07,5.8148373940e+07,8.3262748657e+07,8.3262748657e+07
2020-03-17 04:50:00,6.0223405397e+07,6.0223405397e+07,8.0850137246e+08,8.0850137246e+08
2020-03-17 04:55:00,5.9201054036e+07,5.9201054036e+07,4.4172044601e+08,4.4172044601e+08
2020-03-17 05:00:00,5.6514637816e+07,5.6514637816e+07,8.2459223003e+08,8.2459223003e+08
2020-03-17 05:05:00,8.9634430655e+07,8.9634430655e+07,1.0429757108e+09,1.0429757108e+09
2020-03-17 05:10:00,1.6489571703e+08,1.6489571703e+08,6.6168460618e+08,6.6168460618e+08
2020-03-17 05:15:00,6.1296107095e+07,6.1296107095e+07,8.3600105164e+08,8.3600105164e+08
2020-03-17 05:20:00,5.9421933376e+07,5.9421933376e+07,9.2083928196e+08,9.2083928196e+08
2020-03-17 05:25:00,5.9668165644e+07,5.9668165644e+07,8.9603364391e+08,8.9603364391e+08
2020-03-17 05:30:00,5.4837215581e+07,5.4837215581e+07,5.6129397058e+08,5.6129397058e+08
2020-03-17 05:35:00,5.6226889193e+07,5.6226889193e+07,1.0352907607e+09,1.0352907607e+09
2020-03-17 05:40:00,5.2405240827e+07,5.2405240827e+07,9.6647918088e+08,9.6647918088e+08
2020-03-17 05:45:00,5.3576570475e+07,5.3576570475e+07,9.9482021141e+08,9.9482021141e+08
2020-03-17 05:50:00,5.0514165522e+07,5.0514165522e+07,8.7438475256e+08,8.7438475256e+08
2020-03-17 05:55:00,5.3327303885e+07,5.3327303885e+07,1.0355778198e+09,1.0355778198e+09
2020-03-17 06:00:00,7.1735893273e+07,7.1735893273e+07,5.8232883679e+08,5.8232883679e+08
2020-03-17 06:05:00,7.4684228277e+07,7.4684228277e+07,9.3640294612e+07,9.3640294612e+07
2020-03-17 06:10:00,8.2306426796e+07,8.2306426796e+07,3.4901857059e+07,3.4901857059e+07
2020-03-17 06:15:00,7.7903565457e+07,7.7903565457e+07,8.4571412270e+07,8.4571412270e+07
2020-03-17 06:20:00,7.2447821392e+07,7.2447821392e+07,4.1741775067e+07,4.1741775067e+07
2020-03-17 06:25:00,6.7063013733e+07,6.7063013733e+07,4.2523528974e+07,4.2523528974e+07
2020-03-17 06:30:00,7.6391921358e+07,7.6391921358e+07,2.7085167049e+07,2.7085167049e+07
2020-03-17 06:35:00,7.8559820956e+07,7.8559820956e+07,4.7897944516e+07,4.7897944516e+07
2020-03-17 06:40:00,5.9381723534e+07,5.9381723534e+07,7.5214817892e+07,7.5214817892e+07
2020-03-17 06:45:00,6.5773466954e+07,6.5773466954e+07,8.6543881266e+07,8.6543881266e+07
2020-03-17 06:50:00,5.7970244484e+07,5.7970244484e+07,6.1790527305e+07,6.1790527305e+07
2020-03-17 06:55:00,6.1695760598e+07,6.1695760598e+07,4.9427733676e+07,4.9427733676e+07
2020-03-17 07:00:00,8.1024155383e+07,8.1024155383e+07,3.8484499430e+07,3.8484499430e+07
2020-03-17 07:05:00,8.3161575989e+07,8.3161575989e+07,9.8434105137e+07,9.8434105137e+07
2020-03-17 07:10:00,1.0666945822e+08,1.0666945822e+08,2.5207632976e+07,2.5207632976e+07
2020-03-17 07:15:00,8.1783985672e+07,8.1783985672e+07,2.1598447420e+07,2.1598447420e+07
2020-03-17 07:20:00,8.0291218922e+07,8.0291218922e+07,3.6203422821e+07,3.6203422821e+07
2020-03-17 07:25:00,7.7812928044e+07,7.7812928044e+07,3.8100072191e+07,3.8100072191e+07
2020-03-17 07:30:00,8.1960508537e+07,8.1960508537e+07,2.5610937277e+07,2.5610937277e+07
2020-03-17 07:35:00,1.1726402823e+08,1.1726402823e+08,2.5046909345e+07,2.5046909345e+07
2020-03-17 07:40:00,9.1776925954e+07,9.1776925954e+07,4.4672038561e+07,4.4672038561e+07
2020-03-17 07:45:00,1.0008385094e+08,1.0008385094e+08,3.9234599864e+07,3.9234599864e+07
2020-03-17 07:50:00,9.6890990713e+07,9.6890990713e+07,3.4075010684e+07,3.4075010684e+07
2020-03-17 07:55:00,8.7992191737e+07,8.7992191737e+07,3.4125565689e+07,3.4125565689e+07
2020-03-17 08:00:00,1.0016181626e+08,1.0016181626e+08,4.4617196159e+07,4.4617196159e+07
2020-03-17 08:05:00,1.3673410637e+08,1.3673410637e+08,3.9104578946e+07,3.9104578946e+07
2020-03-17 08:10:00,1.2883002230e+08,1.2883002230e+08,6.1112416378e+07,6.1112416378e+07
2020-03-17 08:15:00,1.8926308022e+08,1.8926308022e+08,3.8656881982e+07,3.8656881982e+07
2020-03-17 08:20:00,1.5348774040e+08,1.5348774040e+08,4.9021830571e+07,4.9021830571e+07
2020-03-17 08:25:00,1.7740139639e+08,1.7740139639e+08,6.0776277547e+07,6.0776277547e+07
2020-03-17 08:30:00,1.6546636389e+08,1.6546636389e+08,5.4240407254e+07,5.4240407254e+07
2020-03-17 08:35:00,1.9301841771e+08,1.9301841771e+08,5.8454292768e+07,5.8454292768e+07
2020-03-17 08:40:00,1.7096764259e+08,1.7096764259e+08,6.6023929416e+07,6.6023929416e+07
2020-03-17 08:45:00,1.5637946437e+08,1.5637946437e+08,6.8333704642e+07,6.8333704642e+07
2020-03-17 08:50:00,1.5363603628e+08,1.5363603628e+08,1.2868925470e+08,1.2868925470e+08
2020-03-17 08:55:00,1.5428275259e+08,1.5428275259e+08,8.6068220119e+07,8.6068220119e+07
2020-03-17 09:00:00,1.6539729835e+08,1.6539729835e+08,8.5790387152e+07,8.5790387152e+07
2020-03-17 09:05:00,1.6136372337e+08,1.6136372337e+08,6.6439830644e+07,6.6439830644e+07
2020-03-17 09:10:00,1.7627054515e+08,1.7627054515e+08,9.7604829381e+07,9.7604829381e+07
2020-03-17 09:15:00,1.7266870914e+08,1.7266870914e+08,7.1621936141e+07,7.1621936141e+07
2020-03-17 09:20:00,1.8418211050e+08,1.8418211050e+08,5.8710948421e+07,5.8710948421e+07
2020-03-17 09:25:00,1.9000115128e+08,1.9000115128e+08,5.5862144371e+07,5.5862144371e+07
2020-03-17 09:30:00,1.9166759324e+08,1.9166759324e+08,5.5928800966e+07,5.5928800966e+07
2020-03-17 09:35:00,2.3885013675e+08,2.3885013675e+08,5.7089583001e+07,5.7089583001e+07
2020-03-17 09:40:00,2.2719965072e+08,2.2719965072e+08,4.3131508498e+07,4.3131508498e+07
2020-03-17 09:45:00,2.1034596741e+08,2.1034596741e+08,3.8851202088e+07,3.8851202088e+07
2020-03-17 09:50:00,2.4170764968e+08,2.4170764968e+08,4.4852420496e+07,4.4852420496e+07
2020-03-17 09:55:00,2.5162520645e+08,2.5162520645e+08,4.3734641060e+07,4.3734641060e+07
2020-03-17 10:00:00,2.3381038090e+08,2.3381038090e+08,4.3228415506e+07,4.3228415506e+07
2020-03-17 10:05:00,2.1355364525e+08,2.1355364525e+08,5.3647232917e+07,5.3647232917e+07
2020-03-17 10:10:00,1.9159169104e+08,1.9159169104e+08,1.0946918894e+08,1.0946918894e+08
2020-03-17 10:15:00,2.0013836275e+08,2.0013836275e+08,6.9029691155e+07,6.9029691155e+07
2020-03-17 10:20:00,1.8197731053e+08,1.8197731053e+08,6.2150366269e+07,6.2150366269e+07
2020-03-17 10:25:00,1.8510670805e+08,1.8510670805e+08,4.3902085030e+07,4.3902085030e+07
2020-03-17 10:30:00,1.8126565376e+08,1.8126565376e+08,4.0807295620e+07,4.0807295620e+07
2020-03-17 10:35:00,1.9476160231e+08,1.9476160231e+08,4.8097795578e+07,4.8097795578e+07
2020-03-17 10:40:00,1.8075427944e+08,1.8075427944e+08,5.1131943986e+07,5.1131943986e+07
2020-03-17 10:45:00,1.7530102268e+08,1.7530102268e+08,6.5729490500e+07,6.5729490500e+07
2020-03-17 10:50:00,1.8532563859e+08,1.8532563859e+08,8.0005545370e+07,8.0005545370e+07
2020-03-17 10:55:00,1.8775629408e+08,1.8775629408e+08,7.4825047351e+07,7.4825047351e+07
2020-03-17 11:00:00,1.7517440715e+08,1.7517440715e+08,8.5698635065e+07,8.5698635065e+07
2020-03-17 11:05:00,1.9558395043e+08,1.9558395043e+08,9.0379217965e+07,9.0379217965e+07
2020-03-17 11:10:00,2.2545347830e+08,2.2545347830e+08,1.4267801657e+08,1.4267801657e+08
2020-03-17 11:15:00,2.1010694306e+08,2.1010694306e+08,8.3053310391e+07,8.3053310391e+07
2020-03-17 11:20:00,2.1498900366e+08,2.1498900366e+08,7.9914852363e+07,7.9914852363e+07
2020-03-17 11:25:00,1.8662406610e+08,1.8662406610e+08,7.9472727769e+07,7.9472727769e+07
2020-03-17 11:30:00,2.0483007715e+08,2.0483007715e+08,1.8273730451e+08,1.8273730451e+08
2020-03-17 11:35:00,2.1491078047e+08,2.1491078047e+08,9.3005251159e+07,9.3005251159e+07
2020-03-17 11:40:00,2.0566187636e+08,2.0566187636e+08,1.0965461196e+08,1.0965461196e+08
2020-03-17 11:45:00,1.7426627506e+08,1.7426627506e+08,1.1990563421e+08,1.1990563421e+08
2020-03-17 11:50:00,1.9428538687e+08,1.9428538687e+08,1.1874009758e+08,1.1874009758e+08
2020-03-17 11:55:00,2.2105930771e+08,2.2105930771e+08,8.0383134734e+07,8.0383134734e+07
2020-03-17 12:00:00,1.9123768394e+08,1.9123768394e+08,8.7474812705e+07,8.7474812705e+07
2020-03-17 12:05:00,2.1708993439e+08,2.1708993439e+08,6.4409021172e+07,6.4409021172e+07
2020-03-17 12:10:00,2.4164904670e+08,2.4164904670e+08,5.5144366952e+07,5.5144366952e+07
2020-03-17 12:15:00,2.6211840476e+08,2.6211840476e+08,5.8528731104e+07,5.8528731104e+07
2020-03-17 12:20:00,2.2637976806e+08,2.2637976806e+08,6.2444540924e+07,6.2444540924e+07
2020-03-17 12:25:00,2.4537620048e+08,2.4537620048e+08,9.0729275221e+07,9.0729275221e+07
2020-03-17 12:30:00,2.2330228649e+08,2.2330228649e+08,6.4777703509e+07,6.4777703509e+07
2020-03-17 12:35:00,2.4835979842e+08,2.4835979842e+08,6.6728786264e+07,6.6728786264e+07
2020-03-17 12:40:00,1.9283237766e+08,1.9283237766e+08,6.2324558254e+07,6.2324558254e+07
2020-03-17 12:45:00,1.8917976197e+08,1.8917976197e+08,6.0531649101e+07,6.0531649101e+07
2020-03-17 12:50:00,1.9273424501e+08,1.9273424501e+08,4.9612306538e+07,4.9612306538e+07
2020-03-17 12:55:00,2.0552953689e+08,2.0552953689e+08,4.3243810794e+07,4.3243810794e+07
2020-03-17 13:00:00,1.9376262371e+08,1.9376262371e+08,4.2495117685e+07,4.2495117685e+07
2020-03-17 13:05:00,1.5961334218e+08,1.5961334218e+08,3.7648308629e+07,3.7648308629e+07
2020-03-17 13:10:00,1.7782528429e+08,1.7782528429e+08,5.0219021827e+07,5.0219021827e+07
2020-03-17 13:15:00,1.6353602521e+08,1.6353602521e+08,4.8611621181e+07,4.8611621181e+07
2020-03-17 13:20:00,1.5402139047e+08,1.5402139047e+08,1.1250565626e+08,1.1250565626e+08
2020-03-17 13:25:00,1.4693248430e+08,1.4693248430e+08,9.4433011687e+07,9.4433011687e+07
2020-03-17 13:30:00,2.2414949526e+08,2.2414949526e+08,7.1874871514e+07,7.1874871514e+07
2020-03-17 13:35:00,1.8947418666e+08,1.8947418666e+08,6.9686981618e+07,6.9686981618e+07
2020-03-17 13:40:00,1.4430677374e+08,1.4430677374e+08,7.1590775449e+07,7.1590775449e+07
2020-03-17 13:45:00,1.4271166287e+08,1.4271166287e+08,7.4530292542e+07,7.4530292542e+07
2020-03-17 13:50:00,1.9235137437e+08,1.9235137437e+08,7.5451716425e+07,7.5451716425e+07
2020-03-17 13:55:00,1.9627802736e+08,1.9627802736e+08,1.0023912701e+08,1.0023912701e+08
2020-03-17 14:00:00,2.0261130688e+08,2.0261130688e+08,9.7471792992e+07,9.7471792992e+07
2020-03-17 14:05:00,1.7981650147e+08,1.7981650147e+08,6.9525139527e+07,6.9525139527e+07
2020-03-17 14:10:00,1.5373189269e+08,1.5373189269e+08,5.4189908427e+07,5.4189908427e+07
2020-03-17 14:15:00,1.6995454838e+08,1.6995454838e+08,4.2283296803e+07,4.2283296803e+07
2020-03-17 14:20:00,1.3766388296e+08,1.3766388296e+08,9.9209887429e+07,9.9209887429e+07
2020-03-17 14:25:00,1.8657477956e+08,1.8657477956e+08,4.7028071213e+07,4.7028071213e+07
2020-03-17 14:30:00,1.5472354416e+08,1.5472354416e+08,5.4400075546e+07,5.4400075546e+07
2020-03-17 14:35:00,1.3264401120e+08,1.3264401120e+08,6.4520751930e+07,6.4520751930e+07
2020-03-17 14:40:00,1.4321876285e+08,1.4321876285e+08,7.6135191195e+07,7.6135191195e+07
2020-03-17 14:45:00,1.6052041125e+08,1.6052041125e+08,5.4210221278e+07,5.4210221278e+07
2020-03-17 14:50:00,1.6403991483e+08,1.6403991483e+08,5.4507956196e+07,5.4507956196e+07
2020-03-17 14:55:00,1.3625927673e+08,1.3625927673e+08,7.7639691961e+07,7.7639691961e+07
2020-03-17 15:00:00,1.5285286594e+08,1.5285286594e+08,5.8245669322e+07,5.8245669322e+07
2020-03-17 15:05:00,1.5633655053e+08,1.5633655053e+08,3.4527385451e+07,3.4527385451e+07
2020-03-17 15:10:00,1.4703932252e+08,1.4703932252e+08,4.6857326338e+07,4.6857326338e+07
2020-03-17 15:15:00,1.4206591306e+08,1.4206591306e+08,5.9251040417e+07,5.9251040417e+07
2020-03-17 15:20:00,1.7915738722e+08,1.7915738722e+08,4.9938666216e+07,4.9938666216e+07
2020-03-17 15:25:00,1.7882402047e+08,1.7882402047e+08,4.0773678232e+07,4.0773678232e+07
2020-03-17 15:30:00,1.8336495782e+08,1.8336495782e+08,3.9799123225e+07,3.9799123225e+07
2020-03-17 15:35:00,1.9115475180e+08,1.9115475180e+08,4.5934938373e+07,4.5934938373e+07
2020-03-17 15:40:00,1.5119014387e+08,1.5119014387e+08,7.0973284455e+07,7.0973284455e+07
2020-03-17 15:45:00,1.4449969120e+08,1.4449969120e+08,5.2725100457e+07,5.2725100457e+07
2020-03-17 15:50:00,1.4955566636e+08,1.4955566636e+08,4.5064711728e+07,4.5064711728e+07
